Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.891595520833507180e+03,4.350039133122054125e+01
9.891595543725843527e+03,4.350103953415352009e+01
9.891595566618178054e+03,4.350168773891573437e+01
9.891595589510514401e+03,4.350233594561009909e+01
9.891595612402848928e+03,4.350298415413352870e+01
9.891595635295185275e+03,4.350363236458894534e+01
9.891595658187519803e+03,4.350428057687322791e+01
9.891595681079856149e+03,4.350492879108931987e+01
9.891595703972190677e+03,4.350557700713412146e+01
9.891595726864527023e+03,4.350622522511054768e+01
9.891595749756863370e+03,4.350687344496702025e+01
9.891595772649197897e+03,4.350752166665193243e+01
9.891595795541534244e+03,4.350816989026819215e+01
9.891595818433868772e+03,4.350881811571272806e+01
9.891595841326205118e+03,4.350946634308844807e+01
9.891595864218539646e+03,4.351011457229228085e+01
9.891595887110875992e+03,4.351076280342710589e+01
9.891595910003210520e+03,4.351141103638984475e+01
9.891595932895546866e+03,4.351205927128341955e+01
9.891595955787881394e+03,4.351270750800475895e+01
9.891595978680217740e+03,4.351335574665673533e+01
9.891596001572554087e+03,4.351400398718777751e+01
9.891596024464888615e+03,4.351465222954631429e+01
9.891596047357224961e+03,4.351530047383523225e+01
9.891596070249559489e+03,4.351594871995146008e+01
9.891596093141895835e+03,4.351659696799789856e+01
9.891596116034230363e+03,4.351724521787146926e+01
9.891596138926566709e+03,4.351789346967509431e+01
9.891596161818901237e+03,4.351854172330564552e+01
9.891596184711237584e+03,4.351918997886607343e+01
9.891596207603573930e+03,4.351983823630480686e+01
9.891596230495908458e+03,4.352048649557018933e+01
9.891596253388244804e+03,4.352113475676519272e+01
9.891596276280579332e+03,4.352178301978670305e+01
9.891596299172915678e+03,4.352243128473765665e+01
9.891596322065250206e+03,4.352307955151492536e+01
9.891596344957586552e+03,4.352372782022145969e+01
9.891596367849921080e+03,4.352437609075415992e+01
9.891596390742257427e+03,4.352502436321591972e+01
9.891596413634591954e+03,4.352567263750367488e+01
9.891596436526928301e+03,4.352632091372032619e+01
9.891596459419264647e+03,4.352696919181430246e+01
9.891596482311599175e+03,4.352761747173398277e+01
9.891596505203935521e+03,4.352826575358230343e+01
9.891596528096270049e+03,4.352891403725616470e+01
9.891596550988606396e+03,4.352956232285850291e+01
9.891596573880940923e+03,4.353021061028618988e+01
9.891596596773277270e+03,4.353085889964218325e+01
9.891596619665611797e+03,4.353150719082334774e+01
9.891596642557948144e+03,4.353215548393264100e+01
9.891596665450284490e+03,4.353280377891845632e+01
9.891596688342619018e+03,4.353345207572917985e+01
9.891596711234955364e+03,4.353410037446777636e+01
9.891596734127289892e+03,4.353474867503111057e+01
9.891596757019626239e+03,4.353539697752211168e+01
9.891596779911960766e+03,4.353604528183768707e+01
9.891596802804297113e+03,4.353669358808078726e+01
9.891596825696631640e+03,4.353734189614825567e+01
9.891596848588967987e+03,4.353799020614306414e+01
9.891596871481304333e+03,4.353863851801359175e+01
9.891596894373638861e+03,4.353928683170826730e+01
9.891596917265975208e+03,4.353993514732999870e+01
9.891596940158309735e+03,4.354058346477567909e+01
9.891596963050646082e+03,4.354123178414825901e+01
9.891596985942980609e+03,4.354188010534461029e+01
9.891597008835316956e+03,4.354252842846766924e+01
9.891597031727651483e+03,4.354317675341432903e+01
9.891597054619987830e+03,4.354382508028754017e+01
9.891597077512322358e+03,4.354447340898415320e+01
9.891597100404658704e+03,4.354512173960715415e+01
9.891597123296995051e+03,4.354577007210490081e+01
9.891597146189329578e+03,4.354641840642581485e+01
9.891597169081665925e+03,4.354706674267283972e+01
9.891597191974000452e+03,4.354771508074281883e+01
9.891597214866336799e+03,4.354836342073875244e+01
9.891597237758671326e+03,4.354901176255747686e+01
9.891597260651007673e+03,4.354966010630195683e+01
9.891597283543342201e+03,4.355030845186907129e+01
9.891597306435678547e+03,4.355095679936176367e+01
9.891597329328014894e+03,4.355160514872842015e+01
9.891597352220349421e+03,4.355225349991744110e+01
9.891597375112685768e+03,4.355290185303176997e+01
9.891597398005020295e+03,4.355355020796831411e+01
9.891597420897356642e+03,4.355419856482996721e+01
9.891597443789691170e+03,4.355484692351364373e+01
9.891597466682027516e+03,4.355549528412228000e+01
9.891597489574362044e+03,4.355614364655275494e+01
9.891597512466698390e+03,4.355679201090802621e+01
9.891597535359032918e+03,4.355744037708493721e+01
9.891597558251369264e+03,4.355808874518647400e+01
9.891597581143705611e+03,4.355873711516102276e+01
9.891597604036040138e+03,4.355938548695694834e+01
9.891597626928376485e+03,4.356003386067724392e+01
9.891597649820711013e+03,4.356068223621874580e+01
9.891597672713047359e+03,4.356133061368441872e+01
9.891597695605381887e+03,4.356197899297114162e+01
9.891597718497718233e+03,4.356262737418185793e+01
9.891597741390052761e+03,4.356327575721345369e+01
9.891597764282389107e+03,4.356392414216885811e+01
9.891597787174725454e+03,4.356457252899647159e+01
9.891597810067059982e+03,4.356522091764470161e+01
9.891597832959396328e+03,4.356586930821648451e+01
9.891597855851730856e+03,4.356651770060869922e+01
9.891597878744067202e+03,4.356716609492428915e+01
