Time (BJD_TBD - 2450000), L_d/L_star (ppm)
9.896128576389048249e+03,1.486361183701318112e+02
9.896128599245501391e+03,1.486324444346766427e+02
9.896128622101952715e+03,1.486287704514671191e+02
9.896128644958405857e+03,1.486250964199230111e+02
9.896128667814857181e+03,1.486214223406337283e+02
9.896128690671310324e+03,1.486177482130190981e+02
9.896128713527761647e+03,1.486140740376686153e+02
9.896128736384214790e+03,1.486103998140019087e+02
9.896128759240666113e+03,1.486067255426086717e+02
9.896128782097119256e+03,1.486030512229084479e+02
9.896128804953570580e+03,1.485993768554908740e+02
9.896128827810023722e+03,1.485957024397756356e+02
9.896128850666476865e+03,1.485920279760597964e+02
9.896128873522928188e+03,1.485883534646404200e+02
9.896128896379381331e+03,1.485846789049372774e+02
9.896128919235832655e+03,1.485810042975398062e+02
9.896128942092285797e+03,1.485773296418678058e+02
9.896128964948737121e+03,1.485736549385107139e+02
9.896128987805190263e+03,1.485699801868883583e+02
9.896129010661641587e+03,1.485663053875901767e+02
9.896129033518094730e+03,1.485626305400358262e+02
9.896129056374546053e+03,1.485589556448150859e+02
9.896129079230999196e+03,1.485552807013473853e+02
9.896129102087450519e+03,1.485516057102224750e+02
9.896129124943903662e+03,1.485479306708598699e+02
9.896129147800356805e+03,1.485442555835568044e+02
9.896129170656808128e+03,1.485405804486102284e+02
9.896129193513261271e+03,1.485369052654400264e+02
9.896129216369712594e+03,1.485332300346354941e+02
9.896129239226165737e+03,1.485295547556165729e+02
9.896129262082617061e+03,1.485258794289725870e+02
9.896129284939070203e+03,1.485222040541234776e+02
9.896129307795521527e+03,1.485185286316585689e+02
9.896129330651974669e+03,1.485148531609977169e+02
9.896129353508425993e+03,1.485111776427303028e+02
9.896129376364879136e+03,1.485075020762761255e+02
9.896129399221332278e+03,1.485038264619323911e+02
9.896129422077783602e+03,1.485001507999959358e+02
9.896129444934236744e+03,1.484964750898866725e+02
9.896129467790688068e+03,1.484927993321939539e+02
9.896129490647141211e+03,1.484891235263376359e+02
9.896129513503592534e+03,1.484854476729072132e+02
9.896129536360045677e+03,1.484817717713224567e+02
9.896129559216497000e+03,1.484780958221726905e+02
9.896129582072950143e+03,1.484744198248778559e+02
9.896129604929401467e+03,1.484707437800274192e+02
9.896129627785854609e+03,1.484670676870409807e+02
9.896129650642307752e+03,1.484633915462156608e+02
9.896129673498759075e+03,1.484597153578487223e+02
9.896129696355212218e+03,1.484560391213596233e+02
9.896129719211663542e+03,1.484523628373380859e+02
9.896129742068116684e+03,1.484486865052037103e+02
9.896129764924568008e+03,1.484450101255461334e+02
9.896129787781021150e+03,1.484413336977849269e+02
9.896129810637472474e+03,1.484376572225098130e+02
9.896129833493925616e+03,1.484339806991402213e+02
9.896129856350376940e+03,1.484303041282659876e+02
