Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.027127336805546656e+04,1.338658092373706365e+00
1.027127353332662278e+04,1.328331474882108232e+00
1.027127369859778082e+04,1.318044720583909646e+00
1.027127386386893704e+04,1.307797831596797078e+00
1.027127402914009326e+04,1.297590809691277602e+00
1.027127419441124948e+04,1.287423656744034028e+00
1.027127435968240752e+04,1.277296374513100519e+00
1.027127452495356374e+04,1.267208965083346683e+00
1.027127469022471996e+04,1.257161430197766938e+00
1.027127485549587800e+04,1.247153771593711991e+00
1.027127502076703422e+04,1.237185991331469337e+00
1.027127518603819044e+04,1.227258091133326179e+00
1.027127535130934666e+04,1.217370072824572214e+00
1.027127551658050470e+04,1.207521938114997750e+00
1.027127568185166092e+04,1.197713689032072981e+00
1.027127584712281714e+04,1.187945327270499840e+00
1.027127601239397518e+04,1.178216854519360313e+00
1.027127617766513140e+04,1.168528272781494737e+00
1.027127634293628762e+04,1.158879583730896945e+00
1.027127650820744384e+04,1.149270789141537241e+00
1.027127667347860188e+04,1.139701890674985618e+00
1.027127683874975810e+04,1.130172890301143873e+00
1.027127700402091432e+04,1.120683789666493180e+00
1.027127716929207236e+04,1.111234590411847911e+00
1.027127733456322858e+04,1.101825294482551731e+00
1.027127749983438480e+04,1.092455903504306436e+00
1.027127766510554284e+04,1.083126419097291127e+00
1.027127783037669906e+04,1.073836843182170764e+00
1.027127799564785528e+04,1.064587177363963466e+00
1.027127816091901150e+04,1.055377423343328847e+00
1.027127832619016954e+04,1.046207582712788131e+00
1.027127849146132576e+04,1.037077657360164995e+00
1.027127865673248198e+04,1.027987648862892511e+00
1.027127882200364002e+04,1.018937558792857079e+00
1.027127898727479624e+04,1.009927389013203891e+00
1.027127915254595246e+04,1.000957141080658142e+00
1.027127931781710868e+04,9.920268166444621283e-01
1.027127948308826672e+04,9.831364172489173159e-01
1.027127964835942294e+04,9.742859447242546711e-01
1.027127981363057916e+04,9.654754005996143418e-01
1.027127997890173719e+04,9.567047863986145595e-01
1.027128014417289342e+04,9.479741039268071434e-01
1.027128030944404964e+04,9.392833546926492305e-01
1.027128047471520586e+04,9.306325402939903402e-01
1.027128063998636389e+04,9.220216622268149198e-01
1.027128080525752011e+04,9.134507222638094115e-01
1.027128097052867633e+04,9.049197218857971681e-01
1.027128113579983437e+04,8.964286625680552012e-01
1.027128130107099059e+04,8.879775460586152303e-01
1.027128146634214681e+04,8.795663738176174862e-01
1.027128163161330303e+04,8.711951473914703037e-01
1.027128179688446107e+04,8.628638682278411132e-01
1.027128196215561729e+04,8.545725380418961459e-01
1.027128212742677351e+04,8.463211582660935539e-01
1.027128229269793155e+04,8.381097303273692400e-01
1.027128245796908777e+04,8.299382559161860851e-01
1.027128262324024399e+04,8.218067364443674139e-01
1.027128278851140021e+04,8.137151734069290043e-01
1.027128295378255825e+04,8.056635682031484391e-01
1.027128311905371447e+04,7.976519224906236660e-01
1.027128328432487069e+04,7.896802376534955981e-01
1.027128344959602873e+04,7.817485150703591401e-01
1.027128361486718495e+04,7.738567563740843536e-01
1.027128378013834117e+04,7.660049629281049377e-01
1.027128394540949739e+04,7.581931361760438914e-01
1.027128411068065543e+04,7.504212774688376886e-01
1.027128427595181165e+04,7.426893884064914575e-01
1.027128444122296787e+04,7.349974703247565966e-01
1.027128460649412591e+04,7.273455245538865688e-01
1.027128477176528213e+04,7.197335526691589491e-01
1.027128493703643835e+04,7.121615559856420141e-01
1.027128510230759457e+04,7.046295358955415589e-01
1.027128526757875261e+04,6.971374937013805617e-01
1.027128543284990883e+04,6.896854309455711096e-01
1.027128559812106505e+04,6.822733489155475839e-01
1.027128576339222309e+04,6.749012488931499520e-01
1.027128592866337931e+04,6.675691323960385448e-01
1.027128609393453553e+04,6.602770006909404188e-01
1.027128625920569357e+04,6.530248550389640139e-01
1.027128642447684979e+04,6.458126969330905132e-01
1.027128658974800601e+04,6.386405276192913538e-01
1.027128675501916223e+04,6.315083484162434813e-01
1.027128692029032027e+04,6.244161605573728124e-01
1.027128708556147649e+04,6.173639655027470807e-01
1.027128725083263271e+04,6.103517644706795142e-01
1.027128741610379075e+04,6.033795586739131300e-01
1.027128758137494697e+04,5.964473495478120890e-01
1.027128774664610319e+04,5.895551382899339998e-01
1.027128791191725941e+04,5.827029261674661065e-01
1.027128807718841745e+04,5.758907143654692362e-01
1.027128824245957367e+04,5.691185042863937671e-01
1.027128840773072989e+04,5.623862971001150068e-01
1.027128857300188793e+04,5.556940939710105498e-01
1.027128873827304415e+04,5.490418962767792399e-01
1.027128890354420037e+04,5.424297051665647462e-01
1.027128906881535659e+04,5.358575218561131281e-01
1.027128923408651463e+04,5.293253474820471816e-01
1.027128939935767085e+04,5.228331833891761704e-01
1.027128956462882707e+04,5.163810306990097576e-01
1.027128972989998510e+04,5.099688905274394335e-01
1.027128989517114132e+04,5.035967641945465756e-01
1.027129006044229754e+04,4.972646528010855604e-01
1.027129022571345376e+04,4.909725575112885987e-01
1.027129039098461180e+04,4.847204794133645467e-01
1.027129055625576802e+04,4.785084197944571294e-01
1.027129072152692424e+04,4.723363797276383114e-01
1.027129088679808228e+04,4.662043602804338271e-01
1.027129105206923850e+04,4.601123627152355899e-01
1.027129121734039472e+04,4.540603880843598339e-01
1.027129138261155094e+04,4.480484375005250319e-01
1.027129154788270898e+04,4.420765120035745621e-01
1.027129171315386520e+04,4.361446128229140573e-01
1.027129187842502142e+04,4.302527409832501148e-01
1.027129204369617946e+04,4.244008975036219766e-01
1.027129220896733568e+04,4.185890835887561834e-01
1.027129237423849190e+04,4.128173002425550298e-01
1.027129253950964812e+04,4.070855485262473983e-01
1.027129270478080616e+04,4.013938294311659716e-01
1.027129287005196238e+04,3.957421441290994157e-01
1.027129303532311860e+04,3.901304935962919829e-01
1.027129320059427664e+04,3.845588788033449945e-01
1.027129336586543286e+04,3.790273008973193414e-01
1.027129353113658908e+04,3.735357608336552504e-01
1.027129369640774712e+04,3.680842595622709212e-01
1.027129386167890334e+04,3.626727982054270272e-01
1.027129402695005956e+04,3.573013776978565814e-01
1.027129419222121578e+04,3.519699990271140666e-01
1.027129435749237382e+04,3.466786631154353260e-01
1.027129452276353004e+04,3.414273710520706606e-01
1.027129468803468626e+04,3.362161237441190775e-01
1.027129485330584430e+04,3.310449220929637670e-01
1.027129501857700052e+04,3.259137671632000854e-01
1.027129518384815674e+04,3.208226598411228481e-01
1.027129534911931296e+04,3.157716010627243941e-01
1.027129551439047100e+04,3.107605917017782771e-01
1.027129567966162722e+04,3.057896327898935174e-01
1.027129584493278344e+04,3.008587251856099098e-01
1.027129601020394148e+04,2.959678697419212967e-01
1.027129617547509770e+04,2.911170674657088675e-01
1.027129634074625392e+04,2.863063191947811115e-01
1.027129650601741014e+04,2.815356258136164636e-01
1.027129667128856818e+04,2.768049881474778373e-01
1.027129683655972440e+04,2.721144071702602529e-01
1.027129700183088062e+04,2.674638836921141016e-01
1.027129716710203866e+04,2.628534185174980498e-01
1.027129733237319488e+04,2.582830125955796197e-01
1.027129749764435110e+04,2.537526667157048998e-01
1.027129766291550732e+04,2.492623817108142736e-01
1.027129782818666536e+04,2.448121583576842453e-01
1.027129799345782158e+04,2.404019975725201763e-01
1.027129815872897780e+04,2.360319001169131625e-01
1.027129832400013584e+04,2.317018667469566695e-01
1.027129848927129206e+04,2.274118983540073524e-01
1.027129865454244828e+04,2.231619956789732961e-01
1.027129881981360450e+04,2.189521595032326018e-01
1.027129898508476253e+04,2.147823905550752532e-01
1.027129915035591875e+04,2.106526896929442894e-01
1.027129931562707498e+04,2.065630576300412635e-01
1.027129948089823301e+04,2.025134950738762263e-01
1.027129964616938923e+04,1.985040028581404048e-01
1.027129981144054545e+04,1.945345816752069301e-01
1.027129997671170167e+04,1.906052322548916766e-01
1.027130014198285971e+04,1.867159552770707998e-01
1.027130030725401593e+04,1.828667515423764989e-01
1.027130047252517215e+04,1.790576217155239180e-01
