Time (BJD_TBD - 2450000), L_d/L_star (ppm)
1.014093855324061587e+04,4.404029044466221166e+01
1.014093857208740883e+04,4.404287073358698734e+01
1.014093859093419996e+04,4.404545107902002599e+01
1.014093860978099292e+04,4.404803148145720115e+01
1.014093862862778406e+04,4.405061194039819839e+01
1.014093864747457701e+04,4.405319245633893388e+01
1.014093866632136815e+04,4.405577302877907897e+01
1.014093868516816110e+04,4.405835365821454985e+01
1.014093870401495224e+04,4.406093434414498944e+01
1.014093872286174519e+04,4.406351508706637787e+01
1.014093874170853633e+04,4.406609588647831544e+01
1.014093876055532928e+04,4.406867674287678227e+01
1.014093877940212042e+04,4.407125765576139287e+01
1.014093879824891337e+04,4.407383862562810606e+01
1.014093881709570451e+04,4.407641965197654343e+01
1.014093883594249746e+04,4.407900073530269935e+01
1.014093885478928860e+04,4.408158187510613146e+01
1.014093887363608155e+04,4.408416307188289096e+01
1.014093889248287269e+04,4.408674432513252839e+01
1.014093891132966564e+04,4.408932563535106652e+01
1.014093893017645678e+04,4.409190700203802038e+01
1.014093894902324973e+04,4.409448842568951932e+01
1.014093896787004269e+04,4.409706990605414489e+01
1.014093898671683382e+04,4.409965144288059946e+01
1.014093900556362678e+04,4.410223303666495553e+01
1.014093902441041791e+04,4.410481468690669260e+01
1.014093904325721087e+04,4.410739639410189028e+01
1.014093906210400201e+04,4.410997815775007780e+01
1.014093908095079496e+04,4.411255997834737030e+01
1.014093909979758610e+04,4.411514185539316202e+01
1.014093911864437905e+04,4.411772378938363914e+01
1.014093913749117019e+04,4.412030577981823143e+01
1.014093915633796314e+04,4.412288782719310376e+01
1.014093917518475428e+04,4.412546993100765746e+01
1.014093919403154723e+04,4.412805209175810006e+01
1.014093921287833837e+04,4.413063430894377603e+01
1.014093923172513132e+04,4.413321658306092132e+01
1.014093925057192246e+04,4.413579891360888752e+01
1.014093926941871541e+04,4.413838130108394608e+01
1.014093928826550655e+04,4.414096374498538466e+01
1.014093930711229950e+04,4.414354624580949604e+01
1.014093932595909064e+04,4.414612880305556075e+01
1.014093934480588359e+04,4.414871141721990710e+01
1.014093936365267473e+04,4.415129408780176590e+01
1.014093938249946768e+04,4.415387681529750097e+01
1.014093940134626064e+04,4.415645959945562993e+01
1.014093942019305177e+04,4.415904244002464196e+01
1.014093943903984473e+04,4.416162533750090802e+01
1.014093945788663586e+04,4.416420829138363757e+01
1.014093947673342882e+04,4.416679130216922999e+01
1.014093949558021995e+04,4.416937436935683792e+01
1.014093951442701291e+04,4.417195749344289624e+01
1.014093953327380405e+04,4.417454067392657890e+01
1.014093955212059700e+04,4.417712391130427818e+01
1.014093957096738814e+04,4.417970720507516802e+01
1.014093958981418109e+04,4.418229055573566200e+01
1.014093960866097223e+04,4.418487396278492696e+01
1.014093962750776518e+04,4.418745742671942622e+01
1.014093964635455632e+04,4.419004094703823426e+01
1.014093966520134927e+04,4.419262452423785703e+01
1.014093968404814041e+04,4.419520815781737610e+01
1.014093970289493336e+04,4.419779184827330454e+01
1.014093972174172450e+04,4.420037559510468839e+01
1.014093974058851745e+04,4.420295939880808334e+01
1.014093975943530859e+04,4.420554325888252123e+01
1.014093977828210154e+04,4.420812717582452933e+01
1.014093979712889450e+04,4.421071114938256130e+01
1.014093981597568563e+04,4.421329517930497843e+01
1.014093983482247859e+04,4.421587926608837904e+01
1.014093985366926972e+04,4.421846340923173813e+01
1.014093987251606268e+04,4.422104760923167532e+01
1.014093989136285381e+04,4.422363186558714432e+01
1.014093991020964677e+04,4.422621617879477185e+01
1.014093992905643790e+04,4.422880054835353292e+01
1.014093994790323086e+04,4.423138497476001874e+01
1.014093996675002199e+04,4.423396945751318299e+01
1.014093998559681495e+04,4.423655399710969505e+01
1.014094000444360609e+04,4.423913859304844465e+01
1.014094002329039904e+04,4.424172324582614380e+01
1.014094004213719018e+04,4.424430795494165380e+01
1.014094006098398313e+04,4.424689272089169378e+01
1.014094007983077427e+04,4.424947754317509663e+01
1.014094009867756722e+04,4.425206242228864539e+01
1.014094011752435836e+04,4.425464735773113745e+01
1.014094013637115131e+04,4.425723234999932743e+01
1.014094015521794245e+04,4.425981739859206243e+01
1.014094017406473540e+04,4.426240250400607579e+01
1.014094019291152654e+04,4.426498766574018617e+01
1.014094021175831949e+04,4.426757288429117665e+01
1.014094023060511245e+04,4.427015815940735166e+01
1.014094024945190358e+04,4.427274349083696592e+01
1.014094026829869654e+04,4.427532887907685222e+01
1.014094028714548767e+04,4.427791432362577240e+01
1.014094030599228063e+04,4.428049982498053794e+01
1.014094032483907176e+04,4.428308538263988225e+01
1.014094034368586472e+04,4.428567099710066657e+01
1.014094036253265585e+04,4.428825666786161719e+01
1.014094038137944881e+04,4.429084239541960244e+01
1.014094040022623994e+04,4.429342817927332021e+01
1.014094041907303290e+04,4.429601401991963883e+01
1.014094043791982403e+04,4.429859991685726328e+01
1.014094045676661699e+04,4.430118587058309032e+01
1.014094047561340813e+04,4.430377188059576810e+01
1.014094049446020108e+04,4.430635794739227151e+01
1.014094051330699222e+04,4.430894407047117767e+01
1.014094053215378517e+04,4.431153025032947568e+01
1.014094055100057631e+04,4.431411648646577817e+01
1.014094056984736926e+04,4.431670277937706715e+01
1.014094058869416040e+04,4.431928912856187708e+01
1.014094060754095335e+04,4.432187553451727524e+01
1.014094062638774631e+04,4.432446199699143108e+01
1.014094064523453744e+04,4.432704851573246430e+01
1.014094066408133040e+04,4.432963509123747770e+01
1.014094068292812153e+04,4.433222172300494179e+01
1.014094070177491449e+04,4.433480841153196650e+01
1.014094072062170562e+04,4.433739515631698680e+01
1.014094073946849858e+04,4.433998195785717655e+01
1.014094075831528971e+04,4.434256881565093522e+01
1.014094077716208267e+04,4.434515573019542245e+01
1.014094079600887380e+04,4.434774270098908033e+01
1.014094081485566676e+04,4.435032972852903299e+01
1.014094083370245789e+04,4.435291681231370831e+01
1.014094085254925085e+04,4.435550395284030856e+01
1.014094087139604198e+04,4.435809114960715505e+01
1.014094089024283494e+04,4.436067840311150690e+01
1.014094090908962608e+04,4.436326571285172804e+01
1.014094092793641903e+04,4.436585307932499944e+01
1.014094094678321017e+04,4.436844050202968504e+01
1.014094096563000312e+04,4.437102798146302973e+01
1.014094098447679426e+04,4.437361551712336905e+01
1.014094100332358721e+04,4.437620310950793368e+01
1.014094102217037835e+04,4.437879075811506624e+01
1.014094104101717130e+04,4.438137846344201876e+01
1.014094105986396426e+04,4.438396622523683277e+01
1.014094107871075539e+04,4.438655404324754272e+01
1.014094109755754835e+04,4.438914191797147879e+01
1.014094111640433948e+04,4.439172984890684859e+01
1.014094113525113244e+04,4.439431783655101071e+01
1.014094115409792357e+04,4.439690588040221542e+01
1.014094117294471653e+04,4.439949398095777866e+01
1.014094119179150766e+04,4.440208213771594359e+01
1.014094121063830062e+04,4.440467035117406880e+01
1.014094122948509175e+04,4.440725862083031217e+01
1.014094124833188471e+04,4.440984694718213888e+01
1.014094126717867584e+04,4.441243532972765706e+01
1.014094128602546880e+04,4.441502376896431059e+01
1.014094130487225993e+04,4.441761226439025734e+01
1.014094132371905289e+04,4.442020081650290564e+01
1.014094134256584402e+04,4.442278942480038495e+01
1.014094136141263698e+04,4.442537808978016045e+01
1.014094138025942812e+04,4.442796681094035449e+01
1.014094139910622107e+04,4.443055558877841094e+01
1.014094141795301221e+04,4.443314442279245213e+01
1.014094143679980516e+04,4.443573331347995037e+01
1.014094145564659811e+04,4.443832226058886192e+01
1.014094147449338925e+04,4.444091126386705071e+01
1.014094149334018221e+04,4.444350032381209559e+01
1.014094151218697334e+04,4.444608943992201233e+01
1.014094153103376630e+04,4.444867861269435849e+01
1.014094154988055743e+04,4.445126784162712852e+01
1.014094156872735039e+04,4.445385712721791549e+01
1.014094158757414152e+04,4.445644646896468544e+01
1.014094160642093448e+04,4.445903586736504565e+01
1.014094162526772561e+04,4.446162532191694794e+01
1.014094164411451857e+04,4.446421483311805645e+01
1.014094166296130970e+04,4.446680440046628036e+01
1.014094168180810266e+04,4.446939402445923406e+01
1.014094170065489379e+04,4.447198370459486227e+01
1.014094171950168675e+04,4.447457344137084334e+01
1.014094173834847788e+04,4.447716323428506513e+01
1.014094175719527084e+04,4.447975308383519177e+01
1.014094177604206197e+04,4.448234298951914667e+01
1.014094179488885493e+04,4.448493295183459395e+01
1.014094181373564606e+04,4.448752297027938596e+01
1.014094183258243902e+04,4.449011304535125788e+01
1.014094185142923016e+04,4.449270317654804074e+01
1.014094187027602311e+04,4.449529336436751947e+01
1.014094188912281606e+04,4.449788360855745850e+01
1.014094190796960720e+04,4.450047390886566490e+01
1.014094192681640016e+04,4.450306426578990227e+01
