Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.896128576389048249e+03,9.668444460569262446e+02
9.896128599245501391e+03,9.668684601083193684e+02
9.896128622101952715e+03,9.668924724274381788e+02
9.896128644958405857e+03,9.669164830178946204e+02
9.896128667814857181e+03,9.669404918756579264e+02
9.896128690671310324e+03,9.669644990043385633e+02
9.896128713527761647e+03,9.669885043999063328e+02
9.896128736384214790e+03,9.670125080659723835e+02
9.896128759240666113e+03,9.670365099985057213e+02
9.896128782097119256e+03,9.670605102011171539e+02
9.896128804953570580e+03,9.670845086697769375e+02
9.896128827810023722e+03,9.671085054080954251e+02
9.896128850666476865e+03,9.671325004139523571e+02
9.896128873522928188e+03,9.671564936852288383e+02
9.896128896379381331e+03,9.671804852255344258e+02
9.896128919235832655e+03,9.672044750308403991e+02
9.896128942092285797e+03,9.672284631047556331e+02
9.896128964948737121e+03,9.672524494432525444e+02
9.896128987805190263e+03,9.672764340499394393e+02
9.896129010661641587e+03,9.673004169207886207e+02
9.896129033518094730e+03,9.673243980594083951e+02
9.896129056374546053e+03,9.673483774617717472e+02
9.896129079230999196e+03,9.673723551314863016e+02
9.896129102087450519e+03,9.673963310645259526e+02
9.896129124943903662e+03,9.674203052644970739e+02
9.896129147800356805e+03,9.674442777292825895e+02
9.896129170656808128e+03,9.674682484567651954e+02
9.896129193513261271e+03,9.674922174505505836e+02
9.896129216369712594e+03,9.675161847066144674e+02
9.896129239226165737e+03,9.675401502285623110e+02
9.896129262082617061e+03,9.675641140123701689e+02
9.896129284939070203e+03,9.675880760616428233e+02
9.896129307795521527e+03,9.676120363723568971e+02
9.896129330651974669e+03,9.676359949481172862e+02
9.896129353508425993e+03,9.676599517849003860e+02
9.896129376364879136e+03,9.676839068863108650e+02
9.896129399221332278e+03,9.677078602502325566e+02
9.896129422077783602e+03,9.677318118745499760e+02
9.896129444934236744e+03,9.677557617628662001e+02
9.896129467790688068e+03,9.677797099111604666e+02
9.896129490647141211e+03,9.678036563230343745e+02
9.896129513503592534e+03,9.678276009944682983e+02
9.896129536360045677e+03,9.678515439290637232e+02
9.896129559216497000e+03,9.678754851228009102e+02
9.896129582072950143e+03,9.678994245792810034e+02
9.896129604929401467e+03,9.679233622944849458e+02
9.896129627785854609e+03,9.679472982720133132e+02
9.896129650642307752e+03,9.679712325097520988e+02
9.896129673498759075e+03,9.679951650055880918e+02
9.896129696355212218e+03,9.680190957631209585e+02
9.896129719211663542e+03,9.680430247783333471e+02
9.896129742068116684e+03,9.680669520548242417e+02
9.896129764924568008e+03,9.680908775885768591e+02
9.896129787781021150e+03,9.681148013831899561e+02
9.896129810637472474e+03,9.681387234346470905e+02
9.896129833493925616e+03,9.681626437465466779e+02
9.896129856350376940e+03,9.681865623148727309e+02
9.896129879206830083e+03,9.682104791432234379e+02
9.896129902063283225e+03,9.682343942294858152e+02
9.896129924919734549e+03,9.682583075715486984e+02
9.896129947776187691e+03,9.682822191730092527e+02
9.896129970632639015e+03,9.683061290298527410e+02
9.896129993489092158e+03,9.683300371456758739e+02
9.896130016345543481e+03,9.683539435164649376e+02
9.896130039201996624e+03,9.683778481458156193e+02
9.896130062058447947e+03,9.684017510297148874e+02
9.896130084914901090e+03,9.684256521717585429e+02
9.896130107771352414e+03,9.684495515679336677e+02
9.896130130627805556e+03,9.684734492218354944e+02
9.896130153484256880e+03,9.684973451294516735e+02
9.896130176340710022e+03,9.685212392943768691e+02
9.896130199197163165e+03,9.685451317145009398e+02
9.896130222053614489e+03,9.685690223877139715e+02
9.896130244910067631e+03,9.685929113176097189e+02
9.896130267766518955e+03,9.686167985001778789e+02
9.896130290622972097e+03,9.686406839390115238e+02
9.896130313479423421e+03,9.686645676301004642e+02
9.896130336335876564e+03,9.686884495770378862e+02
9.896130359192327887e+03,9.687123297758141689e+02
9.896130382048781030e+03,9.687362082300211341e+02
9.896130404905232353e+03,9.687600849356504114e+02
9.896130427761685496e+03,9.687839598962935952e+02
9.896130450618138639e+03,9.688078331098423632e+02
9.896130473474589962e+03,9.688317045741879383e+02
9.896130496331043105e+03,9.688555742929222561e+02
9.896130519187494428e+03,9.688794422620375144e+02
9.896130542043947571e+03,9.689033084851242847e+02
9.896130564900398895e+03,9.689271729581754471e+02
9.896130587756852037e+03,9.689510356847814592e+02
9.896130610613303361e+03,9.689748966609356557e+02
9.896130633469756503e+03,9.689987558902275850e+02
9.896130656326207827e+03,9.690226133686516050e+02
9.896130679182660970e+03,9.690464690997966954e+02
9.896130702039114112e+03,9.690703230815561255e+02
9.896130724895565436e+03,9.690941753118235056e+02
9.896130747752018578e+03,9.691180257941872469e+02
9.896130770608469902e+03,9.691418745246425033e+02
9.896130793464923045e+03,9.691657215067776860e+02
9.896130816321374368e+03,9.691895667365886311e+02
9.896130839177827511e+03,9.692134102176631814e+02
9.896130862034278834e+03,9.692372519459975138e+02
9.896130884890731977e+03,9.692610919251791302e+02
9.896130907747183301e+03,9.692849301512046623e+02
9.896130930603636443e+03,9.693087666276609298e+02
9.896130953460089586e+03,9.693326013524425662e+02
9.896130976316540909e+03,9.693564343234450007e+02
9.896130999172994052e+03,9.693802655442539162e+02
9.896131022029445376e+03,9.694040950108677634e+02
9.896131044885898518e+03,9.694279227268722252e+02
9.896131067742349842e+03,9.694517486882659796e+02
9.896131090598802984e+03,9.694755728986339136e+02
9.896131113455254308e+03,9.694993953539761833e+02
9.896131136311707451e+03,9.695232160578765388e+02
9.896131159168158774e+03,9.695470350063361593e+02
9.896131182024611917e+03,9.695708522029377718e+02
9.896131204881063240e+03,9.695946676436831240e+02
9.896131227737516383e+03,9.696184813321549427e+02
9.896131250593969526e+03,9.696422932662501353e+02
9.896131273450420849e+03,9.696661034438661773e+02
9.896131296306873992e+03,9.696899118685851136e+02
9.896131319163325315e+03,9.697137185364099423e+02
9.896131342019778458e+03,9.697375234509217989e+02
9.896131364876229782e+03,9.697613266081247048e+02
9.896131387732682924e+03,9.697851280115993404e+02
9.896131410589134248e+03,9.698089276573496136e+02
9.896131433445587390e+03,9.698327255489564322e+02
9.896131456302038714e+03,9.698565216824240451e+02
9.896131479158491857e+03,9.698803160613324508e+02
9.896131502014944999e+03,9.699041086835806027e+02
9.896131524871396323e+03,9.699278995470675682e+02
9.896131547727849465e+03,9.699516886553722088e+02
9.896131570584300789e+03,9.699754760045012745e+02
9.896131593440753932e+03,9.699992615980330584e+02
9.896131616297205255e+03,9.700230454319744240e+02
9.896131639153658398e+03,9.700468275099034372e+02
9.896131662010109721e+03,9.700706078278270752e+02
9.896131684866562864e+03,9.700943863893236312e+02
9.896131707723014188e+03,9.701181631904007645e+02
9.896131730579467330e+03,9.701419382346351767e+02
9.896131753435920473e+03,9.701657115199282089e+02
9.896131776292371796e+03,9.701894830441797239e+02
9.896131799148824939e+03,9.702132528109668783e+02
9.896131822005276263e+03,9.702370208162985818e+02
9.896131844861729405e+03,9.702607870637508540e+02
9.896131867718180729e+03,9.702845515493337416e+02
9.896131890574633871e+03,9.703083142766225819e+02
9.896131913431085195e+03,9.703320752416277628e+02
9.896131936287538338e+03,9.703558344479241669e+02
9.896131959143989661e+03,9.703795918915230914e+02
9.896131982000442804e+03,9.704033475759983958e+02
9.896132004856895946e+03,9.704271014992530127e+02
9.896132027713347270e+03,9.704508536591888515e+02
9.896132050569800413e+03,9.704746040593795442e+02
9.896132073426251736e+03,9.704983526958383209e+02
9.896132096282704879e+03,9.705220995721371082e+02
9.896132119139156202e+03,9.705458446842903868e+02
9.896132141995609345e+03,9.705695880358697423e+02
9.896132164852060669e+03,9.705933296228892004e+02
9.896132187708513811e+03,9.706170694489210291e+02
9.896132210564965135e+03,9.706408075099794814e+02
9.896132233421418277e+03,9.706645438096360294e+02
9.896132256277869601e+03,9.706882783439052673e+02
