Time (BJD_TBD - 2450000), F_h/L_star (ppm)
9.889738090277649462e+03,2.097087789089196619e+01
9.889738107156652404e+03,2.097080433229464802e+01
9.889738124035655346e+03,2.097073077349149628e+01
9.889738140914658288e+03,2.097065721448252162e+01
9.889738157793661230e+03,2.097058365526773116e+01
9.889738174672662353e+03,2.097051009585503323e+01
9.889738191551665295e+03,2.097043653622858983e+01
9.889738208430668237e+03,2.097036297639633418e+01
9.889738225309671179e+03,2.097028941635825916e+01
9.889738242188674121e+03,2.097021585611437544e+01
9.889738259067677063e+03,2.097014229566467591e+01
9.889738275946680005e+03,2.097006873500917123e+01
9.889738292825682947e+03,2.096999517414786496e+01
9.889738309704684070e+03,2.096992161308868319e+01
9.889738326583687012e+03,2.096984805181577372e+01
9.889738343462689954e+03,2.096977449033706264e+01
9.889738360341692896e+03,2.096970092865255353e+01
9.889738377220695838e+03,2.096962736676225347e+01
9.889738394099698780e+03,2.096955380466615537e+01
9.889738410978701722e+03,2.096948024236427344e+01
9.889738427857704664e+03,2.096940667985660411e+01
9.889738444736705787e+03,2.096933311715107351e+01
9.889738461615708729e+03,2.096925955423183652e+01
9.889738478494711671e+03,2.096918599110682635e+01
9.889738495373714613e+03,2.096911242777603235e+01
9.889738512252717555e+03,2.096903886423946872e+01
9.889738529131720497e+03,2.096896530049712126e+01
9.889738546010723439e+03,2.096889173654901484e+01
9.889738562889726381e+03,2.096881817239513524e+01
9.889738579768727504e+03,2.096874460804341922e+01
9.889738596647730446e+03,2.096867104347801103e+01
9.889738613526733388e+03,2.096859747870684032e+01
9.889738630405736330e+03,2.096852391372991420e+01
9.889738647284739272e+03,2.096845034854722911e+01
9.889738664163742214e+03,2.096837678315879216e+01
9.889738681042745156e+03,2.096830321756460336e+01
9.889738697921748098e+03,2.096822965176466980e+01
9.889738714800749221e+03,2.096815608576690693e+01
9.889738731679752163e+03,2.096808251955547675e+01
9.889738748558755105e+03,2.096800895313830537e+01
9.889738765437758047e+03,2.096793538651539279e+01
9.889738782316760989e+03,2.096786181968674256e+01
9.889738799195763931e+03,2.096778825265235824e+01
9.889738816074766873e+03,2.096771468541224692e+01
9.889738832953769816e+03,2.096764111796639796e+01
9.889738849832770939e+03,2.096756755032274810e+01
9.889738866711773881e+03,2.096749398246544871e+01
9.889738883590776823e+03,2.096742041440242232e+01
9.889738900469779765e+03,2.096734684613367605e+01
9.889738917348782707e+03,2.096727327765920990e+01
9.889738934227785649e+03,2.096719970897902741e+01
9.889738951106788591e+03,2.096712614009313569e+01
9.889738967985791533e+03,2.096705257100152409e+01
9.889738984864792656e+03,2.096697900171214712e+01
9.889739001743795598e+03,2.096690543220912417e+01
9.889739018622798540e+03,2.096683186250039910e+01
9.889739035501801482e+03,2.096675829258596835e+01
9.889739052380804424e+03,2.096668472246583548e+01
9.889739069259807366e+03,2.096661115214001114e+01
9.889739086138810308e+03,2.096653758160848824e+01
