Time (BJD_TBD - 2450000), L_c/L_star (ppm)
1.065014266203716397e+04,4.127339045342064310e+02
1.065014268332748725e+04,4.127396049799331195e+02
1.065014270461781052e+04,4.127453048352475093e+02
1.065014272590813380e+04,4.127510041001322065e+02
1.065014274719845707e+04,4.127567027745697033e+02
1.065014276848878217e+04,4.127624008590297535e+02
1.065014278977910544e+04,4.127680983525208944e+02
1.065014281106942872e+04,4.127737952555127094e+02
1.065014283235975199e+04,4.127794915679880319e+02
1.065014285365007527e+04,4.127851872899292403e+02
1.065014287494039854e+04,4.127908824213190542e+02
1.065014289623072182e+04,4.127965769621399659e+02
1.065014291752104509e+04,4.128022709123748086e+02
1.065014293881136837e+04,4.128079642720061884e+02
1.065014296010169346e+04,4.128136570415028359e+02
1.065014298139201674e+04,4.128193492198748231e+02
1.065014300268234001e+04,4.128250408075912219e+02
1.065014302397266329e+04,4.128307318046345245e+02
1.065014304526298656e+04,4.128364222109875072e+02
1.065014306655330984e+04,4.128421120266325488e+02
1.065014308784363311e+04,4.128478012515524824e+02
1.065014310913395639e+04,4.128534898857299709e+02
1.065014313042427966e+04,4.128591779291476769e+02
1.065014315171460476e+04,4.128648653822739334e+02
1.065014317300492803e+04,4.128705522441198354e+02
1.065014319429525131e+04,4.128762385151537160e+02
1.065014321558557458e+04,4.128819241953583514e+02
1.065014323687589786e+04,4.128876092847162909e+02
1.065014325816622113e+04,4.128932937832102539e+02
1.065014327945654441e+04,4.128989776908230169e+02
1.065014330074686768e+04,4.129046610075370154e+02
1.065014332203719096e+04,4.129103437333350826e+02
1.065014334332751605e+04,4.129160258686851535e+02
1.065014336461783932e+04,4.129217074125991189e+02
1.065014338590816260e+04,4.129273883655450277e+02
1.065014340719848587e+04,4.129330687275054856e+02
1.065014342848880915e+04,4.129387484984632692e+02
1.065014344977913242e+04,4.129444276784010981e+02
1.065014347106945570e+04,4.129501062673014644e+02
1.065014349235977897e+04,4.129557842651472015e+02
1.065014351365010225e+04,4.129614616719209153e+02
1.065014353494042734e+04,4.129671384880901996e+02
1.065014355623075062e+04,4.129728147126678550e+02
1.065014357752107389e+04,4.129784903461214185e+02
1.065014359881139717e+04,4.129841653884337802e+02
1.065014362010172044e+04,4.129898398395874324e+02
1.065014364139204372e+04,4.129955136995652083e+02
1.065014366268236699e+04,4.130011869683496002e+02
1.065014368397269027e+04,4.130068596459235550e+02
1.065014370526301354e+04,4.130125317322695082e+02
1.065014372655333864e+04,4.130182032278549400e+02
1.065014374784366191e+04,4.130238741316930486e+02
1.065014376913398519e+04,4.130295444442514849e+02
1.065014379042430846e+04,4.130352141655127980e+02
1.065014381171463174e+04,4.130408832954596505e+02
1.065014383300495501e+04,4.130465518340748758e+02
1.065014385429527829e+04,4.130522197813410230e+02
1.065014387558560156e+04,4.130578871372408685e+02
1.065014389687592484e+04,4.130635539017571887e+02
