Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.882460428240709007e+03,2.557817548162867549e+00
9.882460446256400246e+03,2.557817551985166471e+00
9.882460464272089666e+03,2.557817555807437859e+00
9.882460482287780906e+03,2.557817559629683046e+00
9.882460500303470326e+03,2.557817563451899368e+00
9.882460518319161565e+03,2.557817567274089932e+00
9.882460536334850985e+03,2.557817571096252518e+00
9.882460554350542225e+03,2.557817574918388903e+00
9.882460572366233464e+03,2.557817578740497311e+00
9.882460590381922884e+03,2.557817582562578185e+00
9.882460608397614124e+03,2.557817586384633302e+00
9.882460626413303544e+03,2.557817590206659553e+00
9.882460644428994783e+03,2.557817594028660046e+00
9.882460662444684203e+03,2.557817597850632119e+00
9.882460680460375443e+03,2.557817601672577990e+00
9.882460698476066682e+03,2.557817605494495883e+00
9.882460716491756102e+03,2.557817609316387131e+00
9.882460734507447341e+03,2.557817613138251289e+00
9.882460752523136762e+03,2.557817616960087470e+00
9.882460770538828001e+03,2.557817620781897006e+00
9.882460788554517421e+03,2.557817624603679008e+00
9.882460806570208661e+03,2.557817628425434808e+00
9.882460824585899900e+03,2.557817632247162187e+00
9.882460842601589320e+03,2.557817636068862921e+00
9.882460860617280559e+03,2.557817639890536565e+00
9.882460878632969980e+03,2.557817643712182232e+00
9.882460896648661219e+03,2.557817647533801697e+00
9.882460914664350639e+03,2.557817651355393185e+00
9.882460932680041878e+03,2.557817655176957583e+00
9.882460950695733118e+03,2.557817658998495780e+00
9.882460968711422538e+03,2.557817662820005555e+00
9.882460986727113777e+03,2.557817666641488241e+00
9.882461004742803198e+03,2.557817670462944282e+00
9.882461022758494437e+03,2.557817674284373233e+00
9.882461040774183857e+03,2.557817678105773762e+00
9.882461058789875096e+03,2.557817681927148090e+00
9.882461076805566336e+03,2.557817685748495329e+00
9.882461094821255756e+03,2.557817689569814590e+00
9.882461112836946995e+03,2.557817693391107206e+00
9.882461130852636416e+03,2.557817697212372288e+00
9.882461148868327655e+03,2.557817701033610280e+00
9.882461166884017075e+03,2.557817704854820740e+00
9.882461184899708314e+03,2.557817708676004553e+00
9.882461202915399554e+03,2.557817712497160834e+00
9.882461220931088974e+03,2.557817716318289580e+00
9.882461238946780213e+03,2.557817720139391238e+00
9.882461256962469633e+03,2.557817723960465806e+00
9.882461274978160873e+03,2.557817727781513284e+00
9.882461292993850293e+03,2.557817731602533673e+00
9.882461311009541532e+03,2.557817735423526528e+00
9.882461329025232772e+03,2.557817739244491850e+00
9.882461347040922192e+03,2.557817743065430083e+00
9.882461365056613431e+03,2.557817746886341226e+00
9.882461383072302851e+03,2.557817750707225279e+00
9.882461401087994091e+03,2.557817754528081799e+00
9.882461419103683511e+03,2.557817758348911230e+00
9.882461437119374750e+03,2.557817762169713127e+00
9.882461455135065989e+03,2.557817765990488379e+00
9.882461473150755410e+03,2.557817769811236097e+00
9.882461491166446649e+03,2.557817773631956282e+00
9.882461509182136069e+03,2.557817777452649377e+00
9.882461527197827309e+03,2.557817781273314939e+00
9.882461545213516729e+03,2.557817785093953411e+00
9.882461563229207968e+03,2.557817788914565238e+00
9.882461581244899207e+03,2.557817792735149531e+00
9.882461599260588628e+03,2.557817796555705847e+00
9.882461617276279867e+03,2.557817800376235517e+00
9.882461635291969287e+03,2.557817804196737654e+00
9.882461653307660526e+03,2.557817808017213146e+00
9.882461671323349947e+03,2.557817811837660216e+00
9.882461689339041186e+03,2.557817815658081528e+00
9.882461707354732425e+03,2.557817819478474419e+00
9.882461725370421846e+03,2.557817823298840221e+00
9.882461743386113085e+03,2.557817827119178933e+00
9.882461761401802505e+03,2.557817830939490555e+00
9.882461779417493744e+03,2.557817834759774644e+00
9.882461797433183165e+03,2.557817838580031644e+00
9.882461815448874404e+03,2.557817842400261110e+00
9.882461833464563824e+03,2.557817846220463487e+00
9.882461851480255064e+03,2.557817850040638774e+00
9.882461869495946303e+03,2.557817853860786528e+00
9.882461887511635723e+03,2.557817857680906304e+00
9.882461905527326962e+03,2.557817861500999879e+00
9.882461923543016383e+03,2.557817865321065920e+00
9.882461941558707622e+03,2.557817869141104428e+00
9.882461959574397042e+03,2.557817872961115846e+00
9.882461977590088281e+03,2.557817876781099731e+00
9.882461995605779521e+03,2.557817880601056970e+00
9.882462013621468941e+03,2.557817884420986232e+00
9.882462031637160180e+03,2.557817888240887960e+00
9.882462049652849601e+03,2.557817892060763043e+00
9.882462067668540840e+03,2.557817895880611037e+00
9.882462085684230260e+03,2.557817899700431052e+00
9.882462103699921499e+03,2.557817903520223979e+00
9.882462121715612739e+03,2.557817907339989372e+00
9.882462139731302159e+03,2.557817911159728119e+00
9.882462157746993398e+03,2.557817914979439333e+00
9.882462175762682818e+03,2.557817918799123014e+00
9.882462193778374058e+03,2.557817922618779605e+00
9.882462211794063478e+03,2.557817926438408662e+00
9.882462229809754717e+03,2.557817930258010630e+00
9.882462247825445957e+03,2.557817934077585509e+00
9.882462265841135377e+03,2.557817937897132410e+00
9.882462283856826616e+03,2.557817941716652221e+00
9.882462301872516036e+03,2.557817945536144499e+00
9.882462319888207276e+03,2.557817949355610132e+00
9.882462337903896696e+03,2.557817953175047787e+00
9.882462355919587935e+03,2.557817956994458797e+00
