Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.891595520833507180e+03,2.558100460633238704e+00
9.891595543725843527e+03,2.558100505815894543e+00
9.891595566618178054e+03,2.558100550999272471e+00
9.891595589510514401e+03,2.558100596183379594e+00
9.891595612402848928e+03,2.558100641368207917e+00
9.891595635295185275e+03,2.558100686553764103e+00
9.891595658187519803e+03,2.558100731740042377e+00
9.891595681079856149e+03,2.558100776927047626e+00
9.891595703972190677e+03,2.558100822114774520e+00
9.891595726864527023e+03,2.558100867303228387e+00
9.891595749756863370e+03,2.558100912492407453e+00
9.891595772649197897e+03,2.558100957682305499e+00
9.891595795541534244e+03,2.558101002872931851e+00
9.891595818433868772e+03,2.558101048064278071e+00
9.891595841326205118e+03,2.558101093256350822e+00
9.891595864218539646e+03,2.558101138449143441e+00
9.891595887110875992e+03,2.558101183642662591e+00
9.891595910003210520e+03,2.558101228836901164e+00
9.891595932895546866e+03,2.558101274031866268e+00
9.891595955787881394e+03,2.558101319227549908e+00
9.891595978680217740e+03,2.558101364423960078e+00
9.891596001572554087e+03,2.558101409621092337e+00
9.891596024464888615e+03,2.558101454818943132e+00
9.891596047357224961e+03,2.558101500017519569e+00
9.891596070249559489e+03,2.558101545216813655e+00
9.891596093141895835e+03,2.558101590416834270e+00
9.891596116034230363e+03,2.558101635617571645e+00
9.891596138926566709e+03,2.558101680819034218e+00
9.891596161818901237e+03,2.558101726021214439e+00
9.891596184711237584e+03,2.558101771224119414e+00
9.891596207603573930e+03,2.558101816427745145e+00
9.891596230495908458e+03,2.558101861632087637e+00
9.891596253388244804e+03,2.558101906837154438e+00
9.891596276280579332e+03,2.558101952042938443e+00
9.891596299172915678e+03,2.558101997249445425e+00
9.891596322065250206e+03,2.558102042456669167e+00
9.891596344957586552e+03,2.558102087664616775e+00
9.891596367849921080e+03,2.558102132873280699e+00
9.891596390742257427e+03,2.558102178082667155e+00
9.891596413634591954e+03,2.558102223292769484e+00
9.891596436526928301e+03,2.558102268503594789e+00
9.891596459419264647e+03,2.558102313715139076e+00
9.891596482311599175e+03,2.558102358927398789e+00
9.891596505203935521e+03,2.558102404140381037e+00
9.891596528096270049e+03,2.558102449354078267e+00
9.891596550988606396e+03,2.558102494568498031e+00
9.891596573880940923e+03,2.558102539783631890e+00
9.891596596773277270e+03,2.558102584999487394e+00
9.891596619665611797e+03,2.558102630216057438e+00
9.891596642557948144e+03,2.558102675433348683e+00
9.891596665450284490e+03,2.558102720651358020e+00
9.891596688342619018e+03,2.558102765870080564e+00
9.891596711234955364e+03,2.558102811089524753e+00
9.891596734127289892e+03,2.558102856309682149e+00
9.891596757019626239e+03,2.558102901530560302e+00
9.891596779911960766e+03,2.558102946752152107e+00
9.891596802804297113e+03,2.558102991974463780e+00
9.891596825696631640e+03,2.558103037197488216e+00
9.891596848588967987e+03,2.558103082421232966e+00
9.891596871481304333e+03,2.558103127645693586e+00
9.891596894373638861e+03,2.558103172870867414e+00
9.891596917265975208e+03,2.558103218096760223e+00
9.891596940158309735e+03,2.558103263323364907e+00
9.891596963050646082e+03,2.558103308550689015e+00
9.891596985942980609e+03,2.558103353778724998e+00
9.891597008835316956e+03,2.558103399007479517e+00
9.891597031727651483e+03,2.558103444236946356e+00
9.891597054619987830e+03,2.558103489467131286e+00
9.891597077512322358e+03,2.558103534698027648e+00
9.891597100404658704e+03,2.558103579929641214e+00
9.891597123296995051e+03,2.558103625161970207e+00
9.891597146189329578e+03,2.558103670395010187e+00
9.891597169081665925e+03,2.558103715628766928e+00
9.891597191974000452e+03,2.558103760863234655e+00
9.891597214866336799e+03,2.558103806098420030e+00
9.891597237758671326e+03,2.558103851334315060e+00
9.891597260651007673e+03,2.558103896570927294e+00
9.891597283543342201e+03,2.558103941808249182e+00
9.891597306435678547e+03,2.558103987046287831e+00
9.891597329328014894e+03,2.558104032285039686e+00
9.891597352220349421e+03,2.558104077524500752e+00
9.891597375112685768e+03,2.558104122764678134e+00
9.891597398005020295e+03,2.558104168005564727e+00
9.891597420897356642e+03,2.558104213247166747e+00
9.891597443789691170e+03,2.558104258489477534e+00
9.891597466682027516e+03,2.558104303732504192e+00
9.891597489574362044e+03,2.558104348976239617e+00
9.891597512466698390e+03,2.558104394220690025e+00
9.891597535359032918e+03,2.558104439465847868e+00
9.891597558251369264e+03,2.558104484711721138e+00
9.891597581143705611e+03,2.558104529958306284e+00
9.891597604036040138e+03,2.558104575205597975e+00
9.891597626928376485e+03,2.558104620453605094e+00
9.891597649820711013e+03,2.558104665702318314e+00
9.891597672713047359e+03,2.558104710951746963e+00
9.891597695605381887e+03,2.558104756201881713e+00
9.891597718497718233e+03,2.558104801452731003e+00
9.891597741390052761e+03,2.558104846704286395e+00
9.891597764282389107e+03,2.558104891956555438e+00
9.891597787174725454e+03,2.558104937209534135e+00
9.891597810067059982e+03,2.558104982463219379e+00
9.891597832959396328e+03,2.558105027717617386e+00
9.891597855851730856e+03,2.558105072972721050e+00
9.891597878744067202e+03,2.558105118228537922e+00
9.891597901636401730e+03,2.558105163485060007e+00
9.891597924528738076e+03,2.558105208742294856e+00
9.891597947421072604e+03,2.558105254000234030e+00
9.891597970313408950e+03,2.558105299258885967e+00
9.891597993205745297e+03,2.558105344518246671e+00
9.891598016098079825e+03,2.558105389778311700e+00
9.891598038990416171e+03,2.558105435039087716e+00
9.891598061882750699e+03,2.558105480300568946e+00
9.891598084775087045e+03,2.558105525562761162e+00
9.891598107667421573e+03,2.558105570825657704e+00
9.891598130559757919e+03,2.558105616089265233e+00
9.891598153452092447e+03,2.558105661353576199e+00
9.891598176344428794e+03,2.558105706618597708e+00
9.891598199236763321e+03,2.558105751884322654e+00
9.891598222129099668e+03,2.558105797150758587e+00
9.891598245021436014e+03,2.558105842417900622e+00
9.891598267913770542e+03,2.558105887685745650e+00
9.891598290806106888e+03,2.558105932954300332e+00
9.891598313698441416e+03,2.558105978223558008e+00
9.891598336590777762e+03,2.558106023493525338e+00
9.891598359483112290e+03,2.558106068764194774e+00
9.891598382375448637e+03,2.558106114035573420e+00
9.891598405267783164e+03,2.558106159307654170e+00
9.891598428160119511e+03,2.558106204580444132e+00
9.891598451052455857e+03,2.558106249853938863e+00
9.891598473944790385e+03,2.558106295128134811e+00
9.891598496837126731e+03,2.558106340403039525e+00
9.891598519729461259e+03,2.558106385678645456e+00
9.891598542621797606e+03,2.558106430954959709e+00
9.891598565514132133e+03,2.558106476231974735e+00
9.891598588406468480e+03,2.558106521509697195e+00
9.891598611298803007e+03,2.558106566788120428e+00
9.891598634191139354e+03,2.558106612067251096e+00
