Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.891595520833507180e+03,2.559585846181867019e+00
9.891595543725843527e+03,2.559585919496624840e+00
9.891595566618178054e+03,2.559585992803306009e+00
9.891595589510514401e+03,2.559586066101921187e+00
9.891595612402848928e+03,2.559586139392458382e+00
9.891595635295185275e+03,2.559586212674928252e+00
9.891595658187519803e+03,2.559586285949318363e+00
9.891595681079856149e+03,2.559586359215640261e+00
9.891595703972190677e+03,2.559586432473881512e+00
9.891595726864527023e+03,2.559586505724052330e+00
9.891595749756863370e+03,2.559586578966146941e+00
9.891595772649197897e+03,2.559586652200159129e+00
9.891595795541534244e+03,2.559586725426099107e+00
9.891595818433868772e+03,2.559586798643954886e+00
9.891595841326205118e+03,2.559586871853737566e+00
9.891595864218539646e+03,2.559586945055435159e+00
9.891595887110875992e+03,2.559587018249057877e+00
9.891595910003210520e+03,2.559587091434594175e+00
9.891595932895546866e+03,2.559587164612053822e+00
9.891595955787881394e+03,2.559587237781426161e+00
9.891595978680217740e+03,2.559587310942720961e+00
9.891596001572554087e+03,2.559587384095932006e+00
9.891596024464888615e+03,2.559587457241053077e+00
9.891596047357224961e+03,2.559587530378094833e+00
9.891596070249559489e+03,2.559587603507045728e+00
9.891596093141895835e+03,2.559587676627915531e+00
9.891596116034230363e+03,2.559587749740693141e+00
9.891596138926566709e+03,2.559587822845388327e+00
9.891596161818901237e+03,2.559587895941990432e+00
9.891596184711237584e+03,2.559587969030508336e+00
9.891596207603573930e+03,2.559588042110936712e+00
9.891596230495908458e+03,2.559588115183269785e+00
9.891596253388244804e+03,2.559588188247516882e+00
9.891596276280579332e+03,2.559588261303666901e+00
9.891596299172915678e+03,2.559588334351730499e+00
9.891596322065250206e+03,2.559588407391695686e+00
9.891596344957586552e+03,2.559588480423572676e+00
9.891596367849921080e+03,2.559588553447349479e+00
9.891596390742257427e+03,2.559588626463037642e+00
9.891596413634591954e+03,2.559588699470624729e+00
9.891596436526928301e+03,2.559588772470120510e+00
9.891596459419264647e+03,2.559588845461520101e+00
9.891596482311599175e+03,2.559588918444815953e+00
9.891596505203935521e+03,2.559588991420020054e+00
9.891596528096270049e+03,2.559589064387118196e+00
9.891596550988606396e+03,2.559589137346123700e+00
