Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.027292596064833924e+04,3.604404942306421500e+00
1.027292604692779969e+04,3.604404960100299871e+00
1.027292613320726196e+04,3.604404977893388651e+00
1.027292621948672240e+04,3.604404995685687396e+00
1.027292630576618467e+04,3.604405013477196551e+00
1.027292639204564512e+04,3.604405031267915671e+00
1.027292647832510738e+04,3.604405049057844757e+00
1.027292656460456783e+04,3.604405066846984251e+00
1.027292665088403010e+04,3.604405084635332823e+00
1.027292673716349054e+04,3.604405102422890028e+00
1.027292682344295281e+04,3.604405120209657643e+00
1.027292690972241326e+04,3.604405137995634334e+00
1.027292699600187370e+04,3.604405155780819658e+00
1.027292708228133597e+04,3.604405173565214060e+00
1.027292716856079642e+04,3.604405191348817095e+00
1.027292725484025868e+04,3.604405209131628762e+00
1.027292734111971913e+04,3.604405226913649063e+00
1.027292742739918140e+04,3.604405244694878885e+00
1.027292751367864184e+04,3.604405262475315119e+00
1.027292759995810411e+04,3.604405280254960431e+00
1.027292768623756456e+04,3.604405298033813043e+00
1.027292777251702682e+04,3.604405315811874289e+00
1.027292785879648727e+04,3.604405333589141502e+00
1.027292794507594954e+04,3.604405351365618237e+00
1.027292803135540998e+04,3.604405369141301385e+00
1.027292811763487043e+04,3.604405386916191389e+00
1.027292820391433270e+04,3.604405404690289583e+00
1.027292829019379315e+04,3.604405422463593300e+00
1.027292837647325541e+04,3.604405440236104763e+00
1.027292846275271586e+04,3.604405458007823082e+00
1.027292854903217813e+04,3.604405475778747370e+00
1.027292863531163857e+04,3.604405493548878070e+00
1.027292872159110084e+04,3.604405511318215183e+00
1.027292880787056129e+04,3.604405529086758708e+00
1.027292889415002355e+04,3.604405546854507758e+00
1.027292898042948400e+04,3.604405564621462776e+00
1.027292906670894445e+04,3.604405582387622431e+00
1.027292915298840671e+04,3.604405600152989386e+00
1.027292923926786716e+04,3.604405617917560534e+00
1.027292932554732943e+04,3.604405635681337650e+00
1.027292941182678987e+04,3.604405653444319846e+00
1.027292949810625214e+04,3.604405671206506678e+00
1.027292958438571259e+04,3.604405688967898591e+00
1.027292967066517485e+04,3.604405706728495584e+00
1.027292975694463530e+04,3.604405724488296325e+00
1.027292984322409757e+04,3.604405742247301703e+00
1.027292992950355801e+04,3.604405760005511716e+00
1.027293001578302028e+04,3.604405777762925478e+00
1.027293010206248073e+04,3.604405795519543432e+00
1.027293018834194118e+04,3.604405813275365134e+00
1.027293027462140344e+04,3.604405831030391028e+00
1.027293036090086389e+04,3.604405848784619337e+00
1.027293044718032615e+04,3.604405866538052283e+00
1.027293053345978660e+04,3.604405884290687645e+00
1.027293061973924887e+04,3.604405902042526755e+00
1.027293070601870932e+04,3.604405919793568724e+00
1.027293079229817158e+04,3.604405937543813998e+00
1.027293087857763203e+04,3.604405955293261243e+00
1.027293096485709430e+04,3.604405973041911793e+00
1.027293105113655474e+04,3.604405990789763869e+00
1.027293113741601519e+04,3.604406008536818806e+00
1.027293122369547746e+04,3.604406026283075715e+00
1.027293130997493790e+04,3.604406044028535039e+00
1.027293139625440017e+04,3.604406061773196335e+00
1.027293148253386062e+04,3.604406079517059158e+00
1.027293156881332288e+04,3.604406097260123953e+00
1.027293165509278333e+04,3.604406115002389388e+00
1.027293174137224560e+04,3.604406132743856794e+00
1.027293182765170604e+04,3.604406150484525728e+00
1.027293191393116831e+04,3.604406168224394857e+00
1.027293200021062876e+04,3.604406185963464626e+00
1.027293208649008920e+04,3.604406203701735922e+00
1.027293217276955147e+04,3.604406221439207858e+00
1.027293225904901192e+04,3.604406239175879989e+00
1.027293234532847418e+04,3.604406256911752759e+00
1.027293243160793463e+04,3.604406274646825281e+00
1.027293251788739690e+04,3.604406292381099330e+00
1.027293260416685735e+04,3.604406310114571355e+00
1.027293269044631961e+04,3.604406327847244906e+00
1.027293277672578006e+04,3.604406345579116877e+00
1.027293286300524233e+04,3.604406363310189043e+00
1.027293294928470277e+04,3.604406381040460072e+00
1.027293303556416504e+04,3.604406398769930853e+00
1.027293312184362549e+04,3.604406416498599608e+00
1.027293320812308593e+04,3.604406434226468114e+00
1.027293329440254820e+04,3.604406451953535484e+00
1.027293338068200865e+04,3.604406469679801273e+00
1.027293346696147091e+04,3.604406487405266368e+00
1.027293355324093136e+04,3.604406505129928995e+00
1.027293363952039363e+04,3.604406522853790040e+00
1.027293372579985407e+04,3.604406540576849949e+00
1.027293381207931634e+04,3.604406558299106944e+00
1.027293389835877679e+04,3.604406576020561914e+00
1.027293398463823905e+04,3.604406593741214415e+00
1.027293407091769950e+04,3.604406611461065335e+00
1.027293415719715995e+04,3.604406629180112454e+00
1.027293424347662221e+04,3.604406646898357991e+00
1.027293432975608266e+04,3.604406664615799727e+00
1.027293441603554493e+04,3.604406682332438994e+00
1.027293450231500537e+04,3.604406700048274459e+00
1.027293458859446764e+04,3.604406717763307899e+00
1.027293467487392809e+04,3.604406735477536650e+00
1.027293476115339035e+04,3.604406753190962487e+00
1.027293484743285080e+04,3.604406770903584523e+00
1.027293493371231307e+04,3.604406788615402757e+00
1.027293501999177352e+04,3.604406806326417190e+00
1.027293510627123396e+04,3.604406824036626933e+00
1.027293519255069623e+04,3.604406841746032431e+00
1.027293527883015668e+04,3.604406859454633683e+00
1.027293536510961894e+04,3.604406877162431133e+00
1.027293545138907939e+04,3.604406894869423006e+00
1.027293553766854166e+04,3.604406912575610633e+00
1.027293562394800210e+04,3.604406930280992682e+00
1.027293571022746437e+04,3.604406947985570042e+00
1.027293579650692482e+04,3.604406965689341824e+00
1.027293588278638708e+04,3.604406983392308472e+00
1.027293596906584753e+04,3.604407001094469987e+00
1.027293605534530980e+04,3.604407018795825923e+00
1.027293614162477024e+04,3.604407036496374950e+00
1.027293622790423069e+04,3.604407054196118843e+00
