Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.061386530092591420e+04,2.558343707795430078e+00
1.061386531688121431e+04,2.558343706882260093e+00
1.061386533283651261e+04,2.558343705969228665e+00
1.061386534879181272e+04,2.558343705056330464e+00
1.061386536474711102e+04,2.558343704143569042e+00
1.061386538070241113e+04,2.558343703230946176e+00
1.061386539665770943e+04,2.558343702318456536e+00
1.061386541261300954e+04,2.558343701406105453e+00
1.061386542856830783e+04,2.558343700493885819e+00
1.061386544452360795e+04,2.558343699581810071e+00
1.061386546047890624e+04,2.558343698669863997e+00
1.061386547643420636e+04,2.558343697758056479e+00
1.061386549238950465e+04,2.558343696846383963e+00
1.061386550834480477e+04,2.558343695934848228e+00
1.061386552430010306e+04,2.558343695023449271e+00
1.061386554025540318e+04,2.558343694112185318e+00
1.061386555621070147e+04,2.558343693201058144e+00
1.061386557216600158e+04,2.558343692290069527e+00
1.061386558812129988e+04,2.558343691379215912e+00
1.061386560407659999e+04,2.558343690468493747e+00
1.061386562003189829e+04,2.558343689557911915e+00
1.061386563598719840e+04,2.558343688647465086e+00
1.061386565194249670e+04,2.558343687737156813e+00
1.061386566789779681e+04,2.558343686826981767e+00
1.061386568385309511e+04,2.558343685916945276e+00
1.061386569980839522e+04,2.558343685007042012e+00
1.061386571576369352e+04,2.558343684097277304e+00
1.061386573171899363e+04,2.558343683187649376e+00
1.061386574767429192e+04,2.558343682278154674e+00
1.061386576362959204e+04,2.558343681368796751e+00
1.061386577958489033e+04,2.558343680459577385e+00
1.061386579554019045e+04,2.558343679550494798e+00
1.061386581149549056e+04,2.558343678641543661e+00
1.061386582745078886e+04,2.558343677732732857e+00
1.061386584340608897e+04,2.558343676824057056e+00
1.061386585936138727e+04,2.558343675915516258e+00
1.061386587531668738e+04,2.558343675007112239e+00
1.061386589127198567e+04,2.558343674098843223e+00
1.061386590722728579e+04,2.558343673190712764e+00
1.061386592318258408e+04,2.558343672282717307e+00
1.061386593913788420e+04,2.558343671374858630e+00
1.061386595509318249e+04,2.558343670467134956e+00
1.061386597104848261e+04,2.558343669559548061e+00
1.061386598700378090e+04,2.558343668652097946e+00
1.061386600295908102e+04,2.558343667744782834e+00
1.061386601891437931e+04,2.558343666837604502e+00
1.061386603486967942e+04,2.558343665930562949e+00
1.061386605082497772e+04,2.558343665023658176e+00
1.061386606678027783e+04,2.558343664116886629e+00
1.061386608273557613e+04,2.558343663210255414e+00
1.061386609869087624e+04,2.558343662303755650e+00
1.061386611464617454e+04,2.558343661397396218e+00
1.061386613060147465e+04,2.558343660491170013e+00
1.061386614655677295e+04,2.558343659585082364e+00
1.061386616251207306e+04,2.558343658679129717e+00
1.061386617846737136e+04,2.558343657773313851e+00
1.061386619442267147e+04,2.558343656867631211e+00
1.061386621037796976e+04,2.558343655962087126e+00
1.061386622633326988e+04,2.558343655056679822e+00
1.061386624228856817e+04,2.558343654151409297e+00
1.061386625824386829e+04,2.558343653246275551e+00
1.061386627419916658e+04,2.558343652341275032e+00
1.061386629015446670e+04,2.558343651436413069e+00
1.061386630610976681e+04,2.558343650531684332e+00
1.061386632206506511e+04,2.558343649627094152e+00
1.061386633802036522e+04,2.558343648722638974e+00
1.061386635397566351e+04,2.558343647818320576e+00
1.061386636993096363e+04,2.558343646914138958e+00
1.061386638588626192e+04,2.558343646010094119e+00
1.061386640184156204e+04,2.558343645106182507e+00
1.061386641779686033e+04,2.558343644202409450e+00
1.061386643375216045e+04,2.558343643298771397e+00
1.061386644970745874e+04,2.558343642395270123e+00
1.061386646566275886e+04,2.558343641491905629e+00
1.061386648161805715e+04,2.558343640588676138e+00
1.061386649757335726e+04,2.558343639685583426e+00
1.061386651352865556e+04,2.558343638782627494e+00
1.061386652948395567e+04,2.558343637879808341e+00
1.061386654543925397e+04,2.558343636977122415e+00
1.061386656139455408e+04,2.558343636074575045e+00
1.061386657734985238e+04,2.558343635172164454e+00
1.061386659330515249e+04,2.558343634269888867e+00
1.061386660926045079e+04,2.558343633367750058e+00
1.061386662521575090e+04,2.558343632465746254e+00
1.061386664117104920e+04,2.558343631563879228e+00
1.061386665712634931e+04,2.558343630662150758e+00
1.061386667308164760e+04,2.558343629760555515e+00
1.061386668903694772e+04,2.558343628859097052e+00
1.061386670499224601e+04,2.558343627957773592e+00
1.061386672094754613e+04,2.558343627056590464e+00
1.061386673690284442e+04,2.558343626155540562e+00
1.061386675285814454e+04,2.558343625254625664e+00
1.061386676881344283e+04,2.558343624353849322e+00
1.061386678476874295e+04,2.558343623453207982e+00
1.061386680072404306e+04,2.558343622552705199e+00
1.061386681667934135e+04,2.558343621652335642e+00
1.061386683263464147e+04,2.558343620752102865e+00
1.061386684858993976e+04,2.558343619852006867e+00
1.061386686454523988e+04,2.558343618952047649e+00
1.061386688050053817e+04,2.558343618052223434e+00
1.061386689645583829e+04,2.558343617152537774e+00
1.061386691241113658e+04,2.558343616252985342e+00
1.061386692836643670e+04,2.558343615353567913e+00
1.061386694432173499e+04,2.558343614454290815e+00
1.061386696027703510e+04,2.558343613555146945e+00
1.061386697623233340e+04,2.558343612656141630e+00
1.061386699218763351e+04,2.558343611757271319e+00
1.061386700814293181e+04,2.558343610858537787e+00
1.061386702409823192e+04,2.558343609959941034e+00
1.061386704005353022e+04,2.558343609061479285e+00
1.061386705600883033e+04,2.558343608163152538e+00
1.061386707196412863e+04,2.558343607264964348e+00
1.061386708791942874e+04,2.558343606366911160e+00
1.061386710387472704e+04,2.558343605468994753e+00
1.061386711983002715e+04,2.558343604571216900e+00
1.061386713578532544e+04,2.558343603673570499e+00
1.061386715174062556e+04,2.558343602776062653e+00
1.061386716769592385e+04,2.558343601878689810e+00
1.061386718365122397e+04,2.558343600981455523e+00
1.061386719960652226e+04,2.558343600084358016e+00
1.061386721556182238e+04,2.558343599187393735e+00
1.061386723151712067e+04,2.558343598290568011e+00
1.061386724747242079e+04,2.558343597393877289e+00
1.061386726342771908e+04,2.558343596497321570e+00
1.061386727938301919e+04,2.558343595600904408e+00
1.061386729533831931e+04,2.558343594704624024e+00
1.061386731129361760e+04,2.558343593808478644e+00
1.061386732724891772e+04,2.558343592912468267e+00
1.061386734320421601e+04,2.558343592016594670e+00
1.061386735915951613e+04,2.558343591120857852e+00
1.061386737511481442e+04,2.558343590225257813e+00
1.061386739107011454e+04,2.558343589329794554e+00
1.061386740702541283e+04,2.558343588434466298e+00
1.061386742298071294e+04,2.558343587539273045e+00
1.061386743893601124e+04,2.558343586644220125e+00
1.061386745489131135e+04,2.558343585749298654e+00
1.061386747084660965e+04,2.558343584854515740e+00
1.061386748680190976e+04,2.558343583959867829e+00
1.061386750275720806e+04,2.558343583065356697e+00
1.061386751871250817e+04,2.558343582170984121e+00
1.061386753466780647e+04,2.558343581276744771e+00
1.061386755062310658e+04,2.558343580382643978e+00
1.061386756657840488e+04,2.558343579488678188e+00
1.061386758253370499e+04,2.558343578594850953e+00
1.061386759848900329e+04,2.558343577701155169e+00
1.061386761444430340e+04,2.558343576807597941e+00
1.061386763039960169e+04,2.558343575914177492e+00
1.061386764635490181e+04,2.558343575020893823e+00
1.061386766231020010e+04,2.558343574127745157e+00
1.061386767826550022e+04,2.558343573234733270e+00
1.061386769422079851e+04,2.558343572341859939e+00
1.061386771017609863e+04,2.558343571449118059e+00
1.061386772613139692e+04,2.558343570556516511e+00
1.061386774208669704e+04,2.558343569664046413e+00
1.061386775804199533e+04,2.558343568771718424e+00
1.061386777399729544e+04,2.558343567879523661e+00
1.061386778995259556e+04,2.558343566987465678e+00
1.061386780590789385e+04,2.558343566095544475e+00
1.061386782186319397e+04,2.558343565203758274e+00
1.061386783781849226e+04,2.558343564312108853e+00
1.061386785377379238e+04,2.558343563420596212e+00
1.061386786972909067e+04,2.558343562529218573e+00
1.061386788568439079e+04,2.558343561637979491e+00
1.061386790163968908e+04,2.558343560746875411e+00
1.061386791759498919e+04,2.558343559855906335e+00
1.061386793355028749e+04,2.558343558965074038e+00
1.061386794950558760e+04,2.558343558074378521e+00
1.061386796546088590e+04,2.558343557183821559e+00
1.061386798141618601e+04,2.558343556293397825e+00
1.061386799737148431e+04,2.558343555403112646e+00
1.061386801332678442e+04,2.558343554512962470e+00
1.061386802928208272e+04,2.558343553622945521e+00
1.061386804523738283e+04,2.558343552733068904e+00
1.061386806119268113e+04,2.558343551843327290e+00
1.061386807714798124e+04,2.558343550953722456e+00
1.061386809310327953e+04,2.558343550064254401e+00
1.061386810905857965e+04,2.558343549174921350e+00
1.061386812501387794e+04,2.558343548285723301e+00
1.061386814096917806e+04,2.558343547396663809e+00
1.061386815692447635e+04,2.558343546507739319e+00
1.061386817287977647e+04,2.558343545618953385e+00
1.061386818883507476e+04,2.558343544730300678e+00
1.061386820479037488e+04,2.558343543841786527e+00
1.061386822074567317e+04,2.558343542953405603e+00
1.061386823670097328e+04,2.558343542065163234e+00
