Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.889738090277649462e+03,3.604147177471014984e+00
9.889738107156652404e+03,3.604147182005755123e+00
9.889738124035655346e+03,3.604147186540627601e+00
9.889738140914658288e+03,3.604147191075633749e+00
9.889738157793661230e+03,3.604147195610773124e+00
9.889738174672662353e+03,3.604147200146044838e+00
9.889738191551665295e+03,3.604147204681451555e+00
9.889738208430668237e+03,3.604147209216990611e+00
9.889738225309671179e+03,3.604147213752662893e+00
9.889738242188674121e+03,3.604147218288469290e+00
9.889738259067677063e+03,3.604147222824408026e+00
9.889738275946680005e+03,3.604147227360480876e+00
9.889738292825682947e+03,3.604147231896686066e+00
9.889738309704684070e+03,3.604147236433024926e+00
9.889738326583687012e+03,3.604147240969497012e+00
9.889738343462689954e+03,3.604147245506102326e+00
9.889738360341692896e+03,3.604147250042841311e+00
9.889738377220695838e+03,3.604147254579713966e+00
9.889738394099698780e+03,3.604147259116719404e+00
9.889738410978701722e+03,3.604147263653857181e+00
9.889738427857704664e+03,3.604147268191129072e+00
9.889738444736705787e+03,3.604147272728533746e+00
9.889738461615708729e+03,3.604147277266072091e+00
9.889738478494711671e+03,3.604147281803744107e+00
9.889738495373714613e+03,3.604147286341548906e+00
9.889738512252717555e+03,3.604147290879486931e+00
9.889738529131720497e+03,3.604147295417558183e+00
9.889738546010723439e+03,3.604147299955763106e+00
9.889738562889726381e+03,3.604147304494100812e+00
9.889738579768727504e+03,3.604147309032571300e+00
9.889738596647730446e+03,3.604147313571175903e+00
9.889738613526733388e+03,3.604147318109912845e+00
9.889738630405736330e+03,3.604147322648783458e+00
9.889738647284739272e+03,3.604147327187787297e+00
9.889738664163742214e+03,3.604147331726924364e+00
9.889738681042745156e+03,3.604147336266195545e+00
9.889738697921748098e+03,3.604147340805598176e+00
9.889738714800749221e+03,3.604147345345134923e+00
9.889738731679752163e+03,3.604147349884804452e+00
9.889738748558755105e+03,3.604147354424608540e+00
9.889738765437758047e+03,3.604147358964544079e+00
9.889738782316760989e+03,3.604147363504613732e+00
9.889738799195763931e+03,3.604147368044816169e+00
9.889738816074766873e+03,3.604147372585152276e+00
9.889738832953769816e+03,3.604147377125621166e+00
9.889738849832770939e+03,3.604147381666222838e+00
9.889738866711773881e+03,3.604147386206958181e+00
9.889738883590776823e+03,3.604147390747827640e+00
9.889738900469779765e+03,3.604147395288829436e+00
9.889738917348782707e+03,3.604147399829964016e+00
9.889738934227785649e+03,3.604147404371231822e+00
9.889738951106788591e+03,3.604147408912633743e+00
9.889738967985791533e+03,3.604147413454167559e+00
9.889738984864792656e+03,3.604147417995834601e+00
9.889739001743795598e+03,3.604147422537635315e+00
9.889739018622798540e+03,3.604147427079569255e+00
9.889739035501801482e+03,3.604147431621636422e+00
9.889739052380804424e+03,3.604147436163836371e+00
9.889739069259807366e+03,3.604147440706169991e+00
9.889739086138810308e+03,3.604147445248636394e+00
9.889739103017813250e+03,3.604147449791235580e+00
9.889739119896814373e+03,3.604147454333967548e+00
9.889739136775817315e+03,3.604147458876834076e+00
9.889739153654820257e+03,3.604147463419832498e+00
9.889739170533823199e+03,3.604147467962964591e+00
9.889739187412826141e+03,3.604147472506229910e+00
9.889739204291829083e+03,3.604147477049627568e+00
9.889739221170832025e+03,3.604147481593159341e+00
9.889739238049834967e+03,3.604147486136823453e+00
9.889739254928836090e+03,3.604147490680620791e+00
9.889739271807839032e+03,3.604147495224551800e+00
9.889739288686841974e+03,3.604147499768615592e+00
9.889739305565844916e+03,3.604147504312812611e+00
9.889739322444847858e+03,3.604147508857141968e+00
9.889739339323850800e+03,3.604147513401604996e+00
