Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.896128576389048249e+03,5.195535077710594578e+02
9.896128599245501391e+03,5.195485901138907820e+02
9.896128622101952715e+03,5.195436723534104431e+02
9.896128644958405857e+03,5.195387544888400271e+02
9.896128667814857181e+03,5.195338365209672702e+02
9.896128690671310324e+03,5.195289184490135312e+02
9.896128713527761647e+03,5.195240002737665463e+02
9.896128736384214790e+03,5.195190819944477880e+02
9.896128759240666113e+03,5.195141636118445376e+02
9.896128782097119256e+03,5.195092451251788361e+02
9.896128804953570580e+03,5.195043265352376238e+02
9.896128827810023722e+03,5.194994078412431691e+02
9.896128850666476865e+03,5.194944890435911020e+02
9.896128873522928188e+03,5.194895701426776213e+02
9.896128896379381331e+03,5.194846511377240859e+02
9.896128919235832655e+03,5.194797320295181180e+02
9.896128942092285797e+03,5.194748128172813040e+02
9.896128964948737121e+03,5.194698935018013799e+02
9.896128987805190263e+03,5.194649740822995909e+02
9.896129010661641587e+03,5.194600545595637868e+02
9.896129033518094730e+03,5.194551349328152128e+02
9.896129056374546053e+03,5.194502152028417186e+02
9.896129079230999196e+03,5.194452953688645493e+02
9.896129102087450519e+03,5.194403754316715549e+02
9.896129124943903662e+03,5.194354553904839804e+02
9.896129147800356805e+03,5.194305352456981382e+02
9.896129170656808128e+03,5.194256149977102268e+02
9.896129193513261271e+03,5.194206946457411505e+02
9.896129216369712594e+03,5.194157741905790999e+02
9.896129239226165737e+03,5.194108536314455478e+02
9.896129262082617061e+03,5.194059329691276616e+02
9.896129284939070203e+03,5.194010122028473688e+02
9.896129307795521527e+03,5.193960913333920644e+02
9.896129330651974669e+03,5.193911703599833345e+02
9.896129353508425993e+03,5.193862492834086879e+02
9.896129376364879136e+03,5.193813281028898245e+02
9.896129399221332278e+03,5.193764068188227156e+02
9.896129422077783602e+03,5.193714854316032188e+02
9.896129444934236744e+03,5.193665639404531476e+02
9.896129467790688068e+03,5.193616423461600107e+02
9.896129490647141211e+03,5.193567206479453944e+02
9.896129513503592534e+03,5.193517988465968074e+02
