Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.896128576389048249e+03,3.447963400681448576e+00
9.896128599245501391e+03,3.447963398721025197e+00
9.896128622101952715e+03,3.447963396760576948e+00
9.896128644958405857e+03,3.447963394800102943e+00
9.896128667814857181e+03,3.447963392839604069e+00
9.896128690671310324e+03,3.447963390879078549e+00
9.896128713527761647e+03,3.447963388918529049e+00
9.896128736384214790e+03,3.447963386957953347e+00
9.896128759240666113e+03,3.447963384997352776e+00
9.896128782097119256e+03,3.447963383036725560e+00
9.896128804953570580e+03,3.447963381076073475e+00
9.896128827810023722e+03,3.447963379115396076e+00
9.896128850666476865e+03,3.447963377154693365e+00
9.896128873522928188e+03,3.447963375193965341e+00
9.896128896379381331e+03,3.447963373233211115e+00
9.896128919235832655e+03,3.447963371272432020e+00
9.896128942092285797e+03,3.447963369311627613e+00
9.896128964948737121e+03,3.447963367350797448e+00
9.896128987805190263e+03,3.447963365389941970e+00
9.896129010661641587e+03,3.447963363429061623e+00
9.896129033518094730e+03,3.447963361468155075e+00
9.896129056374546053e+03,3.447963359507223657e+00
9.896129079230999196e+03,3.447963357546265595e+00
9.896129102087450519e+03,3.447963355585283551e+00
9.896129124943903662e+03,3.447963353624275307e+00
9.896129147800356805e+03,3.447963351663241305e+00
9.896129170656808128e+03,3.447963349702182434e+00
9.896129193513261271e+03,3.447963347741098694e+00
9.896129216369712594e+03,3.447963345779988753e+00
9.896129239226165737e+03,3.447963343818853499e+00
9.896129262082617061e+03,3.447963341857692932e+00
9.896129284939070203e+03,3.447963339896506163e+00
9.896129307795521527e+03,3.447963337935295414e+00
9.896129330651974669e+03,3.447963335974058019e+00
9.896129353508425993e+03,3.447963334012795755e+00
9.896129376364879136e+03,3.447963332051508178e+00
9.896129399221332278e+03,3.447963330090194400e+00
9.896129422077783602e+03,3.447963328128855753e+00
9.896129444934236744e+03,3.447963326167491349e+00
9.896129467790688068e+03,3.447963324206102076e+00
9.896129490647141211e+03,3.447963322244687490e+00
9.896129513503592534e+03,3.447963320283247590e+00
9.896129536360045677e+03,3.447963318321781490e+00
9.896129559216497000e+03,3.447963316360290520e+00
9.896129582072950143e+03,3.447963314398773793e+00
9.896129604929401467e+03,3.447963312437231309e+00
9.896129627785854609e+03,3.447963310475664400e+00
9.896129650642307752e+03,3.447963308514071290e+00
9.896129673498759075e+03,3.447963306552452867e+00
9.896129696355212218e+03,3.447963304590809130e+00
9.896129719211663542e+03,3.447963302629139637e+00
9.896129742068116684e+03,3.447963300667445719e+00
9.896129764924568008e+03,3.447963298705725599e+00
9.896129787781021150e+03,3.447963296743980166e+00
9.896129810637472474e+03,3.447963294782209420e+00
9.896129833493925616e+03,3.447963292820412917e+00
9.896129856350376940e+03,3.447963290858591545e+00
9.896129879206830083e+03,3.447963288896744416e+00
9.896129902063283225e+03,3.447963286934871086e+00
9.896129924919734549e+03,3.447963284972973330e+00
9.896129947776187691e+03,3.447963283011050262e+00
9.896129970632639015e+03,3.447963281049101436e+00
9.896129993489092158e+03,3.447963279087126853e+00
9.896130016345543481e+03,3.447963277125127401e+00
9.896130039201996624e+03,3.447963275163102637e+00
9.896130062058447947e+03,3.447963273201052559e+00
9.896130084914901090e+03,3.447963271238976279e+00
9.896130107771352414e+03,3.447963269276875131e+00
9.896130130627805556e+03,3.447963267314748670e+00
9.896130153484256880e+03,3.447963265352596451e+00
9.896130176340710022e+03,3.447963263390419364e+00
9.896130199197163165e+03,3.447963261428216075e+00
9.896130222053614489e+03,3.447963259465987917e+00
9.896130244910067631e+03,3.447963257503734003e+00
