Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.061386530092591420e+04,6.544844679051159346e+02
1.061386531688121431e+04,6.544933481142933260e+02
1.061386533283651261e+04,6.545022269419631584e+02
1.061386534879181272e+04,6.545111043901107450e+02
1.061386536474711102e+04,6.545199804566728972e+02
1.061386538070241113e+04,6.545288551436343596e+02
1.061386539665770943e+04,6.545377284489326257e+02
1.061386541261300954e+04,6.545466003745516446e+02
1.061386542856830783e+04,6.545554709184297053e+02
1.061386544452360795e+04,6.545643400825503022e+02
1.061386546047890624e+04,6.545732078648518382e+02
1.061386547643420636e+04,6.545820742673174664e+02
1.061386549238950465e+04,6.545909392878864992e+02
1.061386550834480477e+04,6.545998029285411803e+02
1.061386552430010306e+04,6.546086651872216180e+02
1.061386554025540318e+04,6.546175260659093738e+02
1.061386555621070147e+04,6.546263855625448969e+02
1.061386557216600158e+04,6.546352436791095215e+02
1.061386558812129988e+04,6.546441004135442654e+02
1.061386560407659999e+04,6.546529557678298943e+02
1.061386562003189829e+04,6.546618097399078806e+02
1.061386563598719840e+04,6.546706623317583080e+02
1.061386565194249670e+04,6.546795135413237858e+02
1.061386566789779681e+04,6.546883633705832608e+02
1.061386568385309511e+04,6.546972118174802517e+02
1.061386569980839522e+04,6.547060588839929096e+02
1.061386571576369352e+04,6.547149045680654353e+02
1.061386573171899363e+04,6.547237488716756388e+02
1.061386574767429192e+04,6.547325917927679484e+02
1.061386576362959204e+04,6.547414333333198329e+02
1.061386577958489033e+04,6.547502734912764026e+02
1.061386579554019045e+04,6.547591122686142171e+02
1.061386581149549056e+04,6.547679496642866752e+02
1.061386582745078886e+04,6.547767856772474033e+02
1.061386584340608897e+04,6.547856203094722787e+02
1.061386585936138727e+04,6.547944535589080033e+02
1.061386587531668738e+04,6.548032854275298860e+02
1.061386589127198567e+04,6.548121159132850835e+02
1.061386590722728579e+04,6.548209450181483362e+02
1.061386592318258408e+04,6.548297727400675967e+02
1.061386593913788420e+04,6.548385990810166959e+02
1.061386595509318249e+04,6.548474240389444958e+02
1.061386597104848261e+04,6.548562476158240315e+02
1.061386598700378090e+04,6.548650698096048473e+02
1.061386600295908102e+04,6.548738906222596370e+02
1.061386601891437931e+04,6.548827100517381723e+02
1.061386603486967942e+04,6.548915281000125788e+02
1.061386605082497772e+04,6.549003447650336511e+02
1.061386606678027783e+04,6.549091600487726055e+02
1.061386608273557613e+04,6.549179739491806913e+02
1.061386609869087624e+04,6.549267864682288973e+02
1.061386611464617454e+04,6.549355976038689278e+02
1.061386613060147465e+04,6.549444073580712029e+02
1.061386614655677295e+04,6.549532157287879954e+02
1.061386616251207306e+04,6.549620227179890435e+02
1.061386617846737136e+04,6.549708283236276429e+02
1.061386619442267147e+04,6.549796325476725087e+02
1.061386621037796976e+04,6.549884353880776189e+02
1.061386622633326988e+04,6.549972368468113473e+02
1.061386624228856817e+04,6.550060369218278993e+02
1.061386625824386829e+04,6.550148356150954214e+02
1.061386627419916658e+04,6.550236329245685738e+02
1.061386629015446670e+04,6.550324288522148208e+02
1.061386630610976681e+04,6.550412233969923363e+02
1.061386632206506511e+04,6.550500165578598626e+02
1.061386633802036522e+04,6.550588083367839545e+02
1.061386635397566351e+04,6.550675987317208637e+02
1.061386636993096363e+04,6.550763877446364631e+02
1.061386638588626192e+04,6.550851753734880276e+02
1.061386640184156204e+04,6.550939616202405205e+02
1.061386641779686033e+04,6.551027464828518987e+02
1.061386643375216045e+04,6.551115299632865572e+02
1.061386644970745874e+04,6.551203120595030214e+02
1.061386646566275886e+04,6.551290927734652314e+02
1.061386648161805715e+04,6.551378721031321675e+02
1.061386649757335726e+04,6.551466500504669739e+02
1.061386651352865556e+04,6.551554266134298814e+02
1.061386652948395567e+04,6.551642017939831248e+02
1.061386654543925397e+04,6.551729755900871623e+02
1.061386656139455408e+04,6.551817480037042287e+02
1.061386657734985238e+04,6.551905190327950095e+02
1.061386659330515249e+04,6.551992886793211710e+02
1.061386660926045079e+04,6.552080569412444220e+02
1.061386662521575090e+04,6.552168238205254056e+02
1.061386664117104920e+04,6.552255893151265127e+02
1.061386665712634931e+04,6.552343534270079317e+02
1.061386667308164760e+04,6.552431161541326219e+02
1.061386668903694772e+04,6.552518774984600896e+02
1.061386670499224601e+04,6.552606374579540898e+02
1.061386672094754613e+04,6.552693960345732194e+02
1.061386673690284442e+04,6.552781532262822566e+02
1.061386675285814454e+04,6.552869090350390024e+02
1.061386676881344283e+04,6.552956634588086899e+02
1.061386678476874295e+04,6.553044164995487790e+02
1.061386680072404306e+04,6.553131681562226731e+02
1.061386681667934135e+04,6.553219184277943441e+02
1.061386683263464147e+04,6.553306673162204561e+02
1.061386684858993976e+04,6.553394148194676063e+02
1.061386686454523988e+04,6.553481609394917768e+02
1.061386688050053817e+04,6.553569056742601333e+02
1.061386689645583829e+04,6.553656490257283167e+02
1.061386691241113658e+04,6.553743909918642885e+02
1.061386692836643670e+04,6.553831315746225528e+02
1.061386694432173499e+04,6.553918707719718668e+02
1.061386696027703510e+04,6.554006085858662800e+02
1.061386697623233340e+04,6.554093450142752317e+02
1.061386699218763351e+04,6.554180800591519755e+02
1.061386700814293181e+04,6.554268137184665193e+02
1.061386702409823192e+04,6.554355459941716617e+02
1.061386704005353022e+04,6.554442768842380929e+02
1.061386705600883033e+04,6.554530063906180430e+02
1.061386707196412863e+04,6.554617345112825433e+02
1.061386708791942874e+04,6.554704612481833692e+02
1.061386710387472704e+04,6.554791865992923476e+02
1.061386711983002715e+04,6.554879105665604584e+02
1.061386713578532544e+04,6.554966331479600967e+02
1.061386715174062556e+04,6.555053543454419014e+02
1.061386716769592385e+04,6.555140741569788361e+02
1.061386718365122397e+04,6.555227925845206300e+02
1.061386719960652226e+04,6.555315096260411565e+02
1.061386721556182238e+04,6.555402252834894625e+02
1.061386723151712067e+04,6.555489395548399898e+02
1.061386724747242079e+04,6.555576524420413307e+02
1.061386726342771908e+04,6.555663639430684952e+02
1.061386727938301919e+04,6.555750740598696211e+02
1.061386729533831931e+04,6.555837827914127729e+02
1.061386731129361760e+04,6.555924901366671520e+02
1.061386732724891772e+04,6.556011960975799866e+02
1.061386734320421601e+04,6.556099006721275373e+02
1.061386735915951613e+04,6.556186038622564638e+02
1.061386737511481442e+04,6.556273056659439362e+02
1.061386739107011454e+04,6.556360060851359322e+02
1.061386740702541283e+04,6.556447051178100764e+02
1.061386742298071294e+04,6.556534027659116646e+02
1.061386743893601124e+04,6.556620990274193446e+02
1.061386745489131135e+04,6.556707939042776161e+02
1.061386747084660965e+04,6.556794873944654682e+02
1.061386748680190976e+04,6.556881794999271733e+02
1.061386750275720806e+04,6.556968702186424025e+02
1.061386751871250817e+04,6.557055595525544049e+02
1.061386753466780647e+04,6.557142474996437613e+02
1.061386755062310658e+04,6.557229340618531523e+02
1.061386756657840488e+04,6.557316192371637271e+02
1.061386758253370499e+04,6.557403030275174842e+02
1.061386759848900329e+04,6.557489854308961412e+02
1.061386761444430340e+04,6.557576664492414693e+02
1.061386763039960169e+04,6.557663460805355271e+02
1.061386764635490181e+04,6.557750243267194037e+02
1.061386766231020010e+04,6.557837011857759535e+02
1.061386767826550022e+04,6.557923766596456971e+02
1.061386769422079851e+04,6.558010507463119438e+02
1.061386771017609863e+04,6.558097234477144184e+02
1.061386772613139692e+04,6.558183947618376806e+02
1.061386774208669704e+04,6.558270646906204320e+02
1.061386775804199533e+04,6.558357332320478008e+02
1.061386777399729544e+04,6.558444003880583750e+02
1.061386778995259556e+04,6.558530661576251077e+02
1.061386780590789385e+04,6.558617305397226573e+02
1.061386782186319397e+04,6.558703935362881339e+02
1.061386783781849226e+04,6.558790551453082571e+02
1.061386785377379238e+04,6.558877153687199097e+02
1.061386786972909067e+04,6.558963742045101526e+02
1.061386788568439079e+04,6.559050316546152999e+02
1.061386790163968908e+04,6.559136877170232083e+02
1.061386791759498919e+04,6.559223423936695099e+02
1.061386793355028749e+04,6.559309956825427435e+02
1.061386794950558760e+04,6.559396475855776316e+02
1.061386796546088590e+04,6.559482981007636226e+02
1.061386798141618601e+04,6.559569472300349844e+02
1.061386799737148431e+04,6.559655949713815062e+02
1.061386801332678442e+04,6.559742413267367738e+02
1.061386802928208272e+04,6.559828862940914860e+02
1.061386804523738283e+04,6.559915298753786601e+02
1.061386806119268113e+04,6.560001720685892224e+02
1.061386807714798124e+04,6.560088128756559627e+02
1.061386809310327953e+04,6.560174522945703757e+02
1.061386810905857965e+04,6.560260903272643418e+02
1.061386812501387794e+04,6.560347269717303789e+02
1.061386814096917806e+04,6.560433622298996852e+02
1.061386815692447635e+04,6.560519960997654607e+02
1.061386817287977647e+04,6.560606285832578806e+02
1.061386818883507476e+04,6.560692596783709405e+02
1.061386820479037488e+04,6.560778893870345883e+02
1.061386822074567317e+04,6.560865177072431607e+02
1.061386823670097328e+04,6.560951446409260370e+02
1.061386825265627158e+04,6.561037701860781226e+02
1.061386826861157169e+04,6.561123943446283420e+02
1.061386828456687181e+04,6.561210171155549915e+02
1.061386830052217010e+04,6.561296384978375045e+02
1.061386831647747022e+04,6.561382584934037823e+02
1.061386833243276851e+04,6.561468771002502081e+02
1.061386834838806863e+04,6.561554943203041148e+02
1.061386836434336692e+04,6.561641101515625678e+02
1.061386838029866703e+04,6.561727245959524453e+02
