Time (BJD_TBD - 2450000), L_f/L_star (ppm)
1.061386530092591420e+04,6.716301536181451581e+01
1.061386531688121431e+04,6.716278138582786994e+01
1.061386533283651261e+04,6.716254740629203468e+01
1.061386534879181272e+04,6.716231342315364827e+01
1.061386536474711102e+04,6.716207943646610090e+01
1.061386538070241113e+04,6.716184544617610186e+01
1.061386539665770943e+04,6.716161145233698448e+01
1.061386541261300954e+04,6.716137745489547228e+01
1.061386542856830783e+04,6.716114345390491280e+01
1.061386544452360795e+04,6.716090944931197271e+01
1.061386546047890624e+04,6.716067544117005639e+01
1.061386547643420636e+04,6.716044142942581630e+01
1.061386549238950465e+04,6.716020741413265682e+01
1.061386550834480477e+04,6.715997339523725884e+01
1.061386552430010306e+04,6.715973937279298411e+01
1.061386554025540318e+04,6.715950534674647088e+01
1.061386555621070147e+04,6.715927131715116616e+01
1.061386557216600158e+04,6.715903728395370820e+01
1.061386558812129988e+04,6.715880324720750139e+01
1.061386560407659999e+04,6.715856920685919818e+01
1.061386562003189829e+04,6.715833516296220296e+01
1.061386563598719840e+04,6.715810111546316818e+01
1.061386565194249670e+04,6.715786706441546983e+01
1.061386566789779681e+04,6.715763300976580297e+01
1.061386568385309511e+04,6.715739895156752937e+01
1.061386569980839522e+04,6.715716488976731569e+01
1.061386571576369352e+04,6.715693082441860895e+01
1.061386573171899363e+04,6.715669675546801898e+01
1.061386574767429192e+04,6.715646268296893595e+01
1.061386576362959204e+04,6.715622860686802653e+01
1.061386577958489033e+04,6.715599452721872353e+01
1.061386579554019045e+04,6.715576044396766520e+01
1.061386581149549056e+04,6.715552635714152530e+01
1.061386582745078886e+04,6.715529226676704866e+01
1.061386584340608897e+04,6.715505817279090195e+01
1.061386585936138727e+04,6.715482407526647535e+01
1.061386587531668738e+04,6.715458997414040709e+01
1.061386589127198567e+04,6.715435586946611579e+01
1.061386590722728579e+04,6.715412176119026810e+01
1.061386592318258408e+04,6.715388764936624000e+01
1.061386593913788420e+04,6.715365353394072656e+01
1.061386595509318249e+04,6.715341941496706113e+01
1.061386597104848261e+04,6.715318529239193879e+01
1.061386598700378090e+04,6.715295116626876393e+01
1.061386600295908102e+04,6.715271703654417479e+01
