Time (BJD_TBD - 2450000), L_e/L_star (ppm)
9.891095520833507180e+03,7.447568870645964978e+01
9.891098214161867872e+03,7.430022681861063916e+01
9.891100907490228565e+03,7.412468624628935743e+01
9.891103600818589257e+03,7.394906834068952151e+01
9.891106294146949949e+03,7.377337445359991364e+01
9.891108987475310641e+03,7.359760593739427748e+01
9.891111680803671334e+03,7.342176414502077364e+01
9.891114374132032026e+03,7.324585042999161999e+01
9.891117067460392718e+03,7.306986614637261823e+01
9.891119760788751591e+03,7.289381264889165379e+01
9.891122454117112284e+03,7.271769129245269880e+01
9.891125147445472976e+03,7.254150343283876623e+01
9.891127840773833668e+03,7.236525042622579917e+01
9.891130534102194360e+03,7.218893362929119917e+01
9.891133227430555053e+03,7.201255439920353751e+01
9.891135920758915745e+03,7.183611409361179767e+01
9.891138614087276437e+03,7.165961407063507238e+01
9.891141307415637129e+03,7.148305568885221817e+01
9.891144000743997822e+03,7.130644030729129668e+01
9.891146694072358514e+03,7.112976928541898758e+01
9.891149387400719206e+03,7.095304398313038519e+01
9.891152080729079898e+03,7.077626576073835452e+01
9.891154774057440591e+03,7.059943597896308631e+01
9.891157467385801283e+03,7.042255599892163787e+01
9.891160160714161975e+03,7.024562718211753065e+01
9.891162854042522667e+03,7.006865089043009220e+01
9.891165547370883360e+03,6.989162848610416745e+01
9.891168240699242233e+03,6.971456133185905912e+01
9.891170934027602925e+03,6.953745079039990173e+01
9.891173627355963617e+03,6.936029822512429632e+01
9.891176320684324310e+03,6.918310499963399707e+01
9.891179014012685002e+03,6.900587247784359590e+01
9.891181707341045694e+03,6.882860202397019123e+01
9.891184400669406386e+03,6.865129500252284345e+01
9.891187093997767079e+03,6.847395277829211580e+01
9.891189787326127771e+03,6.829657671633950144e+01
9.891192480654488463e+03,6.811916818198697854e+01
9.891195173982849155e+03,6.794172854080649415e+01
9.891197867311209848e+03,6.776425915860936300e+01
9.891200560639570540e+03,6.758676140143595035e+01
9.891203253967931232e+03,6.740923663554487177e+01
9.891205947296291924e+03,6.723168622740276135e+01
9.891208640624652617e+03,6.705411154367359927e+01
9.891211333953013309e+03,6.687651395120819586e+01
9.891214027281374001e+03,6.669889481703374656e+01
9.891216720609732874e+03,6.652125550846317026e+01
9.891219413938093567e+03,6.634359739260482058e+01
9.891222107266454259e+03,6.616592183707167862e+01
9.891224800594814951e+03,6.598823020949105000e+01
9.891227493923175643e+03,6.581052387761384637e+01
9.891230187251536336e+03,6.563280420930435355e+01
9.891232880579897028e+03,6.545507257252934608e+01
9.891235573908257720e+03,6.527733033534767060e+01
9.891238267236618412e+03,6.509957886589999987e+01
9.891240960564979105e+03,6.492181953239790460e+01
9.891243653893339797e+03,6.474405370311352215e+01
9.891246347221700489e+03,6.456628274636898368e+01
9.891249040550061181e+03,6.438850803052589811e+01
9.891251733878421874e+03,6.421073092397480764e+01
9.891254427206782566e+03,6.403295279512467175e+01
9.891257120535143258e+03,6.385517501239229432e+01
9.891259813863503950e+03,6.367739894419182889e+01
9.891262507191864643e+03,6.349962595892422001e+01
9.891265200520223516e+03,6.332185742508674053e+01
9.891267893848584208e+03,6.314409471078228364e+01
9.891270587176944900e+03,6.296633918442896061e+01
9.891273280505305593e+03,6.278859221426974102e+01
