Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.061386530092591420e+04,1.685029482512949244e+03
1.061386531688121431e+04,1.685044559938210796e+03
1.061386533283651261e+04,1.685059635207723204e+03
1.061386534879181272e+04,1.685074708324867288e+03
1.061386536474711102e+04,1.685089779286149678e+03
1.061386538070241113e+04,1.685104848094950967e+03
1.061386539665770943e+04,1.685119914747779376e+03
1.061386541261300954e+04,1.685134979248012769e+03
1.061386542856830783e+04,1.685150041592161642e+03
1.061386544452360795e+04,1.685165101783602722e+03
1.061386546047890624e+04,1.685180159818846732e+03
1.061386547643420636e+04,1.685195215701270627e+03
1.061386549238950465e+04,1.685210269427386038e+03
1.061386550834480477e+04,1.685225321000567646e+03
1.061386552430010306e+04,1.685240370417328904e+03
1.061386554025540318e+04,1.685255417681044264e+03
1.061386555621070147e+04,1.685270462788227178e+03
1.061386557216600158e+04,1.685285505742250962e+03
1.061386558812129988e+04,1.685300546539630659e+03
1.061386560407659999e+04,1.685315585183738676e+03
1.061386562003189829e+04,1.685330621671090967e+03
1.061386563598719840e+04,1.685345656005059027e+03
1.061386565194249670e+04,1.685360688182159265e+03
1.061386566789779681e+04,1.685375718205762496e+03
1.061386568385309511e+04,1.685390746072386492e+03
1.061386569980839522e+04,1.685405771785400930e+03
1.061386571576369352e+04,1.685420795341323810e+03
1.061386573171899363e+04,1.685435816743525493e+03
1.061386574767429192e+04,1.685450835988523522e+03
1.061386576362959204e+04,1.685465853079687804e+03
1.061386577958489033e+04,1.685480868013537247e+03
1.061386579554019045e+04,1.685495880793439483e+03
1.061386581149549056e+04,1.685510891417626908e+03
1.061386582745078886e+04,1.685525899884333285e+03
1.061386584340608897e+04,1.685540906196922833e+03
1.061386585936138727e+04,1.685555910351919692e+03
1.061386587531668738e+04,1.685570912352687856e+03
1.061386589127198567e+04,1.685585912195751462e+03
1.061386590722728579e+04,1.685600909884474731e+03
1.061386592318258408e+04,1.685615905415381576e+03
1.061386593913788420e+04,1.685630898791835307e+03
1.061386595509318249e+04,1.685645890010361654e+03
1.061386597104848261e+04,1.685660879074322111e+03
1.061386598700378090e+04,1.685675865980243998e+03
1.061386600295908102e+04,1.685690850731488126e+03
1.061386601891437931e+04,1.685705833324582272e+03
1.061386603486967942e+04,1.685720813762885882e+03
1.061386605082497772e+04,1.685735792042928551e+03
1.061386606678027783e+04,1.685750768168068589e+03
1.061386608273557613e+04,1.685765742134835591e+03
1.061386609869087624e+04,1.685780713946588321e+03
1.061386611464617454e+04,1.685795683599857284e+03
1.061386613060147465e+04,1.685810651097999425e+03
1.061386614655677295e+04,1.685825616437545932e+03
1.061386616251207306e+04,1.685840579621853749e+03
1.061386617846737136e+04,1.685855540647455655e+03
1.061386619442267147e+04,1.685870499517706548e+03
1.061386621037796976e+04,1.685885456229139436e+03
1.061386622633326988e+04,1.685900410785109443e+03
1.061386624228856817e+04,1.685915363182150941e+03
1.061386625824386829e+04,1.685930313423617235e+03
1.061386627419916658e+04,1.685945261506044062e+03
1.061386629015446670e+04,1.685960207432784046e+03
1.061386630610976681e+04,1.685975151202076404e+03
1.061386632206506511e+04,1.685990092812162629e+03
1.061386633802036522e+04,1.686005032266393982e+03
1.061386635397566351e+04,1.686019969561308017e+03
1.061386636993096363e+04,1.686034904700255083e+03
1.061386638588626192e+04,1.686049837679774328e+03
1.061386640184156204e+04,1.686064768503214736e+03
1.061386641779686033e+04,1.686079697167115228e+03
1.061386643375216045e+04,1.686094623674825925e+03
1.061386644970745874e+04,1.686109548022886202e+03
1.061386646566275886e+04,1.686124470214644589e+03
1.061386648161805715e+04,1.686139390246641597e+03
1.061386649757335726e+04,1.686154308122223938e+03
1.061386651352865556e+04,1.686169223837935533e+03
1.061386652948395567e+04,1.686184137397120821e+03
1.061386654543925397e+04,1.686199048796323268e+03
1.061386656139455408e+04,1.686213958038888677e+03
1.061386657734985238e+04,1.686228865121360286e+03
1.061386659330515249e+04,1.686243770047082762e+03
1.061386660926045079e+04,1.686258672812601390e+03
1.061386662521575090e+04,1.686273573421258789e+03
1.061386664117104920e+04,1.686288471869601835e+03
1.061386665712634931e+04,1.686303368160971559e+03
1.061386667308164760e+04,1.686318262291916881e+03
1.061386668903694772e+04,1.686333154265777466e+03
1.061386670499224601e+04,1.686348044079102465e+03
1.061386672094754613e+04,1.686362931735231086e+03
1.061386673690284442e+04,1.686377817230713845e+03
1.061386675285814454e+04,1.686392700568889495e+03
1.061386676881344283e+04,1.686407581746307415e+03
1.061386678476874295e+04,1.686422460766307040e+03
1.061386680072404306e+04,1.686437337627135321e+03
1.061386681667934135e+04,1.686452212327040797e+03
1.061386683263464147e+04,1.686467084869360178e+03
1.061386684858993976e+04,1.686481955250646706e+03
1.061386686454523988e+04,1.686496823474235725e+03
1.061386688050053817e+04,1.686511689536681160e+03
1.061386689645583829e+04,1.686526553441317674e+03
1.061386691241113658e+04,1.686541415184700782e+03
1.061386692836643670e+04,1.686556274770162872e+03
1.061386694432173499e+04,1.686571132194261054e+03
1.061386696027703510e+04,1.686585987460327487e+03
1.061386697623233340e+04,1.686600840564920418e+03
1.061386699218763351e+04,1.686615691511369505e+03
1.061386700814293181e+04,1.686630540296234130e+03
1.061386702409823192e+04,1.686645386922844864e+03
1.061386704005353022e+04,1.686660231387760405e+03
1.061386705600883033e+04,1.686675073694310640e+03
1.061386707196412863e+04,1.686689913839055635e+03
1.061386708791942874e+04,1.686704751825324365e+03
1.061386710387472704e+04,1.686719587649677578e+03
1.061386711983002715e+04,1.686734421315443115e+03
1.061386713578532544e+04,1.686749252819183312e+03
1.061386715174062556e+04,1.686764082164224192e+03
1.061386716769592385e+04,1.686778909347130593e+03
1.061386718365122397e+04,1.686793734371226265e+03
1.061386719960652226e+04,1.686808557233076954e+03
1.061386721556182238e+04,1.686823377936005954e+03
1.061386723151712067e+04,1.686838196476579469e+03
1.061386724747242079e+04,1.686853012858121019e+03
1.061386726342771908e+04,1.686867827077196807e+03
1.061386727938301919e+04,1.686882639137130582e+03
1.061386729533831931e+04,1.686897449036176113e+03
1.061386731129361760e+04,1.686912256772591718e+03
1.061386732724891772e+04,1.686927062349697508e+03
1.061386734320421601e+04,1.686941865764062641e+03
1.061386735915951613e+04,1.686956667019007909e+03
1.061386737511481442e+04,1.686971466111103155e+03
1.061386739107011454e+04,1.686986263043666895e+03
1.061386740702541283e+04,1.687001057813270108e+03
1.061386742298071294e+04,1.687015850423231768e+03
1.061386743893601124e+04,1.687030640870123761e+03
1.061386745489131135e+04,1.687045429157262333e+03
1.061386747084660965e+04,1.687060215281221190e+03
1.061386748680190976e+04,1.687074999245316576e+03
1.061386750275720806e+04,1.687089781046122653e+03
