Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.880038437500130385e+03,3.447990013054631486e+00
9.880038456059855889e+03,3.447990006004884034e+00
9.880038474619583212e+03,3.447989998955097057e+00
9.880038493179308716e+03,3.447989991905274110e+00
9.880038511739036039e+03,3.447989984855411638e+00
9.880038530298761543e+03,3.447989977805512307e+00
9.880038548858488866e+03,3.447989970755574340e+00
9.880038567418214370e+03,3.447989963705600402e+00
9.880038585977941693e+03,3.447989956655586496e+00
9.880038604537667197e+03,3.447989949605536619e+00
9.880038623097394520e+03,3.447989942555447662e+00
9.880038641657120024e+03,3.447989935505320958e+00
9.880038660216847347e+03,3.447989928455156949e+00
9.880038678776572851e+03,3.447989921404955638e+00
9.880038697336298355e+03,3.447989914354715690e+00
9.880038715896025678e+03,3.447989907304438439e+00
9.880038734455751182e+03,3.447989900254123885e+00
9.880038753015478505e+03,3.447989893203770695e+00
9.880038771575204009e+03,3.447989886153380201e+00
9.880038790134931332e+03,3.447989879102951516e+00
9.880038808694656836e+03,3.447989872052485527e+00
9.880038827254384159e+03,3.447989865001981791e+00
9.880038845814109663e+03,3.447989857951440307e+00
9.880038864373836986e+03,3.447989850900860631e+00
9.880038882933562491e+03,3.447989843850244540e+00
9.880038901493289814e+03,3.447989836799589813e+00
9.880038920053015318e+03,3.447989829748897339e+00
9.880038938612740822e+03,3.447989822698168005e+00
9.880038957172468145e+03,3.447989815647400036e+00
9.880038975732193649e+03,3.447989808596595207e+00
9.880038994291920972e+03,3.447989801545752186e+00
9.880039012851646476e+03,3.447989794494871418e+00
9.880039031411373799e+03,3.447989787443952903e+00
9.880039049971099303e+03,3.447989780392997083e+00
9.880039068530826626e+03,3.447989773342003517e+00
9.880039087090552130e+03,3.447989766290972202e+00
9.880039105650279453e+03,3.447989759239903140e+00
9.880039124210004957e+03,3.447989752188796775e+00
9.880039142769732280e+03,3.447989745137652218e+00
9.880039161329457784e+03,3.447989738086470801e+00
9.880039179889183288e+03,3.447989731035252081e+00
9.880039198448910611e+03,3.447989723983994725e+00
9.880039217008636115e+03,3.447989716932700954e+00
9.880039235568363438e+03,3.447989709881368103e+00
9.880039254128088942e+03,3.447989702829998837e+00
9.880039272687816265e+03,3.447989695778590935e+00
9.880039291247541769e+03,3.447989688727146174e+00
9.880039309807269092e+03,3.447989681675663221e+00
9.880039328366994596e+03,3.447989674624144296e+00
9.880039346926721919e+03,3.447989667572586292e+00
9.880039365486447423e+03,3.447989660520991428e+00
9.880039384046174746e+03,3.447989653469358373e+00
9.880039402605900250e+03,3.447989646417688903e+00
9.880039421165625754e+03,3.447989639365981240e+00
9.880039439725353077e+03,3.447989632314235831e+00
9.880039458285078581e+03,3.447989625262452673e+00
9.880039476844805904e+03,3.447989618210632212e+00
9.880039495404531408e+03,3.447989611158774892e+00
9.880039513964258731e+03,3.447989604106879380e+00
9.880039532523984235e+03,3.447989597054947009e+00
9.880039551083711558e+03,3.447989590002976001e+00
9.880039569643437062e+03,3.447989582950968579e+00
9.880039588203164385e+03,3.447989575898922965e+00
9.880039606762889889e+03,3.447989568846840491e+00
9.880039625322617212e+03,3.447989561794719826e+00
9.880039643882342716e+03,3.447989554742562746e+00
9.880039662442068220e+03,3.447989547690368362e+00
9.880039681001795543e+03,3.447989540638135342e+00
9.880039699561521047e+03,3.447989533585865018e+00
9.880039718121248370e+03,3.447989526533557836e+00
9.880039736680973874e+03,3.447989519481213350e+00
9.880039755240701197e+03,3.447989512428830228e+00
9.880039773800426701e+03,3.447989505376410690e+00
9.880039792360154024e+03,3.447989498323953406e+00
9.880039810919879528e+03,3.447989491271459261e+00
9.880039829479606851e+03,3.447989484218926481e+00
9.880039848039332355e+03,3.447989477166358174e+00
9.880039866599059678e+03,3.447989470113750343e+00
9.880039885158785182e+03,3.447989463061106985e+00
9.880039903718510686e+03,3.447989456008425879e+00
9.880039922278238009e+03,3.447989448955706582e+00
9.880039940837963513e+03,3.447989441902950425e+00
9.880039959397690836e+03,3.447989434850156520e+00
9.880039977957416340e+03,3.447989427797325757e+00
9.880039996517143663e+03,3.447989420744456801e+00
9.880040015076869167e+03,3.447989413691551430e+00
9.880040033636596490e+03,3.447989406638608756e+00
9.880040052196321994e+03,3.447989399585628334e+00
9.880040070756049317e+03,3.447989392532610609e+00
9.880040089315774821e+03,3.447989385479555580e+00
9.880040107875502144e+03,3.447989378426462803e+00
9.880040126435227648e+03,3.447989371373334055e+00
9.880040144994953152e+03,3.447989364320166672e+00
9.880040163554680475e+03,3.447989357266961985e+00
9.880040182114405980e+03,3.447989350213721327e+00
9.880040200674133303e+03,3.447989343160441589e+00
9.880040219233858807e+03,3.447989336107125879e+00
9.880040237793586130e+03,3.447989329053772867e+00
9.880040256353311634e+03,3.447989322000382106e+00
9.880040274913038957e+03,3.447989314946953598e+00
9.880040293472764461e+03,3.447989307893488675e+00
9.880040312032491784e+03,3.447989300839986004e+00
9.880040330592217288e+03,3.447989293786446918e+00
9.880040349151944611e+03,3.447989286732869640e+00
9.880040367711670115e+03,3.447989279679255947e+00
9.880040386271395619e+03,3.447989272625604951e+00
9.880040404831122942e+03,3.447989265571915762e+00
9.880040423390848446e+03,3.447989258518190159e+00
9.880040441950575769e+03,3.447989251464426808e+00
9.880040460510301273e+03,3.447989244410626597e+00
9.880040479070028596e+03,3.447989237356788639e+00
9.880040497629754100e+03,3.447989230302914709e+00
9.880040516189481423e+03,3.447989223249002144e+00
9.880040534749206927e+03,3.447989216195054052e+00
9.880040553308934250e+03,3.447989209141066880e+00
9.880040571868659754e+03,3.447989202087043736e+00
9.880040590428387077e+03,3.447989195032983289e+00
9.880040608988112581e+03,3.447989187978885983e+00
9.880040627547838085e+03,3.447989180924750929e+00
9.880040646107565408e+03,3.447989173870579016e+00
9.880040664667290912e+03,3.447989166816370687e+00
9.880040683227018235e+03,3.447989159762123723e+00
9.880040701786743739e+03,3.447989152707840343e+00
9.880040720346471062e+03,3.447989145653519660e+00
9.880040738906196566e+03,3.447989138599163006e+00
9.880040757465923889e+03,3.447989131544767716e+00
