Time (BJD_TBD - 2450000), L_b/L_star (ppm)
9.891595520833507180e+03,7.223924032743831276e+02
9.891595543725843527e+03,7.224180163657640605e+02
9.891595566618178054e+03,7.224436266354327927e+02
9.891595589510514401e+03,7.224692340872272780e+02
9.891595612402848928e+03,7.224948387168458339e+02
9.891595635295185275e+03,7.225204405281252775e+02
9.891595658187519803e+03,7.225460395167652905e+02
9.891595681079856149e+03,7.225716356866020078e+02
9.891595703972190677e+03,7.225972290333354522e+02
9.891595726864527023e+03,7.226228195608007354e+02
9.891595749756863370e+03,7.226484072667329883e+02
9.891595772649197897e+03,7.226739921488667733e+02
9.891595795541534244e+03,7.226995742110365200e+02
9.891595818433868772e+03,7.227251534489446385e+02
9.891595841326205118e+03,7.227507298664245354e+02
9.891595864218539646e+03,7.227763034591795304e+02
9.891595887110875992e+03,7.228018742310422340e+02
9.891595910003210520e+03,7.228274421777173302e+02
9.891595932895546866e+03,7.228530073030360654e+02
9.891595955787881394e+03,7.228785696027040331e+02
9.891595978680217740e+03,7.229041290805517974e+02
9.891596001572554087e+03,7.229296857343166494e+02
9.891596024464888615e+03,7.229552395617363345e+02
9.891596047357224961e+03,7.229807905666403940e+02
9.891596070249559489e+03,7.230063387447366949e+02
9.891596093141895835e+03,7.230318840998538690e+02
9.891596116034230363e+03,7.230574266277006927e+02
9.891596138926566709e+03,7.230829663321047747e+02
9.891596161818901237e+03,7.231085032087760283e+02
9.891596184711237584e+03,7.231340372615411525e+02
9.891596207603573930e+03,7.231595684881393709e+02
9.891596230495908458e+03,7.231850968863114986e+02
9.891596253388244804e+03,7.232106224598826429e+02
9.891596276280579332e+03,7.232361452045649912e+02
9.891596299172915678e+03,7.232616651241833097e+02
9.891596322065250206e+03,7.232871822144509224e+02
9.891596344957586552e+03,7.233126964791913451e+02
9.891596367849921080e+03,7.233382079141189251e+02
9.891596390742257427e+03,7.233637165230563824e+02
9.891596413634591954e+03,7.233892223017192009e+02
9.891596436526928301e+03,7.234147252539291912e+02
9.891596459419264647e+03,7.234402253774285327e+02
9.891596482311599175e+03,7.234657226699605417e+02
9.891596505203935521e+03,7.234912171353455506e+02
9.891596528096270049e+03,7.235167087693013173e+02
9.891596550988606396e+03,7.235421975756478332e+02
9.891596573880940923e+03,7.235676835501035384e+02
9.891596596773277270e+03,7.235931666964875149e+02
9.891596619665611797e+03,7.236186470105188846e+02
9.891596642557948144e+03,7.236441244960165022e+02
9.891596665450284490e+03,7.236695991507242525e+02
9.891596688342619018e+03,7.236950709723877253e+02
9.891596711234955364e+03,7.237205399648237290e+02
9.891596734127289892e+03,7.237460061237540003e+02
9.891596757019626239e+03,7.237714694529951203e+02
9.891596779911960766e+03,7.237969299482690531e+02
9.891596802804297113e+03,7.238223876133918111e+02
9.891596825696631640e+03,7.238478424440868366e+02
9.891596848588967987e+03,7.238732944441684367e+02
9.891596871481304333e+03,7.238987436113833382e+02
9.891596894373638861e+03,7.239241899434790639e+02
9.891596917265975208e+03,7.239496334442691250e+02
9.891596940158309735e+03,7.239750741094790101e+02
9.891596963050646082e+03,7.240005119429214346e+02
9.891596985942980609e+03,7.240259469403231378e+02
9.891597008835316956e+03,7.240513791054959256e+02
9.891597031727651483e+03,7.240768084341674466e+02
9.891597054619987830e+03,7.241022349301485974e+02
9.891597077512322358e+03,7.241276585891682771e+02
9.891597100404658704e+03,7.241530794150357906e+02
9.891597123296995051e+03,7.241784974055012754e+02
9.891597146189329578e+03,7.242039125583143004e+02
9.891597169081665925e+03,7.242293248772839434e+02
9.891597191974000452e+03,7.242547343581411496e+02
9.891597214866336799e+03,7.242801410046939736e+02
9.891597237758671326e+03,7.243055448126742704e+02
9.891597260651007673e+03,7.243309457858888436e+02
9.891597283543342201e+03,7.243563439200712537e+02
9.891597306435678547e+03,7.243817392190271676e+02
9.891597329328014894e+03,7.244071316805080869e+02
9.891597352220349421e+03,7.244325213022669914e+02
9.891597375112685768e+03,7.244579080881085247e+02
9.891597398005020295e+03,7.244832920337679525e+02
9.891597420897356642e+03,7.245086731430492364e+02
9.891597443789691170e+03,7.245340514116890063e+02
9.891597466682027516e+03,7.245594268434900869e+02
9.891597489574362044e+03,7.245847994341902449e+02
9.891597512466698390e+03,7.246101691875911683e+02
9.891597535359032918e+03,7.246355360994316470e+02
9.891597558251369264e+03,7.246609001735128004e+02
9.891597581143705611e+03,7.246862614075891997e+02
9.891597604036040138e+03,7.247116197994162121e+02
9.891597626928376485e+03,7.247369753527933653e+02
9.891597649820711013e+03,7.247623280634621779e+02
9.891597672713047359e+03,7.247876779352213816e+02
9.891597695605381887e+03,7.248130249638124951e+02
9.891597718497718233e+03,7.248383691530344777e+02
9.891597741390052761e+03,7.248637104986298709e+02
9.891597764282389107e+03,7.248890490043957016e+02
9.891597787174725454e+03,7.249143846680889283e+02
9.891597810067059982e+03,7.249397174874674192e+02
9.891597832959396328e+03,7.249650474663270643e+02
9.891597855851730856e+03,7.249903746004130198e+02
9.891597878744067202e+03,7.250156988935203799e+02
9.891597901636401730e+03,7.250410203413955514e+02
9.891597924528738076e+03,7.250663389478330600e+02
9.891597947421072604e+03,7.250916547085795401e+02
9.891597970313408950e+03,7.251169676274288349e+02
9.891597993205745297e+03,7.251422777021400634e+02
9.891598016098079825e+03,7.251675849304727990e+02
9.891598038990416171e+03,7.251928893162195209e+02
9.891598061882750699e+03,7.252181908551295919e+02
9.891598084775087045e+03,7.252434895509946955e+02
9.891598107667421573e+03,7.252687853995648766e+02
9.891598130559757919e+03,7.252940784046309091e+02
9.891598153452092447e+03,7.253193685619443158e+02
9.891598176344428794e+03,7.253446558752945066e+02
9.891598199236763321e+03,7.253699403404340273e+02
9.891598222129099668e+03,7.253952219611517194e+02
9.891598245021436014e+03,7.254205007352095436e+02
9.891598267913770542e+03,7.254457766603695745e+02
9.891598290806106888e+03,7.254710497404199714e+02
9.891598313698441416e+03,7.254963199711153266e+02
9.891598336590777762e+03,7.255215873562420938e+02
9.891598359483112290e+03,7.255468518915564573e+02
9.891598382375448637e+03,7.255721135808439612e+02
9.891598405267783164e+03,7.255973724198611308e+02
9.891598428160119511e+03,7.256226284123931691e+02
9.891598451052455857e+03,7.256478815562043110e+02
9.891598473944790385e+03,7.256731318490592457e+02
9.891598496837126731e+03,7.256983792947418124e+02
9.891598519729461259e+03,7.257236238890109234e+02
9.891598542621797606e+03,7.257488656356495085e+02
9.891598565514132133e+03,7.257741045304175032e+02
9.891598588406468480e+03,7.257993405770972686e+02
9.891598611298803007e+03,7.258245737714495363e+02
9.891598634191139354e+03,7.258498041172555304e+02
9.891598657083473881e+03,7.258750316102770057e+02
9.891598679975810228e+03,7.259002562542942769e+02
9.891598702868146574e+03,7.259254780470745345e+02
9.891598725760481102e+03,7.259506969863849690e+02
9.891598748652817449e+03,7.259759130760050994e+02
9.891598771545151976e+03,7.260011263116990676e+02
9.891598794437488323e+03,7.260263366972449148e+02
9.891598817329822850e+03,7.260515442284080336e+02
9.891598840222159197e+03,7.260767489089657829e+02
9.891598863114493724e+03,7.261019507346841237e+02
9.891598886006830071e+03,7.261271497093398466e+02
9.891598908899166418e+03,7.261523458307021883e+02
9.891598931791500945e+03,7.261775390965408405e+02
9.891598954683837292e+03,7.262027295106310021e+02
9.891598977576171819e+03,7.262279170687410215e+02
9.891599000468508166e+03,7.262531017746458701e+02
9.891599023360842693e+03,7.262782836241146924e+02
9.891599046253179040e+03,7.263034626209212092e+02
9.891599069145513567e+03,7.263286387608358154e+02
9.891599092037849914e+03,7.263538120476309814e+02
9.891599114930186261e+03,7.263789824790785588e+02
9.891599137822520788e+03,7.264041500529502855e+02
9.891599160714857135e+03,7.264293147730177225e+02
9.891599183607191662e+03,7.264544766350537657e+02
9.891599206499528009e+03,7.264796356428292938e+02
9.891599229391862536e+03,7.265047917921175440e+02
9.891599252284198883e+03,7.265299450866885991e+02
9.891599275176533411e+03,7.265550955223169467e+02
9.891599298068869757e+03,7.265802431027717603e+02
9.891599320961204285e+03,7.266053878238287780e+02
9.891599343853540631e+03,7.266305296892556953e+02
9.891599366745876978e+03,7.266556686968269787e+02
9.891599389638211505e+03,7.266808048443173220e+02
9.891599412530547852e+03,7.267059381354936249e+02
9.891599435422882379e+03,7.267310685661340131e+02
9.891599458315218726e+03,7.267561961400040218e+02
9.891599481207553254e+03,7.267813208528833684e+02
9.891599504099889600e+03,7.268064427085363377e+02
9.891599526992224128e+03,7.268315617027436701e+02
9.891599549884560474e+03,7.268566778392691958e+02
9.891599572776896821e+03,7.268817911158892002e+02
9.891599595669231348e+03,7.269069015303811057e+02
9.891599618561567695e+03,7.269320090865074917e+02
9.891599641453902223e+03,7.269571137800513725e+02
9.891599664346238569e+03,7.269822156147740770e+02
9.891599687238573097e+03,7.270073145864598700e+02
9.891599710130909443e+03,7.270324106988690573e+02
9.891599733023243971e+03,7.270575039477864721e+02
9.891599755915580317e+03,7.270825943369724200e+02
9.891599778807914845e+03,7.271076818622119617e+02
9.891599801700251192e+03,7.271327665272646072e+02
9.891599824592587538e+03,7.271578483299098252e+02
9.891599847484922066e+03,7.271829272679273117e+02
9.891599870377258412e+03,7.272080033450755536e+02
9.891599893269592940e+03,7.272330765571416578e+02
9.891599916161929286e+03,7.272581469078837699e+02
9.891599939054263814e+03,7.272832143930902475e+02
9.891599961946600160e+03,7.273082790165170763e+02
9.891599984838934688e+03,7.273333407739545464e+02
9.891600007731271035e+03,7.273583996691578477e+02
9.891600030623607381e+03,7.273834556999088363e+02
9.891600053515941909e+03,7.274085088639893684e+02
9.891600076408278255e+03,7.274335591651540653e+02
9.891600099300612783e+03,7.274586065991945816e+02
9.891600122192949129e+03,7.274836511698648565e+02
9.891600145085283657e+03,7.275086928729576812e+02
9.891600167977620004e+03,7.275337317122256309e+02
9.891600190869954531e+03,7.275587676834628610e+02
9.891600213762290878e+03,7.275838007904209235e+02
9.891600236654627224e+03,7.276088310308833798e+02
9.891600259546961752e+03,7.276338584026351555e+02
9.891600282439298098e+03,7.276588829094266657e+02
9.891600305331632626e+03,7.276839045470538849e+02
9.891600328223968972e+03,7.277089233192668871e+02
9.891600351116303500e+03,7.277339392218628973e+02
9.891600374008639847e+03,7.277589522585905115e+02
9.891600396900974374e+03,7.277839624252480917e+02
9.891600419793310721e+03,7.278089697255836654e+02
9.891600442685645248e+03,7.278339741553961630e+02
9.891600465577981595e+03,7.278589757184329301e+02
9.891600488470317941e+03,7.278839744124803701e+02
9.891600511362652469e+03,7.279089702353256826e+02
9.891600534254988816e+03,7.279339631907147350e+02
9.891600557147323343e+03,7.279589532744494136e+02
9.891600580039659690e+03,7.279839404902742217e+02
9.891600602931994217e+03,7.280089248339920687e+02
9.891600625824330564e+03,7.280339063093468894e+02
9.891600648716665091e+03,7.280588849121421617e+02
9.891600671609001438e+03,7.280838606461212521e+02
9.891600694501337784e+03,7.281088335090727242e+02
9.891600717393672312e+03,7.281338034987862784e+02
9.891600740286008659e+03,7.281587706190040308e+02
9.891600763178343186e+03,7.281837348655317328e+02
9.891600786070679533e+03,7.282086962421104772e+02
9.891600808963014060e+03,7.282336547445470387e+02
9.891600831855350407e+03,7.282586103765820553e+02
9.891600854747684934e+03,7.282835631340229838e+02
9.891600877640021281e+03,7.283085130206094391e+02
9.891600900532355809e+03,7.283334600321497874e+02
9.891600923424692155e+03,7.283584041723830751e+02
9.891600946317028502e+03,7.283833454391005944e+02
9.891600969209363029e+03,7.284082838300948879e+02
9.891600992101699376e+03,7.284332193491029557e+02
9.891601014994033903e+03,7.284581519919362336e+02
9.891601037886370250e+03,7.284830817623309258e+02
9.891601060778704777e+03,7.285080086560993777e+02
9.891601083671041124e+03,7.285329326769769978e+02
9.891601106563375652e+03,7.285578538207770407e+02
9.891601129455711998e+03,7.285827720912337782e+02
9.891601152348048345e+03,7.286076874861413444e+02
9.891601175240382872e+03,7.286326000032945558e+02
9.891601198132719219e+03,7.286575096464267745e+02
9.891601221025053746e+03,7.286824164113531879e+02
9.891601243917390093e+03,7.287073203018065897e+02
9.891601266809724621e+03,7.287322213136034179e+02
9.891601289702060967e+03,7.287571194504749883e+02
9.891601312594395495e+03,7.287820147082395579e+02
9.891601335486731841e+03,7.288069070906271918e+02
9.891601358379068188e+03,7.288317965954344118e+02
9.891601381271402715e+03,7.288566832204579669e+02
9.891601404163739062e+03,7.288815669694274675e+02
9.891601427056073589e+03,7.289064478381628760e+02
9.891601449948409936e+03,7.289313258303923249e+02
9.891601472840744464e+03,7.289562009419375954e+02
9.891601495733080810e+03,7.289810731765253422e+02
9.891601518625415338e+03,7.290059425299784834e+02
9.891601541517751684e+03,7.290308090060232189e+02
9.891601564410086212e+03,7.290556726004823531e+02
9.891601587302422558e+03,7.290805333170825406e+02
9.891601610194758905e+03,7.291053911536217811e+02
9.891601633087093433e+03,7.291302461079005752e+02
9.891601655979429779e+03,7.291550981836435312e+02
9.891601678871764307e+03,7.291799473766756137e+02
9.891601701764100653e+03,7.292047936907207486e+02
9.891601724656435181e+03,7.292296371216053785e+02
9.891601747548771527e+03,7.292544776730525200e+02
9.891601770441106055e+03,7.292793153408888429e+02
9.891601793333442401e+03,7.293041501288370227e+02
9.891601816225778748e+03,7.293289820346977876e+02
9.891601839118113276e+03,7.293538110562740258e+02
9.891601862010449622e+03,7.293786371972856841e+02
9.891601884902784150e+03,7.294034604535627295e+02
9.891601907795120496e+03,7.294282808288251090e+02
9.891601930687455024e+03,7.294530983189034714e+02
9.891601953579791370e+03,7.294779129275169680e+02
9.891601976472125898e+03,7.295027246504970435e+02
9.891601999364462245e+03,7.295275334915617123e+02
9.891602022256796772e+03,7.295523394465440106e+02
9.891602045149133119e+03,7.295771425191605886e+02
9.891602068041469465e+03,7.296019427072160397e+02
9.891602090933803993e+03,7.296267400085149575e+02
9.891602113826140339e+03,7.296515344267736509e+02
9.891602136718474867e+03,7.296763259578269754e+02
9.891602159610811213e+03,7.297011146053903303e+02
9.891602182503145741e+03,7.297259003652992533e+02
9.891602205395482088e+03,7.297506832412682343e+02
9.891602228287816615e+03,7.297754632291341750e+02
9.891602251180152962e+03,7.298002403326104286e+02
9.891602274072489308e+03,7.298250145495032939e+02
9.891602296964823836e+03,7.298497858776205476e+02
9.891602319857160182e+03,7.298745543206736102e+02
9.891602342749494710e+03,7.298993198745021118e+02
9.891602365641831057e+03,7.299240825428174730e+02
9.891602388534165584e+03,7.299488423214597788e+02
9.891602411426501931e+03,7.299735992141395400e+02
9.891602434318836458e+03,7.299983532166979785e+02
9.891602457211172805e+03,7.300231043328445821e+02
9.891602480103509151e+03,7.300478525603883782e+02
9.891602502995843679e+03,7.300725978971382801e+02
9.891602525888180026e+03,7.300973403468028664e+02
9.891602548780514553e+03,7.301220799052260872e+02
9.891602571672850900e+03,7.301468165761147020e+02
9.891602594565185427e+03,7.301715503553141389e+02
9.891602617457521774e+03,7.301962812465301340e+02
9.891602640349856301e+03,7.302210092456089114e+02
9.891602663242192648e+03,7.302457343562558663e+02
9.891602686134527175e+03,7.302704565743176772e+02
9.891602709026863522e+03,7.302951759034992847e+02
9.891602731919199869e+03,7.303198923416115349e+02
9.891602754811534396e+03,7.303446058864676615e+02
9.891602777703870743e+03,7.303693165417703312e+02
9.891602800596205270e+03,7.303940243033691786e+02
9.891602823488541617e+03,7.304187291749666429e+02
9.891602846380876144e+03,7.304434311524125860e+02
9.891602869273212491e+03,7.304681302394088789e+02
9.891602892165547019e+03,7.304928264318065203e+02
9.891602915057883365e+03,7.305175197333062442e+02
9.891602937950219712e+03,7.305422101417217391e+02
9.891602960842554239e+03,7.305668976548680575e+02
9.891602983734890586e+03,7.305915822764447967e+02
9.891603006627225113e+03,7.306162640023046606e+02
9.891603029519561460e+03,7.306409428361472465e+02
9.891603052411895987e+03,7.306656187738261679e+02
9.891603075304232334e+03,7.306902918190399987e+02
9.891603098196566862e+03,7.307149619676433758e+02
9.891603121088903208e+03,7.307396292233338499e+02
9.891603143981239555e+03,7.307642935839270422e+02
9.891603166873574082e+03,7.307889550472402789e+02
9.891603189765910429e+03,7.308136136169692918e+02
9.891603212658244956e+03,7.308382692889713326e+02
9.891603235550581303e+03,7.308629220669419055e+02
9.891603258442915831e+03,7.308875719467390581e+02
9.891603281335252177e+03,7.309122189320573852e+02
9.891603304227586705e+03,7.309368630187562985e+02
9.891603327119923051e+03,7.309615042105288012e+02
9.891603350012257579e+03,7.309861425032357829e+02
9.891603372904593925e+03,7.310107779005692237e+02
9.891603395796930272e+03,7.310354104003483826e+02
9.891603418689264799e+03,7.310600400003926325e+02
9.891603441581601146e+03,7.310846667043929301e+02
9.891603464473935674e+03,7.311092905082127800e+02
9.891603487366272020e+03,7.311339114155420020e+02
9.891603510258606548e+03,7.311585294222446691e+02
9.891603533150942894e+03,7.311831445320100329e+02
9.891603556043277422e+03,7.312077567407029619e+02
9.891603578935613768e+03,7.312323660520119120e+02
9.891603601827950115e+03,7.312569724637580748e+02
9.891603624720284643e+03,7.312815759737636654e+02
9.891603647612620989e+03,7.313061765857154342e+02
9.891603670504955517e+03,7.313307742954810919e+02
9.891603693397291863e+03,7.313553691067465934e+02
9.891603716289626391e+03,7.313799610153807862e+02
9.891603739181962737e+03,7.314045500250683745e+02
9.891603762074297265e+03,7.314291361316793427e+02
9.891603784966633611e+03,7.314537193388977130e+02
9.891603807858968139e+03,7.314782996425941519e+02
9.891603830751304486e+03,7.315028770464521131e+02
9.891603853643640832e+03,7.315274515482956303e+02
9.891603876535975360e+03,7.315520231459497609e+02
9.891603899428311706e+03,7.315765918430963666e+02
9.891603922320646234e+03,7.316011576356085016e+02
9.891603945212982580e+03,7.316257205271676867e+02
9.891603968105317108e+03,7.316502805136475445e+02
9.891603990997653455e+03,7.316748375987286863e+02
9.891604013889987982e+03,7.316993917782857579e+02
9.891604036782324329e+03,7.317239430559984612e+02
9.891604059674660675e+03,7.317484914296932175e+02
9.891604082566995203e+03,7.317730368971972439e+02
9.891604105459331549e+03,7.317975794621887644e+02
9.891604128351666077e+03,7.318221191205450396e+02
9.891604151244002423e+03,7.318466558759437248e+02
9.891604174136336951e+03,7.318711897242626492e+02
9.891604197028673298e+03,7.318957206691786723e+02
9.891604219921007825e+03,7.319202487065709875e+02
9.891604242813344172e+03,7.319447738401152037e+02
9.891604265705680518e+03,7.319692960676401299e+02
9.891604288598015046e+03,7.319938153869749158e+02
9.891604311490351392e+03,7.320183318017944885e+02
9.891604334382685920e+03,7.320428453079799738e+02
9.891604357275022267e+03,7.320673559092051619e+02
9.891604380167356794e+03,7.320918636013528840e+02
9.891604403059693141e+03,7.321163683880952249e+02
9.891604425952027668e+03,7.321408702653164937e+02
9.891604448844364015e+03,7.321653692366877522e+02
9.891604471736698542e+03,7.321898652980942188e+02
9.891604494629034889e+03,7.322143584532063869e+02
9.891604517521371235e+03,7.322388486998559074e+02
9.891604540413705763e+03,7.322633360358752270e+02
9.891604563306042110e+03,7.322878204649335885e+02
9.891604586198376637e+03,7.323123019829183704e+02
9.891604609090712984e+03,7.323367805934979060e+02
9.891604631983047511e+03,7.323612562925609382e+02
9.891604654875383858e+03,7.323857290837744358e+02
9.891604677767718385e+03,7.324101989630279377e+02
9.891604700660054732e+03,7.324346659339886401e+02
9.891604723552391079e+03,7.324591299944892171e+02
9.891604746444725606e+03,7.324835911423658672e+02
9.891604769337061953e+03,7.325080493812831719e+02
9.891604792229396480e+03,7.325325047071328299e+02
9.891604815121732827e+03,7.325569571235796502e+02
9.891604838014067354e+03,7.325814066265161273e+02
9.891604860906403701e+03,7.326058532196063879e+02
9.891604883798738229e+03,7.326302968987434951e+02
9.891604906691074575e+03,7.326547376675904388e+02
9.891604929583409103e+03,7.326791755220418736e+02
9.891604952475745449e+03,7.327036104657596525e+02
9.891604975368081796e+03,7.327280424965807697e+02
9.891604998260416323e+03,7.327524716123425605e+02
9.891605021152752670e+03,7.327768978167059686e+02
9.891605044045087197e+03,7.328013211055674674e+02
9.891605066937423544e+03,7.328257414825875458e+02
9.891605089829758072e+03,7.328501589436635868e+02
9.891605112722094418e+03,7.328745734924550561e+02
9.891605135614428946e+03,7.328989851248605873e+02
9.891605158506765292e+03,7.329233938445383956e+02
9.891605181399101639e+03,7.329477996493271803e+02
9.891605204291436166e+03,7.329722025370673464e+02
9.891605227183772513e+03,7.329966025114154036e+02
9.891605250076107041e+03,7.330209995682727140e+02
9.891605272968443387e+03,7.330453937112952190e+02
9.891605295860777915e+03,7.330697849363855312e+02
9.891605318753114261e+03,7.330941732471982277e+02
9.891605341645448789e+03,7.331185586396369445e+02
9.891605364537785135e+03,7.331429411173558037e+02
9.891605387430121482e+03,7.331673206781961198e+02
9.891605410322456009e+03,7.331916973199997756e+02
9.891605433214792356e+03,7.332160710464204385e+02
9.891605456107126884e+03,7.332404418533631087e+02
9.891605478999463230e+03,7.332648097444804307e+02
9.891605501891797758e+03,7.332891747156785414e+02
9.891605524784134104e+03,7.333135367706089482e+02
9.891605547676468632e+03,7.333378959051791526e+02
9.891605570568804978e+03,7.333622521230396387e+02
9.891605593461139506e+03,7.333866054200989311e+02
9.891605616353475853e+03,7.334109558000064908e+02
9.891605639245812199e+03,7.334353032606064744e+02
9.891605662138146727e+03,7.334596477997436068e+02
9.891605685030483073e+03,7.334839894210666671e+02
9.891605707922817601e+03,7.335083281204864534e+02
9.891605730815153947e+03,7.335326639016496983e+02
9.891605753707488475e+03,7.335569967604693602e+02
9.891605776599824821e+03,7.335813267005912621e+02
9.891605799492159349e+03,7.336056537179284760e+02
9.891605822384495696e+03,7.336299778161265976e+02
9.891605845276832042e+03,7.336542989930321710e+02
9.891605868169166570e+03,7.336786172464925357e+02
9.891605891061502916e+03,7.337029325801515824e+02
9.891605913953837444e+03,7.337272449899254525e+02
9.891605936846173790e+03,7.337515544794568996e+02
9.891605959738508318e+03,7.337758610446625198e+02
9.891605982630844665e+03,7.338001646891850669e+02
9.891606005523179192e+03,7.338244654089413643e+02
9.891606028415515539e+03,7.338487632075737110e+02
9.891606051307850066e+03,7.338730580810000674e+02
9.891606074200186413e+03,7.338973500328612545e+02
