Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.061386530092591420e+04,7.895825556458001984e+02
1.061386531688121431e+04,7.895932688996676916e+02
1.061386533283651261e+04,7.896039804868578358e+02
1.061386534879181272e+04,7.896146904097662400e+02
1.061386536474711102e+04,7.896253986659037309e+02
1.061386538070241113e+04,7.896361052576643260e+02
1.061386539665770943e+04,7.896468101825602162e+02
1.061386541261300954e+04,7.896575134429846230e+02
1.061386542856830783e+04,7.896682150364505333e+02
1.061386544452360795e+04,7.896789149653504865e+02
1.061386546047890624e+04,7.896896132271976967e+02
1.061386547643420636e+04,7.897003098243844761e+02
1.061386549238950465e+04,7.897110047544248346e+02
1.061386550834480477e+04,7.897216980197102885e+02
1.061386552430010306e+04,7.897323896177555298e+02
1.061386554025540318e+04,7.897430795509511654e+02
1.061386555621070147e+04,7.897537678168127968e+02
1.061386557216600158e+04,7.897644544177304624e+02
1.061386558812129988e+04,7.897751393512203322e+02
1.061386560407659999e+04,7.897858226196716487e+02
1.061386562003189829e+04,7.897965042206017188e+02
1.061386563598719840e+04,7.898071841563984208e+02
1.061386565194249670e+04,7.898178624245805395e+02
1.061386566789779681e+04,7.898285390275351574e+02
1.061386568385309511e+04,7.898392139627811730e+02
1.061386569980839522e+04,7.898498872327051004e+02
1.061386571576369352e+04,7.898605588348270885e+02
1.061386573171899363e+04,7.898712287715327420e+02
1.061386574767429192e+04,7.898818970403426647e+02
1.061386576362959204e+04,7.898925636436421200e+02
1.061386577958489033e+04,7.899032285789521666e+02
1.061386579554019045e+04,7.899138918486574994e+02
1.061386581149549056e+04,7.899245534514951714e+02
1.061386582745078886e+04,7.899352133862032588e+02
1.061386584340608897e+04,7.899458716551650923e+02
1.061386585936138727e+04,7.899565282559036632e+02
1.061386587531668738e+04,7.899671831908021886e+02
1.061386589127198567e+04,7.899778364573837734e+02
1.061386590722728579e+04,7.899884880580311801e+02
1.061386592318258408e+04,7.899991379902684230e+02
1.061386593913788420e+04,7.900097862564770139e+02
1.061386595509318249e+04,7.900204328541822179e+02
1.061386597104848261e+04,7.900310777857644098e+02
1.061386598700378090e+04,7.900417210487499915e+02
1.061386600295908102e+04,7.900523626455186559e+02
1.061386601891437931e+04,7.900630025735970321e+02
1.061386603486967942e+04,7.900736408353646993e+02
1.061386605082497772e+04,7.900842774283487415e+02
1.061386606678027783e+04,7.900949123549279420e+02
1.061386608273557613e+04,7.901055456126302943e+02
1.061386609869087624e+04,7.901161772038336721e+02
1.061386611464617454e+04,7.901268071260672059e+02
1.061386613060147465e+04,7.901374353817076326e+02
1.061386614655677295e+04,7.901480619682849920e+02
1.061386616251207306e+04,7.901586868881751116e+02
1.061386617846737136e+04,7.901693101389091680e+02
1.061386619442267147e+04,7.901799317228623067e+02
1.061386621037796976e+04,7.901905516375660454e+02
1.061386622633326988e+04,7.902011698853948474e+02
1.061386624228856817e+04,7.902117864638809124e+02
1.061386625824386829e+04,7.902224013753987037e+02
1.061386627419916658e+04,7.902330146174804213e+02
1.061386629015446670e+04,7.902436261924999599e+02
1.061386630610976681e+04,7.902542360991999431e+02
1.061386632206506511e+04,7.902648443363246997e+02
1.061386633802036522e+04,7.902754509062464194e+02
1.061386635397566351e+04,7.902860558064996894e+02
1.061386636993096363e+04,7.902966590394560171e+02
1.061386638588626192e+04,7.903072606026511266e+02
1.061386640184156204e+04,7.903178604984555022e+02
1.061386641779686033e+04,7.903284587244054364e+02
1.061386643375216045e+04,7.903390552828712998e+02
1.061386644970745874e+04,7.903496501713897260e+02
1.061386646566275886e+04,7.903602433923301760e+02
1.061386648161805715e+04,7.903708349432306477e+02
1.061386649757335726e+04,7.903814248264591242e+02
1.061386651352865556e+04,7.903920130395547403e+02
1.061386652948395567e+04,7.904025995848850243e+02
1.061386654543925397e+04,7.904131844599895658e+02
1.061386656139455408e+04,7.904237676672352109e+02
