Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.903683680555783212e+03,2.593791875215736731e+00
9.903683703452748887e+03,2.593791920301000253e+00
9.903683726349714561e+03,2.593791965387145737e+00
9.903683749246680236e+03,2.593792010474172294e+00
9.903683772143645911e+03,2.593792055562081700e+00
9.903683795040611585e+03,2.593792100650872179e+00
9.903683817937577260e+03,2.593792145740544175e+00
9.903683840834542934e+03,2.593792190831097688e+00
9.903683863731508609e+03,2.593792235922531830e+00
9.903683886628474283e+03,2.593792281014847045e+00
9.903683909525439958e+03,2.593792326108042889e+00
9.903683932422405633e+03,2.593792371202119806e+00
9.903683955319371307e+03,2.593792416297076464e+00
9.903683978216336982e+03,2.593792461392913307e+00
9.903684001113302656e+03,2.593792506489631222e+00
9.903684024010268331e+03,2.593792551587228434e+00
9.903684046907234006e+03,2.593792596685705387e+00
9.903684069804199680e+03,2.593792641785062081e+00
9.903684092701163536e+03,2.593792686885294962e+00
9.903684115598129210e+03,2.593792731986410693e+00
9.903684138495094885e+03,2.593792777088405721e+00
9.903684161392060560e+03,2.593792822191279601e+00
9.903684184289026234e+03,2.593792867295031890e+00
9.903684207185991909e+03,2.593792912399663475e+00
9.903684230082957583e+03,2.593792957505173469e+00
9.903684252979923258e+03,2.593793002611561427e+00
9.903684275876888933e+03,2.593793047718828237e+00
9.903684298773854607e+03,2.593793092826972568e+00
9.903684321670820282e+03,2.593793137935994864e+00
9.903684344567785956e+03,2.593793183045895123e+00
9.903684367464751631e+03,2.593793228156673347e+00
9.903684390361717305e+03,2.593793273268328203e+00
9.903684413258682980e+03,2.593793318380860136e+00
9.903684436155648655e+03,2.593793363494270032e+00
9.903684459052614329e+03,2.593793408608556561e+00
9.903684481949580004e+03,2.593793453723719278e+00
9.903684504846545678e+03,2.593793498839759515e+00
9.903684527743511353e+03,2.593793543956675940e+00
9.903684550640477028e+03,2.593793589074468553e+00
9.903684573537442702e+03,2.593793634193137354e+00
9.903684596434408377e+03,2.593793679312681899e+00
9.903684619331374051e+03,2.593793724433102632e+00
9.903684642228339726e+03,2.593793769554398665e+00
9.903684665125305401e+03,2.593793814676570442e+00
9.903684688022271075e+03,2.593793859799617962e+00
9.903684710919236750e+03,2.593793904923540339e+00
9.903684733816202424e+03,2.593793950048337127e+00
9.903684756713168099e+03,2.593793995174009215e+00
9.903684779610133774e+03,2.593794040300556158e+00
9.903684802507099448e+03,2.593794085427977514e+00
9.903684825404065123e+03,2.593794130556273725e+00
9.903684848301030797e+03,2.593794175685443459e+00
9.903684871197996472e+03,2.593794220815488050e+00
9.903684894094960327e+03,2.593794265946402167e+00
9.903684916991926002e+03,2.593794311078194248e+00
9.903684939888891677e+03,2.593794356210859853e+00
9.903684962785857351e+03,2.593794401344398537e+00
9.903684985682823026e+03,2.593794446478810745e+00
9.903685008579788700e+03,2.593794491614096032e+00
9.903685031476754375e+03,2.593794536750254398e+00
9.903685054373720050e+03,2.593794581887284956e+00
9.903685077270685724e+03,2.593794627025188593e+00
9.903685100167651399e+03,2.593794672163964865e+00
9.903685123064617073e+03,2.593794717303612885e+00
9.903685145961582748e+03,2.593794762444133983e+00
9.903685168858548423e+03,2.593794807585526385e+00
9.903685191755514097e+03,2.593794852727790978e+00
9.903685214652479772e+03,2.593794897870927318e+00
9.903685237549445446e+03,2.593794943014934518e+00
9.903685260446411121e+03,2.593794988159813464e+00
9.903685283343376796e+03,2.593795033305563713e+00
9.903685306240342470e+03,2.593795078452185265e+00
9.903685329137308145e+03,2.593795123599677677e+00
9.903685352034273819e+03,2.593795168748040503e+00
9.903685374931239494e+03,2.593795213897273744e+00
9.903685397828205168e+03,2.593795259047377844e+00
9.903685420725170843e+03,2.593795304198351914e+00
9.903685443622136518e+03,2.593795349350195956e+00
9.903685466519102192e+03,2.593795394502909968e+00
9.903685489416067867e+03,2.593795439656494395e+00
9.903685512313033541e+03,2.593795484810947460e+00
9.903685535209999216e+03,2.593795529966270941e+00
9.903685558106964891e+03,2.593795575122463060e+00
9.903685581003930565e+03,2.593795620279524705e+00
9.903685603900896240e+03,2.593795665437454989e+00
9.903685626797861914e+03,2.593795710596254356e+00
9.903685649694827589e+03,2.593795755755922361e+00
9.903685672591793264e+03,2.593795800916458116e+00
9.903685695488757119e+03,2.593795846077859846e+00
9.903685718385722794e+03,2.593795891240132434e+00
9.903685741282688468e+03,2.593795936403273661e+00
9.903685764179654143e+03,2.593795981567282638e+00
9.903685787076619818e+03,2.593796026732158477e+00
9.903685809973585492e+03,2.593796071897902955e+00
9.903685832870551167e+03,2.593796117064514295e+00
9.903685855767516841e+03,2.593796162231992941e+00
9.903685878664482516e+03,2.593796207400338449e+00
9.903685901561448190e+03,2.593796252569550820e+00
9.903685924458413865e+03,2.593796297739630496e+00
9.903685947355379540e+03,2.593796342910576147e+00
9.903685970252345214e+03,2.593796388082389104e+00
9.903685993149310889e+03,2.593796433255067146e+00
9.903686016046276563e+03,2.593796478428612051e+00
9.903686038943242238e+03,2.593796523603022486e+00
9.903686061840207913e+03,2.593796568778298894e+00
9.903686084737173587e+03,2.593796613954441277e+00
9.903686107634139262e+03,2.593796659131448745e+00
9.903686130531104936e+03,2.593796704309321743e+00
9.903686153428070611e+03,2.593796749488059383e+00
9.903686176325036286e+03,2.593796794667662553e+00
9.903686199222001960e+03,2.593796839848130364e+00
9.903686222118967635e+03,2.593796885029463262e+00
9.903686245015933309e+03,2.593796930211659912e+00
9.903686267912898984e+03,2.593796975394721205e+00
9.903686290809864659e+03,2.593797020578647139e+00
9.903686313706830333e+03,2.593797065763436827e+00
9.903686336603796008e+03,2.593797110949090268e+00
9.903686359500761682e+03,2.593797156135607462e+00
9.903686382397727357e+03,2.593797201322987966e+00
9.903686405294693031e+03,2.593797246511232668e+00
9.903686428191658706e+03,2.593797291700339791e+00
9.903686451088624381e+03,2.593797336890309779e+00
9.903686473985590055e+03,2.593797382081143965e+00
9.903686496882553911e+03,2.593797427272836131e+00
9.903686519779519585e+03,2.593797472465395160e+00
9.903686542676485260e+03,2.593797517658815721e+00
9.903686565573450935e+03,2.593797562853099592e+00
9.903686588470416609e+03,2.593797608048244996e+00
9.903686611367382284e+03,2.593797653244252821e+00
9.903686634264347958e+03,2.593797698441121735e+00
9.903686657161313633e+03,2.593797743638853071e+00
9.903686680058279308e+03,2.593797788837445495e+00
