Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.896128576389048249e+03,3.548315159533540708e+01
9.896128599245501391e+03,3.549136396148726647e+01
9.896128622101952715e+03,3.549957721481846562e+01
9.896128644958405857e+03,3.550779135660737040e+01
9.896128667814857181e+03,3.551600638551781230e+01
9.896128690671310324e+03,3.552422230282837745e+01
9.896128713527761647e+03,3.553243910720245680e+01
9.896128736384214790e+03,3.554065679991907700e+01
9.896128759240666113e+03,3.554887537964130928e+01
9.896128782097119256e+03,3.555709484764835082e+01
9.896128804953570580e+03,3.556531520260309520e+01
9.896128827810023722e+03,3.557353644578500251e+01
9.896128850666476865e+03,3.558175857651097829e+01
9.896128873522928188e+03,3.558998159409769357e+01
9.896128896379381331e+03,3.559820549982509874e+01
9.896128919235832655e+03,3.560643029235521340e+01
9.896128942092285797e+03,3.561465597296827212e+01
9.896128964948737121e+03,3.562288254032611690e+01
9.896128987805190263e+03,3.563110999570915993e+01
9.896129010661641587e+03,3.563933833777898741e+01
9.896129033518094730e+03,3.564756756781631708e+01
9.896129056374546053e+03,3.565579768448246512e+01
9.896129079230999196e+03,3.566402868905829848e+01
9.896129102087450519e+03,3.567226058020489887e+01
9.896129124943903662e+03,3.568049335920351695e+01
9.896129147800356805e+03,3.568872702537009189e+01
9.896129170656808128e+03,3.569696157802033554e+01
9.896129193513261271e+03,3.570519701843601013e+01
9.896129216369712594e+03,3.571343334527727365e+01
9.896129239226165737e+03,3.572167055982606598e+01
9.896129262082617061e+03,3.572990866074245275e+01
9.896129284939070203e+03,3.573814764930862964e+01
9.896129307795521527e+03,3.574638752418423593e+01
9.896129330651974669e+03,3.575462828665186521e+01
9.896129353508425993e+03,3.576286993537089387e+01
9.896129376364879136e+03,3.577111247162401497e+01
9.896129399221332278e+03,3.577935589472653533e+01
9.896129422077783602e+03,3.578760020399320041e+01
9.896129444934236744e+03,3.579584540070731435e+01
9.896129467790688068e+03,3.580409148352749327e+01
9.896129490647141211e+03,3.581233845373724733e+01
9.896129513503592534e+03,3.582058630999497240e+01
9.896129536360045677e+03,3.582883505358434917e+01
9.896129559216497000e+03,3.583708468316353191e+01
9.896129582072950143e+03,3.584533520001656370e+01
9.896129604929401467e+03,3.585358660280122223e+01
9.896129627785854609e+03,3.586183889280182058e+01
9.896129650642307752e+03,3.587009206933274186e+01
9.896129673498759075e+03,3.587834613170799969e+01
9.896129696355212218e+03,3.588660108121234060e+01
9.896129719211663542e+03,3.589485691650283883e+01
9.896129742068116684e+03,3.590311363886451090e+01
9.896129764924568008e+03,3.591137124695411842e+01
9.896129787781021150e+03,3.591962974205704029e+01
9.896129810637472474e+03,3.592788912282967573e+01
9.896129833493925616e+03,3.593614939055759550e+01
9.896129856350376940e+03,3.594441054389700696e+01
9.896129879206830083e+03,3.595267258413380063e+01
9.896129902063283225e+03,3.596093551058145721e+01
9.896129924919734549e+03,3.596919932255326557e+01
9.896129947776187691e+03,3.597746402133546439e+01
9.896129970632639015e+03,3.598572960558352207e+01
9.896129993489092158e+03,3.599399607658397571e+01
9.896130016345543481e+03,3.600226343299204501e+01
9.896130039201996624e+03,3.601053167609451577e+01
9.896130062058447947e+03,3.601880080454624533e+01
9.896130084914901090e+03,3.602707081963447422e+01
9.896130107771352414e+03,3.603534172001365476e+01
9.896130130627805556e+03,3.604361350697121225e+01
9.896130153484256880e+03,3.605188617916142846e+01
9.896130176340710022e+03,3.606015973787199158e+01
9.896130199197163165e+03,3.606843418241548704e+01
9.896130222053614489e+03,3.607670951210420895e+01
9.896130244910067631e+03,3.608498572822615102e+01
9.896130267766518955e+03,3.609326282943497688e+01
9.896130290622972097e+03,3.610154081701899287e+01
9.896130313479423421e+03,3.610981968963147182e+01
9.896130336335876564e+03,3.611809944856108956e+01
9.896130359192327887e+03,3.612638009246082760e+01
9.896130382048781030e+03,3.613466162261961045e+01
9.896130404905232353e+03,3.614294403769016384e+01
9.896130427761685496e+03,3.615122733896156859e+01
9.896130450618138639e+03,3.615951152574567828e+01
9.896130473474589962e+03,3.616779659735392727e+01
9.896130496331043105e+03,3.617608255507594350e+01
9.896130519187494428e+03,3.618436939756368531e+01
9.896130542043947571e+03,3.619265712610703645e+01
9.896130564900398895e+03,3.620094573935769944e+01
9.896130587756852037e+03,3.620923523860582094e+01
9.896130610613303361e+03,3.621752562250281215e+01
9.896130633469756503e+03,3.622581689233906843e+01
9.896130656326207827e+03,3.623410904676581623e+01
9.896130679182660970e+03,3.624240208707361433e+01
9.896130702039114112e+03,3.625069601257350627e+01
9.896130724895565436e+03,3.625899082257615902e+01
9.896130747752018578e+03,3.626728651837263584e+01
9.896130770608469902e+03,3.627558309861331054e+01
9.896130793464923045e+03,3.628388056458965849e+01
9.896130816321374368e+03,3.629217891495178350e+01
9.896130839177827511e+03,3.630047815099129593e+01
9.896130862034278834e+03,3.630877827135807934e+01
9.896130884890731977e+03,3.631707927734403540e+01
9.896130907747183301e+03,3.632538116759869240e+01
9.896130930603636443e+03,3.633368394341432861e+01
9.896130953460089586e+03,3.634198760410103546e+01
9.896130976316540909e+03,3.635029214896868410e+01
9.896130999172994052e+03,3.635859757930987257e+01
9.896131022029445376e+03,3.636690389377345412e+01
9.896131044885898518e+03,3.637521109365233229e+01
9.896131067742349842e+03,3.638351917759500509e+01
9.896131090598802984e+03,3.639182814689468159e+01
9.896131113455254308e+03,3.640013800019964663e+01
9.896131136311707451e+03,3.640844873880326560e+01
9.896131159168158774e+03,3.641676036135357464e+01
9.896131182024611917e+03,3.642507286914425180e+01
9.896131204881063240e+03,3.643338626082298504e+01
9.896131227737516383e+03,3.644170053768380058e+01
9.896131250593969526e+03,3.645001569903583771e+01
9.896131273450420849e+03,3.645833174418807232e+01
9.896131296306873992e+03,3.646664867443482194e+01
9.896131319163325315e+03,3.647496648842309952e+01
