Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.062594821759266779e+04,3.604272237602069939e+00
1.062594823627046208e+04,3.604272236634350701e+00
1.062594825494825454e+04,3.604272235666625690e+00
1.062594827362604883e+04,3.604272234698894017e+00
1.062594829230384312e+04,3.604272233731156128e+00
1.062594831098163559e+04,3.604272232763412909e+00
1.062594832965942987e+04,3.604272231795662140e+00
1.062594834833722416e+04,3.604272230827906043e+00
1.062594836701501663e+04,3.604272229860144172e+00
1.062594838569281092e+04,3.604272228892375196e+00
1.062594840437060520e+04,3.604272227924600447e+00
1.062594842304839767e+04,3.604272226956820369e+00
1.062594844172619196e+04,3.604272225989032741e+00
1.062594846040398625e+04,3.604272225021239784e+00
1.062594847908178053e+04,3.604272224053440166e+00
1.062594849775957300e+04,3.604272223085635218e+00
1.062594851643736729e+04,3.604272222117823166e+00
1.062594853511516158e+04,3.604272221150005340e+00
1.062594855379295404e+04,3.604272220182181741e+00
1.062594857247074833e+04,3.604272219214351036e+00
1.062594859114854262e+04,3.604272218246514559e+00
1.062594860982633509e+04,3.604272217278672308e+00
1.062594862850412937e+04,3.604272216310823840e+00
1.062594864718192366e+04,3.604272215342969155e+00
1.062594866585971613e+04,3.604272214375108252e+00
1.062594868453751042e+04,3.604272213407240688e+00
1.062594870321530470e+04,3.604272212439367351e+00
1.062594872189309717e+04,3.604272211471488241e+00
1.062594874057089146e+04,3.604272210503602025e+00
1.062594875924868575e+04,3.604272209535710925e+00
1.062594877792647821e+04,3.604272208567812275e+00
1.062594879660427250e+04,3.604272207599908739e+00
1.062594881528206679e+04,3.604272206631998099e+00
1.062594883395985926e+04,3.604272205664081685e+00
1.062594885263765354e+04,3.604272204696159054e+00
1.062594887131544783e+04,3.604272203728229762e+00
1.062594888999324030e+04,3.604272202760295141e+00
1.062594890867103459e+04,3.604272201792353858e+00
1.062594892734882887e+04,3.604272200824406358e+00
1.062594894602662316e+04,3.604272199856453529e+00
1.062594896470441563e+04,3.604272198888494039e+00
1.062594898338220992e+04,3.604272197920527887e+00
1.062594900206000420e+04,3.604272196952555962e+00
1.062594902073779667e+04,3.604272195984577820e+00
1.062594903941559096e+04,3.604272195016593461e+00
1.062594905809338525e+04,3.604272194048602884e+00
1.062594907677117772e+04,3.604272193080606534e+00
1.062594909544897200e+04,3.604272192112603967e+00
1.062594911412676629e+04,3.604272191144594739e+00
1.062594913280455876e+04,3.604272190176579738e+00
1.062594915148235305e+04,3.604272189208558075e+00
1.062594917016014733e+04,3.604272188240530639e+00
1.062594918883793980e+04,3.604272187272497430e+00
1.062594920751573409e+04,3.604272186304458003e+00
1.062594922619352838e+04,3.604272185336411916e+00
1.062594924487132084e+04,3.604272184368359611e+00
1.062594926354911513e+04,3.604272183400301532e+00
1.062594928222690942e+04,3.604272182432237237e+00
1.062594930090470189e+04,3.604272181464166724e+00
1.062594931958249617e+04,3.604272180496089550e+00
1.062594933826029046e+04,3.604272179528006603e+00
1.062594935693808293e+04,3.604272178559917439e+00
1.062594937561587722e+04,3.604272177591822945e+00
1.062594939429367150e+04,3.604272176623721791e+00
1.062594941297146579e+04,3.604272175655613974e+00
1.062594943164925826e+04,3.604272174687500385e+00
1.062594945032705255e+04,3.604272173719380579e+00
1.062594946900484683e+04,3.604272172751253667e+00
1.062594948768263930e+04,3.604272171783122314e+00
1.062594950636043359e+04,3.604272170814983411e+00
1.062594952503822788e+04,3.604272169846839180e+00
1.062594954371602034e+04,3.604272168878688287e+00
1.062594956239381463e+04,3.604272167910532065e+00
1.062594958107160892e+04,3.604272166942368294e+00
1.062594959974940139e+04,3.604272165974200082e+00
1.062594961842719567e+04,3.604272165006024764e+00
1.062594963710498996e+04,3.604272164037842785e+00
1.062594965578278243e+04,3.604272163069655033e+00
1.062594967446057672e+04,3.604272162101461952e+00
1.062594969313837100e+04,3.604272161133261321e+00
1.062594971181616347e+04,3.604272160165055361e+00
1.062594973049395776e+04,3.604272159196843184e+00
1.062594974917175205e+04,3.604272158228625234e+00
1.062594976784954451e+04,3.604272157260400622e+00
1.062594978652733880e+04,3.604272156292169793e+00
1.062594980520513309e+04,3.604272155323932747e+00
1.062594982388292556e+04,3.604272154355689928e+00
1.062594984256071984e+04,3.604272153387440891e+00
1.062594986123851413e+04,3.604272152419185193e+00
1.062594987991630842e+04,3.604272151450923278e+00
1.062594989859410089e+04,3.604272150482655590e+00
1.062594991727189517e+04,3.604272149514382129e+00
1.062594993594968946e+04,3.604272148546102006e+00
1.062594995462748193e+04,3.604272147577816110e+00
1.062594997330527622e+04,3.604272146609523553e+00
1.062594999198307050e+04,3.604272145641224778e+00
1.062595001066086297e+04,3.604272144672920231e+00
1.062595002933865726e+04,3.604272143704609466e+00
1.062595004801645155e+04,3.604272142736292039e+00
1.062595006669424401e+04,3.604272141767969284e+00
1.062595008537203830e+04,3.604272140799640312e+00
1.062595010404983259e+04,3.604272139831304678e+00
1.062595012272762506e+04,3.604272138862963271e+00
1.062595014140541934e+04,3.604272137894615646e+00
1.062595016008321363e+04,3.604272136926261805e+00
1.062595017876100610e+04,3.604272135957901302e+00
1.062595019743880039e+04,3.604272134989535026e+00
1.062595021611659467e+04,3.604272134021162532e+00
1.062595023479438714e+04,3.604272133052784710e+00
1.062595025347218143e+04,3.604272132084399338e+00
1.062595027214997572e+04,3.604272131116008637e+00
1.062595029082776819e+04,3.604272130147612163e+00
1.062595030950556247e+04,3.604272129179208584e+00
1.062595032818335676e+04,3.604272128210799231e+00
1.062595034686115105e+04,3.604272127242383661e+00
1.062595036553894352e+04,3.604272126273962318e+00
