Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.908226643518544734e+03,2.398487177932599934e+01
9.908226666740774817e+03,2.399086348986103800e+01
9.908226689963004901e+03,2.399685590515586142e+01
9.908226713185233166e+03,2.400284902471929982e+01
9.908226736407463250e+03,2.400884284946846137e+01
9.908226759629693333e+03,2.401483737891218340e+01
9.908226782851923417e+03,2.402083261302871620e+01
9.908226806074151682e+03,2.402682855132658091e+01
9.908226829296381766e+03,2.403282519472336531e+01
9.908226852518611850e+03,2.403882254272766517e+01
9.908226875740841933e+03,2.404482059531768812e+01
9.908226898963070198e+03,2.405081935200175636e+01
9.908226922185300282e+03,2.405681881369787334e+01
9.908226945407530366e+03,2.406281897991441099e+01
9.908226968629760449e+03,2.406881985062958051e+01
9.908226991851988714e+03,2.407482142535146252e+01
9.908227015074218798e+03,2.408082370499849034e+01
9.908227038296448882e+03,2.408682668907875879e+01
9.908227061518678966e+03,2.409283037757056078e+01
9.908227084740907230e+03,2.409883476998167140e+01
9.908227107963137314e+03,2.410483986723101069e+01
9.908227131185367398e+03,2.411084566882641766e+01
9.908227154407597482e+03,2.411685217474612486e+01
9.908227177629825746e+03,2.412285938449778655e+01
9.908227200852055830e+03,2.412886729900062832e+01
9.908227224074285914e+03,2.413487591776237551e+01
9.908227247296515998e+03,2.414088524076118958e+01
9.908227270518744263e+03,2.414689526750447257e+01
9.908227293740974346e+03,2.415290599891194390e+01
9.908227316963204430e+03,2.415891743449103757e+01
9.908227340185434514e+03,2.416492957421992926e+01
9.908227363407662779e+03,2.417094241760576878e+01
9.908227386629892862e+03,2.417695596556875159e+01
9.908227409852122946e+03,2.418297021761604881e+01
9.908227433074353030e+03,2.418898517372583967e+01
9.908227456296581295e+03,2.419500083340506791e+01
9.908227479518811379e+03,2.420101719757430203e+01
9.908227502741041462e+03,2.420703426574051420e+01
9.908227525963271546e+03,2.421305203788188365e+01
9.908227549185499811e+03,2.421907051350506990e+01
9.908227572407729895e+03,2.422508969353114594e+01
9.908227595629959978e+03,2.423110957746679617e+01
9.908227618852190062e+03,2.423713016529024600e+01
9.908227642074418327e+03,2.424315145650788494e+01
9.908227665296648411e+03,2.424917345204120167e+01
9.908227688518878495e+03,2.425519615139671004e+01
9.908227711741108578e+03,2.426121955455256085e+01
9.908227734963336843e+03,2.426724366101493402e+01
9.908227758185566927e+03,2.427326847170576940e+01
9.908227781407797011e+03,2.427929398613131440e+01
9.908227804630027094e+03,2.428532020426972693e+01
9.908227827852255359e+03,2.429134712562698439e+01
9.908227851074485443e+03,2.429737475112539968e+01
9.908227874296715527e+03,2.430340308027104257e+01
9.908227897518945610e+03,2.430943211304200346e+01
9.908227920741173875e+03,2.431546184894413543e+01
9.908227943963403959e+03,2.432149228890006398e+01
9.908227967185634043e+03,2.432752343241567416e+01
9.908227990407864127e+03,2.433355527946907060e+01
9.908228013630092391e+03,2.433958782956582212e+01
9.908228036852322475e+03,2.434562108362903743e+01
9.908228060074552559e+03,2.435165504116435287e+01
9.908228083296782643e+03,2.435768970214985885e+01
9.908228106519010908e+03,2.436372506609087552e+01
9.908228129741240991e+03,2.436976113391099830e+01
9.908228152963471075e+03,2.437579790511557576e+01
9.908228176185701159e+03,2.438183537968271608e+01
9.908228199407929424e+03,2.438787355711748006e+01
9.908228222630159507e+03,2.439391243834391787e+01
9.908228245852389591e+03,2.439995202286713649e+01
9.908228269074619675e+03,2.440599231066526897e+01
9.908228292296847940e+03,2.441203330124310611e+01
9.908228315519078023e+03,2.441807499552511729e+01
