Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.917309675925876945e+03,5.692165489914154719e+00
9.917309697571559809e+03,5.692249052540761411e+00
9.917309719217242673e+03,5.692332615631256587e+00
9.917309740862925537e+03,5.692416179185631364e+00
9.917309762508608401e+03,5.692499743203886631e+00
9.917309784154293084e+03,5.692583307693031891e+00
9.917309805799975948e+03,5.692666872639025932e+00
9.917309827445658811e+03,5.692750438048885364e+00
9.917309849091341675e+03,5.692834003922605746e+00
9.917309870737024539e+03,5.692917570260179971e+00
9.917309892382707403e+03,5.693001137061604489e+00
9.917309914028390267e+03,5.693084704326878409e+00
9.917309935674073131e+03,5.693168272055990187e+00
9.917309957319757814e+03,5.693251840255966201e+00
9.917309978965440678e+03,5.693335408912751916e+00
9.917310000611123542e+03,5.693418978033366606e+00
9.917310022256806405e+03,5.693502547617805831e+00
9.917310043902489269e+03,5.693586117666066926e+00
9.917310065548172133e+03,5.693669688178142785e+00
9.917310087193854997e+03,5.693753259154031632e+00
9.917310108839537861e+03,5.693836830593723697e+00
9.917310130485222544e+03,5.693920402504243583e+00
9.917310152130905408e+03,5.694003974871541196e+00
9.917310173776588272e+03,5.694087547702629593e+00
9.917310195422271136e+03,5.694171120997510549e+00
9.917310217067954000e+03,5.694254694756175184e+00
9.917310238713636863e+03,5.694338268978621720e+00
9.917310260359319727e+03,5.694421843664843053e+00
9.917310282005002591e+03,5.694505418814834741e+00
9.917310303650687274e+03,5.694588994435621387e+00
9.917310325296370138e+03,5.694672570513147569e+00
9.917310346942053002e+03,5.694756147054430784e+00
9.917310368587735866e+03,5.694839724059470143e+00
9.917310390233418730e+03,5.694923301528258541e+00
9.917310411879101594e+03,5.695006879460793314e+00
9.917310433524784457e+03,5.695090457857067356e+00
9.917310455170467321e+03,5.695174036717080668e+00
9.917310476816152004e+03,5.695257616047850746e+00
9.917310498461834868e+03,5.695341195835323056e+00
9.917310520107517732e+03,5.695424776086522201e+00
9.917310541753200596e+03,5.695508356801438410e+00
9.917310563398883460e+03,5.695591937980070796e+00
9.917310585044566324e+03,5.695675519622413141e+00
9.917310606690249188e+03,5.695759101728460116e+00
9.917310628335932051e+03,5.695842684298209946e+00
9.917310649981616734e+03,5.695926267338681903e+00
9.917310671627299598e+03,5.696009850835824118e+00
9.917310693272982462e+03,5.696093434796653199e+00
9.917310714918665326e+03,5.696177019221168258e+00
9.917310736564348190e+03,5.696260604109360415e+00
9.917310758210031054e+03,5.696344189461232332e+00
9.917310779855713918e+03,5.696427775276769800e+00
9.917310801501396782e+03,5.696511361555976372e+00
9.917310823147079645e+03,5.696594948298847605e+00
9.917310844792764328e+03,5.696678535512398334e+00
9.917310866438447192e+03,5.696762123182580240e+00
9.917310888084130056e+03,5.696845711316410821e+00
9.917310909729812920e+03,5.696929299913885636e+00
9.917310931375495784e+03,5.697012888975002021e+00
9.917310953021178648e+03,5.697096478499751093e+00
9.917310974666861512e+03,5.697180068488134630e+00
9.917310996312544376e+03,5.697263658940144637e+00
9.917311017958229058e+03,5.697347249862802165e+00
9.917311039603911922e+03,5.697430841242054456e+00
9.917311061249594786e+03,5.697514433084919894e+00
9.917311082895277650e+03,5.697598025391394927e+00
9.917311104540960514e+03,5.697681618161474226e+00
9.917311126186643378e+03,5.697765211395154239e+00
9.917311147832326242e+03,5.697848805092434077e+00
9.917311169478009106e+03,5.697932399253303082e+00
9.917311191123693789e+03,5.698015993884786745e+00
9.917311212769376652e+03,5.698099588972826091e+00
9.917311234415059516e+03,5.698183184524446609e+00
9.917311256060742380e+03,5.698266780539641196e+00
9.917311277706425244e+03,5.698350377018403634e+00
9.917311299352108108e+03,5.698433973960734811e+00
9.917311320997790972e+03,5.698517571366626733e+00
9.917311342643473836e+03,5.698601169236075847e+00
9.917311364289158519e+03,5.698684767576102317e+00
9.917311385934841383e+03,5.698768366372651606e+00
9.917311407580524246e+03,5.698851965632746541e+00
9.917311429226207110e+03,5.698935565356378241e+00
9.917311450871889974e+03,5.699019165543544041e+00
9.917311472517572838e+03,5.699102766194242164e+00
9.917311494163255702e+03,5.699186367308466394e+00
9.917311515808938566e+03,5.699269968886214954e+00
9.917311537454623249e+03,5.699353570934504454e+00
9.917311559100306113e+03,5.699437173439281246e+00
9.917311580745988977e+03,5.699520776407567269e+00
9.917311602391671840e+03,5.699604379839354529e+00
9.917311624037354704e+03,5.699687983734644803e+00
9.917311645683037568e+03,5.699771588093430097e+00
9.917311667328720432e+03,5.699855192915707747e+00
9.917311688974403296e+03,5.699938798201469758e+00
9.917311710620087979e+03,5.700022403957742512e+00
9.917311732265770843e+03,5.700106010170466142e+00
9.917311753911453707e+03,5.700189616846662588e+00
9.917311775557136571e+03,5.700273223986328297e+00
9.917311797202819434e+03,5.700356831589457940e+00
9.917311818848502298e+03,5.700440439656049740e+00
9.917311840494185162e+03,5.700524048186097481e+00
9.917311862139868026e+03,5.700607657179596721e+00
9.917311883785550890e+03,5.700691266636543908e+00
9.917311905431235573e+03,5.700774876563958316e+00
9.917311927076918437e+03,5.700858486947786297e+00
9.917311948722601301e+03,5.700942097795047125e+00
9.917311970368284165e+03,5.701025709105737249e+00
9.917311992013967028e+03,5.701109320879854003e+00
9.917312013659649892e+03,5.701192933117391171e+00
9.917312035305332756e+03,5.701276545818345198e+00
9.917312056951015620e+03,5.701360158982710757e+00
9.917312078596700303e+03,5.701443772617510675e+00
9.917312100242383167e+03,5.701527386708688638e+00
9.917312121888066031e+03,5.701611001263262146e+00
9.917312143533748895e+03,5.701694616281232975e+00
9.917312165179431759e+03,5.701778231762593130e+00
9.917312186825114622e+03,5.701861847707339948e+00
9.917312208470797486e+03,5.701945464115467210e+00
9.917312230116480350e+03,5.702029080986972254e+00
9.917312251762165033e+03,5.702112698328876128e+00
9.917312273407847897e+03,5.702196316127119857e+00
9.917312295053530761e+03,5.702279934388728044e+00
9.917312316699213625e+03,5.702363553113698025e+00
9.917312338344896489e+03,5.702447172302020917e+00
9.917312359990579353e+03,5.702530791953695832e+00
9.917312381636262216e+03,5.702614412068714778e+00
9.917312403281945080e+03,5.702698032647077753e+00
9.917312424927629763e+03,5.702781653695803143e+00
9.917312446573312627e+03,5.702865275200833750e+00
9.917312468218995491e+03,5.702948897169195952e+00
9.917312489864678355e+03,5.703032519600880867e+00
9.917312511510361219e+03,5.703116142495886720e+00
9.917312533156044083e+03,5.703199765854207293e+00
9.917312554801726947e+03,5.703283389675839032e+00
9.917312576447409810e+03,5.703367013960777498e+00
9.917312598093094493e+03,5.703450638716047294e+00
9.917312619738777357e+03,5.703534263927584114e+00
9.917312641384460221e+03,5.703617889602415225e+00
9.917312663030143085e+03,5.703701515740537076e+00
9.917312684675825949e+03,5.703785142341942560e+00
9.917312706321508813e+03,5.703868769406629902e+00
9.917312727967191677e+03,5.703952396934591107e+00
9.917312749612874541e+03,5.704036024925827064e+00
9.917312771258559223e+03,5.704119653387354383e+00
9.917312792904242087e+03,5.704203282305117639e+00
9.917312814549924951e+03,5.704286911686139661e+00
9.917312836195607815e+03,5.704370541530417782e+00
9.917312857841290679e+03,5.704454171837942233e+00
9.917312879486973543e+03,5.704537802608714792e+00
9.917312901132656407e+03,5.704621433842724798e+00
9.917312922778339271e+03,5.704705065539974917e+00
9.917312944424022135e+03,5.704788697700453604e+00
9.917312966069706818e+03,5.704872330331189012e+00
9.917312987715389681e+03,5.704955963418119502e+00
9.917313009361072545e+03,5.705039596968269677e+00
9.917313031006755409e+03,5.705123230981635096e+00
9.917313052652438273e+03,5.705206865458209542e+00
9.917313074298121137e+03,5.705290500397990350e+00
9.917313095943804001e+03,5.705374135800971303e+00
9.917313117589486865e+03,5.705457771667147959e+00
9.917313139235171548e+03,5.705541408003546699e+00
9.917313160880854412e+03,5.705625044796107659e+00
9.917313182526537275e+03,5.705708682051850111e+00
9.917313204172220139e+03,5.705792319770771392e+00
9.917313225817903003e+03,5.705875957952869726e+00
9.917313247463585867e+03,5.705959596598136230e+00
9.917313269109268731e+03,5.706043235706570016e+00
9.917313290754951595e+03,5.706126875278164867e+00
9.917313312400636278e+03,5.706210515319945387e+00
9.917313334046319142e+03,5.706294155817851710e+00
9.917313355692002006e+03,5.706377796778906664e+00
9.917313377337684869e+03,5.706461438203104919e+00
9.917313398983367733e+03,5.706545080090443811e+00
9.917313420629050597e+03,5.706628722440916235e+00
9.917313442274733461e+03,5.706712365254520414e+00
9.917313463920416325e+03,5.706796008531251019e+00
9.917313485566101008e+03,5.706879652278132653e+00
9.917313507211783872e+03,5.706963296481106340e+00
9.917313528857466736e+03,5.707046941147189578e+00
9.917313550503149600e+03,5.707130586276385031e+00
9.917313572148832463e+03,5.707214231868682930e+00
9.917313593794515327e+03,5.707297877924082385e+00
9.917313615440198191e+03,5.707381524442574516e+00
9.917313637085881055e+03,5.707465171424161099e+00
9.917313658731565738e+03,5.707548818875863184e+00
9.917313680377248602e+03,5.707632466783619130e+00
9.917313702022931466e+03,5.707716115154453540e+00
9.917313723668614330e+03,5.707799763988362862e+00
9.917313745314297194e+03,5.707883413285339103e+00
9.917313766959980057e+03,5.707967063045380485e+00
9.917313788605662921e+03,5.708050713268484344e+00
9.917313810251345785e+03,5.708134363954644463e+00
9.917313831897030468e+03,5.708218015110886334e+00
9.917313853542713332e+03,5.708301666723143875e+00
9.917313875188396196e+03,5.708385318798447905e+00
9.917313896834079060e+03,5.708468971336787767e+00
9.917313918479761924e+03,5.708552624338163461e+00
9.917313940125444788e+03,5.708636277802567882e+00
9.917313961771127651e+03,5.708719931729998365e+00
