Time (BJD_TBD - 2450000), L_c/L_star (ppm)
9.908226643518544734e+03,2.410734195121669288e+01
9.908226666740774817e+03,2.411336426089656726e+01
9.908226689963004901e+03,2.411938727893773660e+01
9.908226713185233166e+03,2.412541100484651224e+01
9.908226736407463250e+03,2.413143543954472392e+01
9.908226759629693333e+03,2.413746058253862969e+01
9.908226782851923417e+03,2.414348643380646209e+01
9.908226806074151682e+03,2.414951299285414166e+01
9.908226829296381766e+03,2.415554026060400616e+01
9.908226852518611850e+03,2.416156823656210051e+01
9.908226875740841933e+03,2.416759692070657550e+01
9.908226898963070198e+03,2.417362631254319894e+01
9.908226922185300282e+03,2.417965641299468160e+01
9.908226945407530366e+03,2.418568722156685524e+01
9.908226968629760449e+03,2.419171873823782803e+01
9.908226991851988714e+03,2.419775096251325053e+01
9.908227015074218798e+03,2.420378389531611774e+01
9.908227038296448882e+03,2.420981753615215837e+01
9.908227061518678966e+03,2.421585188499938823e+01
9.908227084740907230e+03,2.422188694136324116e+01
9.908227107963137314e+03,2.422792270616717047e+01
9.908227131185367398e+03,2.423395917891663132e+01
9.908227154407597482e+03,2.423999635958966792e+01
9.908227177629825746e+03,2.424603424769144411e+01
9.908227200852055830e+03,2.425207284414587861e+01
9.908227224074285914e+03,2.425811214845818853e+01
9.908227247296515998e+03,2.426415216060643587e+01
9.908227270518744263e+03,2.427019288009546827e+01
9.908227293740974346e+03,2.427623430784976577e+01
9.908227316963204430e+03,2.428227644337417956e+01
9.908227340185434514e+03,2.428831928664684625e+01
9.908227363407662779e+03,2.429436283717234346e+01
9.908227386629892862e+03,2.430040709587558823e+01
9.908227409852122946e+03,2.430645206226122212e+01
9.908227433074353030e+03,2.431249773630731781e+01
9.908227456296581295e+03,2.431854411751834277e+01
9.908227479518811379e+03,2.432459120681950182e+01
9.908227502741041462e+03,2.433063900371528376e+01
9.908227525963271546e+03,2.433668750818377902e+01
9.908227549185499811e+03,2.434273671972909980e+01
9.908227572407729895e+03,2.434878663927702291e+01
9.908227595629959978e+03,2.435483726633170676e+01
9.908227618852190062e+03,2.436088860087126662e+01
9.908227642074418327e+03,2.436694064239962998e+01
9.908227665296648411e+03,2.437299339184290758e+01
9.908227688518878495e+03,2.437904684870514060e+01
9.908227711741108578e+03,2.438510101296434840e+01
9.908227734963336843e+03,2.439115588412425950e+01
9.908227758185566927e+03,2.439721146311140032e+01
9.908227781407797011e+03,2.440326774942960952e+01
9.908227804630027094e+03,2.440932474305683542e+01
9.908227827852255359e+03,2.441538244349665021e+01
9.908227851074485443e+03,2.442144085167597467e+01
9.908227874296715527e+03,2.442749996709840232e+01
9.908227897518945610e+03,2.443355978974194187e+01
9.908227920741173875e+03,2.443962031910981381e+01
9.908227943963403959e+03,2.444568155612952154e+01
9.908227967185634043e+03,2.445174350030429267e+01
9.908227990407864127e+03,2.445780615161217852e+01
9.908228013630092391e+03,2.446386950955618289e+01
9.908228036852322475e+03,2.446993357506419997e+01
9.908228060074552559e+03,2.447599834763926907e+01
9.908228083296782643e+03,2.448206382725939889e+01
9.908228106519010908e+03,2.448813001342739426e+01
9.908228129741240991e+03,2.449419690707153663e+01
9.908228152963471075e+03,2.450026450769471609e+01
9.908228176185701159e+03,2.450633281527485607e+01
9.908228199407929424e+03,2.451240182931454825e+01
9.908228222630159507e+03,2.451847155074250040e+01
9.908228245852389591e+03,2.452454197906136457e+01
9.908228269074619675e+03,2.453061311424907842e+01
9.908228292296847940e+03,2.453668495580799203e+01
9.908228315519078023e+03,2.454275750466723949e+01
9.908228338741308107e+03,2.454883076032925615e+01
9.908228361963538191e+03,2.455490472277195835e+01
9.908228385185766456e+03,2.456097939149745812e+01
9.908228408407996540e+03,2.456705476743537986e+01
9.908228431630226623e+03,2.457313085008782494e+01
9.908228454852456707e+03,2.457920763943275944e+01
9.908228478074684972e+03,2.458528513497210000e+01
9.908228501296915056e+03,2.459136333763578719e+01
9.908228524519145139e+03,2.459744224692580872e+01
9.908228547741375223e+03,2.460352186282007025e+01
9.908228570963603488e+03,2.460960218482021844e+01
9.908228594185833572e+03,2.461568321385674096e+01
9.908228617408063656e+03,2.462176494943129512e+01
9.908228640630293739e+03,2.462784739152182567e+01
9.908228663852522004e+03,2.463393053962970569e+01
9.908228687074752088e+03,2.464001439468585986e+01
9.908228710296982172e+03,2.464609895619172519e+01
9.908228733519212255e+03,2.465218422412525001e+01
9.908228756741440520e+03,2.465827019798758357e+01
9.908228779963670604e+03,2.466435687871004845e+01
9.908228803185900688e+03,2.467044426579390048e+01
9.908228826408130772e+03,2.467653235921699562e+01
9.908228849630359036e+03,2.468262115848034099e+01
9.908228872852589120e+03,2.468871066451563934e+01
9.908228896074819204e+03,2.469480087682391911e+01
9.908228919297049288e+03,2.470089179538304336e+01
9.908228942519277552e+03,2.470698341969375988e+01
9.908228965741507636e+03,2.471307575068823326e+01
9.908228988963737720e+03,2.471916878786724325e+01
9.908229012185967804e+03,2.472526253120866357e+01
9.908229035408196069e+03,2.473135698021298978e+01
9.908229058630426152e+03,2.473745213581282343e+01
9.908229081852656236e+03,2.474354799750870626e+01
9.908229105074886320e+03,2.474964456527853329e+01
9.908229128297114585e+03,2.475574183862248745e+01
9.908229151519344668e+03,2.476183981847372806e+01
9.908229174741574752e+03,2.476793850433245581e+01
9.908229197963804836e+03,2.477403789617656926e+01
9.908229221186033101e+03,2.478013799350614121e+01
9.908229244408263185e+03,2.478623879725456192e+01
9.908229267630493268e+03,2.479234030692198942e+01
9.908229290852723352e+03,2.479844252248622993e+01
9.908229314074951617e+03,2.480454544344705781e+01
9.908229337297181701e+03,2.481064907073843884e+01
9.908229360519411784e+03,2.481675340386015804e+01
9.908229383741641868e+03,2.482285844279008558e+01
9.908229406963870133e+03,2.482896418702779684e+01
9.908229430186100217e+03,2.483507063750759514e+01
9.908229453408330301e+03,2.484117779372914470e+01
9.908229476630560384e+03,2.484728565567022329e+01
9.908229499852788649e+03,2.485339422283020028e+01
9.908229523075018733e+03,2.485950349614380173e+01
9.908229546297248817e+03,2.486561347511047515e+01
9.908229569519478900e+03,2.487172415970798411e+01
9.908229592741707165e+03,2.487783554943544573e+01
9.908229615963937249e+03,2.488394764522806923e+01
9.908229639186167333e+03,2.489006044658500016e+01
9.908229662408397417e+03,2.489617395348406959e+01
9.908229685630625681e+03,2.490228816542411394e+01
9.908229708852855765e+03,2.490840308334079722e+01
9.908229732075085849e+03,2.491451870673298785e+01
9.908229755297315933e+03,2.492063503557855597e+01
9.908229778519544197e+03,2.492675206937610000e+01
9.908229801741774281e+03,2.493286980906167472e+01
9.908229824964004365e+03,2.493898825413399933e+01
9.908229848186234449e+03,2.494510740457083031e+01
9.908229871408462714e+03,2.495122725987062751e+01
9.908229894630692797e+03,2.495734782096979743e+01
9.908229917852922881e+03,2.496346908736692072e+01
9.908229941075152965e+03,2.496959105903965437e+01
9.908229964297381230e+03,2.497571373548626639e+01
9.908229987519611313e+03,2.498183711764361803e+01
