Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.880038437500130385e+03,8.808791061302917669e+00
9.880038456059855889e+03,8.808203453094959556e+00
9.880038474619583212e+03,8.807615862819154984e+00
9.880038493179308716e+03,8.807028290590888986e+00
9.880038511739036039e+03,8.806440736295217064e+00
9.880038530298761543e+03,8.805853200047502938e+00
9.880038548858488866e+03,8.805265681732812766e+00
9.880038567418214370e+03,8.804678181466526254e+00
9.880038585977941693e+03,8.804090699133668707e+00
9.880038604537667197e+03,8.803503234849653580e+00
9.880038623097394520e+03,8.802915788499511507e+00
9.880038641657120024e+03,8.802328360198611534e+00
9.880038660216847347e+03,8.801740949832035810e+00
9.880038678776572851e+03,8.801153557515126735e+00
9.880038697336298355e+03,8.800566183190534630e+00
9.880038715896025678e+03,8.799978826800911591e+00
9.880038734455751182e+03,8.799391488461598243e+00
9.880038753015478505e+03,8.798804168057694497e+00
9.880038771575204009e+03,8.798216865704517886e+00
9.880038790134931332e+03,8.797629581287161216e+00
9.880038808694656836e+03,8.797042314920989980e+00
9.880038827254384159e+03,8.796455066491072117e+00
9.880038845814109663e+03,8.795867836112737592e+00
9.880038864373836986e+03,8.795280623671107634e+00
9.880038882933562491e+03,8.794693429281487340e+00
9.880038901493289814e+03,8.794106252829001491e+00
9.880038920053015318e+03,8.793519094428951632e+00
9.880038938612740822e+03,8.792931954024020058e+00
9.880038957172468145e+03,8.792344831556862417e+00
9.880038975732193649e+03,8.791757727142776702e+00
9.880038994291920972e+03,8.791170640666909009e+00
9.880039012851646476e+03,8.790583572244539567e+00
9.880039031411373799e+03,8.789996521760818027e+00
9.880039049971099303e+03,8.789409489331026393e+00
9.880039068530826626e+03,8.788822474840308985e+00
9.880039087090552130e+03,8.788235478403965573e+00
9.880039105650279453e+03,8.787648499907101396e+00
9.880039124210004957e+03,8.787061539465044646e+00
9.880039142769732280e+03,8.786474596962923655e+00
9.880039161329457784e+03,8.785887672516002667e+00
9.880039179889183288e+03,8.785300766066978184e+00
9.880039198448910611e+03,8.784713877558546713e+00
9.880039217008636115e+03,8.784127007105972496e+00
9.880039235568363438e+03,8.783540154594396299e+00
9.880039254128088942e+03,8.782953320139103681e+00
9.880039272687816265e+03,8.782366503625285148e+00
9.880039291247541769e+03,8.781779705168142769e+00
9.880039309807269092e+03,8.781192924652895471e+00
9.880039328366994596e+03,8.780606162194766640e+00
9.880039346926721919e+03,8.780019417678959215e+00
9.880039365486447423e+03,8.779432691220701912e+00
9.880039384046174746e+03,8.778845982705195894e+00
9.880039402605900250e+03,8.778259292247673429e+00
9.880039421165625754e+03,8.777672619790822139e+00
9.880039439725353077e+03,8.777085965277361623e+00
9.880039458285078581e+03,8.776499328822534807e+00
9.880039476844805904e+03,8.775912710311533971e+00
9.880039495404531408e+03,8.775326109859566515e+00
9.880039513964258731e+03,8.774739527351870905e+00
9.880039532523984235e+03,8.774152962903627895e+00
9.880039551083711558e+03,8.773566416400093715e+00
9.880039569643437062e+03,8.772979887956436684e+00
9.880039588203164385e+03,8.772393377457920138e+00
9.880039606762889889e+03,8.771806885019719502e+00
9.880039625322617212e+03,8.771220410527078570e+00
9.880039643882342716e+03,8.770633954095170992e+00
9.880039662442068220e+03,8.770047515666734128e+00
9.880039681001795543e+03,8.769461095184507116e+00
9.880039699561521047e+03,8.768874692763656498e+00
9.880039718121248370e+03,8.768288308289449162e+00
9.880039736680973874e+03,8.767701941877058758e+00
9.880039755240701197e+03,8.767115593411716645e+00
9.880039773800426701e+03,8.766529263008626671e+00
9.880039792360154024e+03,8.765942950553030855e+00
9.880039810919879528e+03,8.765356656160088633e+00
9.880039829479606851e+03,8.764770379715082882e+00
9.880039848039332355e+03,8.764184121333149946e+00
9.880039866599059678e+03,8.763597880899597570e+00
9.880039885158785182e+03,8.763011658529537229e+00
9.880039903718510686e+03,8.762425454165741812e+00
9.880039922278238009e+03,8.761839267750978877e+00
9.880039940837963513e+03,8.761253099400336808e+00
9.880039959397690836e+03,8.760666948999135784e+00
9.880039977957416340e+03,8.760080816662524583e+00
9.880039996517143663e+03,8.759494702275791411e+00
9.880040015076869167e+03,8.758908605954035309e+00
9.880040033636596490e+03,8.758322527582603101e+00
9.880040052196321994e+03,8.757736467276579617e+00
9.880040070756049317e+03,8.757150424921308129e+00
9.880040089315774821e+03,8.756564400631873468e+00
9.880040107875502144e+03,8.755978394293634892e+00
9.880040126435227648e+03,8.755392406021639928e+00
9.880040144994953152e+03,8.754806435758689886e+00
9.880040163554680475e+03,8.754220483447570089e+00
9.880040182114405980e+03,8.753634549203349380e+00
9.880040200674133303e+03,8.753048632911394122e+00
9.880040219233858807e+03,8.752462734686751844e+00
9.880040237793586130e+03,8.751876854414812001e+00
9.880040256353311634e+03,8.751290992210627451e+00
9.880040274913038957e+03,8.750705147959548569e+00
9.880040293472764461e+03,8.750119321776669068e+00
9.880040312032491784e+03,8.749533513547332220e+00
9.880040330592217288e+03,8.748947723386587327e+00
