Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.903683680555783212e+03,2.653256028458927940e+00
9.903683703452748887e+03,2.653256029183508335e+00
9.903683726349714561e+03,2.653256029908043878e+00
9.903683749246680236e+03,2.653256030632535900e+00
9.903683772143645911e+03,2.653256031356982625e+00
9.903683795040611585e+03,2.653256032081386273e+00
9.903683817937577260e+03,2.653256032805744624e+00
9.903683840834542934e+03,2.653256033530059010e+00
9.903683863731508609e+03,2.653256034254328988e+00
9.903683886628474283e+03,2.653256034978555000e+00
9.903683909525439958e+03,2.653256035702736160e+00
9.903683932422405633e+03,2.653256036426873354e+00
9.903683955319371307e+03,2.653256037150966140e+00
9.903683978216336982e+03,2.653256037875014961e+00
9.903684001113302656e+03,2.653256038599018929e+00
9.903684024010268331e+03,2.653256039322979376e+00
9.903684046907234006e+03,2.653256040046894970e+00
9.903684069804199680e+03,2.653256040770766599e+00
9.903684092701163536e+03,2.653256041494592932e+00
9.903684115598129210e+03,2.653256042218376187e+00
9.903684138495094885e+03,2.653256042942114590e+00
9.903684161392060560e+03,2.653256043665808583e+00
9.903684184289026234e+03,2.653256044389458612e+00
9.903684207185991909e+03,2.653256045113064232e+00
9.903684230082957583e+03,2.653256045836625443e+00
9.903684252979923258e+03,2.653256046560142689e+00
9.903684275876888933e+03,2.653256047283615526e+00
9.903684298773854607e+03,2.653256048007043955e+00
9.903684321670820282e+03,2.653256048730427530e+00
9.903684344567785956e+03,2.653256049453768028e+00
9.903684367464751631e+03,2.653256050177063230e+00
9.903684390361717305e+03,2.653256050900314467e+00
9.903684413258682980e+03,2.653256051623521294e+00
9.903684436155648655e+03,2.653256052346684157e+00
9.903684459052614329e+03,2.653256053069802167e+00
9.903684481949580004e+03,2.653256053792876212e+00
9.903684504846545678e+03,2.653256054515905848e+00
9.903684527743511353e+03,2.653256055238891076e+00
9.903684550640477028e+03,2.653256055961832782e+00
9.903684573537442702e+03,2.653256056684729192e+00
9.903684596434408377e+03,2.653256057407581636e+00
