Time (BJD_TBD - 2450000), L_c/L_star (ppm)
9.879538437500130385e+03,1.909971669034733566e+02
9.879542286652405892e+03,1.931698503147332246e+02
9.879546135804683217e+03,1.953451361581191179e+02
9.879549984956958724e+03,1.975228075182787677e+02
9.879553834109236050e+03,1.997026472460969160e+02
9.879557683261511556e+03,2.018844379721167286e+02
9.879561532413788882e+03,2.040679621364553782e+02
9.879565381566064389e+03,2.062530020022509518e+02
9.879569230718341714e+03,2.084393396856289087e+02
9.879573079870617221e+03,2.106267571691684850e+02
9.879576929022892728e+03,2.128150363308738520e+02
9.879580778175170053e+03,2.150039589628265162e+02
9.879584627327445560e+03,2.171933067898397098e+02
9.879588476479722885e+03,2.193828614984653598e+02
9.879592325631998392e+03,2.215724047504871521e+02
9.879596174784275718e+03,2.237617182129698392e+02
9.879600023936551224e+03,2.259505835717539242e+02
9.879603873088828550e+03,2.281387825615008751e+02
9.879607722241104057e+03,2.303260969791843422e+02
9.879611571393379563e+03,2.325123087130872364e+02
9.879615420545656889e+03,2.346971997614465124e+02
9.879619269697932396e+03,2.368805522510974129e+02
9.879623118850209721e+03,2.390621484664239915e+02
9.879626968002485228e+03,2.412417708628157129e+02
9.879630817154762553e+03,2.434192020966075347e+02
9.879634666307038060e+03,2.455942250385128602e+02
9.879638515459315386e+03,2.477666228035065785e+02
9.879642364611590892e+03,2.499361787642302772e+02
9.879646213763868218e+03,2.521026765808054222e+02
9.879650062916143725e+03,2.542659002142050895e+02
9.879653912068419231e+03,2.564256339549664290e+02
9.879657761220696557e+03,2.585816624416227683e+02
9.879661610372972063e+03,2.607337706791283836e+02
9.879665459525249389e+03,2.628817440674257000e+02
9.879669308677524896e+03,2.650253684147083391e+02
9.879673157829802221e+03,2.671644299668997746e+02
9.879677006982077728e+03,2.692987154208649372e+02
9.879680856134355054e+03,2.714280119537663154e+02
9.879684705286630560e+03,2.735521072362178643e+02
9.879688554438906067e+03,2.756707894605075921e+02
9.879692403591183393e+03,2.777838473586874102e+02
9.879696252743458899e+03,2.798910702206574115e+02
9.879700101895736225e+03,2.819922479221584695e+02
9.879703951048011731e+03,2.840871709377610728e+02
9.879707800200289057e+03,2.861756303697006274e+02
9.879711649352564564e+03,2.882574179607886435e+02
9.879715498504841889e+03,2.903323261230753474e+02
9.879719347657117396e+03,2.924001479506789565e+02
9.879723196809392903e+03,2.944606772472905050e+02
9.879727045961670228e+03,2.965137085437772839e+02
9.879730895113945735e+03,2.985590371157772438e+02
