Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.913946643518749624e+03,1.826678235432902531e-01
9.913946661622412648e+03,1.826572584129461940e-01
9.913946679726073853e+03,1.826466935858497287e-01
9.913946697829736877e+03,1.826361290598789155e-01
9.913946715933398082e+03,1.826255648371575280e-01
9.913946734037061105e+03,1.826150009155608489e-01
9.913946752140722310e+03,1.826044372972145668e-01
9.913946770244385334e+03,1.825938739799957689e-01
9.913946788348046539e+03,1.825833109660264242e-01
9.913946806451709563e+03,1.825727482531855350e-01
9.913946824555372586e+03,1.825621858425345023e-01
9.913946842659033791e+03,1.825516237351347826e-01
9.913946860762696815e+03,1.825410619288635183e-01
9.913946878866358020e+03,1.825305004258454267e-01
9.913946896970021044e+03,1.825199392239557905e-01
9.913946915073682248e+03,1.825093783253202429e-01
9.913946933177345272e+03,1.824988177278150103e-01
9.913946951281006477e+03,1.824882574335629781e-01
9.913946969384669501e+03,1.824776974404430929e-01
9.913946987488332525e+03,1.824671377495168390e-01
9.913947005591993729e+03,1.824565783618437576e-01
9.913947023695656753e+03,1.824460192753047383e-01
9.913947041799317958e+03,1.824354604920207235e-01
9.913947059902980982e+03,1.824249020098707985e-01
9.913947078006642187e+03,1.824143438309758780e-01
9.913947096110305210e+03,1.824037859532159633e-01
9.913947114213966415e+03,1.823932283787129405e-01
9.913947132317629439e+03,1.823826711053449234e-01
9.913947150421292463e+03,1.823721141341742291e-01
9.913947168524953668e+03,1.823615574662613703e-01
9.913947186628616691e+03,1.823510010994844610e-01
9.913947204732277896e+03,1.823404450359663032e-01
9.913947222835940920e+03,1.823298892735859267e-01
9.913947240939602125e+03,1.823193338144652731e-01
9.913947259043265149e+03,1.823087786564814572e-01
9.913947277146926353e+03,1.822982238017591960e-01
9.913947295250589377e+03,1.822876692481747440e-01
9.913947313354252401e+03,1.822771149967913618e-01
9.913947331457913606e+03,1.822665610486686461e-01
9.913947349561576630e+03,1.822560074016864873e-01
9.913947367665237834e+03,1.822454540579659110e-01
9.913947385768900858e+03,1.822349010153868631e-01
9.913947403872562063e+03,1.822243482760703137e-01
9.913947421976225087e+03,1.822137958378952649e-01
9.913947440079888111e+03,1.822032437019231732e-01
9.913947458183549315e+03,1.821926918692154673e-01
9.913947476287212339e+03,1.821821403376502058e-01
9.913947494390873544e+03,1.821715891093493300e-01
9.913947512494536568e+03,1.821610381821927582e-01
9.913947530598197773e+03,1.821504875583015159e-01
9.913947548701860796e+03,1.821399372355545776e-01
9.913947566805522001e+03,1.821293872160738847e-01
9.913947584909185025e+03,1.821188374977384394e-01
9.913947603012848049e+03,1.821082880816096705e-01
9.913947621116509254e+03,1.820977389687480907e-01
9.913947639220172277e+03,1.820871901570336182e-01
