Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.882460428240709007e+03,1.628907710130902615e+03
9.882460446256400246e+03,1.628944950838506202e+03
9.882460464272089666e+03,1.628982189624064858e+03
9.882460482287780906e+03,1.629019426494932077e+03
9.882460500303470326e+03,1.629056661443421035e+03
9.882460518319161565e+03,1.629093894476884998e+03
9.882460536334850985e+03,1.629131125587638280e+03
9.882460554350542225e+03,1.629168354783032783e+03
9.882460572366233464e+03,1.629205582059143353e+03
9.882460590381922884e+03,1.629242807412044385e+03
9.882460608397614124e+03,1.629280030849086188e+03
9.882460626413303544e+03,1.629317252362586487e+03
9.882460644428994783e+03,1.629354471959894909e+03
9.882460662444684203e+03,1.629391689633328724e+03
9.882460680460375443e+03,1.629428905390236878e+03
9.882460698476066682e+03,1.629466119226695810e+03
9.882460716491756102e+03,1.629503331138781050e+03
9.882460734507447341e+03,1.629540541133841316e+03
9.882460752523136762e+03,1.629577749204195698e+03
9.882460770538828001e+03,1.629614955357191775e+03
9.882460788554517421e+03,1.629652159585150230e+03
9.882460806570208661e+03,1.629689361895416141e+03
9.882460824585899900e+03,1.629726562284068450e+03
9.882460842601589320e+03,1.629763760747183369e+03
9.882460860617280559e+03,1.629800957292107796e+03
9.882460878632969980e+03,1.629838151911162413e+03
9.882460896648661219e+03,1.629875344611692981e+03
9.882460914664350639e+03,1.629912535386021773e+03
9.882460932680041878e+03,1.629949724241494323e+03
9.882460950695733118e+03,1.629986911174186844e+03
9.882460968711422538e+03,1.630024096180180322e+03
9.882460986727113777e+03,1.630061279266816427e+03
9.882461004742803198e+03,1.630098460426421070e+03
9.882461022758494437e+03,1.630135639666335237e+03
9.882461040774183857e+03,1.630172816978885749e+03
9.882461058789875096e+03,1.630209992371413136e+03
9.882461076805566336e+03,1.630247165839997706e+03
9.882461094821255756e+03,1.630284337380720217e+03
9.882461112836946995e+03,1.630321507000920064e+03
9.882461130852636416e+03,1.630358674692926115e+03
9.882461148868327655e+03,1.630395840464076855e+03
9.882461166884017075e+03,1.630433004306701150e+03
9.882461184899708314e+03,1.630470166228137714e+03
9.882461202915399554e+03,1.630507326224467306e+03
9.882461220931088974e+03,1.630544484291772733e+03
9.882461238946780213e+03,1.630581640437391798e+03
9.882461256962469633e+03,1.630618794653653367e+03
9.882461274978160873e+03,1.630655946947896382e+03
9.882461292993850293e+03,1.630693097312450163e+03
9.882461311009541532e+03,1.630730245754651605e+03
9.882461329025232772e+03,1.630767392270583741e+03
9.882461347040922192e+03,1.630804536856329605e+03
9.882461365056613431e+03,1.630841679519223590e+03
9.882461383072302851e+03,1.630878820251600018e+03
9.882461401087994091e+03,1.630915959060793057e+03
9.882461419103683511e+03,1.630953095939135437e+03
9.882461437119374750e+03,1.630990230893961552e+03
9.882461455135065989e+03,1.631027363921355118e+03
9.882461473150755410e+03,1.631064495017400759e+03
9.882461491166446649e+03,1.631101624189431732e+03
9.882461509182136069e+03,1.631138751429783269e+03
9.882461527197827309e+03,1.631175876745786809e+03
9.882461545213516729e+03,1.631213000129779402e+03
9.882461563229207968e+03,1.631250121589092259e+03
9.882461581244899207e+03,1.631287241119809778e+03
9.882461599260588628e+03,1.631324358718018857e+03
9.882461617276279867e+03,1.631361474391049569e+03
9.882461635291969287e+03,1.631398588131239876e+03
9.882461653307660526e+03,1.631435699945919168e+03
9.882461671323349947e+03,1.631472809827426772e+03
9.882461689339041186e+03,1.631509917783090714e+03
9.882461707354732425e+03,1.631547023808997892e+03
9.882461725370421846e+03,1.631584127901236798e+03
9.882461743386113085e+03,1.631621230067132956e+03
9.882461761401802505e+03,1.631658330299029330e+03
9.882461779417493744e+03,1.631695428604251219e+03
9.882461797433183165e+03,1.631732524975141132e+03
9.882461815448874404e+03,1.631769619419024821e+03
9.882461833464563824e+03,1.631806711928245022e+03
9.882461851480255064e+03,1.631843802510126807e+03
9.882461869495946303e+03,1.631880891160758665e+03
9.882461887511635723e+03,1.631917977876230452e+03
9.882461905527326962e+03,1.631955062663864965e+03
9.882461923543016383e+03,1.631992145516007895e+03
9.882461941558707622e+03,1.632029226439982267e+03
9.882461959574397042e+03,1.632066305428133546e+03
9.882461977590088281e+03,1.632103382487783847e+03
9.882461995605779521e+03,1.632140457615023706e+03
9.882462013621468941e+03,1.632177530805942979e+03
9.882462031637160180e+03,1.632214602067864007e+03
9.882462049652849601e+03,1.632251671393133847e+03
9.882462067668540840e+03,1.632288738789072568e+03
9.882462085684230260e+03,1.632325804248028589e+03
9.882462103699921499e+03,1.632362867777323117e+03
9.882462121715612739e+03,1.632399929373045097e+03
9.882462139731302159e+03,1.632436989031288704e+03
9.882462157746993398e+03,1.632474046759371731e+03
9.882462175762682818e+03,1.632511102549644647e+03
9.882462193778374058e+03,1.632548156409425246e+03
9.882462211794063478e+03,1.632585208331064678e+03
9.882462229809754717e+03,1.632622258321879144e+03
9.882462247825445957e+03,1.632659306377963048e+03
9.882462265841135377e+03,1.632696352495408973e+03
9.882462283856826616e+03,1.632733396681532895e+03
9.882462301872516036e+03,1.632770438928688918e+03
9.882462319888207276e+03,1.632807479244190745e+03
9.882462337903896696e+03,1.632844517620393162e+03
9.882462355919587935e+03,1.632881554064610100e+03
9.882462373935279174e+03,1.632918588572935960e+03
9.882462391950968595e+03,1.632955621141466281e+03
9.882462409966659834e+03,1.632992651777513402e+03
9.882462427982349254e+03,1.633029680473434155e+03
9.882462445998040494e+03,1.633066707236540424e+03
9.882462464013729914e+03,1.633103732059189269e+03
9.882462482029421153e+03,1.633140754948691665e+03
9.882462500045112392e+03,1.633177775901144287e+03
9.882462518060801813e+03,1.633214794912643811e+03
9.882462536076493052e+03,1.633251811990499164e+03
9.882462554092182472e+03,1.633288827127070135e+03
9.882462572107873712e+03,1.633325840329667017e+03
9.882462590123563132e+03,1.633362851590648233e+03
9.882462608139254371e+03,1.633399860917323394e+03
9.882462626154945610e+03,1.633436868305789631e+03
9.882462644170635031e+03,1.633473873752144755e+03
9.882462662186326270e+03,1.633510877263696329e+03
9.882462680202015690e+03,1.633547878832807100e+03
9.882462698217706929e+03,1.633584878466782357e+03
9.882462716233396350e+03,1.633621876157985980e+03
9.882462734249087589e+03,1.633658871913723260e+03
9.882462752264778828e+03,1.633695865730093374e+03
9.882462770280468249e+03,1.633732857603195498e+03
9.882462788296159488e+03,1.633769847540334695e+03
9.882462806311848908e+03,1.633806835533875528e+03
9.882462824327540147e+03,1.633843821591121923e+03
9.882462842343229568e+03,1.633880805704439581e+03
9.882462860358920807e+03,1.633917787881131744e+03
9.882462878374612046e+03,1.633954768117298954e+03
9.882462896390301466e+03,1.633991746409041298e+03
9.882462914405992706e+03,1.634028722763662017e+03
9.882462932421682126e+03,1.634065697173527269e+03
9.882462950437373365e+03,1.634102669645939386e+03
9.882462968453062786e+03,1.634139640173267026e+03
9.882462986468754025e+03,1.634176608762809565e+03
9.882463004484445264e+03,1.634213575410669591e+03
9.882463022500134684e+03,1.634250540112948784e+03
9.882463040515825924e+03,1.634287502876947656e+03
9.882463058531515344e+03,1.634324463695035320e+03
9.882463076547206583e+03,1.634361422574511153e+03
9.882463094562896003e+03,1.634398379507746313e+03
9.882463112578587243e+03,1.634435334502038131e+03
9.882463130594278482e+03,1.634472287553490332e+03
9.882463148609967902e+03,1.634509238658205959e+03
9.882463166625659142e+03,1.634546187823482569e+03
9.882463184641348562e+03,1.634583135041692913e+03
9.882463202657039801e+03,1.634620080320133184e+03
9.882463220672729221e+03,1.634657023651177497e+03
9.882463238688420461e+03,1.634693965042119771e+03
9.882463256704111700e+03,1.634730904489065779e+03
9.882463274719801120e+03,1.634767841988121063e+03
9.882463292735492359e+03,1.634804777546578862e+03
9.882463310751181780e+03,1.634841711156815109e+03
9.882463328766873019e+03,1.634878642826123496e+03
9.882463346782562439e+03,1.634915572546880639e+03
9.882463364798253679e+03,1.634952500326378868e+03
9.882463382813944918e+03,1.634989426160723951e+03
9.882463400829634338e+03,1.635026350046023254e+03
9.882463418845325577e+03,1.635063271989567511e+03
9.882463436861014998e+03,1.635100191983736522e+03
9.882463454876706237e+03,1.635137110035819660e+03
9.882463472892395657e+03,1.635174026138196950e+03
9.882463490908086897e+03,1.635210940298158448e+03
9.882463508923778136e+03,1.635247852511811061e+03
9.882463526939467556e+03,1.635284762775263289e+03
9.882463544955158795e+03,1.635321671095803595e+03
9.882463562970848216e+03,1.635358577465813823e+03
9.882463580986539455e+03,1.635395481892581984e+03
9.882463599002228875e+03,1.635432384368489693e+03
9.882463617017920114e+03,1.635469284900824960e+03
9.882463635033611354e+03,1.635506183485695601e+03
9.882463653049300774e+03,1.635543080119212618e+03
9.882463671064992013e+03,1.635579974808660836e+03
9.882463689080681434e+03,1.635616867546425283e+03
9.882463707096372673e+03,1.635653758339790102e+03
9.882463725112062093e+03,1.635690647181141685e+03
9.882463743127753332e+03,1.635727534077764403e+03
9.882463761143444572e+03,1.635764419025767666e+03
9.882463779159133992e+03,1.635801302021263382e+03
9.882463797174825231e+03,1.635838183071533649e+03
9.882463815190514651e+03,1.635875062168967133e+03
9.882463833206205891e+03,1.635911939320845704e+03
9.882463851221895311e+03,1.635948814519557800e+03
9.882463869237586550e+03,1.635985687772383699e+03
9.882463887253277790e+03,1.636022559075436675e+03
9.882463905268967210e+03,1.636059428424828411e+03
9.882463923284658449e+03,1.636096295827840095e+03
9.882463941300347869e+03,1.636133161276861074e+03
9.882463959316039109e+03,1.636170024779170944e+03
9.882463977331728529e+03,1.636206886327161783e+03
9.882463995347419768e+03,1.636243745928111821e+03
9.882464013363111007e+03,1.636280603578133878e+03
9.882464031378800428e+03,1.636317459273342820e+03
9.882464049394491667e+03,1.636354313021015514e+03
9.882464067410181087e+03,1.636391164813545629e+03
9.882464085425872327e+03,1.636428014658209349e+03
9.882464103441561747e+03,1.636464862547401481e+03
9.882464121457252986e+03,1.636501708488397526e+03
9.882464139472944225e+03,1.636538552477312351e+03
9.882464157488633646e+03,1.636575394510260821e+03
9.882464175504324885e+03,1.636612234594519123e+03
