Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.014093855324061587e+04,2.653750004621500125e+00
1.014093857208740883e+04,2.653750009814904942e+00
1.014093859093419996e+04,2.653750015008398577e+00
1.014093860978099292e+04,2.653750020201979254e+00
1.014093862862778406e+04,2.653750025395646972e+00
1.014093864747457701e+04,2.653750030589401732e+00
1.014093866632136815e+04,2.653750035783247085e+00
1.014093868516816110e+04,2.653750040977179481e+00
1.014093870401495224e+04,2.653750046171200694e+00
1.014093872286174519e+04,2.653750051365310725e+00
1.014093874170853633e+04,2.653750056559506021e+00
1.014093876055532928e+04,2.653750061753788358e+00
1.014093877940212042e+04,2.653750066948163067e+00
1.014093879824891337e+04,2.653750072142624816e+00
1.014093881709570451e+04,2.653750077337171831e+00
1.014093883594249746e+04,2.653750082531809440e+00
1.014093885478928860e+04,2.653750087726532314e+00
1.014093887363608155e+04,2.653750092921345782e+00
1.014093889248287269e+04,2.653750098116246292e+00
1.014093891132966564e+04,2.653750103311235620e+00
1.014093893017645678e+04,2.653750108506311989e+00
1.014093894902324973e+04,2.653750113701477176e+00
1.014093896787004269e+04,2.653750118896731180e+00
1.014093898671683382e+04,2.653750124092068674e+00
1.014093900556362678e+04,2.653750129287500314e+00
1.014093902441041791e+04,2.653750134483015444e+00
1.014093904325721087e+04,2.653750139678619391e+00
1.014093906210400201e+04,2.653750144874313932e+00
1.014093908095079496e+04,2.653750150070090186e+00
1.014093909979758610e+04,2.653750155265960586e+00
1.014093911864437905e+04,2.653750160461916252e+00
1.014093913749117019e+04,2.653750165657960736e+00
1.014093915633796314e+04,2.653750170854094037e+00
1.014093917518475428e+04,2.653750176050314380e+00
1.014093919403154723e+04,2.653750181246621764e+00
1.014093921287833837e+04,2.653750186443017967e+00
1.014093923172513132e+04,2.653750191639502987e+00
1.014093925057192246e+04,2.653750196836073272e+00
1.014093926941871541e+04,2.653750202032734151e+00
1.014093928826550655e+04,2.653750207229480296e+00
1.014093930711229950e+04,2.653750212426315258e+00
1.014093932595909064e+04,2.653750217623239038e+00
1.014093934480588359e+04,2.653750222820251636e+00
1.014093936365267473e+04,2.653750228017349500e+00
1.014093938249946768e+04,2.653750233214539733e+00
1.014093940134626064e+04,2.653750238411815232e+00
1.014093942019305177e+04,2.653750243609177772e+00
1.014093943903984473e+04,2.653750248806627354e+00
1.014093945788663586e+04,2.653750254004167530e+00
1.014093947673342882e+04,2.653750259201792971e+00
1.014093949558021995e+04,2.653750264399507230e+00
1.014093951442701291e+04,2.653750269597310307e+00
1.014093953327380405e+04,2.653750274795202202e+00
1.014093955212059700e+04,2.653750279993179362e+00
1.014093957096738814e+04,2.653750285191243563e+00
1.014093958981418109e+04,2.653750290389398359e+00
1.014093960866097223e+04,2.653750295587640196e+00
1.014093962750776518e+04,2.653750300785972627e+00
1.014093964635455632e+04,2.653750305984386770e+00
1.014093966520134927e+04,2.653750311182891508e+00
1.014093968404814041e+04,2.653750316381485064e+00
1.014093970289493336e+04,2.653750321580167437e+00
1.014093972174172450e+04,2.653750326778933299e+00
1.014093974058851745e+04,2.653750331977791532e+00
1.014093975943530859e+04,2.653750337176733254e+00
1.014093977828210154e+04,2.653750342375767346e+00
1.014093979712889450e+04,2.653750347574890256e+00
1.014093981597568563e+04,2.653750352774096655e+00
1.014093983482247859e+04,2.653750357973390095e+00
1.014093985366926972e+04,2.653750363172777682e+00
1.014093987251606268e+04,2.653750368372245205e+00
1.014093989136285381e+04,2.653750373571803323e+00
1.014093991020964677e+04,2.653750378771452034e+00
1.014093992905643790e+04,2.653750383971186011e+00
1.014093994790323086e+04,2.653750389171007029e+00
1.014093996675002199e+04,2.653750394370918642e+00
1.014093998559681495e+04,2.653750399570917295e+00
1.014094000444360609e+04,2.653750404771002991e+00
1.014094002329039904e+04,2.653750409971175728e+00
1.014094004213719018e+04,2.653750415171435506e+00
1.014094006098398313e+04,2.653750420371787655e+00
1.014094007983077427e+04,2.653750425572223293e+00
1.014094009867756722e+04,2.653750430772747748e+00
1.014094011752435836e+04,2.653750435973359245e+00
1.014094013637115131e+04,2.653750441174059560e+00
1.014094015521794245e+04,2.653750446374848693e+00
1.014094017406473540e+04,2.653750451575721314e+00
1.014094019291152654e+04,2.653750456776684530e+00
1.014094021175831949e+04,2.653750461977734787e+00
1.014094023060511245e+04,2.653750467178875638e+00
1.014094024945190358e+04,2.653750472380101755e+00
1.014094026829869654e+04,2.653750477581413136e+00
1.014094028714548767e+04,2.653750482782815112e+00
1.014094030599228063e+04,2.653750487984305906e+00
1.014094032483907176e+04,2.653750493185881965e+00
1.014094034368586472e+04,2.653750498387546841e+00
1.014094036253265585e+04,2.653750503589298759e+00
1.014094038137944881e+04,2.653750508791141272e+00
1.014094040022623994e+04,2.653750513993069049e+00
1.014094041907303290e+04,2.653750519195083868e+00
1.014094043791982403e+04,2.653750524397183952e+00
1.014094045676661699e+04,2.653750529599378183e+00
1.014094047561340813e+04,2.653750534801654126e+00
1.014094049446020108e+04,2.653750540004022440e+00
1.014094051330699222e+04,2.653750545206476019e+00
1.014094053215378517e+04,2.653750550409016640e+00
1.014094055100057631e+04,2.653750555611646078e+00
1.014094056984736926e+04,2.653750560814362558e+00
1.014094058869416040e+04,2.653750566017166079e+00
1.014094060754095335e+04,2.653750571220060195e+00
1.014094062638774631e+04,2.653750576423041352e+00
1.014094064523453744e+04,2.653750581626105998e+00
1.014094066408133040e+04,2.653750586829261238e+00
1.014094068292812153e+04,2.653750592032503519e+00
1.014094070177491449e+04,2.653750597235834618e+00
1.014094072062170562e+04,2.653750602439250983e+00
1.014094073946849858e+04,2.653750607642757942e+00
1.014094075831528971e+04,2.653750612846350165e+00
1.014094077716208267e+04,2.653750618050029431e+00
1.014094079600887380e+04,2.653750623253799290e+00
1.014094081485566676e+04,2.653750628457656191e+00
1.014094083370245789e+04,2.653750633661596581e+00
1.014094085254925085e+04,2.653750638865631117e+00
1.014094087139604198e+04,2.653750644069747366e+00
1.014094089024283494e+04,2.653750649273954210e+00
1.014094090908962608e+04,2.653750654478248094e+00
1.014094092793641903e+04,2.653750659682629021e+00
1.014094094678321017e+04,2.653750664887098765e+00
1.014094096563000312e+04,2.653750670091653774e+00
1.014094098447679426e+04,2.653750675296297601e+00
1.014094100332358721e+04,2.653750680501030246e+00
1.014094102217037835e+04,2.653750685705846379e+00
1.014094104101717130e+04,2.653750690910756660e+00
1.014094105986396426e+04,2.653750696115750429e+00
1.014094107871075539e+04,2.653750701320831240e+00
1.014094109755754835e+04,2.653750706526000869e+00
1.014094111640433948e+04,2.653750711731255763e+00
1.014094113525113244e+04,2.653750716936601250e+00
1.014094115409792357e+04,2.653750722142033780e+00
1.014094117294471653e+04,2.653750727347553351e+00
1.014094119179150766e+04,2.653750732553158187e+00
1.014094121063830062e+04,2.653750737758855394e+00
1.014094122948509175e+04,2.653750742964636089e+00
1.014094124833188471e+04,2.653750748170505602e+00
1.014094126717867584e+04,2.653750753376462157e+00
1.014094128602546880e+04,2.653750758582505753e+00
1.014094130487225993e+04,2.653750763788638167e+00
1.014094132371905289e+04,2.653750768994859399e+00
1.014094134256584402e+04,2.653750774201162344e+00
1.014094136141263698e+04,2.653750779407559435e+00
1.014094138025942812e+04,2.653750784614040015e+00
1.014094139910622107e+04,2.653750789820609413e+00
1.014094141795301221e+04,2.653750795027265852e+00
1.014094143679980516e+04,2.653750800234009333e+00
1.014094145564659811e+04,2.653750805440841631e+00
1.014094147449338925e+04,2.653750810647762748e+00
1.014094149334018221e+04,2.653750815854769129e+00
1.014094151218697334e+04,2.653750821061862553e+00
1.014094153103376630e+04,2.653750826269043017e+00
1.014094154988055743e+04,2.653750831476312300e+00
1.014094156872735039e+04,2.653750836683668624e+00
1.014094158757414152e+04,2.653750841891111989e+00
1.014094160642093448e+04,2.653750847098644172e+00
1.014094162526772561e+04,2.653750852306261621e+00
1.014094164411451857e+04,2.653750857513967887e+00
1.014094166296130970e+04,2.653750862721761195e+00
1.014094168180810266e+04,2.653750867929643320e+00
1.014094170065489379e+04,2.653750873137612487e+00
1.014094171950168675e+04,2.653750878345666919e+00
1.014094173834847788e+04,2.653750883553810169e+00
1.014094175719527084e+04,2.653750888762040461e+00
1.014094177604206197e+04,2.653750893970356017e+00
1.014094179488885493e+04,2.653750899178763945e+00
1.014094181373564606e+04,2.653750904387257137e+00
1.014094183258243902e+04,2.653750909595835594e+00
1.014094185142923016e+04,2.653750914804502870e+00
1.014094187027602311e+04,2.653750920013258963e+00
1.014094188912281606e+04,2.653750925222100321e+00
1.014094190796960720e+04,2.653750930431028721e+00
1.014094192681640016e+04,2.653750935640045938e+00
1.014094194566319129e+04,2.653750940849148421e+00
1.014094196450998425e+04,2.653750946058341498e+00
