Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.061386530092591420e+04,2.559043502831615857e+00
1.061386531688121431e+04,2.559043514339275127e+00
1.061386533283651261e+04,2.559043525845668743e+00
1.061386534879181272e+04,2.559043537350800701e+00
1.061386536474711102e+04,2.559043548854667449e+00
1.061386538070241113e+04,2.559043560357272096e+00
1.061386539665770943e+04,2.559043571858611976e+00
1.061386541261300954e+04,2.559043583358689311e+00
1.061386542856830783e+04,2.559043594857501880e+00
1.061386544452360795e+04,2.559043606355051903e+00
1.061386546047890624e+04,2.559043617851336716e+00
1.061386547643420636e+04,2.559043629346359428e+00
1.061386549238950465e+04,2.559043640840116929e+00
1.061386550834480477e+04,2.559043652332611885e+00
1.061386552430010306e+04,2.559043663823842074e+00
1.061386554025540318e+04,2.559043675313809274e+00
1.061386555621070147e+04,2.559043686802512152e+00
1.061386557216600158e+04,2.559043698289951596e+00
1.061386558812129988e+04,2.559043709776125830e+00
1.061386560407659999e+04,2.559043721261038407e+00
1.061386562003189829e+04,2.559043732744684885e+00
1.061386563598719840e+04,2.559043744227069261e+00
1.061386565194249670e+04,2.559043755708187540e+00
1.061386566789779681e+04,2.559043767188044161e+00
1.061386568385309511e+04,2.559043778666635127e+00
1.061386569980839522e+04,2.559043790143963548e+00
1.061386571576369352e+04,2.559043801620026759e+00
1.061386573171899363e+04,2.559043813094826980e+00
1.061386574767429192e+04,2.559043824568361103e+00
1.061386576362959204e+04,2.559043836040633124e+00
1.061386577958489033e+04,2.559043847511639935e+00
1.061386579554019045e+04,2.559043858981383757e+00
1.061386581149549056e+04,2.559043870449863256e+00
1.061386582745078886e+04,2.559043881917077989e+00
1.061386584340608897e+04,2.559043893383029289e+00
1.061386585936138727e+04,2.559043904847714934e+00
1.061386587531668738e+04,2.559043916311138034e+00
1.061386589127198567e+04,2.559043927773295479e+00
1.061386590722728579e+04,2.559043939234189935e+00
1.061386592318258408e+04,2.559043950693818736e+00
1.061386593913788420e+04,2.559043962152184104e+00
1.061386595509318249e+04,2.559043973609284706e+00
1.061386597104848261e+04,2.559043985065121429e+00
1.061386598700378090e+04,2.559043996519692943e+00
1.061386600295908102e+04,2.559044007973001911e+00
1.061386601891437931e+04,2.559044019425043892e+00
1.061386603486967942e+04,2.559044030875823772e+00
1.061386605082497772e+04,2.559044042325337553e+00
1.061386606678027783e+04,2.559044053773588345e+00
1.061386608273557613e+04,2.559044065220573039e+00
1.061386609869087624e+04,2.559044076666294742e+00
1.061386611464617454e+04,2.559044088110750792e+00
1.061386613060147465e+04,2.559044099553943852e+00
1.061386614655677295e+04,2.559044110995870369e+00
1.061386616251207306e+04,2.559044122436533897e+00
1.061386617846737136e+04,2.559044133875931770e+00
1.061386619442267147e+04,2.559044145314066210e+00
1.061386621037796976e+04,2.559044156750934551e+00
1.061386622633326988e+04,2.559044168186539459e+00
1.061386624228856817e+04,2.559044179620878268e+00
1.061386625824386829e+04,2.559044191053954087e+00
1.061386627419916658e+04,2.559044202485763808e+00
1.061386629015446670e+04,2.559044213916310095e+00
1.061386630610976681e+04,2.559044225345591617e+00
1.061386632206506511e+04,2.559044236773606595e+00
1.061386633802036522e+04,2.559044248200358584e+00
1.061386635397566351e+04,2.559044259625844475e+00
1.061386636993096363e+04,2.559044271050066932e+00
1.061386638588626192e+04,2.559044282473022847e+00
1.061386640184156204e+04,2.559044293894715771e+00
1.061386641779686033e+04,2.559044305315141710e+00
1.061386643375216045e+04,2.559044316734304658e+00
1.061386644970745874e+04,2.559044328152201064e+00
1.061386646566275886e+04,2.559044339568834037e+00
1.061386648161805715e+04,2.559044350984200467e+00
1.061386649757335726e+04,2.559044362398303463e+00
1.061386651352865556e+04,2.559044373811140360e+00
1.061386652948395567e+04,2.559044385222712936e+00
1.061386654543925397e+04,2.559044396633019858e+00
1.061386656139455408e+04,2.559044408042062457e+00
1.061386657734985238e+04,2.559044419449838959e+00
1.061386659330515249e+04,2.559044430856351138e+00
1.061386660926045079e+04,2.559044442261597663e+00
1.061386662521575090e+04,2.559044453665579866e+00
1.061386664117104920e+04,2.559044465068295526e+00
1.061386665712634931e+04,2.559044476469747753e+00
1.061386667308164760e+04,2.559044487869932993e+00
1.061386668903694772e+04,2.559044499268854356e+00
1.061386670499224601e+04,2.559044510666509176e+00
1.061386672094754613e+04,2.559044522062901006e+00
1.061386673690284442e+04,2.559044533458025406e+00
1.061386675285814454e+04,2.559044544851885483e+00
1.061386676881344283e+04,2.559044556244479018e+00
1.061386678476874295e+04,2.559044567635809120e+00
1.061386680072404306e+04,2.559044579025873567e+00
1.061386681667934135e+04,2.559044590414671472e+00
1.061386683263464147e+04,2.559044601802205054e+00
1.061386684858993976e+04,2.559044613188472095e+00
1.061386686454523988e+04,2.559044624573474813e+00
1.061386688050053817e+04,2.559044635957210989e+00
1.061386689645583829e+04,2.559044647339682843e+00
1.061386691241113658e+04,2.559044658720888155e+00
1.061386692836643670e+04,2.559044670100828256e+00
1.061386694432173499e+04,2.559044681479502703e+00
1.061386696027703510e+04,2.559044692856912384e+00
1.061386697623233340e+04,2.559044704233055523e+00
1.061386699218763351e+04,2.559044715607934339e+00
1.061386700814293181e+04,2.559044726981545725e+00
1.061386702409823192e+04,2.559044738353892789e+00
1.061386704005353022e+04,2.559044749724973755e+00
1.061386705600883033e+04,2.559044761094789511e+00
1.061386707196412863e+04,2.559044772463338724e+00
1.061386708791942874e+04,2.559044783830623171e+00
1.061386710387472704e+04,2.559044795196641076e+00
1.061386711983002715e+04,2.559044806561393770e+00
1.061386713578532544e+04,2.559044817924880366e+00
1.061386715174062556e+04,2.559044829287101752e+00
1.061386716769592385e+04,2.559044840648056152e+00
1.061386718365122397e+04,2.559044852007746673e+00
1.061386719960652226e+04,2.559044863366169320e+00
1.061386721556182238e+04,2.559044874723327645e+00
1.061386723151712067e+04,2.559044886079218539e+00
1.061386724747242079e+04,2.559044897433845112e+00
1.061386726342771908e+04,2.559044908787204697e+00
1.061386727938301919e+04,2.559044920139299073e+00
1.061386729533831931e+04,2.559044931490127794e+00
1.061386731129361760e+04,2.559044942839688641e+00
1.061386732724891772e+04,2.559044954187985610e+00
1.061386734320421601e+04,2.559044965535015148e+00
