Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.879538437500130385e+03,4.737959840512136367e+00
9.879542286652405892e+03,4.751678798128224024e+00
9.879546135804683217e+03,4.765413637825460569e+00
9.879549984956958724e+03,4.779164336782177891e+00
9.879553834109236050e+03,4.792930872176342838e+00
9.879557683261511556e+03,4.806713221133619207e+00
9.879561532413788882e+03,4.820511360779439869e+00
9.879565381566064389e+03,4.834325268186960400e+00
9.879569230718341714e+03,4.848154920429239567e+00
9.879573079870617221e+03,4.862000294527065059e+00
9.879576929022892728e+03,4.875861367494715992e+00
9.879580778175170053e+03,4.889738116320439865e+00
9.879584627327445560e+03,4.903630517946764300e+00
9.879588476479722885e+03,4.917538549316476271e+00
9.879592325631998392e+03,4.931462187320124535e+00
9.879596174784275718e+03,4.945401408848656644e+00
9.879600023936551224e+03,4.959356190740797921e+00
9.879603873088828550e+03,4.973326509835804821e+00
9.879607722241104057e+03,4.987312342920726671e+00
9.879611571393379563e+03,5.001313666776662004e+00
9.879615420545656889e+03,5.015330458159015237e+00
9.879619269697932396e+03,5.029362693777622795e+00
9.879623118850209721e+03,5.043410350343187076e+00
9.879626968002485228e+03,5.057473404514260196e+00
9.879630817154762553e+03,5.071551832950397909e+00
9.879634666307038060e+03,5.085645612259019899e+00
9.879638515459315386e+03,5.099754719048688045e+00
9.879642364611590892e+03,5.113879129875848584e+00
9.879646213763868218e+03,5.128018821298222285e+00
9.879650062916143725e+03,5.142173769821435592e+00
9.879653912068419231e+03,5.156343951945826731e+00
9.879657761220696557e+03,5.170529344146462591e+00
9.879661610372972063e+03,5.184729922853033024e+00
9.879665459525249389e+03,5.198945664496845254e+00
9.879669308677524896e+03,5.213176545457164579e+00
9.879673157829802221e+03,5.227422542114998016e+00
9.879677006982077728e+03,5.241683630799341742e+00
9.879680856134355054e+03,5.255959787841068653e+00
9.879684705286630560e+03,5.270250989519061235e+00
9.879688554438906067e+03,5.284557212107451996e+00
9.879692403591183393e+03,5.298878431855451154e+00
9.879696252743458899e+03,5.313214624967067756e+00
9.879700101895736225e+03,5.327565767648522410e+00
9.879703951048011731e+03,5.341931836054105709e+00
9.879707800200289057e+03,5.356312806340448596e+00
9.879711649352564564e+03,5.370708654612276867e+00
9.879715498504841889e+03,5.385119356976811211e+00
9.879719347657117396e+03,5.399544889489365396e+00
9.879723196809392903e+03,5.413985228201059208e+00
9.879727045961670228e+03,5.428440349138454302e+00
9.879730895113945735e+03,5.442910228283065699e+00
9.879734744266223061e+03,5.457394841619240822e+00
9.879738593418498567e+03,5.471894165079487671e+00
9.879742442570775893e+03,5.486408174599279874e+00
9.879746291723051399e+03,5.500936846062288055e+00
9.879750140875328725e+03,5.515480155355281688e+00
9.879753990027604232e+03,5.530038078313240568e+00
9.879757839179879738e+03,5.544610590767487857e+00
9.879761688332157064e+03,5.559197668525161617e+00
9.879765537484432571e+03,5.573799287348513154e+00
9.879769386636709896e+03,5.588415423003240790e+00
9.879773235788985403e+03,5.603046051203319777e+00
9.879777084941262729e+03,5.617691147666295848e+00
