Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.013184277777792886e+04,2.693024111139691001e+01
1.013184279854968190e+04,2.693019404681165696e+01
1.013184281932143494e+04,2.693014698161631770e+01
1.013184284009318799e+04,2.693009991581090645e+01
1.013184286086494103e+04,2.693005284939540545e+01
1.013184288163669407e+04,2.693000578236983600e+01
1.013184290240844712e+04,2.692995871473418390e+01
1.013184292318020016e+04,2.692991164648847757e+01
1.013184294395195320e+04,2.692986457763269570e+01
1.013184296472370625e+04,2.692981750816684183e+01
1.013184298549545929e+04,2.692977043809092308e+01
1.013184300626721233e+04,2.692972336740495010e+01
1.013184302703896537e+04,2.692967629610891578e+01
1.013184304781071842e+04,2.692962922420282013e+01
1.013184306858247146e+04,2.692958215168667024e+01
1.013184308935422450e+04,2.692953507856046969e+01
1.013184311012597936e+04,2.692948800482009375e+01
1.013184313089773241e+04,2.692944093047379539e+01
1.013184315166948545e+04,2.692939385551745701e+01
1.013184317244123849e+04,2.692934677995106796e+01
1.013184319321299154e+04,2.692929970377463178e+01
1.013184321398474458e+04,2.692925262698815914e+01
1.013184323475649762e+04,2.692920554959165358e+01
1.013184325552825067e+04,2.692915847158511511e+01
1.013184327630000371e+04,2.692911139296854017e+01
1.013184329707175675e+04,2.692906431374193943e+01
1.013184331784350979e+04,2.692901723390530577e+01
1.013184333861526284e+04,2.692897015345864276e+01
1.013184335938701588e+04,2.692892307240196459e+01
1.013184338015876892e+04,2.692887599073526772e+01
1.013184340093052197e+04,2.692882890845855215e+01
1.013184342170227501e+04,2.692878182557181077e+01
1.013184344247402805e+04,2.692873474207506490e+01
1.013184346324578109e+04,2.692868765796829678e+01
1.013184348401753414e+04,2.692864057325153482e+01
1.013184350478928718e+04,2.692859348792475416e+01
1.013184352556104022e+04,2.692854640198797256e+01
1.013184354633279327e+04,2.692849931544118647e+01
1.013184356710454631e+04,2.692845222828439944e+01
1.013184358787629935e+04,2.692840514051762213e+01
1.013184360864805240e+04,2.692835805214083322e+01
1.013184362941980544e+04,2.692831096315406825e+01
1.013184365019155848e+04,2.692826387355729523e+01
1.013184367096331152e+04,2.692821678335054614e+01
1.013184369173506457e+04,2.692816969253380321e+01
1.013184371250681761e+04,2.692812260110708067e+01
1.013184373327857065e+04,2.692807550907037495e+01
1.013184375405032551e+04,2.692802841641956491e+01
