Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.896128576389048249e+03,2.557948743448648976e+00
9.896128599245501391e+03,2.557948741868405040e+00
9.896128622101952715e+03,2.557948740288045197e+00
9.896128644958405857e+03,2.557948738707568559e+00
9.896128667814857181e+03,2.557948737126975569e+00
9.896128690671310324e+03,2.557948735546265340e+00
9.896128713527761647e+03,2.557948733965439647e+00
9.896128736384214790e+03,2.557948732384496715e+00
9.896128759240666113e+03,2.557948730803438320e+00
9.896128782097119256e+03,2.557948729222262685e+00
9.896128804953570580e+03,2.557948727640970699e+00
9.896128827810023722e+03,2.557948726059561917e+00
9.896128850666476865e+03,2.557948724478037228e+00
9.896128873522928188e+03,2.557948722896395743e+00
9.896128896379381331e+03,2.557948721314638352e+00
9.896128919235832655e+03,2.557948719732764165e+00
9.896128942092285797e+03,2.557948718150773626e+00
9.896128964948737121e+03,2.557948716568666736e+00
9.896128987805190263e+03,2.557948714986442607e+00
9.896129010661641587e+03,2.557948713404103014e+00
9.896129033518094730e+03,2.557948711821646182e+00
9.896129056374546053e+03,2.557948710239073442e+00
9.896129079230999196e+03,2.557948708656383907e+00
9.896129102087450519e+03,2.557948707073578021e+00
9.896129124943903662e+03,2.557948705490655339e+00
9.896129147800356805e+03,2.557948703907617194e+00
9.896129170656808128e+03,2.557948702324461809e+00
9.896129193513261271e+03,2.557948700741190073e+00
9.896129216369712594e+03,2.557948699157801986e+00
9.896129239226165737e+03,2.557948697574297547e+00
9.896129262082617061e+03,2.557948695990676757e+00
9.896129284939070203e+03,2.557948694406938728e+00
9.896129307795521527e+03,2.557948692823084791e+00
9.896129330651974669e+03,2.557948691239114947e+00
9.896129353508425993e+03,2.557948689655028307e+00
9.896129376364879136e+03,2.557948688070824428e+00
9.896129399221332278e+03,2.557948686486505085e+00
9.896129422077783602e+03,2.557948684902069392e+00
9.896129444934236744e+03,2.557948683317516458e+00
9.896129467790688068e+03,2.557948681732847618e+00
9.896129490647141211e+03,2.557948680148061982e+00
9.896129513503592534e+03,2.557948678563160438e+00
9.896129536360045677e+03,2.557948676978142100e+00
9.896129559216497000e+03,2.557948675393007409e+00
9.896129582072950143e+03,2.557948673807756368e+00
9.896129604929401467e+03,2.557948672222388531e+00
9.896129627785854609e+03,2.557948670636904787e+00
9.896129650642307752e+03,2.557948669051304691e+00
9.896129673498759075e+03,2.557948667465587800e+00
9.896129696355212218e+03,2.557948665879754113e+00
9.896129719211663542e+03,2.557948664293804519e+00
9.896129742068116684e+03,2.557948662707738130e+00
9.896129764924568008e+03,2.557948661121555833e+00
9.896129787781021150e+03,2.557948659535256741e+00
9.896129810637472474e+03,2.557948657948841298e+00
9.896129833493925616e+03,2.557948656362309503e+00
9.896129856350376940e+03,2.557948654775661357e+00
9.896129879206830083e+03,2.557948653188896415e+00
9.896129902063283225e+03,2.557948651602015566e+00
9.896129924919734549e+03,2.557948650015017922e+00
9.896129947776187691e+03,2.557948648427903926e+00
9.896129970632639015e+03,2.557948646840674023e+00
9.896129993489092158e+03,2.557948645253327324e+00
9.896130016345543481e+03,2.557948643665863830e+00
9.896130039201996624e+03,2.557948642078284429e+00
9.896130062058447947e+03,2.557948640490588232e+00
9.896130084914901090e+03,2.557948638902775684e+00
9.896130107771352414e+03,2.557948637314846785e+00
9.896130130627805556e+03,2.557948635726801534e+00
9.896130153484256880e+03,2.557948634138639932e+00
9.896130176340710022e+03,2.557948632550362422e+00
9.896130199197163165e+03,2.557948630961967673e+00
9.896130222053614489e+03,2.557948629373456573e+00
9.896130244910067631e+03,2.557948627784829121e+00
9.896130267766518955e+03,2.557948626196085318e+00
9.896130290622972097e+03,2.557948624607225163e+00
9.896130313479423421e+03,2.557948623018249101e+00
9.896130336335876564e+03,2.557948621429156244e+00
9.896130359192327887e+03,2.557948619839946591e+00
9.896130382048781030e+03,2.557948618250621031e+00
9.896130404905232353e+03,2.557948616661179120e+00
9.896130427761685496e+03,2.557948615071620413e+00
9.896130450618138639e+03,2.557948613481945355e+00
9.896130473474589962e+03,2.557948611892154389e+00
9.896130496331043105e+03,2.557948610302246184e+00
9.896130519187494428e+03,2.557948608712222516e+00
9.896130542043947571e+03,2.557948607122081608e+00
9.896130564900398895e+03,2.557948605531824793e+00
9.896130587756852037e+03,2.557948603941451182e+00
9.896130610613303361e+03,2.557948602350962108e+00
9.896130633469756503e+03,2.557948600760355795e+00
9.896130656326207827e+03,2.557948599169633130e+00
9.896130679182660970e+03,2.557948597578794558e+00
9.896130702039114112e+03,2.557948595987839191e+00
9.896130724895565436e+03,2.557948594396767916e+00
9.896130747752018578e+03,2.557948592805579846e+00
9.896130770608469902e+03,2.557948591214275424e+00
9.896130793464923045e+03,2.557948589622854652e+00
9.896130816321374368e+03,2.557948588031317083e+00
9.896130839177827511e+03,2.557948586439663607e+00
9.896130862034278834e+03,2.557948584847893780e+00
9.896130884890731977e+03,2.557948583256007158e+00
9.896130907747183301e+03,2.557948581664004628e+00
9.896130930603636443e+03,2.557948580071885303e+00
9.896130953460089586e+03,2.557948578479649626e+00
9.896130976316540909e+03,2.557948576887298042e+00
9.896130999172994052e+03,2.557948575294829663e+00
9.896131022029445376e+03,2.557948573702245376e+00
9.896131044885898518e+03,2.557948572109544294e+00
9.896131067742349842e+03,2.557948570516726861e+00
9.896131090598802984e+03,2.557948568923793076e+00
9.896131113455254308e+03,2.557948567330742939e+00
9.896131136311707451e+03,2.557948565737576452e+00
9.896131159168158774e+03,2.557948564144293613e+00
9.896131182024611917e+03,2.557948562550894422e+00
9.896131204881063240e+03,2.557948560957378881e+00
9.896131227737516383e+03,2.557948559363746988e+00
9.896131250593969526e+03,2.557948557769998299e+00
9.896131273450420849e+03,2.557948556176134147e+00
9.896131296306873992e+03,2.557948554582152756e+00
9.896131319163325315e+03,2.557948552988055457e+00
9.896131342019778458e+03,2.557948551393840919e+00
9.896131364876229782e+03,2.557948549799510918e+00
9.896131387732682924e+03,2.557948548205064565e+00
