Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.913946643518749624e+03,1.216866224408571640e+01
9.913946661622412648e+03,1.216978924201641021e+01
9.913946679726073853e+03,1.217091628721909480e+01
9.913946697829736877e+03,1.217204337991936036e+01
9.913946715933398082e+03,1.217317051988982612e+01
9.913946734037061105e+03,1.217429770735610717e+01
9.913946752140722310e+03,1.217542494209080317e+01
9.913946770244385334e+03,1.217655222431954165e+01
9.913946788348046539e+03,1.217767955381489564e+01
9.913946806451709563e+03,1.217880693080253707e+01
9.913946824555372586e+03,1.217993435516829237e+01
9.913946842659033791e+03,1.218106182679799332e+01
9.913946860762696815e+03,1.218218934591731006e+01
9.913946878866358020e+03,1.218331691229878544e+01
9.913946896970021044e+03,1.218444452616811269e+01
9.913946915073682248e+03,1.218557218729780267e+01
9.913946933177345272e+03,1.218669989591357172e+01
9.913946951281006477e+03,1.218782765178792182e+01
9.913946969384669501e+03,1.218895545514657819e+01
9.913946987488332525e+03,1.219008330587536193e+01
9.913947005591993729e+03,1.219121120386002310e+01
9.913947023695656753e+03,1.219233914932634555e+01
9.913947041799317958e+03,1.219346714204677440e+01
9.913947059902980982e+03,1.219459518224709171e+01
9.913947078006642187e+03,1.219572326969971954e+01
9.913947096110305210e+03,1.219685140463046302e+01
9.913947114213966415e+03,1.219797958681173711e+01
9.913947132317629439e+03,1.219910781646935405e+01
9.913947150421292463e+03,1.220023609348906923e+01
9.913947168524953668e+03,1.220136441775662739e+01
9.913947186628616691e+03,1.220249278949787453e+01
9.913947204732277896e+03,1.220362120848517762e+01
9.913947222835940920e+03,1.220474967494439866e+01
9.913947240939602125e+03,1.220587818864787621e+01
9.913947259043265149e+03,1.220700674982150780e+01
9.913947277146926353e+03,1.220813535823760887e+01
9.913947295250589377e+03,1.220926401412208229e+01
9.913947313354252401e+03,1.221039271736064968e+01
9.913947331457913606e+03,1.221152146783900250e+01
9.913947349561576630e+03,1.221265026578306312e+01
9.913947367665237834e+03,1.221377911096513635e+01
9.913947385768900858e+03,1.221490800361114637e+01
9.913947403872562063e+03,1.221603694349336422e+01
9.913947421976225087e+03,1.221716593083775493e+01
9.913947440079888111e+03,1.221829496552999927e+01
9.913947458183549315e+03,1.221942404745577448e+01
