Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.917309675925876945e+03,5.609934458613710540e+00
9.917309697571559809e+03,5.610016814065126312e+00
9.917309719217242673e+03,5.610099169973729261e+00
9.917309740862925537e+03,5.610181526339509617e+00
9.917309762508608401e+03,5.610263883162469156e+00
9.917309784154293084e+03,5.610346240449517019e+00
9.917309805799975948e+03,5.610428598186812721e+00
9.917309827445658811e+03,5.610510956381273395e+00
9.917309849091341675e+03,5.610593315032892825e+00
9.917309870737024539e+03,5.610675674141666569e+00
9.917309892382707403e+03,5.610758033707588410e+00
9.917309914028390267e+03,5.610840393730660125e+00
9.917309935674073131e+03,5.610922754210867502e+00
9.917309957319757814e+03,5.611005115155137446e+00
9.917309978965440678e+03,5.611087476549617925e+00
9.917310000611123542e+03,5.611169838401226073e+00
9.917310022256806405e+03,5.611252200709959226e+00
9.917310043902489269e+03,5.611334563475812942e+00
9.917310065548172133e+03,5.611416926698781005e+00
9.917310087193854997e+03,5.611499290378861637e+00
9.917310108839537861e+03,5.611581654516045958e+00
9.917310130485222544e+03,5.611664019117256430e+00
9.917310152130905408e+03,5.611746384168643687e+00
9.917310173776588272e+03,5.611828749677123973e+00
9.917310195422271136e+03,5.611911115642695513e+00
9.917310217067954000e+03,5.611993482065352090e+00
9.917310238713636863e+03,5.612075848945089263e+00
9.917310260359319727e+03,5.612158216281902590e+00
9.917310282005002591e+03,5.612240584075785854e+00
9.917310303650687274e+03,5.612322952333662407e+00
9.917310325296370138e+03,5.612405321041680217e+00
9.917310346942053002e+03,5.612487690206757307e+00
9.917310368587735866e+03,5.612570059828888347e+00
9.917310390233418730e+03,5.612652429908070673e+00
9.917310411879101594e+03,5.612734800444298955e+00
9.917310433524784457e+03,5.612817171437566977e+00
9.917310455170467321e+03,5.612899542887875626e+00
9.917310476816152004e+03,5.612981914802140260e+00
9.917310498461834868e+03,5.613064287166509736e+00
9.917310520107517732e+03,5.613146659987905629e+00
9.917310541753200596e+03,5.613229033266320833e+00
9.917310563398883460e+03,5.613311407001752684e+00
9.917310585044566324e+03,5.613393781194195853e+00
9.917310606690249188e+03,5.613476155843644122e+00
9.917310628335932051e+03,5.613558530950098380e+00
9.917310649981616734e+03,5.613640906520473095e+00
