Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.013184277777792886e+04,6.770925036208303993e+01
1.013184279854968190e+04,6.771025004260407343e+01
1.013184281932143494e+04,6.771124972370128603e+01
1.013184284009318799e+04,6.771224940537450721e+01
1.013184286086494103e+04,6.771324908762350958e+01
1.013184288163669407e+04,6.771424877044810842e+01
1.013184290240844712e+04,6.771524845384809055e+01
1.013184292318020016e+04,6.771624813782324281e+01
1.013184294395195320e+04,6.771724782237340889e+01
1.013184296472370625e+04,6.771824750749833299e+01
1.013184298549545929e+04,6.771924719319785879e+01
1.013184300626721233e+04,6.772024687947177313e+01
1.013184302703896537e+04,6.772124656631984863e+01
1.013184304781071842e+04,6.772224625374192897e+01
1.013184306858247146e+04,6.772324594173778678e+01
1.013184308935422450e+04,6.772424563030720890e+01
1.013184311012597936e+04,6.772524531953754945e+01
1.013184313089773241e+04,6.772624500925354596e+01
1.013184315166948545e+04,6.772724469954252413e+01
1.013184317244123849e+04,6.772824439040425659e+01
1.013184319321299154e+04,6.772924408183857281e+01
1.013184321398474458e+04,6.773024377384527384e+01
1.013184323475649762e+04,6.773124346642413229e+01
1.013184325552825067e+04,6.773224315957497765e+01
1.013184327630000371e+04,6.773324285329758254e+01
1.013184329707175675e+04,6.773424254759176222e+01
1.013184331784350979e+04,6.773524224245731773e+01
1.013184333861526284e+04,6.773624193789403591e+01
1.013184335938701588e+04,6.773724163390173203e+01
1.013184338015876892e+04,6.773824133048019291e+01
1.013184340093052197e+04,6.773924102762920540e+01
1.013184342170227501e+04,6.774024072534861318e+01
1.013184344247402805e+04,6.774124042363816045e+01
1.013184346324578109e+04,6.774224012249767668e+01
1.013184348401753414e+04,6.774323982192696292e+01
1.013184350478928718e+04,6.774423952192579179e+01
1.013184352556104022e+04,6.774523922249400698e+01
1.013184354633279327e+04,6.774623892363138111e+01
1.013184356710454631e+04,6.774723862533768681e+01
1.013184358787629935e+04,6.774823832761278197e+01
1.013184360864805240e+04,6.774923803045642501e+01
1.013184362941980544e+04,6.775023773386841697e+01
1.013184365019155848e+04,6.775123743784857311e+01
1.013184367096331152e+04,6.775223714239668027e+01
1.013184369173506457e+04,6.775323684751252529e+01
1.013184371250681761e+04,6.775423655319595184e+01
1.013184373327857065e+04,6.775523625944670414e+01
1.013184375405032551e+04,6.775623596635217893e+01
1.013184377482207856e+04,6.775723567373705691e+01
1.013184379559383160e+04,6.775823538168867799e+01
1.013184381636558464e+04,6.775923509020682900e+01
1.013184383713733769e+04,6.776023479929135362e+01
1.013184385790909073e+04,6.776123450894201028e+01
1.013184387868084377e+04,6.776223421915861422e+01
1.013184389945259682e+04,6.776323392994096650e+01
1.013184392022434986e+04,6.776423364128885396e+01
1.013184394099610290e+04,6.776523335320210606e+01
1.013184396176785594e+04,6.776623306568048122e+01
1.013184398253960899e+04,6.776723277872379469e+01
1.013184400331136203e+04,6.776823249233187596e+01
1.013184402408311507e+04,6.776923220650446922e+01
1.013184404485486812e+04,6.777023192124140394e+01
1.013184406562662116e+04,6.777123163654249538e+01
1.013184408639837420e+04,6.777223135240751617e+01
1.013184410717012724e+04,6.777323106883625314e+01
1.013184412794188029e+04,6.777423078582853577e+01
1.013184414871363333e+04,6.777523050338415089e+01
1.013184416948538637e+04,6.777623022150291376e+01
1.013184419025713942e+04,6.777722994018461122e+01
1.013184421102889246e+04,6.777822965942900169e+01
1.013184423180064550e+04,6.777922937923595725e+01
1.013184425257239855e+04,6.778022909960525055e+01
