Time (BJD_TBD - 2450000), L_e/L_star (ppm)
1.013335255787055939e+04,1.236358031403618867e+02
1.013335257878931770e+04,1.236363125276795643e+02
1.013335259970807601e+04,1.236368218873420517e+02
1.013335262062683432e+04,1.236373312193491358e+02
1.013335264154559445e+04,1.236378405237447993e+02
1.013335266246435276e+04,1.236383498004402668e+02
1.013335268338311107e+04,1.236388590494795778e+02
1.013335270430186938e+04,1.236393682708625192e+02
1.013335272522062769e+04,1.236398774645888494e+02
1.013335274613938600e+04,1.236403866306582842e+02
1.013335276705814431e+04,1.236408957690706529e+02
1.013335278797690262e+04,1.236414048798256999e+02
1.013335280889566275e+04,1.236419139629674504e+02
1.013335282981442106e+04,1.236424230184070865e+02
1.013335285073317937e+04,1.236429320461887471e+02
1.013335287165193768e+04,1.236434410463120912e+02
1.013335289257069599e+04,1.236439500187769340e+02
1.013335291348945429e+04,1.236444589635830482e+02
1.013335293440821260e+04,1.236449678807301638e+02
1.013335295532697091e+04,1.236454767702180533e+02
1.013335297624573104e+04,1.236459856320907278e+02
1.013335299716448935e+04,1.236464944662594831e+02
1.013335301808324766e+04,1.236470032727682877e+02
1.013335303900200597e+04,1.236475120516169284e+02
1.013335305992076428e+04,1.236480208028051919e+02
1.013335308083952259e+04,1.236485295263327941e+02
1.013335310175828090e+04,1.236490382221995361e+02
1.013335312267703921e+04,1.236495468904051762e+02
1.013335314359579934e+04,1.236500555309936402e+02
1.013335316451455765e+04,1.236505641438763519e+02
1.013335318543331596e+04,1.236510727290972227e+02
1.013335320635207427e+04,1.236515812866560537e+02
1.013335322727083258e+04,1.236520898165525750e+02
1.013335324818959089e+04,1.236525983187866018e+02
1.013335326910834920e+04,1.236531067933578072e+02
1.013335329002710751e+04,1.236536152402660633e+02
1.013335331094586763e+04,1.236541236595552817e+02
1.013335333186462594e+04,1.236546320511368009e+02
1.013335335278338425e+04,1.236551404150546318e+02
1.013335337370214256e+04,1.236556487513085330e+02
1.013335339462090087e+04,1.236561570598982200e+02
1.013335341553965918e+04,1.236566653408235226e+02
1.013335343645841749e+04,1.236571735940841137e+02
1.013335345737717762e+04,1.236576818197240755e+02
1.013335347829593593e+04,1.236581900176546753e+02
1.013335349921469424e+04,1.236586981879199527e+02
1.013335352013345255e+04,1.236592063305195950e+02
1.013335354105221086e+04,1.236597144454534600e+02
1.013335356197096917e+04,1.236602225327212210e+02
1.013335358288972748e+04,1.236607305923226647e+02
1.013335360380848579e+04,1.236612386242575923e+02
1.013335362472724591e+04,1.236617466285699010e+02
1.013335364564600422e+04,1.236622546051710287e+02
1.013335366656476253e+04,1.236627625541049298e+02
1.013335368748352084e+04,1.236632704753713341e+02
1.013335370840227915e+04,1.236637783689700143e+02
1.013335372932103746e+04,1.236642862349007714e+02
1.013335375023979577e+04,1.236647940731633213e+02
1.013335377115855408e+04,1.236653018837574081e+02
1.013335379207731421e+04,1.236658096667270144e+02
1.013335381299607252e+04,1.236663174219835639e+02
1.013335383391483083e+04,1.236668251495709967e+02
1.013335385483358914e+04,1.236673328494890427e+02
1.013335387575234745e+04,1.236678405217374888e+02
1.013335389667110576e+04,1.236683481663160933e+02
1.013335391758986407e+04,1.236688557832246147e+02
1.013335393850862238e+04,1.236693633724628398e+02
1.013335395942738251e+04,1.236698709340746376e+02
1.013335398034614082e+04,1.236703784679714886e+02
1.013335400126489913e+04,1.236708859741973612e+02
1.013335402218365743e+04,1.236713934527519854e+02
1.013335404310241574e+04,1.236719009036350911e+02
1.013335406402117405e+04,1.236724083268465080e+02
1.013335408493993236e+04,1.236729157223859374e+02
1.013335410585869067e+04,1.236734230902531664e+02
1.013335412677745080e+04,1.236739304304920779e+02
1.013335414769620911e+04,1.236744377430141952e+02
1.013335416861496742e+04,1.236749450278634441e+02
1.013335418953372573e+04,1.236754522850395119e+02
1.013335421045248404e+04,1.236759595145422139e+02
1.013335423137124235e+04,1.236764667163713369e+02
1.013335425229000066e+04,1.236769738905265683e+02
1.013335427320876079e+04,1.236774810370518480e+02
1.013335429412751910e+04,1.236779881558586993e+02
1.013335431504627741e+04,1.236784952469909626e+02
1.013335433596503572e+04,1.236790023104485101e+02
1.013335435688379403e+04,1.236795093462309865e+02
1.013335437780255234e+04,1.236800163543381927e+02
1.013335439872131064e+04,1.236805233347699442e+02
1.013335441964006895e+04,1.236810302875259566e+02
1.013335444055882908e+04,1.236815372126500705e+02
1.013335446147758739e+04,1.236820441100538943e+02
1.013335448239634570e+04,1.236825509797813112e+02
1.013335450331510401e+04,1.236830578218320085e+02
1.013335452423386232e+04,1.236835646362058725e+02
1.013335454515262063e+04,1.236840714229025195e+02
1.013335456607137894e+04,1.236845781819218217e+02
1.013335458699013725e+04,1.236850849132635517e+02
1.013335460790889738e+04,1.236855916169714504e+02
1.013335462882765569e+04,1.236860982929571833e+02
1.013335464974641400e+04,1.236866049412646333e+02
1.013335467066517231e+04,1.236871115618935022e+02
1.013335469158393062e+04,1.236876181548435909e+02
1.013335471250268893e+04,1.236881247201146863e+02
1.013335473342144724e+04,1.236886312577064757e+02
1.013335475434020555e+04,1.236891377676188029e+02
1.013335477525896567e+04,1.236896442498954372e+02
1.013335479617772398e+04,1.236901507044480581e+02
1.013335481709648229e+04,1.236906571313204779e+02
1.013335483801524060e+04,1.236911635305124690e+02
1.013335485893399891e+04,1.236916699020237616e+02
1.013335487985275722e+04,1.236921762458541849e+02
1.013335490077151553e+04,1.236926825620034265e+02
1.013335492169027384e+04,1.236931888504713299e+02
1.013335494260903397e+04,1.236936951113016647e+02
1.013335496352779228e+04,1.236942013444060819e+02
1.013335498444655059e+04,1.236947075498284505e+02
1.013335500536530890e+04,1.236952137275684720e+02
1.013335502628406721e+04,1.236957198776259332e+02
1.013335504720282552e+04,1.236962260000006353e+02
1.013335506812158383e+04,1.236967320946923081e+02
1.013335508904034396e+04,1.236972381617447212e+02
1.013335510995910226e+04,1.236977442010696677e+02
1.013335513087786057e+04,1.236982502127108745e+02
1.013335515179661888e+04,1.236987561966681000e+02
1.013335517271537719e+04,1.236992621529411878e+02
1.013335519363413550e+04,1.236997680815297826e+02
1.013335521455289381e+04,1.237002739824337141e+02
1.013335523547165212e+04,1.237007798556527689e+02
1.013335525639041225e+04,1.237012857012306739e+02
1.013335527730917056e+04,1.237017915190791939e+02
1.013335529822792887e+04,1.237022973092421410e+02
1.013335531914668718e+04,1.237028030717192024e+02
1.013335534006544549e+04,1.237033088065102220e+02
1.013335536098420380e+04,1.237038145136149438e+02
1.013335538190296211e+04,1.237043201930331122e+02
1.013335540282172042e+04,1.237048258447644855e+02
1.013335542374048055e+04,1.237053314688528189e+02
1.013335544465923886e+04,1.237058370652099484e+02
1.013335546557799717e+04,1.237063426338795580e+02
1.013335548649675547e+04,1.237068481748614914e+02
1.013335550741551378e+04,1.237073536881554503e+02
1.013335552833427209e+04,1.237078591737612214e+02
1.013335554925303040e+04,1.237083646316785774e+02
1.013335557017178871e+04,1.237088700619072483e+02
1.013335559109054884e+04,1.237093754644910177e+02
1.013335561200930715e+04,1.237098808393416789e+02
1.013335563292806546e+04,1.237103861865029870e+02
1.013335565384682377e+04,1.237108915059747005e+02
1.013335567476558208e+04,1.237113967977565778e+02
1.013335569568434039e+04,1.237119020618484058e+02
1.013335571660309870e+04,1.237124072982499143e+02
1.013335573752185701e+04,1.237129125069609188e+02
1.013335575844061714e+04,1.237134176880250465e+02
1.013335577935937545e+04,1.237139228413542611e+02
1.013335580027813376e+04,1.237144279669921900e+02
1.013335582119689207e+04,1.237149330649387053e+02
1.013335584211565038e+04,1.237154381351935086e+02
1.013335586303440869e+04,1.237159431777563157e+02
1.013335588395316699e+04,1.237164481926270128e+02
1.013335590487192530e+04,1.237169531798052446e+02
1.013335592579068543e+04,1.237174581393347808e+02
1.013335594670944374e+04,1.237179630711275138e+02
1.013335596762820205e+04,1.237184679752271279e+02
1.013335598854696036e+04,1.237189728516334100e+02
1.013335600946571867e+04,1.237194777003460757e+02
1.013335603038447698e+04,1.237199825213649405e+02
1.013335605130323529e+04,1.237204873146897484e+02
1.013335607222199542e+04,1.237209920803641694e+02
1.013335609314075373e+04,1.237214968183001815e+02
1.013335611405951204e+04,1.237220015285414121e+02
1.013335613497827035e+04,1.237225062110876621e+02
1.013335615589702866e+04,1.237230108659387184e+02
1.013335617681578697e+04,1.237235154930942684e+02
1.013335619773454528e+04,1.237240200925541700e+02
1.013335621865330359e+04,1.237245246643180963e+02
1.013335623957206371e+04,1.237250292084297882e+02
1.013335626049082202e+04,1.237255337248011813e+02
1.013335628140958033e+04,1.237260382134759737e+02
1.013335630232833864e+04,1.237265426744538530e+02
1.013335632324709695e+04,1.237270471077346627e+02
1.013335634416585526e+04,1.237275515133181329e+02
1.013335636508461357e+04,1.237280558912040505e+02
1.013335638600337188e+04,1.237285602413921310e+02
1.013335640692213201e+04,1.237290645639260589e+02
1.013335642784089032e+04,1.237295688587178546e+02
1.013335644875964863e+04,1.237300731258111313e+02
1.013335646967840694e+04,1.237305773652057042e+02
1.013335649059716525e+04,1.237310815769012891e+02
1.013335651151592356e+04,1.237315857608976586e+02
1.013335653243468187e+04,1.237320899171946138e+02
1.013335655335344018e+04,1.237325940457918705e+02
1.013335657427220031e+04,1.237330981467330702e+02
1.013335659519095861e+04,1.237336022199302619e+02
1.013335661610971692e+04,1.237341062654271155e+02
1.013335663702847523e+04,1.237346102832233328e+02
1.013335665794723354e+04,1.237351142733187004e+02
1.013335667886599185e+04,1.237356182357130052e+02
1.013335669978475016e+04,1.237361221704060057e+02
1.013335672070350847e+04,1.237366260773974460e+02
1.013335674162226860e+04,1.237371299567309109e+02
1.013335676254102691e+04,1.237376338083185630e+02
1.013335678345978522e+04,1.237381376322039443e+02
1.013335680437854353e+04,1.237386414283868845e+02
1.013335682529730184e+04,1.237391451968670566e+02
1.013335684621606015e+04,1.237396489376443327e+02
1.013335686713481846e+04,1.237401526507183718e+02
1.013335688805357859e+04,1.237406563361328296e+02
1.013335690897233690e+04,1.237411599937997977e+02
1.013335692989109521e+04,1.237416636237629177e+02
1.013335695080985352e+04,1.237421672260219054e+02
1.013335697172861182e+04,1.237426708005765192e+02
1.013335699264737013e+04,1.237431743474266028e+02
1.013335701356612844e+04,1.237436778665718151e+02
1.013335703448488675e+04,1.237441813580120140e+02
1.013335705540364688e+04,1.237446848217906563e+02
1.013335707632240519e+04,1.237451882578200042e+02
1.013335709724116350e+04,1.237456916661435997e+02
1.013335711815992181e+04,1.237461950467612297e+02
1.013335713907868012e+04,1.237466983996725816e+02
1.013335715999743843e+04,1.237472017248775273e+02
1.013335718091619674e+04,1.237477050223757686e+02
1.013335720183495505e+04,1.237482082921670923e+02
1.013335722275371518e+04,1.237487115342949977e+02
1.013335724367247349e+04,1.237492147486717613e+02
1.013335726459123180e+04,1.237497179353408825e+02
1.013335728550999011e+04,1.237502210943021765e+02
1.013335730642874842e+04,1.237507242255553734e+02
1.013335732734750673e+04,1.237512273291002174e+02
1.013335734826626503e+04,1.237517304049364952e+02
1.013335736918502334e+04,1.237522334530640080e+02
