Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.013335255787055939e+04,1.296664080476534586e+01
1.013335257878931770e+04,1.296659131794147335e+01
1.013335259970807601e+04,1.296654183089403745e+01
1.013335262062683432e+04,1.296649234362303460e+01
1.013335264154559445e+04,1.296644285612417491e+01
1.013335266246435276e+04,1.296639336840605417e+01
1.013335268338311107e+04,1.296634388046437891e+01
1.013335270430186938e+04,1.296629439229915626e+01
1.013335272522062769e+04,1.296624490391037909e+01
1.013335274613938600e+04,1.296619541529805097e+01
1.013335276705814431e+04,1.296614592646218256e+01
1.013335278797690262e+04,1.296609643740277029e+01
1.013335280889566275e+04,1.296604694811551006e+01
1.013335282981442106e+04,1.296599745860901898e+01
1.013335285073317937e+04,1.296594796887898760e+01
1.013335287165193768e+04,1.296589847892542480e+01
1.013335289257069599e+04,1.296584898874833236e+01
1.013335291348945429e+04,1.296579949834770851e+01
1.013335293440821260e+04,1.296575000772356034e+01
1.013335295532697091e+04,1.296570051687588965e+01
1.013335297624573104e+04,1.296565102580039230e+01
1.013335299716448935e+04,1.296560153450567832e+01
1.013335301808324766e+04,1.296555204298745245e+01
1.013335303900200597e+04,1.296550255124570583e+01
1.013335305992076428e+04,1.296545305928044911e+01
1.013335308083952259e+04,1.296540356709168762e+01
1.013335310175828090e+04,1.296535407467941248e+01
1.013335312267703921e+04,1.296530458204364145e+01
1.013335314359579934e+04,1.296525508918005798e+01
1.013335316451455765e+04,1.296520559609728096e+01
1.013335318543331596e+04,1.296515610279100983e+01
1.013335320635207427e+04,1.296510660926123748e+01
1.013335322727083258e+04,1.296505711550797635e+01
1.013335324818959089e+04,1.296500762153122999e+01
1.013335326910834920e+04,1.296495812733098774e+01
1.013335329002710751e+04,1.296490863290726203e+01
1.013335331094586763e+04,1.296485913825575409e+01
1.013335333186462594e+04,1.296480964338506858e+01
1.013335335278338425e+04,1.296476014829090317e+01
1.013335337370214256e+04,1.296471065297326675e+01
1.013335339462090087e+04,1.296466115743215219e+01
1.013335341553965918e+04,1.296461166166757017e+01
1.013335343645841749e+04,1.296456216567952247e+01
1.013335345737717762e+04,1.296451266946370140e+01
1.013335347829593593e+04,1.296446317302872409e+01
1.013335349921469424e+04,1.296441367637028286e+01
1.013335352013345255e+04,1.296436417948838482e+01
1.013335354105221086e+04,1.296431468238303175e+01
1.013335356197096917e+04,1.296426518505422365e+01
1.013335358288972748e+04,1.296421568750196585e+01
1.013335360380848579e+04,1.296416618972625656e+01
1.013335362472724591e+04,1.296411669172280234e+01
1.013335364564600422e+04,1.296406719350020431e+01
1.013335366656476253e+04,1.296401769505416723e+01
1.013335368748352084e+04,1.296396819638469111e+01
1.013335370840227915e+04,1.296391869749177772e+01
1.013335372932103746e+04,1.296386919837542884e+01
1.013335375023979577e+04,1.296381969903564979e+01
1.013335377115855408e+04,1.296377019947244413e+01
1.013335379207731421e+04,1.296372069968150420e+01
1.013335381299607252e+04,1.296367119967144532e+01
1.013335383391483083e+04,1.296362169943796339e+01
1.013335385483358914e+04,1.296357219898106372e+01
1.013335387575234745e+04,1.296352269830074810e+01
1.013335389667110576e+04,1.296347319739701476e+01
1.013335391758986407e+04,1.296342369626987079e+01
1.013335393850862238e+04,1.296337419491931620e+01
1.013335395942738251e+04,1.296332469334105397e+01
1.013335398034614082e+04,1.296327519154368701e+01
1.013335400126489913e+04,1.296322568952291832e+01
1.013335402218365743e+04,1.296317618727874965e+01
1.013335404310241574e+04,1.296312668481118635e+01
1.013335406402117405e+04,1.296307718212022309e+01
1.013335408493993236e+04,1.296302767920586874e+01
1.013335410585869067e+04,1.296297817606812508e+01
1.013335412677745080e+04,1.296292867270268800e+01
1.013335414769620911e+04,1.296287916911816929e+01
1.013335416861496742e+04,1.296282966531027192e+01
1.013335418953372573e+04,1.296278016127899235e+01
1.013335421045248404e+04,1.296273065702433236e+01
1.013335423137124235e+04,1.296268115254629727e+01
1.013335425229000066e+04,1.296263164784489064e+01
1.013335427320876079e+04,1.296258214291580302e+01
1.013335429412751910e+04,1.296253263776765863e+01
1.013335431504627741e+04,1.296248313239614447e+01
1.013335433596503572e+04,1.296243362680126410e+01
1.013335435688379403e+04,1.296238412098302817e+01
1.013335437780255234e+04,1.296233461494143313e+01
1.013335439872131064e+04,1.296228510867647898e+01
1.013335441964006895e+04,1.296223560218817283e+01
1.013335444055882908e+04,1.296218609547220524e+01
1.013335446147758739e+04,1.296213658853720219e+01
1.013335448239634570e+04,1.296208708137884713e+01
1.013335450331510401e+04,1.296203757399714718e+01
1.013335452423386232e+04,1.296198806639210943e+01
1.013335454515262063e+04,1.296193855856373034e+01
1.013335456607137894e+04,1.296188905051201523e+01
1.013335458699013725e+04,1.296183954223696233e+01
1.013335460790889738e+04,1.296179003373427641e+01
1.013335462882765569e+04,1.296174052501256213e+01
1.013335464974641400e+04,1.296169101606752427e+01
1.013335467066517231e+04,1.296164150689916106e+01
1.013335469158393062e+04,1.296159199750747248e+01
1.013335471250268893e+04,1.296154248789246743e+01
1.013335473342144724e+04,1.296149297805414413e+01
1.013335475434020555e+04,1.296144346799250258e+01
1.013335477525896567e+04,1.296139395770325109e+01
1.013335479617772398e+04,1.296134444719498369e+01
1.013335481709648229e+04,1.296129493646341579e+01
1.013335483801524060e+04,1.296124542550854386e+01
1.013335485893399891e+04,1.296119591433036256e+01
1.013335487985275722e+04,1.296114640292888609e+01
1.013335490077151553e+04,1.296109689130411269e+01
1.013335492169027384e+04,1.296104737945604057e+01
1.013335494260903397e+04,1.296099786738036919e+01
1.013335496352779228e+04,1.296094835508571563e+01
1.013335498444655059e+04,1.296089884256776870e+01
1.013335500536530890e+04,1.296084932982653903e+01
1.013335502628406721e+04,1.296079981686203020e+01
1.013335504720282552e+04,1.296075030367423153e+01
1.013335506812158383e+04,1.296070079026316257e+01
1.013335508904034396e+04,1.296065127662450678e+01
1.013335510995910226e+04,1.296060176276688125e+01
1.013335513087786057e+04,1.296055224868599076e+01
1.013335515179661888e+04,1.296050273438182643e+01
1.013335517271537719e+04,1.296045321985439713e+01
1.013335519363413550e+04,1.296040370510370643e+01
1.013335521455289381e+04,1.296035419012974899e+01
1.013335523547165212e+04,1.296030467493253369e+01
1.013335525639041225e+04,1.296025515950775997e+01
1.013335527730917056e+04,1.296020564386403251e+01
1.013335529822792887e+04,1.296015612799705785e+01
1.013335531914668718e+04,1.296010661190683599e+01
1.013335534006544549e+04,1.296005709559335628e+01
1.013335536098420380e+04,1.296000757905663825e+01
