Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.882460428240709007e+03,1.931751965464594534e+01
9.882460446256400246e+03,1.931761058973301104e+01
9.882460464272089666e+03,1.931770152467353441e+01
9.882460482287780906e+03,1.931779245948589008e+01
9.882460500303470326e+03,1.931788339415170341e+01
9.882460518319161565e+03,1.931797432868933484e+01
9.882460536334850985e+03,1.931806526308042038e+01
9.882460554350542225e+03,1.931815619734332046e+01
9.882460572366233464e+03,1.931824713146884420e+01
9.882460590381922884e+03,1.931833806544781140e+01
9.882460608397614124e+03,1.931842899929858248e+01
9.882460626413303544e+03,1.931851993300278991e+01
9.882460644428994783e+03,1.931861086657879412e+01
9.882460662444684203e+03,1.931870180000822756e+01
9.882460680460375443e+03,1.931879273330945068e+01
9.882460698476066682e+03,1.931888366647327615e+01
9.882460716491756102e+03,1.931897459949052731e+01
9.882460734507447341e+03,1.931906553237955038e+01
9.882460752523136762e+03,1.931915646512199203e+01
9.882460770538828001e+03,1.931924739773620203e+01
9.882460788554517421e+03,1.931933833020382352e+01
9.882460806570208661e+03,1.931942926254320625e+01
9.882460824585899900e+03,1.931952019474517712e+01
9.882460842601589320e+03,1.931961112680053816e+01
9.882460860617280559e+03,1.931970205872766044e+01
9.882460878632969980e+03,1.931979299050816934e+01
9.882460896648661219e+03,1.931988392216042882e+01
9.882460914664350639e+03,1.931997485366607137e+01
9.882460932680041878e+03,1.932006578504346095e+01
9.882460950695733118e+03,1.932015671628340314e+01
9.882460968711422538e+03,1.932024764737672484e+01
9.882460986727113777e+03,1.932033857834177226e+01
9.882461004742803198e+03,1.932042950916019564e+01
9.882461022758494437e+03,1.932052043985033407e+01
9.882461040774183857e+03,1.932061137039383780e+01
9.882461058789875096e+03,1.932070230080906370e+01
9.882461076805566336e+03,1.932079323108682445e+01
9.882461094821255756e+03,1.932088416121793628e+01
9.882461112836946995e+03,1.932097509122075252e+01
9.882461130852636416e+03,1.932106602107691984e+01
9.882461148868327655e+03,1.932115695080478801e+01
9.882461166884017075e+03,1.932124788038599661e+01
9.882461184899708314e+03,1.932133880983889185e+01
9.882461202915399554e+03,1.932142973915430773e+01
9.882461220931088974e+03,1.932152066832304627e+01
9.882461238946780213e+03,1.932161159736347500e+01
9.882461256962469633e+03,1.932170252625722284e+01
9.882461274978160873e+03,1.932179345502265022e+01
9.882461292993850293e+03,1.932188438364139316e+01
9.882461311009541532e+03,1.932197531213181207e+01
9.882461329025232772e+03,1.932206624048471255e+01
9.882461347040922192e+03,1.932215716869092503e+01
9.882461365056613431e+03,1.932224809676879218e+01
9.882461383072302851e+03,1.932233902469996778e+01
9.882461401087994091e+03,1.932242995250279094e+01
9.882461419103683511e+03,1.932252088015891189e+01
9.882461437119374750e+03,1.932261180768667685e+01
9.882461455135065989e+03,1.932270273507691272e+01
9.882461473150755410e+03,1.932279366232042506e+01
9.882461491166446649e+03,1.932288458943557785e+01
9.882461509182136069e+03,1.932297551640401423e+01
9.882461527197827309e+03,1.932306644324406975e+01
9.882461545213516729e+03,1.932315736993740884e+01
9.882461563229207968e+03,1.932324829650235998e+01
9.882461581244899207e+03,1.932333922292976425e+01
9.882461599260588628e+03,1.932343014921042013e+01
9.882461617276279867e+03,1.932352107536269870e+01
9.882461635291969287e+03,1.932361200136822532e+01
9.882461653307660526e+03,1.932370292724536753e+01
9.882461671323349947e+03,1.932379385297574359e+01
9.882461689339041186e+03,1.932388477857773523e+01
9.882461707354732425e+03,1.932397570404213738e+01
