Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.896128576389048249e+03,5.559222533150336858e+02
9.896128599245501391e+03,5.559169914218631448e+02
9.896128622101952715e+03,5.559117294181492070e+02
9.896128644958405857e+03,5.559064673030588892e+02
9.896128667814857181e+03,5.559012050774350655e+02
9.896128690671310324e+03,5.558959427404445250e+02
9.896128713527761647e+03,5.558906802929301421e+02
9.896128736384214790e+03,5.558854177340590468e+02
9.896128759240666113e+03,5.558801550646736587e+02
9.896128782097119256e+03,5.558748922839412216e+02
9.896128804953570580e+03,5.558696293927044962e+02
9.896128827810023722e+03,5.558643663901301579e+02
9.896128850666476865e+03,5.558591032766424860e+02
9.896128873522928188e+03,5.558538400526649639e+02
9.896128896379381331e+03,5.558485767173647218e+02
9.896128919235832655e+03,5.558433132715844067e+02
9.896128942092285797e+03,5.558380497144911487e+02
9.896128964948737121e+03,5.558327860469274810e+02
9.896128987805190263e+03,5.558275222680606475e+02
9.896129010661641587e+03,5.558222583787331814e+02
9.896129033518094730e+03,5.558169943781122129e+02
9.896129056374546053e+03,5.558117302670406161e+02
9.896129079230999196e+03,5.558064660446850667e+02
9.896129102087450519e+03,5.558012017118885524e+02
9.896129124943903662e+03,5.557959372678178624e+02
9.896129147800356805e+03,5.557906727128971625e+02
9.896129170656808128e+03,5.557854080475498222e+02
9.896129193513261271e+03,5.557801432709431992e+02
9.896129216369712594e+03,5.557748783839197131e+02
9.896129239226165737e+03,5.557696133856466076e+02
9.896129262082617061e+03,5.557643482769665297e+02
9.896129284939070203e+03,5.557590830570467233e+02
9.896129307795521527e+03,5.557538177267296078e+02
9.896129330651974669e+03,5.557485522851821997e+02
9.896129353508425993e+03,5.557432867332473734e+02
9.896129376364879136e+03,5.557380210700920316e+02
9.896129399221332278e+03,5.557327552961402262e+02
9.896129422077783602e+03,5.557274894118154407e+02
9.896129444934236744e+03,5.557222234162849190e+02
9.896129467790688068e+03,5.557169573103913081e+02
9.896129490647141211e+03,5.557116910933016243e+02
9.896129513503592534e+03,5.557064247658586282e+02
9.896129536360045677e+03,5.557011583272291091e+02
9.896129559216497000e+03,5.556958917782561684e+02
9.896129582072950143e+03,5.556906251181065954e+02
9.896129604929401467e+03,5.556853583476232643e+02
9.896129627785854609e+03,5.556800914659729642e+02
9.896129650642307752e+03,5.556748244735795197e+02
9.896129673498759075e+03,5.556695573708670963e+02
9.896129696355212218e+03,5.556642901570022559e+02
9.896129719211663542e+03,5.556590228328282137e+02
9.896129742068116684e+03,5.556537553975115316e+02
9.896129764924568008e+03,5.556484878518953110e+02
9.896129787781021150e+03,5.556432201951460002e+02
9.896129810637472474e+03,5.556379524281070417e+02
9.896129833493925616e+03,5.556326845499449973e+02
9.896129856350376940e+03,5.556274165615027414e+02
9.896129879206830083e+03,5.556221484619471767e+02
9.896129902063283225e+03,5.556168802517021277e+02
9.896129924919734549e+03,5.556116119311917600e+02
9.896129947776187691e+03,5.556063434995824082e+02
9.896129970632639015e+03,5.556010749577177421e+02
9.896129993489092158e+03,5.555958063047637552e+02
9.896130016345543481e+03,5.555905375415641174e+02
9.896130039201996624e+03,5.555852686672849359e+02
9.896130062058447947e+03,5.555799996827697669e+02
9.896130084914901090e+03,5.555747305871849449e+02
9.896130107771352414e+03,5.555694613813737988e+02
9.896130130627805556e+03,5.555641920645027767e+02
9.896130153484256880e+03,5.555589226374152076e+02
9.896130176340710022e+03,5.555536530992774260e+02
9.896130199197163165e+03,5.555483834505137111e+02
9.896130222053614489e+03,5.555431136915481147e+02
9.896130244910067631e+03,5.555378438215467440e+02
9.896130267766518955e+03,5.555325738413534964e+02
9.896130290622972097e+03,5.555273037501343651e+02
9.896130313479423421e+03,5.555220335487330203e+02
9.896130336335876564e+03,5.555167632363154553e+02
9.896130359192327887e+03,5.555114928137254537e+02
9.896130382048781030e+03,5.555062222801288954e+02
9.896130404905232353e+03,5.555009516363697912e+02
9.896130427761685496e+03,5.554956808816137936e+02
9.896130450618138639e+03,5.554904100162855229e+02
9.896130473474589962e+03,5.554851390408091447e+02
9.896130496331043105e+03,5.554798679543506523e+02
9.896130519187494428e+03,5.554745967577539432e+02
9.896130542043947571e+03,5.554693254501847832e+02
9.896130564900398895e+03,5.554640540324871836e+02
9.896130587756852037e+03,5.554587825038269102e+02
9.896130610613303361e+03,5.554535108650480879e+02
9.896130633469756503e+03,5.554482391153160279e+02
9.896130656326207827e+03,5.554429672554753097e+02
9.896130679182660970e+03,5.554376952846912445e+02
9.896130702039114112e+03,5.554324232033885664e+02
9.896130724895565436e+03,5.554271510119914410e+02
9.896130747752018578e+03,5.554218787096659753e+02
9.896130770608469902e+03,5.554166062972559530e+02
9.896130793464923045e+03,5.554113337739271401e+02
9.896130816321374368e+03,5.554060611405234340e+02
9.896130839177827511e+03,5.554007883962106007e+02
9.896130862034278834e+03,5.553955155418331060e+02
9.896130884890731977e+03,5.553902425765560338e+02
9.896130907747183301e+03,5.553849695012238499e+02
9.896130930603636443e+03,5.553796963150020929e+02
9.896130953460089586e+03,5.553744230183151558e+02
9.896130976316540909e+03,5.553691496115877726e+02
9.896130999172994052e+03,5.553638760939853682e+02
9.896131022029445376e+03,5.553586024663522949e+02
9.896131044885898518e+03,5.553533287278538637e+02
9.896131067742349842e+03,5.553480548793345406e+02
9.896131090598802984e+03,5.553427809199595231e+02
9.896131113455254308e+03,5.553375068505735044e+02
9.896131136311707451e+03,5.553322326703419094e+02
9.896131159168158774e+03,5.553269583801085219e+02
9.896131182024611917e+03,5.553216839790392214e+02
9.896131204881063240e+03,5.553164094679784739e+02
9.896131227737516383e+03,5.553111348460910222e+02
9.896131250593969526e+03,5.553058601138022823e+02
9.896131273450420849e+03,5.553005852715366473e+02
9.896131296306873992e+03,5.552953103184590873e+02
9.896131319163325315e+03,5.552900352554142955e+02
9.896131342019778458e+03,5.552847600815675833e+02
9.896131364876229782e+03,5.552794847977637573e+02
9.896131387732682924e+03,5.552742094031674469e+02
9.896131410589134248e+03,5.552689338986236862e+02
9.896131433445587390e+03,5.552636582832973318e+02
9.896131456302038714e+03,5.552583825580331904e+02
9.896131479158491857e+03,5.552531067219963461e+02
9.896131502014944999e+03,5.552478307756115328e+02
9.896131524871396323e+03,5.552425547193037119e+02
9.896131547727849465e+03,5.552372785522375125e+02
9.896131570584300789e+03,5.552320022752580826e+02
9.896131593440753932e+03,5.552267258875301650e+02
9.896131616297205255e+03,5.552214493898987939e+02
9.896131639153658398e+03,5.552161727815288259e+02
9.896131662010109721e+03,5.552108960632649541e+02
9.896131684866562864e+03,5.552056192342721488e+02
9.896131707723014188e+03,5.552003422953953304e+02
9.896131730579467330e+03,5.551950652457994693e+02
9.896131753435920473e+03,5.551897880859094130e+02
9.896131776292371796e+03,5.551845108161497819e+02
9.896131799148824939e+03,5.551792334356857737e+02
9.896131822005276263e+03,5.551739559453619677e+02
9.896131844861729405e+03,5.551686783443436752e+02
9.896131867718180729e+03,5.551634006334754758e+02
9.896131890574633871e+03,5.551581228119222260e+02
9.896131913431085195e+03,5.551528448805290736e+02
9.896131936287538338e+03,5.551475668384606479e+02
9.896131959143989661e+03,5.551422886865617556e+02
9.896131982000442804e+03,5.551370104239975944e+02
9.896132004856895946e+03,5.551317320511927846e+02
9.896132027713347270e+03,5.551264535685724013e+02
9.896132050569800413e+03,5.551211749753011873e+02
9.896132073426251736e+03,5.551158962722240631e+02
9.896132096282704879e+03,5.551106174585058852e+02
9.896132119139156202e+03,5.551053385349916880e+02
9.896132141995609345e+03,5.551000595008461005e+02
9.896132164852060669e+03,5.550947803569141570e+02
9.896132187708513811e+03,5.550895011023608276e+02
9.896132210564965135e+03,5.550842217380309194e+02
9.896132233421418277e+03,5.550789422630891750e+02
9.896132256277869601e+03,5.550736626783806287e+02
9.896132279134322744e+03,5.550683829830701370e+02
9.896132301990775886e+03,5.550631031775825477e+02
9.896132324847227210e+03,5.550578232623429358e+02
9.896132347703680352e+03,5.550525432365155893e+02
9.896132370560131676e+03,5.550472631009464521e+02
9.896132393416584819e+03,5.550419828547994712e+02
9.896132416273036142e+03,5.550367024989199081e+02
9.896132439129489285e+03,5.550314220324725056e+02
9.896132461985940608e+03,5.550261414563022981e+02
9.896132484842393751e+03,5.550208607695738010e+02
9.896132507698845075e+03,5.550155799731327306e+02
9.896132530555298217e+03,5.550102990661430340e+02
9.896132553411751360e+03,5.550050180490298999e+02
9.896132576268202683e+03,5.549997369222187444e+02
9.896132599124655826e+03,5.549944556848736283e+02
9.896132621981107150e+03,5.549891743378402680e+02
9.896132644837560292e+03,5.549838928802827240e+02
9.896132667694011616e+03,5.549786113130465992e+02
9.896132690550464758e+03,5.549733296352959542e+02
9.896132713406916082e+03,5.549680478478767327e+02
9.896132736263369225e+03,5.549627659499528818e+02
9.896132759119820548e+03,5.549574839423697767e+02
9.896132781976273691e+03,5.549522018242921604e+02
9.896132804832726833e+03,5.549469195961446530e+02
9.896132827689178157e+03,5.549416372583530119e+02
9.896132850545631300e+03,5.549363548100811840e+02
9.896132873402082623e+03,5.549310722521746584e+02
9.896132896258535766e+03,5.549257895837978367e+02
9.896132919114987089e+03,5.549205068057960943e+02
9.896132941971440232e+03,5.549152239173337193e+02
9.896132964827891556e+03,5.549099409192563144e+02
9.896132987684344698e+03,5.549046578107281675e+02
9.896133010540796022e+03,5.548993745925946541e+02
9.896133033397249164e+03,5.548940912640199485e+02
9.896133056253700488e+03,5.548888078258499945e+02
9.896133079110153631e+03,5.548835242772485117e+02
9.896133101966606773e+03,5.548782406186409162e+02
9.896133124823058097e+03,5.548729568504526242e+02
9.896133147679511239e+03,5.548676729718475826e+02
9.896133170535962563e+03,5.548623889836716216e+02
9.896133193392415706e+03,5.548571048850885745e+02
9.896133216248867029e+03,5.548518206769444987e+02
9.896133239105320172e+03,5.548465363584032275e+02
9.896133261961771495e+03,5.548412519303103636e+02
9.896133284818224638e+03,5.548359673918301951e+02
9.896133307674675962e+03,5.548306827438084383e+02
9.896133330531129104e+03,5.548253979854088129e+02
9.896133353387582247e+03,5.548201131170569624e+02
9.896133376244033570e+03,5.548148281391783030e+02
9.896133399100486713e+03,5.548095430509364405e+02
9.896133421956938037e+03,5.548042578531774325e+02
9.896133444813391179e+03,5.547989725450653395e+02
9.896133467669842503e+03,5.547936871274457644e+02
9.896133490526295645e+03,5.547884015994826541e+02
