Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.061386530092591420e+04,2.557845517168794380e+00
1.061386531688121431e+04,2.557845516027254629e+00
1.061386533283651261e+04,2.557845514885697558e+00
1.061386534879181272e+04,2.557845513744122723e+00
1.061386536474711102e+04,2.557845512602531013e+00
1.061386538070241113e+04,2.557845511460921539e+00
1.061386539665770943e+04,2.557845510319294746e+00
1.061386541261300954e+04,2.557845509177650190e+00
1.061386542856830783e+04,2.557845508035988313e+00
1.061386544452360795e+04,2.557845506894309562e+00
1.061386546047890624e+04,2.557845505752612603e+00
1.061386547643420636e+04,2.557845504610898768e+00
1.061386549238950465e+04,2.557845503469167170e+00
1.061386550834480477e+04,2.557845502327418696e+00
1.061386552430010306e+04,2.557845501185652015e+00
1.061386554025540318e+04,2.557845500043868014e+00
1.061386555621070147e+04,2.557845498902067138e+00
1.061386557216600158e+04,2.557845497760248943e+00
1.061386558812129988e+04,2.557845496618412540e+00
1.061386560407659999e+04,2.557845495476559261e+00
1.061386562003189829e+04,2.557845494334688219e+00
1.061386563598719840e+04,2.557845493192800301e+00
1.061386565194249670e+04,2.557845492050894620e+00
1.061386566789779681e+04,2.557845490908971620e+00
1.061386568385309511e+04,2.557845489767031300e+00
1.061386569980839522e+04,2.557845488625073216e+00
1.061386571576369352e+04,2.557845487483098257e+00
1.061386573171899363e+04,2.557845486341105090e+00
1.061386574767429192e+04,2.557845485199095048e+00
1.061386576362959204e+04,2.557845484057067686e+00
1.061386577958489033e+04,2.557845482915023005e+00
1.061386579554019045e+04,2.557845481772960117e+00
1.061386581149549056e+04,2.557845480630879909e+00
1.061386582745078886e+04,2.557845479488783269e+00
1.061386584340608897e+04,2.557845478346668422e+00
1.061386585936138727e+04,2.557845477204536255e+00
1.061386587531668738e+04,2.557845476062386769e+00
1.061386589127198567e+04,2.557845474920219964e+00
1.061386590722728579e+04,2.557845473778035394e+00
1.061386592318258408e+04,2.557845472635833950e+00
1.061386593913788420e+04,2.557845471493615186e+00
1.061386595509318249e+04,2.557845470351378214e+00
1.061386597104848261e+04,2.557845469209123923e+00
1.061386598700378090e+04,2.557845468066852757e+00
1.061386600295908102e+04,2.557845466924563826e+00
1.061386601891437931e+04,2.557845465782257577e+00
1.061386603486967942e+04,2.557845464639934008e+00
1.061386605082497772e+04,2.557845463497592675e+00
1.061386606678027783e+04,2.557845462355234467e+00
1.061386608273557613e+04,2.557845461212858940e+00
1.061386609869087624e+04,2.557845460070464760e+00
1.061386611464617454e+04,2.557845458928054594e+00
1.061386613060147465e+04,2.557845457785626664e+00
1.061386614655677295e+04,2.557845456643180970e+00
1.061386616251207306e+04,2.557845455500717513e+00
1.061386617846737136e+04,2.557845454358237181e+00
1.061386619442267147e+04,2.557845453215739528e+00
1.061386621037796976e+04,2.557845452073224557e+00
1.061386622633326988e+04,2.557845450930691378e+00
1.061386624228856817e+04,2.557845449788141323e+00
1.061386625824386829e+04,2.557845448645574393e+00
1.061386627419916658e+04,2.557845447502989700e+00
1.061386629015446670e+04,2.557845446360387243e+00
1.061386630610976681e+04,2.557845445217767022e+00
1.061386632206506511e+04,2.557845444075130370e+00
1.061386633802036522e+04,2.557845442932475510e+00
1.061386635397566351e+04,2.557845441789803331e+00
1.061386636993096363e+04,2.557845440647114277e+00
1.061386638588626192e+04,2.557845439504407459e+00
