Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.917309675925876945e+03,3.447854398427010025e+00
9.917309697571559809e+03,3.447854399759172850e+00
9.917309719217242673e+03,3.447854401091331678e+00
9.917309740862925537e+03,3.447854402423486953e+00
9.917309762508608401e+03,3.447854403755638231e+00
9.917309784154293084e+03,3.447854405087785068e+00
9.917309805799975948e+03,3.447854406419927908e+00
9.917309827445658811e+03,3.447854407752066752e+00
9.917309849091341675e+03,3.447854409084202043e+00
9.917309870737024539e+03,3.447854410416332449e+00
9.917309892382707403e+03,3.447854411748458414e+00
9.917309914028390267e+03,3.447854413080581715e+00
9.917309935674073131e+03,3.447854414412700130e+00
9.917309957319757814e+03,3.447854415744814549e+00
9.917309978965440678e+03,3.447854417076924971e+00
9.917310000611123542e+03,3.447854418409031396e+00
9.917310022256806405e+03,3.447854419741133380e+00
9.917310043902489269e+03,3.447854421073231812e+00
9.917310065548172133e+03,3.447854422405325803e+00
9.917310087193854997e+03,3.447854423737415797e+00
9.917310108839537861e+03,3.447854425069502238e+00
9.917310130485222544e+03,3.447854426401583794e+00
9.917310152130905408e+03,3.447854427733661353e+00
9.917310173776588272e+03,3.447854429065735360e+00
9.917310195422271136e+03,3.447854430397805814e+00
9.917310217067954000e+03,3.447854431729871383e+00
9.917310238713636863e+03,3.447854433061932955e+00
9.917310260359319727e+03,3.447854434393990086e+00
9.917310282005002591e+03,3.447854435726044109e+00
9.917310303650687274e+03,3.447854437058093691e+00
9.917310325296370138e+03,3.447854438390138387e+00
9.917310346942053002e+03,3.447854439722180420e+00
9.917310368587735866e+03,3.447854441054217567e+00
9.917310390233418730e+03,3.447854442386250273e+00
9.917310411879101594e+03,3.447854443718279427e+00
9.917310433524784457e+03,3.447854445050304584e+00
9.917310455170467321e+03,3.447854446382325744e+00
9.917310476816152004e+03,3.447854447714342463e+00
9.917310498461834868e+03,3.447854449046355185e+00
9.917310520107517732e+03,3.447854450378363911e+00
9.917310541753200596e+03,3.447854451710369084e+00
9.917310563398883460e+03,3.447854453042369371e+00
9.917310585044566324e+03,3.447854454374366107e+00
9.917310606690249188e+03,3.447854455706357957e+00
9.917310628335932051e+03,3.447854457038347142e+00
9.917310649981616734e+03,3.447854458370331443e+00
9.917310671627299598e+03,3.447854459702311303e+00
9.917310693272982462e+03,3.447854461034288054e+00
9.917310714918665326e+03,3.447854462366260364e+00
9.917310736564348190e+03,3.447854463698227789e+00
9.917310758210031054e+03,3.447854465030192106e+00
9.917310779855713918e+03,3.447854466362151982e+00
9.917310801501396782e+03,3.447854467694108305e+00
9.917310823147079645e+03,3.447854469026059743e+00
9.917310844792764328e+03,3.447854470358007184e+00
9.917310866438447192e+03,3.447854471689951072e+00
9.917310888084130056e+03,3.447854473021890964e+00
9.917310909729812920e+03,3.447854474353826415e+00
9.917310931375495784e+03,3.447854475685757869e+00
9.917310953021178648e+03,3.447854477017684882e+00
9.917310974666861512e+03,3.447854478349608343e+00
9.917310996312544376e+03,3.447854479681527362e+00
9.917311017958229058e+03,3.447854481013442829e+00
9.917311039603911922e+03,3.447854482345353855e+00
9.917311061249594786e+03,3.447854483677260884e+00
9.917311082895277650e+03,3.447854485009164360e+00
9.917311104540960514e+03,3.447854486341062952e+00
9.917311126186643378e+03,3.447854487672957546e+00
9.917311147832326242e+03,3.447854489004848588e+00
9.917311169478009106e+03,3.447854490336735189e+00
9.917311191123693789e+03,3.447854491668618682e+00
9.917311212769376652e+03,3.447854493000496401e+00
9.917311234415059516e+03,3.447854494332371456e+00
9.917311256060742380e+03,3.447854495664241625e+00
9.917311277706425244e+03,3.447854496996108242e+00
9.917311299352108108e+03,3.447854498327969974e+00
9.917311320997790972e+03,3.447854499659828154e+00
9.917311342643473836e+03,3.447854500991682336e+00
9.917311364289158519e+03,3.447854502323532966e+00
9.917311385934841383e+03,3.447854503655378711e+00
9.917311407580524246e+03,3.447854504987220903e+00
9.917311429226207110e+03,3.447854506319058210e+00
9.917311450871889974e+03,3.447854507650891520e+00
9.917311472517572838e+03,3.447854508982721278e+00
9.917311494163255702e+03,3.447854510314547483e+00
9.917311515808938566e+03,3.447854511646368803e+00
9.917311537454623249e+03,3.447854512978186126e+00
9.917311559100306113e+03,3.447854514309999896e+00
9.917311580745988977e+03,3.447854515641808781e+00
9.917311602391671840e+03,3.447854516973614114e+00
9.917311624037354704e+03,3.447854518305415450e+00
9.917311645683037568e+03,3.447854519637212345e+00
9.917311667328720432e+03,3.447854520969005687e+00
9.917311688974403296e+03,3.447854522300794589e+00
9.917311710620087979e+03,3.447854523632579493e+00
9.917311732265770843e+03,3.447854524964359957e+00
9.917311753911453707e+03,3.447854526296136868e+00
9.917311775557136571e+03,3.447854527627909338e+00
9.917311797202819434e+03,3.447854528959677811e+00
9.917311818848502298e+03,3.447854530291442288e+00
9.917311840494185162e+03,3.447854531623202767e+00
9.917311862139868026e+03,3.447854532954958806e+00
9.917311883785550890e+03,3.447854534286711292e+00
9.917311905431235573e+03,3.447854535618459781e+00
9.917311927076918437e+03,3.447854536950203830e+00
