Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.027127336805546656e+04,2.557522910421561324e+00
1.027127353332662278e+04,2.557522873116770068e+00
1.027127369859778082e+04,2.557522835955984508e+00
1.027127386386893704e+04,2.557522798939211306e+00
1.027127402914009326e+04,2.557522762066458455e+00
1.027127419441124948e+04,2.557522725337730840e+00
1.027127435968240752e+04,2.557522688753036455e+00
1.027127452495356374e+04,2.557522652312381517e+00
1.027127469022471996e+04,2.557522616015773131e+00
1.027127485549587800e+04,2.557522579863217516e+00
1.027127502076703422e+04,2.557522543854721775e+00
1.027127518603819044e+04,2.557522507990292571e+00
1.027127535130934666e+04,2.557522472269936120e+00
1.027127551658050470e+04,2.557522436693659085e+00
1.027127568185166092e+04,2.557522401261468126e+00
1.027127584712281714e+04,2.557522365973369904e+00
1.027127601239397518e+04,2.557522330829369750e+00
1.027127617766513140e+04,2.557522295829475656e+00
1.027127634293628762e+04,2.557522260973693395e+00
1.027127650820744384e+04,2.557522226262029630e+00
1.027127667347860188e+04,2.557522191694490132e+00
1.027127683874975810e+04,2.557522157271082008e+00
1.027127700402091432e+04,2.557522122991811031e+00
1.027127716929207236e+04,2.557522088856683862e+00
1.027127733456322858e+04,2.557522054865706274e+00
1.027127749983438480e+04,2.557522021018885372e+00
1.027127766510554284e+04,2.557521987316226930e+00
1.027127783037669906e+04,2.557521953757736721e+00
1.027127799564785528e+04,2.557521920343421851e+00
1.027127816091901150e+04,2.557521887073287203e+00
1.027127832619016954e+04,2.557521853947340329e+00
1.027127849146132576e+04,2.557521820965585668e+00
1.027127865673248198e+04,2.557521788128031215e+00
1.027127882200364002e+04,2.557521755434681410e+00
1.027127898727479624e+04,2.557521722885542470e+00
1.027127915254595246e+04,2.557521690480621945e+00
1.027127931781710868e+04,2.557521658219923832e+00
1.027127948308826672e+04,2.557521626103454793e+00
1.027127964835942294e+04,2.557521594131221043e+00
1.027127981363057916e+04,2.557521562303227913e+00
1.027127997890173719e+04,2.557521530619481176e+00
1.027128014417289342e+04,2.557521499079987937e+00
1.027128030944404964e+04,2.557521467684752636e+00
1.027128047471520586e+04,2.557521436433781492e+00
1.027128063998636389e+04,2.557521405327079833e+00
1.027128080525752011e+04,2.557521374364654765e+00
1.027128097052867633e+04,2.557521343546510728e+00
1.027128113579983437e+04,2.557521312872653052e+00
1.027128130107099059e+04,2.557521282343088398e+00
1.027128146634214681e+04,2.557521251957822095e+00
1.027128163161330303e+04,2.557521221716859472e+00
1.027128179688446107e+04,2.557521191620205858e+00
1.027128196215561729e+04,2.557521161667867471e+00
1.027128212742677351e+04,2.557521131859850083e+00
1.027128229269793155e+04,2.557521102196157692e+00
1.027128245796908777e+04,2.557521072676796514e+00
1.027128262324024399e+04,2.557521043301772767e+00
1.027128278851140021e+04,2.557521014071091336e+00
1.027128295378255825e+04,2.557520984984756662e+00
1.027128311905371447e+04,2.557520956042775406e+00
1.027128328432487069e+04,2.557520927245152453e+00
1.027128344959602873e+04,2.557520898591892689e+00
1.027128361486718495e+04,2.557520870083001885e+00
1.027128378013834117e+04,2.557520841718485372e+00
1.027128394540949739e+04,2.557520813498348033e+00
1.027128411068065543e+04,2.557520785422594756e+00
1.027128427595181165e+04,2.557520757491230867e+00
1.027128444122296787e+04,2.557520729704262585e+00
1.027128460649412591e+04,2.557520702061693019e+00
1.027128477176528213e+04,2.557520674563529273e+00
1.027128493703643835e+04,2.557520647209775344e+00
1.027128510230759457e+04,2.557520620000436118e+00
1.027128526757875261e+04,2.557520592935516923e+00
1.027128543284990883e+04,2.557520566015022645e+00
1.027128559812106505e+04,2.557520539238959056e+00
1.027128576339222309e+04,2.557520512607328822e+00
1.027128592866337931e+04,2.557520486120139491e+00
1.027128609393453553e+04,2.557520459777395061e+00
1.027128625920569357e+04,2.557520433579099084e+00
1.027128642447684979e+04,2.557520407525257777e+00
1.027128658974800601e+04,2.557520381615875582e+00
1.027128675501916223e+04,2.557520355850957827e+00
1.027128692029032027e+04,2.557520330230508065e+00
1.027128708556147649e+04,2.557520304754531626e+00
1.027128725083263271e+04,2.557520279423032949e+00
1.027128741610379075e+04,2.557520254236016921e+00
1.027128758137494697e+04,2.557520229193488426e+00
1.027128774664610319e+04,2.557520204295451460e+00
1.027128791191725941e+04,2.557520179541911798e+00
1.027128807718841745e+04,2.557520154932871659e+00
1.027128824245957367e+04,2.557520130468338149e+00
1.027128840773072989e+04,2.557520106148314376e+00
1.027128857300188793e+04,2.557520081972804782e+00
1.027128873827304415e+04,2.557520057941814251e+00
1.027128890354420037e+04,2.557520034055347669e+00
1.027128906881535659e+04,2.557520010313408143e+00
1.027128923408651463e+04,2.557519986716000115e+00
1.027128939935767085e+04,2.557519963263130247e+00
1.027128956462882707e+04,2.557519939954799426e+00
1.027128972989998510e+04,2.557519916791014758e+00
1.027128989517114132e+04,2.557519893771778907e+00
1.027129006044229754e+04,2.557519870897097203e+00
1.027129022571345376e+04,2.557519848166972753e+00
1.027129039098461180e+04,2.557519825581409556e+00
1.027129055625576802e+04,2.557519803140413384e+00
1.027129072152692424e+04,2.557519780843986901e+00
1.027129088679808228e+04,2.557519758692134548e+00
1.027129105206923850e+04,2.557519736684861211e+00
1.027129121734039472e+04,2.557519714822169998e+00
1.027129138261155094e+04,2.557519693104065350e+00
1.027129154788270898e+04,2.557519671530550820e+00
1.027129171315386520e+04,2.557519650101630404e+00
1.027129187842502142e+04,2.557519628817308543e+00
1.027129204369617946e+04,2.557519607677589235e+00
1.027129220896733568e+04,2.557519586682476032e+00
1.027129237423849190e+04,2.557519565831972486e+00
1.027129253950964812e+04,2.557519545126083482e+00
1.027129270478080616e+04,2.557519524564811242e+00
1.027129287005196238e+04,2.557519504148161094e+00
1.027129303532311860e+04,2.557519483876135702e+00
1.027129320059427664e+04,2.557519463748738620e+00
1.027129336586543286e+04,2.557519443765974732e+00
1.027129353113658908e+04,2.557519423927847591e+00
1.027129369640774712e+04,2.557519404234359861e+00
1.027129386167890334e+04,2.557519384685515096e+00
1.027129402695005956e+04,2.557519365281318624e+00
1.027129419222121578e+04,2.557519346021772222e+00
1.027129435749237382e+04,2.557519326906879886e+00
1.027129452276353004e+04,2.557519307936645614e+00
1.027129468803468626e+04,2.557519289111072958e+00
1.027129485330584430e+04,2.557519270430163694e+00
1.027129501857700052e+04,2.557519251893923595e+00
1.027129518384815674e+04,2.557519233502355327e+00
1.027129534911931296e+04,2.557519215255461109e+00
1.027129551439047100e+04,2.557519197153245383e+00
1.027129567966162722e+04,2.557519179195711700e+00
1.027129584493278344e+04,2.557519161382862727e+00
1.027129601020394148e+04,2.557519143714701571e+00
1.027129617547509770e+04,2.557519126191232228e+00
1.027129634074625392e+04,2.557519108812457365e+00
1.027129650601741014e+04,2.557519091578380532e+00
1.027129667128856818e+04,2.557519074489004396e+00
1.027129683655972440e+04,2.557519057544332952e+00
