Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.061386530092591420e+04,1.779129839466789065e+02
1.061386531688121431e+04,1.779125873298373222e+02
1.061386533283651261e+04,1.779121907745371800e+02
1.061386534879181272e+04,1.779117942806884116e+02
1.061386536474711102e+04,1.779113978483819096e+02
1.061386538070241113e+04,1.779110014775276625e+02
1.061386539665770943e+04,1.779106051682165344e+02
1.061386541261300954e+04,1.779102089203585138e+02
1.061386542856830783e+04,1.779098127340444080e+02
1.061386544452360795e+04,1.779094166091843192e+02
1.061386546047890624e+04,1.779090205458689979e+02
1.061386547643420636e+04,1.779086245440085179e+02
1.061386549238950465e+04,1.779082286036936296e+02
1.061386550834480477e+04,1.779078327248344635e+02
1.061386552430010306e+04,1.779074369075216850e+02
1.061386554025540318e+04,1.779070411516655383e+02
1.061386555621070147e+04,1.779066454573566602e+02
1.061386557216600158e+04,1.779062498245052097e+02
1.061386558812129988e+04,1.779058542532018521e+02
1.061386560407659999e+04,1.779054587433567747e+02
1.061386562003189829e+04,1.779050632950606996e+02
1.061386563598719840e+04,1.779046679082237574e+02
1.061386565194249670e+04,1.779042725829364997e+02
1.061386566789779681e+04,1.779038773191094265e+02
1.061386568385309511e+04,1.779034821168328335e+02
1.061386569980839522e+04,1.779030869760171640e+02
1.061386571576369352e+04,1.779026918967529411e+02
1.061386573171899363e+04,1.779022968789504944e+02
1.061386574767429192e+04,1.779019019227002616e+02
1.061386576362959204e+04,1.779015070279126292e+02
1.061386577958489033e+04,1.779011121946781486e+02
1.061386579554019045e+04,1.779007174229070927e+02
1.061386581149549056e+04,1.779003227126449644e+02
1.061386582745078886e+04,1.778999280639372671e+02
1.061386584340608897e+04,1.778995334766942733e+02
1.061386585936138727e+04,1.778991389510064778e+02
1.061386587531668738e+04,1.778987444867842669e+02
1.061386589127198567e+04,1.778983500841181069e+02
1.061386590722728579e+04,1.778979557429184126e+02
1.061386592318258408e+04,1.778975614632755935e+02
1.061386593913788420e+04,1.778971672451001211e+02
1.061386595509318249e+04,1.778967730884823197e+02
1.061386597104848261e+04,1.778963789933326893e+02
1.061386598700378090e+04,1.778959849597416110e+02
1.061386600295908102e+04,1.778955909876196415e+02
1.061386601891437931e+04,1.778951970770569062e+02
1.061386603486967942e+04,1.778948032279641609e+02
