Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.027127336805546656e+04,5.776143035530125189e+02
1.027127353332662278e+04,5.773557174519255568e+02
1.027127369859778082e+04,5.770970529077200126e+02
1.027127386386893704e+04,5.768383100482775490e+02
1.027127402914009326e+04,5.765794889929763940e+02
1.027127419441124948e+04,5.763205898640786700e+02
1.027127435968240752e+04,5.760616127810326361e+02
1.027127452495356374e+04,5.758025578718742281e+02
1.027127469022471996e+04,5.755434252561254880e+02
1.027127485549587800e+04,5.752842150533427912e+02
1.027127502076703422e+04,5.750249273916772381e+02
1.027127518603819044e+04,5.747655623907591007e+02
1.027127535130934666e+04,5.745061201731066376e+02
1.027127551658050470e+04,5.742466008584184465e+02
1.027127568185166092e+04,5.739870045749992187e+02
1.027127584712281714e+04,5.737273314426211073e+02
1.027127601239397518e+04,5.734675815810890072e+02
1.027127617766513140e+04,5.732077551188210691e+02
1.027127634293628762e+04,5.729478521756959708e+02
1.027127650820744384e+04,5.726878728744867431e+02
1.027127667347860188e+04,5.724278173351395935e+02
1.027127683874975810e+04,5.721676856862236491e+02
1.027127700402091432e+04,5.719074780477584454e+02
1.027127716929207236e+04,5.716471945397958052e+02
1.027127733456322858e+04,5.713868352910176327e+02
1.027127749983438480e+04,5.711264004215481691e+02
1.027127766510554284e+04,5.708658900515439427e+02
1.027127783037669906e+04,5.706053043097991804e+02
1.027127799564785528e+04,5.703446433165428289e+02
1.027127816091901150e+04,5.700839071949056915e+02
1.027127832619016954e+04,5.698230960651835630e+02
1.027127849146132576e+04,5.695622100563191452e+02
1.027127865673248198e+04,5.693012492886796281e+02
1.027127882200364002e+04,5.690402138826646024e+02
1.027127898727479624e+04,5.687791039673273872e+02
1.027127915254595246e+04,5.685179196631390823e+02
1.027127931781710868e+04,5.682566610934773053e+02
1.027127948308826672e+04,5.679953283788790941e+02
1.027127964835942294e+04,5.677339216485454472e+02
1.027127981363057916e+04,5.674724410230833200e+02
1.027127997890173719e+04,5.672108866231319553e+02
1.027128014417289342e+04,5.669492585780019454e+02
1.027128030944404964e+04,5.666875570084029050e+02
1.027128047471520586e+04,5.664257820379568784e+02
1.027128063998636389e+04,5.661639337874394187e+02
1.027128080525752011e+04,5.659020123863059553e+02
1.027128097052867633e+04,5.656400179554011629e+02
1.027128113579983437e+04,5.653779506156018897e+02
1.027128130107099059e+04,5.651158104964713402e+02
1.027128146634214681e+04,5.648535977189554842e+02
1.027128163161330303e+04,5.645913124069187461e+02
1.027128179688446107e+04,5.643289546813714423e+02
1.027128196215561729e+04,5.640665246720207051e+02
1.027128212742677351e+04,5.638040224999464272e+02
1.027128229269793155e+04,5.635414482862591967e+02
1.027128245796908777e+04,5.632788021607733526e+02
1.027128262324024399e+04,5.630160842446680363e+02
1.027128278851140021e+04,5.627532946620463008e+02
1.027128295378255825e+04,5.624904335341510659e+02
1.027128311905371447e+04,5.622275009909385517e+02
1.027128328432487069e+04,5.619644971537203446e+02
1.027128344959602873e+04,5.617014221438381583e+02
1.027128361486718495e+04,5.614382760913547372e+02
1.027128378013834117e+04,5.611750591176790977e+02
1.027128394540949739e+04,5.609117713471503066e+02
1.027128411068065543e+04,5.606484129012411586e+02
1.027128427595181165e+04,5.603849839101538919e+02
1.027128444122296787e+04,5.601214844954289447e+02
1.027128460649412591e+04,5.598579147786367685e+02
1.027128477176528213e+04,5.595942748900843071e+02
1.027128493703643835e+04,5.593305649514090874e+02
1.027128510230759457e+04,5.590667850871828932e+02
