Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.065014266203716397e+04,8.729965668374684640e+01
1.065014268332748725e+04,8.729949971403991071e+01
1.065014270461781052e+04,8.729934273525881849e+01
1.065014272590813380e+04,8.729918574740364079e+01
1.065014274719845707e+04,8.729902875047437760e+01
1.065014276848878217e+04,8.729887174445765652e+01
1.065014278977910544e+04,8.729871472938033605e+01
1.065014281106942872e+04,8.729855770522905800e+01
1.065014283235975199e+04,8.729840067200383658e+01
1.065014285365007527e+04,8.729824362970470020e+01
1.065014287494039854e+04,8.729808657833167729e+01
1.065014289623072182e+04,8.729792951788482469e+01
1.065014291752104509e+04,8.729777244836415662e+01
1.065014293881136837e+04,8.729761536976972991e+01
1.065014296010169346e+04,8.729745828208811531e+01
1.065014298139201674e+04,8.729730118534624239e+01
1.065014300268234001e+04,8.729714407953066768e+01
1.065014302397266329e+04,8.729698696464146224e+01
1.065014304526298656e+04,8.729682984067862606e+01
1.065014306655330984e+04,8.729667270764223019e+01
1.065014308784363311e+04,8.729651556553228886e+01
1.065014310913395639e+04,8.729635841434884469e+01
1.065014313042427966e+04,8.729620125409191189e+01
1.065014315171460476e+04,8.729604408474810384e+01
1.065014317300492803e+04,8.729588690634432169e+01
1.065014319429525131e+04,8.729572971886716459e+01
1.065014321558557458e+04,8.729557252231664677e+01
1.065014323687589786e+04,8.729541531669282506e+01
1.065014325816622113e+04,8.729525810199572788e+01
1.065014327945654441e+04,8.729510087822538367e+01
1.065014330074686768e+04,8.729494364538182083e+01
1.065014332203719096e+04,8.729478640346509621e+01
1.065014334332751605e+04,8.729462915246178056e+01
1.065014336461783932e+04,8.729447189239878924e+01
1.065014338590816260e+04,8.729431462326272140e+01
1.065014340719848587e+04,8.729415734505359126e+01
1.065014342848880915e+04,8.729400005777145566e+01
1.065014344977913242e+04,8.729384276141637145e+01
1.065014347106945570e+04,8.729368545598829598e+01
1.065014349235977897e+04,8.729352814148734296e+01
1.065014351365010225e+04,8.729337081791348396e+01
1.065014353494042734e+04,8.729321348525334656e+01
1.065014355623075062e+04,8.729305614353383191e+01
1.065014357752107389e+04,8.729289879274153918e+01
1.065014359881139717e+04,8.729274143287652521e+01
1.065014362010172044e+04,8.729258406393874736e+01
1.065014364139204372e+04,8.729242668592833354e+01
1.065014366268236699e+04,8.729226929884525532e+01
1.065014368397269027e+04,8.729211190268956955e+01
1.065014370526301354e+04,8.729195449746127622e+01
1.065014372655333864e+04,8.729179708314700292e+01
1.065014374784366191e+04,8.729163965977366502e+01
1.065014376913398519e+04,8.729148222732786166e+01
1.065014379042430846e+04,8.729132478580959287e+01
1.065014381171463174e+04,8.729116733521890126e+01
1.065014383300495501e+04,8.729100987555585789e+01
1.065014385429527829e+04,8.729085240682044855e+01
1.065014387558560156e+04,8.729069492901271587e+01
1.065014389687592484e+04,8.729053744213270249e+01
1.065014391816624993e+04,8.729037994616699336e+01
1.065014393945657321e+04,8.729022244114251805e+01
1.065014396074689648e+04,8.729006492704587572e+01
1.065014398203721976e+04,8.728990740387706637e+01
1.065014400332754303e+04,8.728974987163616106e+01
1.065014402461786631e+04,8.728959233032315979e+01
1.065014404590818958e+04,8.728943477993810518e+01
1.065014406719851286e+04,8.728927722048102567e+01
1.065014408848883613e+04,8.728911965195199230e+01
1.065014410977916123e+04,8.728896207433753318e+01
1.065014413106948450e+04,8.728880448766462052e+01
1.065014415235980778e+04,8.728864689191982507e+01
1.065014417365013105e+04,8.728848928710318944e+01
1.065014419494045433e+04,8.728833167321472786e+01
1.065014421623077760e+04,8.728817405025448295e+01
1.065014423752110088e+04,8.728801641822248314e+01
1.065014425881142415e+04,8.728785877711878527e+01
1.065014428010174743e+04,8.728770112694338934e+01
1.065014430139207252e+04,8.728754346768288030e+01
1.065014432268239580e+04,8.728738579936421615e+01
1.065014434397271907e+04,8.728722812197396763e+01
1.065014436526304235e+04,8.728707043551219158e+01
1.065014438655336562e+04,8.728691273997887379e+01
1.065014440784368890e+04,8.728675503537408531e+01
1.065014442913401217e+04,8.728659732169785457e+01
1.065014445042433545e+04,8.728643959895019577e+01
