Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.917309675925876945e+03,2.557532632350179913e+00
9.917309697571559809e+03,2.557532632563892960e+00
9.917309719217242673e+03,2.557532632777607340e+00
9.917309740862925537e+03,2.557532632991322163e+00
9.917309762508608401e+03,2.557532633205038763e+00
9.917309784154293084e+03,2.557532633418756252e+00
9.917309805799975948e+03,2.557532633632475072e+00
9.917309827445658811e+03,2.557532633846195669e+00
9.917309849091341675e+03,2.557532634059916710e+00
9.917309870737024539e+03,2.557532634273639083e+00
9.917309892382707403e+03,2.557532634487362344e+00
9.917309914028390267e+03,2.557532634701087382e+00
9.917309935674073131e+03,2.557532634914813752e+00
9.917309957319757814e+03,2.557532635128540566e+00
9.917309978965440678e+03,2.557532635342268712e+00
9.917310000611123542e+03,2.557532635555998635e+00
9.917310022256806405e+03,2.557532635769729001e+00
9.917310043902489269e+03,2.557532635983461144e+00
9.917310065548172133e+03,2.557532636197194176e+00
9.917310087193854997e+03,2.557532636410928095e+00
9.917310108839537861e+03,2.557532636624664235e+00
9.917310130485222544e+03,2.557532636838400375e+00
9.917310152130905408e+03,2.557532637052138291e+00
9.917310173776588272e+03,2.557532637265877540e+00
9.917310195422271136e+03,2.557532637479617676e+00
9.917310217067954000e+03,2.557532637693358701e+00
9.917310238713636863e+03,2.557532637907101503e+00
9.917310260359319727e+03,2.557532638120845192e+00
9.917310282005002591e+03,2.557532638334590214e+00
9.917310303650687274e+03,2.557532638548336124e+00
9.917310325296370138e+03,2.557532638762084254e+00
9.917310346942053002e+03,2.557532638975832384e+00
9.917310368587735866e+03,2.557532639189581847e+00
9.917310390233418730e+03,2.557532639403333086e+00
9.917310411879101594e+03,2.557532639617084769e+00
9.917310433524784457e+03,2.557532639830838228e+00
9.917310455170467321e+03,2.557532640044593020e+00
9.917310476816152004e+03,2.557532640258348255e+00
9.917310498461834868e+03,2.557532640472104823e+00
9.917310520107517732e+03,2.557532640685863168e+00
9.917310541753200596e+03,2.557532640899622400e+00
9.917310563398883460e+03,2.557532641113382965e+00
9.917310585044566324e+03,2.557532641327144418e+00
9.917310606690249188e+03,2.557532641540907203e+00
9.917310628335932051e+03,2.557532641754671321e+00
9.917310649981616734e+03,2.557532641968435883e+00
9.917310671627299598e+03,2.557532642182202665e+00
9.917310693272982462e+03,2.557532642395969891e+00
9.917310714918665326e+03,2.557532642609738449e+00
9.917310736564348190e+03,2.557532642823508340e+00
9.917310758210031054e+03,2.557532643037279563e+00
9.917310779855713918e+03,2.557532643251051674e+00
9.917310801501396782e+03,2.557532643464825117e+00
9.917310823147079645e+03,2.557532643678599449e+00
9.917310844792764328e+03,2.557532643892375557e+00
9.917310866438447192e+03,2.557532644106152553e+00
9.917310888084130056e+03,2.557532644319930881e+00
9.917310909729812920e+03,2.557532644533710098e+00
9.917310931375495784e+03,2.557532644747490647e+00
9.917310953021178648e+03,2.557532644961272528e+00
9.917310974666861512e+03,2.557532645175055741e+00
9.917310996312544376e+03,2.557532645388838954e+00
9.917311017958229058e+03,2.557532645602624388e+00
9.917311039603911922e+03,2.557532645816411154e+00
9.917311061249594786e+03,2.557532646030198809e+00
9.917311082895277650e+03,2.557532646243987351e+00
9.917311104540960514e+03,2.557532646457777226e+00
9.917311126186643378e+03,2.557532646671568877e+00
9.917311147832326242e+03,2.557532646885360972e+00
9.917311169478009106e+03,2.557532647099154843e+00
9.917311191123693789e+03,2.557532647312949603e+00
9.917311212769376652e+03,2.557532647526745695e+00
9.917311234415059516e+03,2.557532647740543119e+00
9.917311256060742380e+03,2.557532647954340543e+00
9.917311277706425244e+03,2.557532648168140632e+00
9.917311299352108108e+03,2.557532648381941165e+00
9.917311320997790972e+03,2.557532648595743030e+00
9.917311342643473836e+03,2.557532648809545783e+00
9.917311364289158519e+03,2.557532649023350313e+00
9.917311385934841383e+03,2.557532649237155731e+00
9.917311407580524246e+03,2.557532649450962481e+00
9.917311429226207110e+03,2.557532649664770563e+00
9.917311450871889974e+03,2.557532649878579090e+00
9.917311472517572838e+03,2.557532650092389392e+00
9.917311494163255702e+03,2.557532650306200583e+00
9.917311515808938566e+03,2.557532650520013107e+00
9.917311537454623249e+03,2.557532650733826962e+00
9.917311559100306113e+03,2.557532650947642150e+00
9.917311580745988977e+03,2.557532651161458226e+00
9.917311602391671840e+03,2.557532651375275190e+00
9.917311624037354704e+03,2.557532651589093931e+00
9.917311645683037568e+03,2.557532651802913559e+00
9.917311667328720432e+03,2.557532652016734520e+00
9.917311688974403296e+03,2.557532652230556369e+00
9.917311710620087979e+03,2.557532652444379107e+00
9.917311732265770843e+03,2.557532652658203620e+00
9.917311753911453707e+03,2.557532652872029466e+00
9.917311775557136571e+03,2.557532653085856200e+00
9.917311797202819434e+03,2.557532653299684711e+00
9.917311818848502298e+03,2.557532653513513665e+00
9.917311840494185162e+03,2.557532653727343508e+00
9.917311862139868026e+03,2.557532653941175571e+00
9.917311883785550890e+03,2.557532654155008078e+00
9.917311905431235573e+03,2.557532654368841918e+00
9.917311927076918437e+03,2.557532654582677090e+00
9.917311948722601301e+03,2.557532654796513150e+00
9.917311970368284165e+03,2.557532655010350542e+00
9.917311992013967028e+03,2.557532655224189266e+00
9.917312013659649892e+03,2.557532655438028879e+00
9.917312035305332756e+03,2.557532655651869824e+00
9.917312056951015620e+03,2.557532655865712101e+00
9.917312078596700303e+03,2.557532656079555711e+00
9.917312100242383167e+03,2.557532656293400208e+00
9.917312121888066031e+03,2.557532656507246038e+00
9.917312143533748895e+03,2.557532656721092756e+00
9.917312165179431759e+03,2.557532656934940807e+00
9.917312186825114622e+03,2.557532657148790634e+00
9.917312208470797486e+03,2.557532657362640460e+00
9.917312230116480350e+03,2.557532657576492063e+00
9.917312251762165033e+03,2.557532657790344999e+00
9.917312273407847897e+03,2.557532658004199710e+00
9.917312295053530761e+03,2.557532658218054866e+00
9.917312316699213625e+03,2.557532658431910910e+00
9.917312338344896489e+03,2.557532658645768286e+00
9.917312359990579353e+03,2.557532658859627439e+00
9.917312381636262216e+03,2.557532659073487036e+00
9.917312403281945080e+03,2.557532659287348409e+00
9.917312424927629763e+03,2.557532659501211114e+00
9.917312446573312627e+03,2.557532659715073819e+00
9.917312468218995491e+03,2.557532659928938745e+00
9.917312489864678355e+03,2.557532660142804559e+00
9.917312511510361219e+03,2.557532660356671705e+00
9.917312533156044083e+03,2.557532660570539740e+00
9.917312554801726947e+03,2.557532660784409551e+00
9.917312576447409810e+03,2.557532660998280249e+00
9.917312598093094493e+03,2.557532661212151837e+00
9.917312619738777357e+03,2.557532661426025200e+00
9.917312641384460221e+03,2.557532661639899008e+00
9.917312663030143085e+03,2.557532661853774592e+00
9.917312684675825949e+03,2.557532662067651064e+00
9.917312706321508813e+03,2.557532662281528424e+00
9.917312727967191677e+03,2.557532662495407560e+00
9.917312749612874541e+03,2.557532662709287585e+00
9.917312771258559223e+03,2.557532662923168942e+00
9.917312792904242087e+03,2.557532663137051632e+00
9.917312814549924951e+03,2.557532663350935209e+00
9.917312836195607815e+03,2.557532663564820119e+00
9.917312857841290679e+03,2.557532663778706361e+00
9.917312879486973543e+03,2.557532663992593047e+00
9.917312901132656407e+03,2.557532664206481954e+00
9.917312922778339271e+03,2.557532664420370860e+00
9.917312944424022135e+03,2.557532664634261987e+00
9.917312966069706818e+03,2.557532664848154003e+00
9.917312987715389681e+03,2.557532665062046906e+00
9.917313009361072545e+03,2.557532665275941586e+00
9.917313031006755409e+03,2.557532665489836710e+00
9.917313052652438273e+03,2.557532665703733166e+00
9.917313074298121137e+03,2.557532665917631842e+00
9.917313095943804001e+03,2.557532666131530519e+00
9.917313117589486865e+03,2.557532666345430528e+00
9.917313139235171548e+03,2.557532666559332313e+00
9.917313160880854412e+03,2.557532666773234986e+00
9.917313182526537275e+03,2.557532666987138548e+00
9.917313204172220139e+03,2.557532667201043441e+00
9.917313225817903003e+03,2.557532667414949668e+00
9.917313247463585867e+03,2.557532667628857226e+00
9.917313269109268731e+03,2.557532667842765672e+00
9.917313290754951595e+03,2.557532668056675007e+00
9.917313312400636278e+03,2.557532668270586118e+00
9.917313334046319142e+03,2.557532668484498561e+00
9.917313355692002006e+03,2.557532668698411449e+00
9.917313377337684869e+03,2.557532668912326113e+00
9.917313398983367733e+03,2.557532669126241665e+00
9.917313420629050597e+03,2.557532669340158549e+00
9.917313442274733461e+03,2.557532669554076765e+00
