Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.062594821759266779e+04,4.165643664948467517e+02
1.062594823627046208e+04,4.165687590050723088e+02
1.062594825494825454e+04,4.165731510489308675e+02
1.062594827362604883e+04,4.165775426272675759e+02
1.062594829230384312e+04,4.165819337396445121e+02
1.062594831098163559e+04,4.165863243856236977e+02
1.062594832965942987e+04,4.165907145660499395e+02
1.062594834833722416e+04,4.165951042804853728e+02
1.062594836701501663e+04,4.165994935284923031e+02
1.062594838569281092e+04,4.166038823109151963e+02
1.062594840437060520e+04,4.166082706273165286e+02
1.062594842304839767e+04,4.166126584772584351e+02
1.062594844172619196e+04,4.166170458615852681e+02
1.062594846040398625e+04,4.166214327798596173e+02
1.062594847908178053e+04,4.166258192320709668e+02
1.062594849775957300e+04,4.166302052177818496e+02
1.062594851643736729e+04,4.166345907378365041e+02
1.062594853511516158e+04,4.166389757917972929e+02
1.062594855379295404e+04,4.166433603792269764e+02
1.062594857247074833e+04,4.166477445009692246e+02
1.062594859114854262e+04,4.166521281565867980e+02
1.062594860982633509e+04,4.166565113456424569e+02
1.062594862850412937e+04,4.166608940689796441e+02
1.062594864718192366e+04,4.166652763261613472e+02
1.062594866585971613e+04,4.166696581167504405e+02
1.062594868453751042e+04,4.166740394415900255e+02
1.062594870321530470e+04,4.166784203002432037e+02
1.062594872189309717e+04,4.166828006922730196e+02
1.062594874057089146e+04,4.166871806185224045e+02
1.062594875924868575e+04,4.166915600785545166e+02
1.062594877792647821e+04,4.166959390719325711e+02
1.062594879660427250e+04,4.167003175994992148e+02
1.062594881528206679e+04,4.167046956608176060e+02
1.062594883395985926e+04,4.167090732554513011e+02
1.062594885263765354e+04,4.167134503842425488e+02
1.062594887131544783e+04,4.167178270467548487e+02
1.062594888999324030e+04,4.167222032425517000e+02
1.062594890867103459e+04,4.167265789724751244e+02
1.062594892734882887e+04,4.167309542360887349e+02
1.062594894602662316e+04,4.167353290333822429e+02
1.062594896470441563e+04,4.167397033639194319e+02
1.062594898338220992e+04,4.167440772285419257e+02
1.062594900206000420e+04,4.167484506268135078e+02
1.062594902073779667e+04,4.167528235582980187e+02
1.062594903941559096e+04,4.167571960238369684e+02
1.062594905809338525e+04,4.167615680229940835e+02
1.062594907677117772e+04,4.167659395553336026e+02
1.062594909544897200e+04,4.167703106216966376e+02
1.062594911412676629e+04,4.167746812216470289e+02
1.062594913280455876e+04,4.167790513547490150e+02
1.062594915148235305e+04,4.167834210218437079e+02
1.062594917016014733e+04,4.167877902224950049e+02
1.062594918883793980e+04,4.167921589562673148e+02
1.062594920751573409e+04,4.167965272240011814e+02
1.062594922619352838e+04,4.168008950252610703e+02
1.062594924487132084e+04,4.168052623596112198e+02
1.062594926354911513e+04,4.168096292278921737e+02
1.062594928222690942e+04,4.168139956296681703e+02
1.062594930090470189e+04,4.168183615645040163e+02
1.062594931958249617e+04,4.168227270332396301e+02
1.062594933826029046e+04,4.168270920354396480e+02
1.062594935693808293e+04,4.168314565706687063e+02
1.062594937561587722e+04,4.168358206397667800e+02
1.062594939429367150e+04,4.168401842422984487e+02
1.062594941297146579e+04,4.168445473782535373e+02
1.062594943164925826e+04,4.168489100471969664e+02
1.062594945032705255e+04,4.168532722499680858e+02
1.062594946900484683e+04,4.168576339861319298e+02
1.062594948768263930e+04,4.168619952552534187e+02
1.062594950636043359e+04,4.168663560581719025e+02
1.062594952503822788e+04,4.168707163944522449e+02
1.062594954371602034e+04,4.168750762636597642e+02
1.062594956239381463e+04,4.168794356666333556e+02
1.062594958107160892e+04,4.168837946029381669e+02
1.062594959974940139e+04,4.168881530721394597e+02
1.062594961842719567e+04,4.168925110750760723e+02
1.062594963710498996e+04,4.168968686113130957e+02
1.062594965578278243e+04,4.169012256804161893e+02
1.062594967446057672e+04,4.169055822832236231e+02
1.062594969313837100e+04,4.169099384193008859e+02
1.062594971181616347e+04,4.169142940882135804e+02
1.062594973049395776e+04,4.169186492907999195e+02
1.062594974917175205e+04,4.169230040266252786e+02
1.062594976784954451e+04,4.169273582952555444e+02
1.062594978652733880e+04,4.169317120975286457e+02
1.062594980520513309e+04,4.169360654330101283e+02
1.062594982388292556e+04,4.169404183012659928e+02
1.062594984256071984e+04,4.169447707031337700e+02
1.062594986123851413e+04,4.169491226381794036e+02
1.062594987991630842e+04,4.169534741063926049e+02
1.062594989859410089e+04,4.169578251073394313e+02
1.062594991727189517e+04,4.169621756418571863e+02
1.062594993594968946e+04,4.169665257095118136e+02
1.062594995462748193e+04,4.169708753098695979e+02
1.062594997330527622e+04,4.169752244437675017e+02
1.062594999198307050e+04,4.169795731107717529e+02
1.062595001066086297e+04,4.169839213104485793e+02
1.062595002933865726e+04,4.169882690436347730e+02
1.062595004801645155e+04,4.169926163098965617e+02
1.062595006669424401e+04,4.169969631088006281e+02
1.062595008537203830e+04,4.170013094411831958e+02
1.062595010404983259e+04,4.170056553066107767e+02
1.062595012272762506e+04,4.170100007046499968e+02
1.062595014140541934e+04,4.170143456361371364e+02
1.062595016008321363e+04,4.170186901006386506e+02
1.062595017876100610e+04,4.170230340977213359e+02
1.062595019743880039e+04,4.170273776282211884e+02
1.062595021611659467e+04,4.170317206917047770e+02
1.062595023479438714e+04,4.170360632877391254e+02
1.062595025347218143e+04,4.170404054171598318e+02
1.062595027214997572e+04,4.170447470795337495e+02
1.062595029082776819e+04,4.170490882744279588e+02
1.062595030950556247e+04,4.170534290026778308e+02
1.062595032818335676e+04,4.170577692638503322e+02
1.062595034686115105e+04,4.170621090579352881e+02
1.062595036553894352e+04,4.170664483844999495e+02
1.062595038421673780e+04,4.170707872443791757e+02
1.062595040289453209e+04,4.170751256371403883e+02
1.062595042157232456e+04,4.170794635623508952e+02
1.062595044025011885e+04,4.170838010208453852e+02
1.062595045892791313e+04,4.170881380121911093e+02
