Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.013335255787055939e+04,4.737713650067436220e+02
1.013335257878931770e+04,4.737749565730940731e+02
1.013335259970807601e+04,4.737785480760364862e+02
1.013335262062683432e+04,4.737821395155676782e+02
1.013335264154559445e+04,4.737857308919962520e+02
1.013335266246435276e+04,4.737893222046938604e+02
1.013335268338311107e+04,4.737929134539694473e+02
1.013335270430186938e+04,4.737965046398195454e+02
1.013335272522062769e+04,4.738000957622402893e+02
1.013335274613938600e+04,4.738036868212282684e+02
1.013335276705814431e+04,4.738072778167799584e+02
1.013335278797690262e+04,4.738108687488918349e+02
1.013335280889566275e+04,4.738144596178724441e+02
1.013335282981442106e+04,4.738180504230938368e+02
1.013335285073317937e+04,4.738216411648646726e+02
1.013335287165193768e+04,4.738252318431814842e+02
1.013335289257069599e+04,4.738288224580405767e+02
1.013335291348945429e+04,4.738324130094384827e+02
1.013335293440821260e+04,4.738360034973715642e+02
1.013335295532697091e+04,4.738395939218362969e+02
1.013335297624573104e+04,4.738431842831413974e+02
1.013335299716448935e+04,4.738467745806588027e+02
1.013335301808324766e+04,4.738503648146971727e+02
1.013335303900200597e+04,4.738539549852530399e+02
1.013335305992076428e+04,4.738575450923227663e+02
1.013335308083952259e+04,4.738611351359027708e+02
1.013335310175828090e+04,4.738647251159894154e+02
1.013335312267703921e+04,4.738683150325795168e+02
1.013335314359579934e+04,4.738719048859812233e+02
1.013335316451455765e+04,4.738754946755669266e+02
1.013335318543331596e+04,4.738790844016450592e+02
1.013335320635207427e+04,4.738826740642123241e+02
1.013335322727083258e+04,4.738862636632649128e+02
1.013335324818959089e+04,4.738898531987993579e+02
1.013335326910834920e+04,4.738934426708120782e+02
1.013335329002710751e+04,4.738970320792994926e+02
1.013335331094586763e+04,4.739006214245702040e+02
1.013335333186462594e+04,4.739042107059964337e+02
1.013335335278338425e+04,4.739077999238868415e+02
1.013335337370214256e+04,4.739113890782377325e+02
1.013335339462090087e+04,4.739149781690454688e+02
1.013335341553965918e+04,4.739185671963065829e+02
1.013335343645841749e+04,4.739221561600176074e+02
1.013335345737717762e+04,4.739257450604869177e+02
1.013335347829593593e+04,4.739293338970869627e+02
1.013335349921469424e+04,4.739329226701261746e+02
1.013335352013345255e+04,4.739365113796009723e+02
1.013335354105221086e+04,4.739401000255077179e+02
1.013335356197096917e+04,4.739436886078431144e+02
1.013335358288972748e+04,4.739472771266032964e+02
1.013335360380848579e+04,4.739508655817849103e+02
1.013335362472724591e+04,4.739544539736963316e+02
1.013335364564600422e+04,4.739580423017100088e+02
1.013335366656476253e+04,4.739616305661344313e+02
1.013335368748352084e+04,4.739652187669660179e+02
1.013335370840227915e+04,4.739688069042011307e+02
1.013335372932103746e+04,4.739723949778363590e+02
1.013335375023979577e+04,4.739759829878678943e+02
1.013335377115855408e+04,4.739795709342925534e+02
1.013335379207731421e+04,4.739831588174184276e+02
1.013335381299607252e+04,4.739867466366181361e+02
1.013335383391483083e+04,4.739903343922001682e+02
1.013335385483358914e+04,4.739939220841608858e+02
1.013335387575234745e+04,4.739975097124966510e+02
1.013335389667110576e+04,4.740010972772040532e+02
1.013335391758986407e+04,4.740046847782795112e+02
1.013335393850862238e+04,4.740082722157194439e+02
1.013335395942738251e+04,4.740118595898321701e+02
1.013335398034614082e+04,4.740154468999902519e+02
1.013335400126489913e+04,4.740190341465022925e+02
1.013335402218365743e+04,4.740226213293644832e+02
1.013335404310241574e+04,4.740262084485733567e+02
1.013335406402117405e+04,4.740297955041253317e+02
1.013335408493993236e+04,4.740333824960169977e+02
1.013335410585869067e+04,4.740369694242444893e+02
1.013335412677745080e+04,4.740405562891165232e+02
1.013335414769620911e+04,4.740441430900055479e+02
1.013335416861496742e+04,4.740477298272198823e+02
1.013335418953372573e+04,4.740513165007559451e+02
1.013335421045248404e+04,4.740549031106103257e+02
1.013335423137124235e+04,4.740584896567793862e+02
1.013335425229000066e+04,4.740620761392594886e+02
1.013335427320876079e+04,4.740656625583590653e+02
1.013335429412751910e+04,4.740692489134507355e+02
1.013335431504627741e+04,4.740728352048429883e+02
1.013335433596503572e+04,4.740764214325320154e+02
1.013335435688379403e+04,4.740800075965144629e+02
1.013335437780255234e+04,4.740835936967866360e+02
1.013335439872131064e+04,4.740871797333450672e+02
1.013335441964006895e+04,4.740907657061862892e+02
1.013335444055882908e+04,4.740943516156184501e+02
1.013335446147758739e+04,4.740979374610141690e+02
1.013335448239634570e+04,4.741015232426819921e+02
1.013335450331510401e+04,4.741051089606182813e+02
1.013335452423386232e+04,4.741086946148195693e+02
1.013335454515262063e+04,4.741122802052820475e+02
1.013335456607137894e+04,4.741158657320023053e+02
1.013335458699013725e+04,4.741194511949768753e+02
1.013335460790889738e+04,4.741230365945139056e+02
1.013335462882765569e+04,4.741266219299862428e+02
1.013335464974641400e+04,4.741302072017022056e+02
1.013335467066517231e+04,4.741337924096581560e+02
1.013335469158393062e+04,4.741373775538505129e+02
1.013335471250268893e+04,4.741409626342758656e+02
1.013335473342144724e+04,4.741445476509304626e+02
1.013335475434020555e+04,4.741481326038109501e+02
1.013335477525896567e+04,4.741517174932253056e+02
1.013335479617772398e+04,4.741553023185467168e+02
1.013335481709648229e+04,4.741588870800831046e+02
1.013335483801524060e+04,4.741624717778312288e+02
1.013335485893399891e+04,4.741660564117872241e+02
1.013335487985275722e+04,4.741696409819477935e+02
1.013335490077151553e+04,4.741732254883092423e+02
1.013335492169027384e+04,4.741768099308679894e+02
1.013335494260903397e+04,4.741803943099322964e+02
1.013335496352779228e+04,4.741839786248750670e+02
1.013335498444655059e+04,4.741875628760046197e+02
1.013335500536530890e+04,4.741911470633172598e+02
1.013335502628406721e+04,4.741947311868095198e+02
1.013335504720282552e+04,4.741983152464777618e+02
1.013335506812158383e+04,4.742018992423184613e+02
1.013335508904034396e+04,4.742054831746397099e+02
1.013335510995910226e+04,4.742090670428148087e+02
1.013335513087786057e+04,4.742126508471515081e+02
1.013335515179661888e+04,4.742162345876465679e+02
1.013335517271537719e+04,4.742198182642964071e+02
1.013335519363413550e+04,4.742234018770972739e+02
1.013335521455289381e+04,4.742269854260457578e+02
1.013335523547165212e+04,4.742305689111382208e+02
1.013335525639041225e+04,4.742341523326828110e+02
1.013335527730917056e+04,4.742377356900527730e+02
1.013335529822792887e+04,4.742413189835559706e+02
1.013335531914668718e+04,4.742449022131891638e+02
1.013335534006544549e+04,4.742484853789484873e+02
1.013335536098420380e+04,4.742520684808305305e+02
1.013335538190296211e+04,4.742556515188317690e+02
1.013335540282172042e+04,4.742592344929486217e+02
1.013335542374048055e+04,4.742628174034891231e+02
1.013335544465923886e+04,4.742664002498264608e+02
1.013335546557799717e+04,4.742699830322687262e+02
1.013335548649675547e+04,4.742735657508124518e+02
1.013335550741551378e+04,4.742771484054539997e+02
1.013335552833427209e+04,4.742807309961897886e+02
1.013335554925303040e+04,4.742843135230162943e+02
1.013335557017178871e+04,4.742878959859300494e+02
1.013335559109054884e+04,4.742914783852388609e+02
1.013335561200930715e+04,4.742950607203162576e+02
1.013335563292806546e+04,4.742986429914701034e+02
1.013335565384682377e+04,4.743022251986969877e+02
1.013335567476558208e+04,4.743058073419932725e+02
1.013335569568434039e+04,4.743093894213552630e+02
1.013335571660309870e+04,4.743129714367796623e+02
1.013335573752185701e+04,4.743165533882628324e+02
1.013335575844061714e+04,4.743201352761125804e+02
1.013335577935937545e+04,4.743237170997025487e+02
1.013335580027813376e+04,4.743272988593406012e+02
1.013335582119689207e+04,4.743308805550231568e+02
1.013335584211565038e+04,4.743344621867466913e+02
1.013335586303440869e+04,4.743380437545076802e+02
1.013335588395316699e+04,4.743416252583024857e+02
1.013335590487192530e+04,4.743452066981276971e+02
1.013335592579068543e+04,4.743487880742910079e+02
1.013335594670944374e+04,4.743523693861661172e+02
1.013335596762820205e+04,4.743559506340608323e+02
1.013335598854696036e+04,4.743595318179717992e+02
1.013335600946571867e+04,4.743631129378952096e+02
1.013335603038447698e+04,4.743666939938275391e+02
1.013335605130323529e+04,4.743702749857654908e+02
1.013335607222199542e+04,4.743738559140166444e+02
1.013335609314075373e+04,4.743774367779548129e+02
1.013335611405951204e+04,4.743810175778875760e+02
1.013335613497827035e+04,4.743845983138117504e+02
1.013335615589702866e+04,4.743881789857235276e+02
1.013335617681578697e+04,4.743917595936193834e+02
1.013335619773454528e+04,4.743953401374960208e+02
1.013335621865330359e+04,4.743989206173494608e+02
1.013335623957206371e+04,4.744025010334878516e+02
1.013335626049082202e+04,4.744060813852847787e+02
1.013335628140958033e+04,4.744096616730481060e+02
1.013335630232833864e+04,4.744132418967741387e+02
1.013335632324709695e+04,4.744168220564595231e+02
1.013335634416585526e+04,4.744204021521006212e+02
1.013335636508461357e+04,4.744239821836937949e+02
1.013335638600337188e+04,4.744275621512356338e+02
1.013335640692213201e+04,4.744311420550337175e+02
1.013335642784089032e+04,4.744347218944621432e+02
1.013335644875964863e+04,4.744383016698284337e+02
1.013335646967840694e+04,4.744418813811291784e+02
1.013335649059716525e+04,4.744454610283607394e+02
1.013335651151592356e+04,4.744490406115195356e+02
1.013335653243468187e+04,4.744526201306022131e+02
1.013335655335344018e+04,4.744561995856049066e+02
1.013335657427220031e+04,4.744597789768355938e+02
1.013335659519095861e+04,4.744633583036680307e+02
1.013335661610971692e+04,4.744669375664099675e+02
1.013335663702847523e+04,4.744705167650581075e+02
1.013335665794723354e+04,4.744740958996085283e+02
1.013335667886599185e+04,4.744776749700577625e+02
1.013335669978475016e+04,4.744812539764023995e+02
1.013335672070350847e+04,4.744848329186387446e+02
1.013335674162226860e+04,4.744884117970746047e+02
1.013335676254102691e+04,4.744919906110838497e+02
1.013335678345978522e+04,4.744955693609742298e+02
1.013335680437854353e+04,4.744991480467422207e+02
1.013335682529730184e+04,4.745027266683841276e+02
1.013335684621606015e+04,4.745063052258965399e+02
1.013335686713481846e+04,4.745098837192759333e+02
1.013335688805357859e+04,4.745134621488298308e+02
1.013335690897233690e+04,4.745170405139323293e+02
1.013335692989109521e+04,4.745206188148911224e+02
1.013335695080985352e+04,4.745241970517025152e+02
1.013335697172861182e+04,4.745277752243631539e+02
1.013335699264737013e+04,4.745313533328693438e+02
1.013335701356612844e+04,4.745349313772176174e+02
1.013335703448488675e+04,4.745385093574044504e+02
1.013335705540364688e+04,4.745420872737372520e+02
1.013335707632240519e+04,4.745456651255904035e+02
1.013335709724116350e+04,4.745492429132713710e+02
1.013335711815992181e+04,4.745528206367766302e+02
1.013335713907868012e+04,4.745563982961025999e+02
1.013335715999743843e+04,4.745599758912457560e+02
1.013335718091619674e+04,4.745635534222026308e+02
