Time (BJD_TBD - 2450000), L_e/L_star (ppm)
9.879538437500130385e+03,3.350400388287157938e+01
9.879542286652405892e+03,3.328093592729504024e+01
9.879546135804683217e+03,3.305835224881457179e+01
9.879549984956958724e+03,3.283625634773015634e+01
9.879553834109236050e+03,3.261465171625135895e+01
9.879557683261511556e+03,3.239354183928189457e+01
9.879561532413788882e+03,3.217293019352716499e+01
9.879565381566064389e+03,3.195282024827548639e+01
9.879569230718341714e+03,3.173321546450946329e+01
9.879573079870617221e+03,3.151411929568364556e+01
9.879576929022892728e+03,3.129553518694333647e+01
9.879580778175170053e+03,3.107746657538271506e+01
9.879584627327445560e+03,3.085991689029889784e+01
9.879588476479722885e+03,3.064288955241726242e+01
9.879592325631998392e+03,3.042638797466005940e+01
9.879596174784275718e+03,3.021041556127235594e+01
9.879600023936551224e+03,2.999497570858695639e+01
9.879603873088828550e+03,2.978007180415441724e+01
9.879607722241104057e+03,2.956570722750444702e+01
9.879611571393379563e+03,2.935188534938102478e+01
9.879615420545656889e+03,2.913860953199538883e+01
9.879619269697932396e+03,2.892588312927423289e+01
9.879623118850209721e+03,2.871370948610224261e+01
9.879626968002485228e+03,2.850209193907356919e+01
9.879630817154762553e+03,2.829103381563738395e+01
9.879634666307038060e+03,2.808053843484542611e+01
9.879638515459315386e+03,2.787060910650206580e+01
9.879642364611590892e+03,2.766124913190788703e+01
9.879646213763868218e+03,2.745246180301420935e+01
9.879650062916143725e+03,2.724425040316282676e+01
9.879653912068419231e+03,2.703661820634303226e+01
9.879657761220696557e+03,2.682956847743729867e+01
9.879661610372972063e+03,2.662310447246228051e+01
9.879665459525249389e+03,2.641722943783347688e+01
9.879669308677524896e+03,2.621194661109458934e+01
9.879673157829802221e+03,2.600725922008831859e+01
9.879677006982077728e+03,2.580317048368183208e+01
9.879680856134355054e+03,2.559968361094207978e+01
9.879684705286630560e+03,2.539680180185713354e+01
9.879688554438906067e+03,2.519452824661182788e+01
9.879692403591183393e+03,2.499286612582753619e+01
9.879696252743458899e+03,2.479181861079661786e+01
9.879700101895736225e+03,2.459138886276631553e+01
9.879703951048011731e+03,2.439158003364897809e+01
9.879707800200289057e+03,2.419239526521489125e+01
9.879711649352564564e+03,2.399383768979813070e+01
9.879715498504841889e+03,2.379591042949444457e+01
9.879719347657117396e+03,2.359861659686260893e+01
9.879723196809392903e+03,2.340195929422019816e+01
9.879727045961670228e+03,2.320594161387662169e+01
9.879730895113945735e+03,2.301056663836106964e+01
9.879734744266223061e+03,2.281583743972644029e+01
9.879738593418498567e+03,2.262175708023956844e+01
9.879742442570775893e+03,2.242832861159691760e+01
9.879746291723051399e+03,2.223555507561036393e+01
9.879750140875328725e+03,2.204343950342807545e+01
9.879753990027604232e+03,2.185198491621556727e+01
9.879757839179879738e+03,2.166119432447203152e+01
9.879761688332157064e+03,2.147107072825662755e+01
9.879765537484432571e+03,2.128161711740959561e+01
9.879769386636709896e+03,2.109283647087694291e+01
9.879773235788985403e+03,2.090473175737992761e+01
9.879777084941262729e+03,2.071730593465473191e+01
9.879780934093538235e+03,2.053056195011694030e+01
9.879784783245815561e+03,2.034450274010677617e+01
9.879788632398091067e+03,2.015913123054879108e+01
9.879792481550366574e+03,1.997445033628971345e+01
9.879796330702643900e+03,1.979046296131767235e+01
9.879800179854919406e+03,1.960717199897605312e+01
9.879804029007196732e+03,1.942458033131016037e+01
9.879807878159472239e+03,1.924269082971478184e+01
9.879811727311749564e+03,1.906150635419882633e+01
9.879815576464025071e+03,1.888102975402788886e+01
9.879819425616302397e+03,1.870126386699458365e+01
9.879823274768577903e+03,1.852221152005612126e+01
9.879827123920853410e+03,1.834387552869444349e+01
9.879830973073130735e+03,1.816625869712819608e+01
9.879834822225406242e+03,1.798936381851909871e+01
9.879838671377683568e+03,1.781319367434115009e+01
9.879842520529959074e+03,1.763775103500573849e+01
9.879846369682236400e+03,1.746303865915208675e+01
9.879850218834511907e+03,1.728905929426703381e+01
9.879854067986789232e+03,1.711581567598143039e+01
9.879857917139064739e+03,1.694331052868478338e+01
9.879861766291342065e+03,1.677154656482751705e+01
9.879865615443617571e+03,1.660052648553046239e+01
9.879869464595893078e+03,1.643025297997323264e+01
9.879873313748170403e+03,1.626072872559721461e+01
9.879877162900445910e+03,1.609195638830207287e+01
9.879881012052723236e+03,1.592393862184393072e+01
9.879884861204998742e+03,1.575667806843175889e+01
9.879888710357276068e+03,1.559017735805061733e+01
9.879892559509551575e+03,1.542443910905258164e+01
9.879896408661828900e+03,1.525946592748618613e+01
9.879900257814104407e+03,1.509526040768192701e+01
9.879904106966379914e+03,1.493182513166494196e+01
9.879907956118657239e+03,1.476916266934981437e+01
9.879911805270932746e+03,1.460727557872926852e+01
9.879915654423210071e+03,1.444616640529660678e+01
9.879919503575485578e+03,1.428583768261790254e+01
9.879923352727762904e+03,1.412629193168288211e+01
9.879927201880038410e+03,1.396753166147152569e+01
9.879931051032315736e+03,1.380955936831147568e+01
9.879934900184591243e+03,1.365237753643884311e+01
9.879938749336866749e+03,1.349598863743580424e+01
9.879942598489144075e+03,1.334039513041724234e+01
9.879946447641419581e+03,1.318559946221108703e+01
9.879950296793696907e+03,1.303160406680599870e+01
9.879954145945972414e+03,1.287841136589833724e+01
9.879957995098249739e+03,1.272602376827193105e+01
9.879961844250525246e+03,1.257444367033925303e+01
9.879965693402802572e+03,1.242367345552777103e+01
