Time (BJD_TBD - 2450000), L_f/L_star (ppm)
1.063802708333311602e+04,3.082407735217187650e+01
1.063802710516863226e+04,3.082462120803012695e+01
1.063802712700415032e+04,3.082516506530886957e+01
1.063802714883966655e+04,3.082570892391738226e+01
1.063802717067518279e+04,3.082625278390083778e+01
1.063802719251070084e+04,3.082679664530443020e+01
1.063802721434621708e+04,3.082734050803740544e+01
1.063802723618173331e+04,3.082788437214496113e+01
1.063802725801725137e+04,3.082842823767228424e+01
1.063802727985276761e+04,3.082897210452864556e+01
1.063802730168828566e+04,3.082951597280452560e+01
1.063802732352380190e+04,3.083005984240919517e+01
1.063802734535931813e+04,3.083060371338784833e+01
1.063802736719483619e+04,3.083114758578565784e+01
1.063802738903035242e+04,3.083169145951190515e+01
1.063802741086586866e+04,3.083223533461176302e+01
1.063802743270138672e+04,3.083277921113042552e+01
1.063802745453690295e+04,3.083332308897714213e+01
1.063802747637241919e+04,3.083386696819712469e+01
1.063802749820793724e+04,3.083441084883554595e+01
1.063802752004345348e+04,3.083495473080166249e+01
1.063802754187896971e+04,3.083549861414067550e+01
1.063802756371448777e+04,3.083604249889776838e+01
1.063802758555000401e+04,3.083658638498218352e+01
1.063802760738552206e+04,3.083713027248445471e+01
1.063802762922103830e+04,3.083767416131381367e+01
1.063802765105655453e+04,3.083821805151546869e+01
1.063802767289207259e+04,3.083876194313458896e+01
1.063802769472758882e+04,3.083930583608045239e+01
1.063802771656310506e+04,3.083984973039822819e+01
1.063802773839862311e+04,3.084039362613312818e+01
1.063802776023413935e+04,3.084093752319440185e+01
1.063802778206965559e+04,3.084148142162722550e+01
1.063802780390517364e+04,3.084202532147680031e+01
1.063802782574068988e+04,3.084256922265240419e+01
1.063802784757620611e+04,3.084311312519919923e+01
1.063802786941172417e+04,3.084365702916236884e+01
1.063802789124724040e+04,3.084420093445119093e+01
1.063802791308275846e+04,3.084474484115617088e+01
1.063802793491827470e+04,3.084528874918654751e+01
1.063802795675379093e+04,3.084583265858752554e+01
1.063802797858930899e+04,3.084637656940428840e+01
1.063802800042482522e+04,3.084692048154608912e+01
1.063802802226034146e+04,3.084746439505812532e+01
1.063802804409585951e+04,3.084800830998558041e+01
1.063802806593137575e+04,3.084855222623772519e+01
1.063802808776689199e+04,3.084909614385972887e+01
1.063802810960241004e+04,3.084964006289679617e+01
1.063802813143792628e+04,3.085018398325819078e+01
1.063802815327344251e+04,3.085072790498908901e+01
1.063802817510896057e+04,3.085127182813468139e+01
1.063802819694447680e+04,3.085181575260422449e+01
1.063802821877999486e+04,3.085235967848824146e+01
1.063802824061551109e+04,3.085290360569596757e+01
1.063802826245102733e+04,3.085344753427258269e+01
1.063802828428654539e+04,3.085399146426331285e+01
1.063802830612206162e+04,3.085453539557738623e+01
1.063802832795757786e+04,3.085507932826000044e+01
1.063802834979309591e+04,3.085562326235633890e+01
1.063802837162861215e+04,3.085616719777568306e+01
1.063802839346412838e+04,3.085671113456319503e+01
1.063802841529964644e+04,3.085725507276407598e+01
1.063802843713516268e+04,3.085779901228759314e+01
