Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.014846018518507481e+04,3.604081352385048120e+00
1.014846020605984813e+04,3.604081352635118751e+00
1.014846022693461964e+04,3.604081352885462941e+00
1.014846024780939297e+04,3.604081353136080246e+00
1.014846026868416629e+04,3.604081353386969333e+00
1.014846028955893780e+04,3.604081353638132423e+00
1.014846031043371113e+04,3.604081353889568184e+00
1.014846033130848264e+04,3.604081354141277060e+00
1.014846035218325596e+04,3.604081354393258607e+00
1.014846037305802929e+04,3.604081354645512825e+00
1.014846039393280080e+04,3.604081354898040157e+00
1.014846041480757413e+04,3.604081355150841492e+00
1.014846043568234745e+04,3.604081355403914610e+00
1.014846045655711896e+04,3.604081355657260843e+00
1.014846047743189229e+04,3.604081355910880635e+00
1.014846049830666561e+04,3.604081356164772210e+00
1.014846051918143712e+04,3.604081356418937787e+00
1.014846054005621045e+04,3.604081356673376035e+00
1.014846056093098196e+04,3.604081356928086954e+00
1.014846058180575528e+04,3.604081357183070988e+00
1.014846060268052861e+04,3.604081357438328137e+00
1.014846062355530012e+04,3.604081357693857957e+00
1.014846064443007344e+04,3.604081357949660891e+00
1.014846066530484677e+04,3.604081358205736496e+00
1.014846068617961828e+04,3.604081358462085216e+00
1.014846070705439161e+04,3.604081358718707495e+00
1.014846072792916493e+04,3.604081358975602001e+00
1.014846074880393644e+04,3.604081359232769621e+00
1.014846076967870977e+04,3.604081359490210357e+00
1.014846079055348127e+04,3.604081359747923763e+00
1.014846081142825460e+04,3.604081360005910284e+00
1.014846083230302793e+04,3.604081360264169476e+00
1.014846085317779944e+04,3.604081360522701782e+00
1.014846087405257276e+04,3.604081360781507204e+00
1.014846089492734609e+04,3.604081361040584852e+00
1.014846091580211760e+04,3.604081361299936059e+00
1.014846093667689092e+04,3.604081361559560381e+00
1.014846095755166243e+04,3.604081361819457374e+00
1.014846097842643576e+04,3.604081362079627482e+00
1.014846099930120909e+04,3.604081362340070260e+00
1.014846102017598059e+04,3.604081362600786598e+00
1.014846104105075392e+04,3.604081362861775162e+00
1.014846106192552725e+04,3.604081363123036841e+00
1.014846108280029875e+04,3.604081363384571191e+00
1.014846110367507208e+04,3.604081363646379099e+00
1.014846112454984541e+04,3.604081363908459679e+00
1.014846114542461692e+04,3.604081364170813373e+00
1.014846116629939024e+04,3.604081364433439294e+00
1.014846118717416175e+04,3.604081364696338774e+00
1.014846120804893508e+04,3.604081364959511369e+00
1.014846122892370840e+04,3.604081365222957078e+00
1.014846124979847991e+04,3.604081365486674571e+00
1.014846127067325324e+04,3.604081365750665622e+00
1.014846129154802657e+04,3.604081366014929788e+00
1.014846131242279807e+04,3.604081366279466625e+00
1.014846133329757140e+04,3.604081366544276577e+00
1.014846135417234473e+04,3.604081366809359199e+00
1.014846137504711623e+04,3.604081367074714937e+00
1.014846139592188956e+04,3.604081367340344233e+00
1.014846141679666107e+04,3.604081367606245756e+00
1.014846143767143440e+04,3.604081367872420394e+00
1.014846145854620772e+04,3.604081368138868147e+00
1.014846147942097923e+04,3.604081368405588126e+00
1.014846150029575256e+04,3.604081368672582109e+00
1.014846152117052588e+04,3.604081368939847874e+00
1.014846154204529739e+04,3.604081369207387642e+00
1.014846156292007072e+04,3.604081369475199192e+00
1.014846158379484405e+04,3.604081369743284746e+00
1.014846160466961555e+04,3.604081370011642971e+00
1.014846162554438888e+04,3.604081370280274310e+00
1.014846164641916039e+04,3.604081370549177432e+00
1.014846166729393371e+04,3.604081370818354113e+00
1.014846168816870704e+04,3.604081371087804353e+00
1.014846170904347855e+04,3.604081371357526820e+00
1.014846172991825188e+04,3.604081371627522401e+00
1.014846175079302520e+04,3.604081371897791097e+00
1.014846177166779671e+04,3.604081372168332464e+00
1.014846179254257004e+04,3.604081372439147390e+00
1.014846181341734336e+04,3.604081372710234543e+00
1.014846183429211487e+04,3.604081372981594811e+00
1.014846185516688820e+04,3.604081373253228637e+00
1.014846187604165971e+04,3.604081373525134246e+00
1.014846189691643303e+04,3.604081373797312970e+00
1.014846191779120636e+04,3.604081374069765697e+00
1.014846193866597787e+04,3.604081374342490207e+00
1.014846195954075120e+04,3.604081374615488276e+00
1.014846198041552452e+04,3.604081374888758571e+00
1.014846200129029603e+04,3.604081375162302425e+00
1.014846202216506936e+04,3.604081375436119394e+00
1.014846204303984086e+04,3.604081375710209034e+00
1.014846206391461419e+04,3.604081375984570901e+00
1.014846208478938752e+04,3.604081376259206770e+00
1.014846210566415903e+04,3.604081376534114867e+00
1.014846212653893235e+04,3.604081376809296522e+00
1.014846214741370568e+04,3.604081377084750404e+00
1.014846216828847719e+04,3.604081377360477845e+00
1.014846218916325051e+04,3.604081377636477956e+00
1.014846221003802384e+04,3.604081377912750739e+00
1.014846223091279535e+04,3.604081378189296636e+00
1.014846225178756868e+04,3.604081378466115204e+00
1.014846227266234018e+04,3.604081378743206887e+00
1.014846229353711351e+04,3.604081379020572129e+00
1.014846231441188684e+04,3.604081379298209153e+00
1.014846233528665834e+04,3.604081379576119737e+00
1.014846235616143167e+04,3.604081379854303435e+00
1.014846237703620500e+04,3.604081380132759360e+00
1.014846239791097651e+04,3.604081380411488400e+00
1.014846241878574983e+04,3.604081380690490999e+00
1.014846243966052316e+04,3.604081380969765824e+00
1.014846246053529467e+04,3.604081381249314209e+00
1.014846248141006799e+04,3.604081381529135708e+00
1.014846250228483950e+04,3.604081381809228990e+00
1.014846252315961283e+04,3.604081382089595831e+00
1.014846254403438616e+04,3.604081382370235787e+00
1.014846256490915766e+04,3.604081382651147969e+00
1.014846258578393099e+04,3.604081382932333710e+00
1.014846260665870432e+04,3.604081383213792122e+00
1.014846262753347582e+04,3.604081383495523649e+00
1.014846264840824915e+04,3.604081383777527403e+00
1.014846266928302248e+04,3.604081384059804716e+00
