Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.879538437500130385e+03,2.264828938377767287e+01
9.879542286652405892e+03,2.269696152825265756e+01
9.879546135804683217e+03,2.274564238028707663e+01
9.879549984956958724e+03,2.279433175328313155e+01
9.879553834109236050e+03,2.284302946070235762e+01
9.879557683261511556e+03,2.289173531588233601e+01
9.879561532413788882e+03,2.294044913222147386e+01
9.879565381566064389e+03,2.298917072299558839e+01
9.879569230718341714e+03,2.303789990154280787e+01
9.879573079870617221e+03,2.308663648108007038e+01
9.879576929022892728e+03,2.313538027486503168e+01
9.879580778175170053e+03,2.318413109612772161e+01
9.879584627327445560e+03,2.323288875800211528e+01
9.879588476479722885e+03,2.328165307368815462e+01
9.879592325631998392e+03,2.333042385626808368e+01
9.879596174784275718e+03,2.337920091889156637e+01
9.879600023936551224e+03,2.342798407459198273e+01
9.879603873088828550e+03,2.347677313647160702e+01
9.879607722241104057e+03,2.352556791751783294e+01
9.879611571393379563e+03,2.357436823076530885e+01
9.879615420545656889e+03,2.362317388922749828e+01
9.879619269697932396e+03,2.367198470582819780e+01
9.879623118850209721e+03,2.372080049356367226e+01
9.879626968002485228e+03,2.376962106531888708e+01
9.879630817154762553e+03,2.381844623405275030e+01
9.879634666307038060e+03,2.386727581261426323e+01
9.879638515459315386e+03,2.391610961392781576e+01
9.879642364611590892e+03,2.396494745080932987e+01
9.879646213763868218e+03,2.401378913615156208e+01
9.879650062916143725e+03,2.406263448274020078e+01
9.879653912068419231e+03,2.411148330341615065e+01
9.879657761220696557e+03,2.416033541100702209e+01
9.879661610372972063e+03,2.420919061825853547e+01
9.879665459525249389e+03,2.425804873799690498e+01
9.879669308677524896e+03,2.430690958294484361e+01
9.879673157829802221e+03,2.435577296590695084e+01
9.879677006982077728e+03,2.440463869958575316e+01
9.879680856134355054e+03,2.445350659676712368e+01
9.879684705286630560e+03,2.450237647013629427e+01
9.879688554438906067e+03,2.455124813244018256e+01
9.879692403591183393e+03,2.460012139641886719e+01
9.879696252743458899e+03,2.464899607473698850e+01
9.879700101895736225e+03,2.469787198014616791e+01
9.879703951048011731e+03,2.474674892530092762e+01
9.879707800200289057e+03,2.479562672294419556e+01
9.879711649352564564e+03,2.484450518572323574e+01
9.879715498504841889e+03,2.489338412637516740e+01
9.879719347657117396e+03,2.494226335754288115e+01
9.879723196809392903e+03,2.499114269193744420e+01
9.879727045961670228e+03,2.504002194226954003e+01
9.879730895113945735e+03,2.508890092118085846e+01
9.879734744266223061e+03,2.513777944140654341e+01
9.879738593418498567e+03,2.518665731559109133e+01
9.879742442570775893e+03,2.523553435647387744e+01
9.879746291723051399e+03,2.528441037670506120e+01
9.879750140875328725e+03,2.533328518903113746e+01
9.879753990027604232e+03,2.538215860611079933e+01
9.879757839179879738e+03,2.543103044067739305e+01
9.879761688332157064e+03,2.547990050547034002e+01
9.879765537484432571e+03,2.552876861316655877e+01
9.879769386636709896e+03,2.557763457654281325e+01
9.879773235788985403e+03,2.562649820829176051e+01
9.879777084941262729e+03,2.567535932120732056e+01
9.879780934093538235e+03,2.572421772800072404e+01
9.879784783245815561e+03,2.577307324148590695e+01
9.879788632398091067e+03,2.582192567439557962e+01
9.879792481550366574e+03,2.587077483954347912e+01
9.879796330702643900e+03,2.591962054975589425e+01
9.879800179854919406e+03,2.596846261780308396e+01
9.879804029007196732e+03,2.601730085656158309e+01
9.879807878159472239e+03,2.606613507883031033e+01
9.879811727311749564e+03,2.611496509751585648e+01
9.879815576464025071e+03,2.616379072544865636e+01
9.879819425616302397e+03,2.621261177556823085e+01
9.879823274768577903e+03,2.626142806073936953e+01
9.879827123920853410e+03,2.631023939391433686e+01
9.879830973073130735e+03,2.635904558806435460e+01
9.879834822225406242e+03,2.640784645611116943e+01
9.879838671377683568e+03,2.645664181108915614e+01
9.879842520529959074e+03,2.650543146596162103e+01
9.879846369682236400e+03,2.655421523380590187e+01
9.879850218834511907e+03,2.660299292762968904e+01
9.879854067986789232e+03,2.665176436055616804e+01
9.879857917139064739e+03,2.670052934564031943e+01
9.879861766291342065e+03,2.674928769605400447e+01
9.879865615443617571e+03,2.679803922490234669e+01
9.879869464595893078e+03,2.684678374538573564e+01
9.879873313748170403e+03,2.689552107073141229e+01
9.879877162900445910e+03,2.694425101412507928e+01
9.879881012052723236e+03,2.699297338887284425e+01
9.879884861204998742e+03,2.704168800821774710e+01
9.879888710357276068e+03,2.709039468552461472e+01
9.879892559509551575e+03,2.713909323409663088e+01
9.879896408661828900e+03,2.718778346736020879e+01
9.879900257814104407e+03,2.723646519868154314e+01
9.879904106966379914e+03,2.728513824152848954e+01
9.879907956118657239e+03,2.733380240940213213e+01
9.879911805270932746e+03,2.738245751576862830e+01
9.879915654423210071e+03,2.743110337422080391e+01
9.879919503575485578e+03,2.747973979829497182e+01
9.879923352727762904e+03,2.752836660165554505e+01
9.879927201880038410e+03,2.757698359791186604e+01
9.879931051032315736e+03,2.762559060080278428e+01
9.879934900184591243e+03,2.767418742401355658e+01
9.879938749336866749e+03,2.772277388133734632e+01
9.879942598489144075e+03,2.777134978660703979e+01
9.879946447641419581e+03,2.781991495362706246e+01
9.879950296793696907e+03,2.786846919633484987e+01
9.879954145945972414e+03,2.791701232861787574e+01
9.879957995098249739e+03,2.796554416449795610e+01
9.879961844250525246e+03,2.801406451794849062e+01
9.879965693402802572e+03,2.806257320307858194e+01
9.879969542555078078e+03,2.811107003395029480e+01
9.879973391707353585e+03,2.815955482473997407e+01
9.879977240859630911e+03,2.820802738967005041e+01
9.879981090011906417e+03,2.825648754294106979e+01
9.879984939164183743e+03,2.830493509889276993e+01
9.879988788316459249e+03,2.835336987182158452e+01
9.879992637468736575e+03,2.840179167616449618e+01
9.879996486621012082e+03,2.845020032631661522e+01
9.880000335773289407e+03,2.849859563681500418e+01
9.880004184925564914e+03,2.854697742215635259e+01
9.880008034077840421e+03,2.859534549695779404e+01
9.880011883230117746e+03,2.864369967588896415e+01
9.880015732382393253e+03,2.869203977360419699e+01
9.880019581534670579e+03,2.874036560490321790e+01
9.880023430686946085e+03,2.878867698454900648e+01
9.880027279839223411e+03,2.883697372745127296e+01
9.880031128991498917e+03,2.888525564848454863e+01
9.880034978143776243e+03,2.893352256267138856e+01
9.880038827296051750e+03,2.898177428500065034e+01
9.880042676448329075e+03,2.903001063061061515e+01
9.880046525600604582e+03,2.907823141460726291e+01
9.880050374752880089e+03,2.912643645222465594e+01
9.880054223905157414e+03,2.917462555875711772e+01
9.880058073057432921e+03,2.922279854949174904e+01
9.880061922209710247e+03,2.927095523986846004e+01
9.880065771361985753e+03,2.931909544529857925e+01
9.880069620514263079e+03,2.936721898134762299e+01
9.880073469666538585e+03,2.941532566355402523e+01
9.880077318818815911e+03,2.946341530761172933e+01
9.880081167971091418e+03,2.951148772918907071e+01
9.880085017123366924e+03,2.955954274408855653e+01
9.880088866275644250e+03,2.960758016817937488e+01
9.880092715427919757e+03,2.965559981733000683e+01
9.880096564580197082e+03,2.970360150756785345e+01
9.880100413732472589e+03,2.975158505489837779e+01
9.880104262884749915e+03,2.979955027548728808e+01
9.880108112037025421e+03,2.984749698547983954e+01
9.880111961189302747e+03,2.989542500118288615e+01
9.880115810341578253e+03,2.994333413888427486e+01
9.880119659493853760e+03,2.999122421501216351e+01
9.880123508646131086e+03,3.003909504606772884e+01
9.880127357798406592e+03,3.008694644855803091e+01
9.880131206950683918e+03,3.013477823915504672e+01
9.880135056102959425e+03,3.018259023451548373e+01
9.880138905255236750e+03,3.023038225146231639e+01
9.880142754407512257e+03,3.027815410680467423e+01
9.880146603559789583e+03,3.032590561751930025e+01
9.880150452712065089e+03,3.037363660057064507e+01
9.880154301864340596e+03,3.042134687306947072e+01
9.880158151016617921e+03,3.046903625220591039e+01
9.880162000168893428e+03,3.051670455518254244e+01
9.880165849321170754e+03,3.056435159937284141e+01
9.880169698473446260e+03,3.061197720214163454e+01
9.880173547625723586e+03,3.065958118102600594e+01
9.880177396777999093e+03,3.070716335355588456e+01
9.880181245930276418e+03,3.075472353743471743e+01
