Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.880038437500130385e+03,9.284427422642115744e+02
9.880038456059855889e+03,9.284181375353766725e+02
9.880038474619583212e+03,9.283935321904805278e+02
9.880038493179308716e+03,9.283689262344945519e+02
9.880038511739036039e+03,9.283443196627447378e+02
9.880038530298761543e+03,9.283197124802023836e+02
9.880038548858488866e+03,9.282951046821934824e+02
9.880038567418214370e+03,9.282704962736889911e+02
9.880038585977941693e+03,9.282458872500138796e+02
9.880038604537667197e+03,9.282212776161417196e+02
9.880038623097394520e+03,9.281966673673961168e+02
9.880038641657120024e+03,9.281720565087498471e+02
9.880038660216847347e+03,9.281474450355273120e+02
9.880038678776572851e+03,9.281228329527016285e+02
9.880038697336298355e+03,9.280982202580086096e+02
9.880038715896025678e+03,9.280736069491855460e+02
9.880038734455751182e+03,9.280489930312045317e+02
9.880038753015478505e+03,9.280243784993897407e+02
9.880038771575204009e+03,9.279997633587148584e+02
9.880038790134931332e+03,9.279751476045034906e+02
9.880038808694656836e+03,9.279505312417290952e+02
9.880038827254384159e+03,9.279259142657151642e+02
9.880038845814109663e+03,9.279012966814354968e+02
9.880038864373836986e+03,9.278766784842130164e+02
9.880038882933562491e+03,9.278520596790223181e+02
9.880038901493289814e+03,9.278274402611863252e+02
9.880038920053015318e+03,9.278028202356787233e+02
9.880038938612740822e+03,9.277781996002361211e+02
9.880038957172468145e+03,9.277535783525936495e+02
9.880038975732193649e+03,9.277289564977257896e+02
9.880038994291920972e+03,9.277043340309552377e+02
9.880039012851646476e+03,9.276797109572569298e+02
9.880039031411373799e+03,9.276550872719525387e+02
9.880039049971099303e+03,9.276304629800177963e+02
9.880039068530826626e+03,9.276058380767744893e+02
9.880039087090552130e+03,9.275812125671978947e+02
9.880039105650279453e+03,9.275565864466095718e+02
9.880039124210004957e+03,9.275319597199857071e+02
9.880039142769732280e+03,9.275073323826469505e+02
9.880039161329457784e+03,9.274827044395699431e+02
9.880039179889183288e+03,9.274580758884893612e+02
9.880039198448910611e+03,9.274334467271402218e+02
9.880039217008636115e+03,9.274088169604983705e+02
9.880039235568363438e+03,9.273841865838847980e+02
9.880039254128088942e+03,9.273595556022759183e+02
9.880039272687816265e+03,9.273349240109928360e+02
9.880039291247541769e+03,9.273102918150119649e+02
9.880039309807269092e+03,9.272856590096537275e+02
9.880039328366994596e+03,9.272610255998953335e+02
9.880039346926721919e+03,9.272363915810561821e+02
9.880039365486447423e+03,9.272117569581142789e+02
9.880039384046174746e+03,9.271871217263894778e+02
9.880039402605900250e+03,9.271624858908589886e+02
9.880039421165625754e+03,9.271378494492568052e+02
9.880039439725353077e+03,9.271132123993174901e+02
9.880039458285078581e+03,9.270885747460189350e+02
9.880039476844805904e+03,9.270639364846800845e+02
9.880039495404531408e+03,9.270392976202788304e+02
9.880039513964258731e+03,9.270146581481352541e+02
9.880039532523984235e+03,9.269900180732266790e+02
9.880039551083711558e+03,9.269653773908725043e+02
