Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.889738090277649462e+03,2.066792518874385465e+01
9.889738107156652404e+03,2.066785269279998971e+01
9.889738124035655346e+03,2.066778019665327193e+01
9.889738140914658288e+03,2.066770770030369420e+01
9.889738157793661230e+03,2.066763520375127428e+01
9.889738174672662353e+03,2.066756270700381393e+01
9.889738191551665295e+03,2.066749021004569187e+01
9.889738208430668237e+03,2.066741771288472762e+01
9.889738225309671179e+03,2.066734521552092474e+01
9.889738242188674121e+03,2.066727271795427967e+01
9.889738259067677063e+03,2.066720022018479597e+01
9.889738275946680005e+03,2.066712772221248073e+01
9.889738292825682947e+03,2.066705522403733042e+01
9.889738309704684070e+03,2.066698272566716810e+01
9.889738326583687012e+03,2.066691022708636183e+01
9.889738343462689954e+03,2.066683772830273114e+01
9.889738360341692896e+03,2.066676522931627957e+01
9.889738377220695838e+03,2.066669273012700359e+01
9.889738394099698780e+03,2.066662023073490317e+01
9.889738410978701722e+03,2.066654773113999255e+01
9.889738427857704664e+03,2.066647523134226816e+01
9.889738444736705787e+03,2.066640273134954242e+01
9.889738461615708729e+03,2.066633023114619405e+01
9.889738478494711671e+03,2.066625773074004968e+01
9.889738495373714613e+03,2.066618523013108799e+01
9.889738512252717555e+03,2.066611272931932675e+01
9.889738529131720497e+03,2.066604022830476595e+01
9.889738546010723439e+03,2.066596772708740914e+01
9.889738562889726381e+03,2.066589522566725634e+01
9.889738579768727504e+03,2.066582272405213061e+01
9.889738596647730446e+03,2.066575022222638580e+01
9.889738613526733388e+03,2.066567772019786275e+01
9.889738630405736330e+03,2.066560521796655081e+01
9.889738647284739272e+03,2.066553271553245708e+01
9.889738664163742214e+03,2.066546021289557800e+01
9.889738681042745156e+03,2.066538771005592068e+01
9.889738697921748098e+03,2.066531520701349578e+01
9.889738714800749221e+03,2.066524270377609440e+01
9.889738731679752163e+03,2.066517020032810947e+01
9.889738748558755105e+03,2.066509769667737118e+01
9.889738765437758047e+03,2.066502519282384753e+01
9.889738782316760989e+03,2.066495268876756697e+01
9.889738799195763931e+03,2.066488018450851882e+01
9.889738816074766873e+03,2.066480768004671731e+01
9.889738832953769816e+03,2.066473517538215532e+01
9.889738849832770939e+03,2.066466267052264172e+01
9.889738866711773881e+03,2.066459016545256944e+01
9.889738883590776823e+03,2.066451766017974379e+01
9.889738900469779765e+03,2.066444515470416476e+01
9.889738917348782707e+03,2.066437264902584303e+01
9.889738934227785649e+03,2.066430014314477503e+01
9.889738951106788591e+03,2.066422763706096788e+01
9.889738967985791533e+03,2.066415513077441801e+01
9.889738984864792656e+03,2.066408262429295561e+01
9.889739001743795598e+03,2.066401011760093454e+01
9.889739018622798540e+03,2.066393761070617785e+01
9.889739035501801482e+03,2.066386510360869977e+01
9.889739052380804424e+03,2.066379259630848253e+01
9.889739069259807366e+03,2.066372008880554390e+01
9.889739086138810308e+03,2.066364758109988031e+01
9.889739103017813250e+03,2.066357507319149889e+01
9.889739119896814373e+03,2.066350256508820848e+01
9.889739136775817315e+03,2.066343005677439137e+01
9.889739153654820257e+03,2.066335754825785997e+01
9.889739170533823199e+03,2.066328503953861073e+01
9.889739187412826141e+03,2.066321253061665786e+01
9.889739204291829083e+03,2.066314002149199425e+01
9.889739221170832025e+03,2.066306751216462700e+01
9.889739238049834967e+03,2.066299500263455613e+01
9.889739254928836090e+03,2.066292249290959404e+01
9.889739271807839032e+03,2.066284998297412301e+01
9.889739288686841974e+03,2.066277747283596256e+01
9.889739305565844916e+03,2.066270496249510558e+01
9.889739322444847858e+03,2.066263245195155918e+01
9.889739339323850800e+03,2.066255994120531625e+01
9.889739356202853742e+03,2.066248743025639101e+01
9.889739373081856684e+03,2.066241491910477990e+01
9.889739389960857807e+03,2.066234240775830955e+01
9.889739406839860749e+03,2.066226989620133736e+01
9.889739423718863691e+03,2.066219738444168996e+01
9.889739440597866633e+03,2.066212487247936380e+01
9.889739457476869575e+03,2.066205236031436598e+01
9.889739474355872517e+03,2.066197984794670361e+01
9.889739491234875459e+03,2.066190733537637314e+01
9.889739508113878401e+03,2.066183482260337456e+01
9.889739524992879524e+03,2.066176230963551674e+01
9.889739541871882466e+03,2.066168979645719617e+01
9.889739558750885408e+03,2.066161728307621104e+01
9.889739575629888350e+03,2.066154476949256846e+01
9.889739592508891292e+03,2.066147225570627555e+01
9.889739609387894234e+03,2.066139974171732874e+01
9.889739626266897176e+03,2.066132722752573514e+01
9.889739643145900118e+03,2.066125471313149475e+01
9.889739660024901241e+03,2.066118219854241644e+01
9.889739676903904183e+03,2.066110968374288959e+01
9.889739693782907125e+03,2.066103716874072305e+01
9.889739710661910067e+03,2.066096465353591327e+01
9.889739727540913009e+03,2.066089213812847092e+01
9.889739744419915951e+03,2.066081962251838888e+01
9.889739761298918893e+03,2.066074710670568138e+01
9.889739778177921835e+03,2.066067459069034484e+01
9.889739795056922958e+03,2.066060207448019526e+01
9.889739811935925900e+03,2.066052955805961133e+01
9.889739828814928842e+03,2.066045704143639838e+01
9.889739845693931784e+03,2.066038452461057418e+01
9.889739862572934726e+03,2.066031200758212449e+01
9.889739879451937668e+03,2.066023949035106710e+01
9.889739896330940610e+03,2.066016697291739490e+01
9.889739913209943552e+03,2.066009445528110788e+01
9.889739930088944675e+03,2.066002193745003268e+01
9.889739946967947617e+03,2.065994941940853380e+01
9.889739963846950559e+03,2.065987690116443432e+01
9.889739980725953501e+03,2.065980438271773778e+01
9.889739997604956443e+03,2.065973186406844064e+01
9.889740014483959385e+03,2.065965934521653935e+01
9.889740031362962327e+03,2.065958682616205166e+01
9.889740048241965269e+03,2.065951430690497403e+01
9.889740065120966392e+03,2.065944178745311532e+01
9.889740081999969334e+03,2.065936926779086136e+01
9.889740098878972276e+03,2.065929674792601745e+01
9.889740115757975218e+03,2.065922422785859069e+01
9.889740132636978160e+03,2.065915170758858821e+01
9.889740149515981102e+03,2.065907918711600999e+01
9.889740166394984044e+03,2.065900666644084893e+01
9.889740183273986986e+03,2.065893414556311924e+01
9.889740200152988109e+03,2.065886162449063690e+01
9.889740217031991051e+03,2.065878910320776285e+01
9.889740233910993993e+03,2.065871658172233083e+01
9.889740250789996935e+03,2.065864406003432663e+01
9.889740267668999877e+03,2.065857153814376090e+01
9.889740284548002819e+03,2.065849901605064431e+01
9.889740301427005761e+03,2.065842649375496975e+01
9.889740318306008703e+03,2.065835397125674078e+01
9.889740335185009826e+03,2.065828144856376625e+01
9.889740352064012768e+03,2.065820892566043199e+01
9.889740368943015710e+03,2.065813640255455041e+01
9.889740385822018652e+03,2.065806387924611798e+01
9.889740402701021594e+03,2.065799135573514533e+01
9.889740419580024536e+03,2.065791883202164314e+01
9.889740436459027478e+03,2.065784630810559008e+01
9.889740453338030420e+03,2.065777378398700748e+01
9.889740470217031543e+03,2.065770125967370774e+01
9.889740487096034485e+03,2.065762873515005538e+01
9.889740503975037427e+03,2.065755621042387347e+01
9.889740520854040369e+03,2.065748368549516911e+01
9.889740537733043311e+03,2.065741116036393521e+01
9.889740554612046253e+03,2.065733863503018242e+01
9.889740571491049195e+03,2.065726610949391073e+01
9.889740588370052137e+03,2.065719358375511661e+01
9.889740605249053260e+03,2.065712105782162666e+01
9.889740622128056202e+03,2.065704853167780897e+01
9.889740639007059144e+03,2.065697600533148304e+01
