Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.917309675925876945e+03,2.581703273734475612e+00
9.917309697571559809e+03,2.581502616950313911e+00
9.917309719217242673e+03,2.581301967682518406e+00
9.917309740862925537e+03,2.581101325931126400e+00
9.917309762508608401e+03,2.580900691696191185e+00
9.917309784154293084e+03,2.580700064960891549e+00
9.917309805799975948e+03,2.580499445758996924e+00
9.917309827445658811e+03,2.580298834073686542e+00
9.917309849091341675e+03,2.580098229905001261e+00
9.917309870737024539e+03,2.579897633252990374e+00
9.917309892382707403e+03,2.579697044117695626e+00
9.917309914028390267e+03,2.579496462499156983e+00
9.917309935674073131e+03,2.579295888397428627e+00
9.917309957319757814e+03,2.579095321795689788e+00
9.917309978965440678e+03,2.578894762727696577e+00
9.917310000611123542e+03,2.578694211176637108e+00
9.917310022256806405e+03,2.578493667142560231e+00
9.917310043902489269e+03,2.578293130625503693e+00
9.917310065548172133e+03,2.578092601625511016e+00
9.917310087193854997e+03,2.577892080142633713e+00
9.917310108839537861e+03,2.577691566176902871e+00
9.917310130485222544e+03,2.577491059711527033e+00
9.917310152130905408e+03,2.577290560780238327e+00
9.917310173776588272e+03,2.577090069366236413e+00
9.917310195422271136e+03,2.576889585469563482e+00
9.917310217067954000e+03,2.576689109090262608e+00
9.917310238713636863e+03,2.576488640228380866e+00
9.917310260359319727e+03,2.576288178883954227e+00
9.917310282005002591e+03,2.576087725057031985e+00
9.917310303650687274e+03,2.575887278730818242e+00
9.917310325296370138e+03,2.575686839939037132e+00
9.917310346942053002e+03,2.575486408664891869e+00
9.917310368587735866e+03,2.575285984908424197e+00
9.917310390233418730e+03,2.575085568669679414e+00
9.917310411879101594e+03,2.574885159948701485e+00
9.917310433524784457e+03,2.574684758745533042e+00
9.917310455170467321e+03,2.574484365060222490e+00
9.917310476816152004e+03,2.574283978875965051e+00
9.917310498461834868e+03,2.574083600226490631e+00
9.917310520107517732e+03,2.573883229095000225e+00
9.917310541753200596e+03,2.573682865481541793e+00
9.917310563398883460e+03,2.573482509386154859e+00
9.917310585044566324e+03,2.573282160808880725e+00
9.917310606690249188e+03,2.573081819749773125e+00
9.917310628335932051e+03,2.572881486208860480e+00
9.917310649981616734e+03,2.572681160169366432e+00
9.917310671627299598e+03,2.572480841664996021e+00
9.917310693272982462e+03,2.572280530678964894e+00
9.917310714918665326e+03,2.572080227211309023e+00
9.917310736564348190e+03,2.571879931262075480e+00
9.917310758210031054e+03,2.571679642831311341e+00
9.917310779855713918e+03,2.571479361919054796e+00
9.917310801501396782e+03,2.571279088525347145e+00
9.917310823147079645e+03,2.571078822650245677e+00
