Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.882460428240709007e+03,3.605970841084066958e+00
9.882460446256400246e+03,3.605970918690255544e+00
9.882460464272089666e+03,3.605970996292725772e+00
9.882460482287780906e+03,3.605971073891494516e+00
9.882460500303470326e+03,3.605971151486543125e+00
9.882460518319161565e+03,3.605971229077889806e+00
9.882460536334850985e+03,3.605971306665516352e+00
9.882460554350542225e+03,3.605971384249438305e+00
9.882460572366233464e+03,3.605971461829648561e+00
9.882460590381922884e+03,3.605971539406136461e+00
9.882460608397614124e+03,3.605971616978920213e+00
9.882460626413303544e+03,3.605971694547982054e+00
9.882460644428994783e+03,3.605971772113337082e+00
9.882460662444684203e+03,3.605971849674969754e+00
9.882460680460375443e+03,3.605971927232895169e+00
9.882460698476066682e+03,3.605972004787104890e+00
9.882460716491756102e+03,3.605972082337590479e+00
9.882460734507447341e+03,3.605972159884367478e+00
9.882460752523136762e+03,3.605972237427420346e+00
9.882460770538828001e+03,3.605972314966763292e+00
9.882460788554517421e+03,3.605972392502380330e+00
9.882460806570208661e+03,3.605972470034287447e+00
9.882460824585899900e+03,3.605972547562475317e+00
9.882460842601589320e+03,3.605972625086937722e+00
9.882460860617280559e+03,3.605972702607687097e+00
9.882460878632969980e+03,3.605972780124709232e+00
9.882460896648661219e+03,3.605972857638018780e+00
9.882460914664350639e+03,3.605972935147598868e+00
9.882460932680041878e+03,3.605973012653466814e+00
9.882460950695733118e+03,3.605973090155611960e+00
9.882460968711422538e+03,3.605973167654027645e+00
9.882460986727113777e+03,3.605973245148728523e+00
9.882461004742803198e+03,3.605973322639698608e+00
9.882461022758494437e+03,3.605973400126953887e+00
9.882461040774183857e+03,3.605973477610476596e+00
9.882461058789875096e+03,3.605973555090283167e+00
9.882461076805566336e+03,3.605973632566364273e+00
9.882461094821255756e+03,3.605973710038712809e+00
9.882461112836946995e+03,3.605973787507344319e+00
9.882461130852636416e+03,3.605973864972241039e+00
9.882461148868327655e+03,3.605973942433419843e+00
9.882461166884017075e+03,3.605974019890863413e+00
9.882461184899708314e+03,3.605974097344587292e+00
9.882461202915399554e+03,3.605974174794583931e+00
9.882461220931088974e+03,3.605974252240844002e+00
9.882461238946780213e+03,3.605974329683383495e+00
9.882461256962469633e+03,3.605974407122186420e+00
9.882461274978160873e+03,3.605974484557266990e+00
9.882461292993850293e+03,3.605974561988610549e+00
9.882461311009541532e+03,3.605974639416230865e+00
9.882461329025232772e+03,3.605974716840120831e+00
9.882461347040922192e+03,3.605974794260271565e+00
9.882461365056613431e+03,3.605974871676698168e+00
9.882461383072302851e+03,3.605974949089385539e+00
9.882461401087994091e+03,3.605975026498347447e+00
9.882461419103683511e+03,3.605975103903568790e+00
9.882461437119374750e+03,3.605975181305064226e+00
9.882461455135065989e+03,3.605975258702825759e+00
9.882461473150755410e+03,3.605975336096845840e+00
9.882461491166446649e+03,3.605975413487138681e+00
9.882461509182136069e+03,3.605975490873689182e+00
9.882461527197827309e+03,3.605975568256511110e+00
9.882461545213516729e+03,3.605975645635588922e+00
9.882461563229207968e+03,3.605975723010938605e+00
9.882461581244899207e+03,3.605975800382551277e+00
9.882461599260588628e+03,3.605975877750418945e+00
9.882461617276279867e+03,3.605975955114556264e+00
9.882461635291969287e+03,3.605976032474948578e+00
9.882461653307660526e+03,3.605976109831608767e+00
9.882461671323349947e+03,3.605976187184522619e+00
9.882461689339041186e+03,3.605976264533704789e+00
9.882461707354732425e+03,3.605976341879146840e+00
9.882461725370421846e+03,3.605976419220840778e+00
9.882461743386113085e+03,3.605976496558802591e+00
9.882461761401802505e+03,3.605976573893014070e+00
9.882461779417493744e+03,3.605976651223492091e+00
9.882461797433183165e+03,3.605976728550220223e+00
9.882461815448874404e+03,3.605976805873214452e+00
9.882461833464563824e+03,3.605976883192457016e+00
9.882461851480255064e+03,3.605976960507963458e+00
9.882461869495946303e+03,3.605977037819726672e+00
9.882461887511635723e+03,3.605977115127738220e+00
9.882461905527326962e+03,3.605977192432012313e+00
9.882461923543016383e+03,3.605977269732533408e+00
