Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.889738090277649462e+03,1.637048879898463269e+02
9.889738107156652404e+03,1.637262528038731091e+02
9.889738124035655346e+03,1.637476186085758343e+02
9.889738140914658288e+03,1.637689854038494559e+02
9.889738157793661230e+03,1.637903531895883873e+02
9.889738174672662353e+03,1.638117219633846844e+02
9.889738191551665295e+03,1.638330917297386691e+02
9.889738208430668237e+03,1.638544624862422268e+02
9.889738225309671179e+03,1.638758342327901403e+02
9.889738242188674121e+03,1.638972069692770219e+02
9.889738259067677063e+03,1.639185806955976261e+02
9.889738275946680005e+03,1.639399554116466504e+02
9.889738292825682947e+03,1.639613311173187356e+02
9.889738309704684070e+03,1.639827078102048858e+02
9.889738326583687012e+03,1.640040854948070148e+02
9.889738343462689954e+03,1.640254641687162689e+02
9.889738360341692896e+03,1.640468438318273741e+02
9.889738377220695838e+03,1.640682244840348574e+02
9.889738394099698780e+03,1.640896061252333880e+02
9.889738410978701722e+03,1.641109887553177487e+02
9.889738427857704664e+03,1.641323723741824381e+02
9.889738444736705787e+03,1.641537569794175795e+02
9.889738461615708729e+03,1.641751425755268485e+02
9.889738478494711671e+03,1.641965291601003685e+02
9.889738495373714613e+03,1.642179167330328937e+02
9.889738512252717555e+03,1.642393052942188660e+02
9.889738529131720497e+03,1.642606948435530683e+02
9.889738546010723439e+03,1.642820853809300559e+02
9.889738562889726381e+03,1.643034769062443274e+02
9.889738579768727504e+03,1.643248694170852104e+02
9.889738596647730446e+03,1.643462629179579437e+02
9.889738613526733388e+03,1.643676574064518547e+02
9.889738630405736330e+03,1.643890528824615558e+02
9.889738647284739272e+03,1.644104493458815455e+02
9.889738664163742214e+03,1.644318467966064645e+02
9.889738681042745156e+03,1.644532452345309252e+02
9.889738697921748098e+03,1.644746446595493694e+02
9.889738714800749221e+03,1.644960450692501865e+02
9.889738731679752163e+03,1.645174464681403208e+02
9.889738748558755105e+03,1.645388488538081617e+02
9.889738765437758047e+03,1.645602522261483784e+02
9.889738782316760989e+03,1.645816565850552990e+02
9.889738799195763931e+03,1.646030619304236495e+02
9.889738816074766873e+03,1.646244682621479001e+02
9.889738832953769816e+03,1.646458755801224925e+02
9.889738849832770939e+03,1.646672838819350204e+02
9.889738866711773881e+03,1.646886931720939344e+02
9.889738883590776823e+03,1.647101034481868567e+02
9.889738900469779765e+03,1.647315147101083141e+02
9.889738917348782707e+03,1.647529269577527202e+02
9.889738934227785649e+03,1.647743401910146019e+02
9.889738951106788591e+03,1.647957544097885147e+02
9.889738967985791533e+03,1.648171696139689004e+02
9.889738984864792656e+03,1.648385858011422727e+02
9.889739001743795598e+03,1.648600029758189294e+02
9.889739018622798540e+03,1.648814211355854980e+02
9.889739035501801482e+03,1.649028402803365054e+02
9.889739052380804424e+03,1.649242604099663367e+02
9.889739069259807366e+03,1.649456815243694905e+02
9.889739086138810308e+03,1.649671036234404653e+02
9.889739103017813250e+03,1.649885267070735893e+02
9.889739119896814373e+03,1.650099507728546371e+02
9.889739136775817315e+03,1.650313758252954131e+02
9.889739153654820257e+03,1.650528018619818056e+02
9.889739170533823199e+03,1.650742288828081996e+02
9.889739187412826141e+03,1.650956568876689516e+02
9.889739204291829083e+03,1.651170858764585603e+02
9.889739221170832025e+03,1.651385158490714105e+02
9.889739238049834967e+03,1.651599468054019155e+02
9.889739254928836090e+03,1.651813787430348270e+02
9.889739271807839032e+03,1.652028116664837967e+02
9.889739288686841974e+03,1.652242455733335760e+02
9.889739305565844916e+03,1.652456804634786920e+02
9.889739322444847858e+03,1.652671163368133875e+02
9.889739339323850800e+03,1.652885531932321044e+02
9.889739356202853742e+03,1.653099910326293696e+02
9.889739373081856684e+03,1.653314298548992838e+02
9.889739389960857807e+03,1.653528696576258596e+02
9.889739406839860749e+03,1.653743104453243973e+02
9.889739423718863691e+03,1.653957522155788240e+02
9.889739440597866633e+03,1.654171949682834679e+02
9.889739457476869575e+03,1.654386387033326855e+02
9.889739474355872517e+03,1.654600834206208049e+02
9.889739491234875459e+03,1.654815291200422394e+02
9.889739508113878401e+03,1.655029758014912886e+02
9.889739524992879524e+03,1.655244234625508568e+02
9.889739541871882466e+03,1.655458721077379494e+02
9.889739558750885408e+03,1.655673217346356125e+02
9.889739575629888350e+03,1.655887723431381744e+02
9.889739592508891292e+03,1.656102239331399915e+02
9.889739609387894234e+03,1.656316765045352213e+02
9.889739626266897176e+03,1.656531300572183909e+02
9.889739643145900118e+03,1.656745845910835442e+02
9.889739660024901241e+03,1.656960401037129316e+02
9.889739676903904183e+03,1.657174965996250933e+02
9.889739693782907125e+03,1.657389540764022513e+02
9.889739710661910067e+03,1.657604125339386769e+02
9.889739727540913009e+03,1.657818719721285845e+02
9.889739744419915951e+03,1.658033323908662737e+02
9.889739761298918893e+03,1.658247937900460443e+02
9.889739778177921835e+03,1.658462561695620821e+02
9.889739795056922958e+03,1.658677195269956144e+02
9.889739811935925900e+03,1.658891838668668868e+02
9.889739828814928842e+03,1.659106491867572117e+02
9.889739845693931784e+03,1.659321154865609174e+02
9.889739862572934726e+03,1.659535827661720475e+02
9.889739879451937668e+03,1.659750510254849303e+02
9.889739896330940610e+03,1.659965202643938653e+02
9.889739913209943552e+03,1.660179904827928965e+02
9.889739930088944675e+03,1.660394616782624837e+02
9.889739946967947617e+03,1.660609338553244640e+02
9.889739963846950559e+03,1.660824070115592690e+02
9.889739980725953501e+03,1.661038811468611414e+02
9.889739997604956443e+03,1.661253562611241534e+02
9.889740014483959385e+03,1.661468323542425765e+02
9.889740031362962327e+03,1.661683094261106817e+02
9.889740048241965269e+03,1.661897874766224561e+02
9.889740065120966392e+03,1.662112665033574785e+02
9.889740081999969334e+03,1.662327465108392062e+02
9.889740098878972276e+03,1.662542274966472462e+02
9.889740115757975218e+03,1.662757094606757846e+02
9.889740132636978160e+03,1.662971924028188369e+02
9.889740149515981102e+03,1.663186763229706742e+02
9.889740166394984044e+03,1.663401612210254541e+02
9.889740183273986986e+03,1.663616470968772205e+02
9.889740200152988109e+03,1.663831339481045859e+02
9.889740217031991051e+03,1.664046217792327411e+02
9.889740233910993993e+03,1.664261105878402986e+02
9.889740250789996935e+03,1.664476003738215297e+02
9.889740267668999877e+03,1.664690911370703645e+02
9.889740284548002819e+03,1.664905828774809891e+02
9.889740301427005761e+03,1.665120755949475040e+02
9.889740318306008703e+03,1.665335692893640100e+02
9.889740335185009826e+03,1.665550639583082670e+02
9.889740352064012768e+03,1.665765596063068870e+02
9.889740368943015710e+03,1.665980562309379422e+02
9.889740385822018652e+03,1.666195538320953062e+02
9.889740402701021594e+03,1.666410524096731081e+02
9.889740419580024536e+03,1.666625519635654200e+02
9.889740436459027478e+03,1.666840524936663712e+02
9.889740453338030420e+03,1.667055539998699771e+02
9.889740470217031543e+03,1.667270564797529744e+02
9.889740487096034485e+03,1.667485599378439360e+02
9.889740503975037427e+03,1.667700643717196556e+02
9.889740520854040369e+03,1.667915697812743758e+02
9.889740537733043311e+03,1.668130761664019417e+02
9.889740554612046253e+03,1.668345835269964255e+02
9.889740571491049195e+03,1.668560918629519279e+02
9.889740588370052137e+03,1.668776011741623790e+02
9.889740605249053260e+03,1.668991114582037767e+02
9.889740622128056202e+03,1.669206227196061718e+02
9.889740639007059144e+03,1.669421349559456473e+02
9.889740655886062086e+03,1.669636481671162471e+02
9.889740672765065028e+03,1.669851623530118161e+02
9.889740689644067970e+03,1.670066775135265402e+02
9.889740706523070912e+03,1.670281936485542360e+02
9.889740723402073854e+03,1.670497107579889757e+02
9.889740740281074977e+03,1.670712288394058191e+02
9.889740757160077919e+03,1.670927478973364941e+02
9.889740774039080861e+03,1.671142679293561173e+02
9.889740790918083803e+03,1.671357889353587325e+02
9.889740807797086745e+03,1.671573109152382131e+02
9.889740824676089687e+03,1.671788338688886029e+02
9.889740841555092629e+03,1.672003577962038037e+02
9.889740858434095571e+03,1.672218826970777457e+02
9.889740875313096694e+03,1.672434085690846359e+02
9.889740892192099636e+03,1.672649354167578224e+02
9.889740909071102578e+03,1.672864632376716543e+02
9.889740925950105520e+03,1.673079920317200333e+02
9.889740942829108462e+03,1.673295217987967476e+02
9.889740959708111404e+03,1.673510525387959831e+02
9.889740976587114346e+03,1.673725842516113858e+02
9.889740993466117288e+03,1.673941169371369995e+02
9.889741010345118411e+03,1.674156505929460934e+02
9.889741027224121353e+03,1.674371852235736924e+02
9.889741044103124295e+03,1.674587208265932077e+02
9.889741060982127237e+03,1.674802574018985410e+02
9.889741077861130179e+03,1.675017949493835374e+02
9.889741094740133121e+03,1.675233334689421554e+02
9.889741111619136063e+03,1.675448729604681262e+02
9.889741128498139005e+03,1.675664134238553800e+02
9.889741145377140128e+03,1.675879548566764186e+02
9.889741162256143070e+03,1.676094972634678300e+02
9.889741179135146012e+03,1.676310406418021728e+02
9.889741196014148954e+03,1.676525849915732920e+02
9.889741212893151896e+03,1.676741303126749187e+02
9.889741229772154838e+03,1.676956766050010685e+02
9.889741246651157780e+03,1.677172238684455010e+02
9.889741263530160722e+03,1.677387721029020611e+02
9.889741280409161845e+03,1.677603213059422558e+02
9.889741297288164787e+03,1.677818714821044068e+02
9.889741314167167729e+03,1.678034226289601634e+02
9.889741331046170671e+03,1.678249747464033703e+02
9.889741347925173613e+03,1.678465278343277589e+02
9.889741364804176555e+03,1.678680818926272309e+02
9.889741381683179497e+03,1.678896369211954607e+02
9.889741398562182439e+03,1.679111929199263784e+02
9.889741415441183563e+03,1.679327498863905248e+02
9.889741432320186505e+03,1.679543078251279269e+02
9.889741449199189447e+03,1.679758667337093243e+02
9.889741466078192389e+03,1.679974266120285336e+02
9.889741482957195331e+03,1.680189874599792290e+02
9.889741499836198273e+03,1.680405492774552840e+02
9.889741516715201215e+03,1.680621120643502877e+02
9.889741533594204157e+03,1.680836758205581702e+02
9.889741550473205280e+03,1.681052405436486765e+02
9.889741567352208222e+03,1.681268062381633968e+02
9.889741584231211164e+03,1.681483729016721611e+02
9.889741601110214106e+03,1.681699405340688145e+02
9.889741617989217048e+03,1.681915091352468608e+02
9.889741634868219990e+03,1.682130787051003722e+02
9.889741651747222932e+03,1.682346492435227390e+02
9.889741668626225874e+03,1.682562207504077776e+02
9.889741685505226997e+03,1.682777932233246077e+02
9.889741702384229939e+03,1.682993666668161268e+02
9.889741719263232881e+03,1.683209410784515683e+02
9.889741736142235823e+03,1.683425164581246349e+02
9.889741753021238765e+03,1.683640928057288875e+02
9.889741769900241707e+03,1.683856701211580855e+02
9.889741786779244649e+03,1.684072484043059035e+02
9.889741803658247591e+03,1.684288276550659873e+02
9.889741820537248714e+03,1.684504078710064334e+02
9.889741837416251656e+03,1.684719890566721006e+02
9.889741854295254598e+03,1.684935712096310567e+02
9.889741871174257540e+03,1.685151543297770047e+02
9.889741888053260482e+03,1.685367384170036189e+02
9.889741904932263424e+03,1.685583234712044884e+02
