Epoch,Modified period,Transit peak
8.400000000000000000e+01,1.876840710534543177e+01,8.844895502440171185e+03
8.500000000000000000e+01,1.876817711653893639e+01,8.863663909545517527e+03
8.600000000000000000e+01,1.876807554076003726e+01,8.882432086662054644e+03
8.700000000000000000e+01,1.876776821808198292e+01,8.901200162202814681e+03
8.800000000000000000e+01,1.876722527350375458e+01,8.919967930420898483e+03
8.900000000000000000e+01,1.876727644111724658e+01,8.938735155694401328e+03
9.000000000000000000e+01,1.876589976626110001e+01,8.957502432135519484e+03
9.100000000000000000e+01,1.876691987662434258e+01,8.976268331901779675e+03
9.200000000000000000e+01,1.876454706359436386e+01,8.995035251778404927e+03
9.300000000000000000e+01,1.876666087148350925e+01,9.013799798841999291e+03
9.400000000000000000e+01,1.876335110512263782e+01,9.032566459713481891e+03
9.500000000000000000e+01,1.876661037973190105e+01,9.051329810818604528e+03
9.600000000000000000e+01,1.876275781267668208e+01,9.070096421198337339e+03
9.700000000000000000e+01,1.876658002002113790e+01,9.088859179011013111e+03
9.800000000000000000e+01,1.876276085792051163e+01,9.107625759031034249e+03
9.900000000000000000e+01,1.876666119268793409e+01,9.126388519888954761e+03
1.000000000000000000e+02,1.876338341547398159e+01,9.145155181081641786e+03
1.010000000000000000e+02,1.876676325591870409e+01,9.163918564497116677e+03
1.020000000000000000e+02,1.876433171619828499e+01,9.182685327753035381e+03
1.030000000000000000e+02,1.876701309533655149e+01,9.201449659469233666e+03
1.040000000000000000e+02,1.876553752037943923e+01,9.220216672564569308e+03
1.050000000000000000e+02,1.876720829338410113e+01,9.238982210084948747e+03
1.060000000000000000e+02,1.876662377519824076e+01,9.257749418378334667e+03
1.070000000000000000e+02,1.876747639692257508e+01,9.276516042153532908e+03
1.080000000000000000e+02,1.876741767478870315e+01,9.295283518550455483e+03
1.090000000000000000e+02,1.876764193275903381e+01,9.314050936225243277e+03
1.100000000000000000e+02,1.876762123107437219e+01,9.332818578158003220e+03
1.110000000000000000e+02,1.876767124591788161e+01,9.351586199389075773e+03
1.120000000000000000e+02,1.876742826685040200e+01,9.370353870634993655e+03
1.130000000000000000e+02,1.876711777835407702e+01,9.389121298901845876e+03
1.140000000000000000e+02,1.876700150606484385e+01,9.407888416680198134e+03
1.150000000000000000e+02,1.876615216251775564e+01,9.426655418186262978e+03
1.160000000000000000e+02,1.876661558078467351e+01,9.445421570348782552e+03
1.170000000000000000e+02,1.876486324523375515e+01,9.464188185929566316e+03
1.180000000000000000e+02,1.876626813269831473e+01,9.482953049174800981e+03
1.190000000000000000e+02,1.876366771010088996e+01,9.501719317307499296e+03
1.200000000000000000e+02,1.876616567466317065e+01,9.520482985017599276e+03
1.210000000000000000e+02,1.876269907988262275e+01,9.539249150692263356e+03
1.220000000000000000e+02,1.876617114827968180e+01,9.558011849772145069e+03
1.230000000000000000e+02,1.876236983585022244e+01,9.576778020920424751e+03
1.240000000000000000e+02,1.876631788442591642e+01,9.595540390756275883e+03
1.250000000000000000e+02,1.876257858906865295e+01,9.614306708640700890e+03
1.260000000000000000e+02,1.876645600346546416e+01,9.633069287229769543e+03
1.270000000000000000e+02,1.876340244625589548e+01,9.651835743233234098e+03
1.280000000000000000e+02,1.876669569043497177e+01,9.670599145679490903e+03
1.290000000000000000e+02,1.876452157059702586e+01,9.689365841369926784e+03
1.300000000000000000e+02,1.876691731593018631e+01,9.708130362940522900e+03
1.310000000000000000e+02,1.876586720860541391e+01,9.726897280256453087e+03
1.320000000000000000e+02,1.876720411700534896e+01,9.745663147465058501e+03
1.330000000000000000e+02,1.876694791922909644e+01,9.764430351582064759e+03
1.340000000000000000e+02,1.876749697418654250e+01,9.783197299501292946e+03
1.350000000000000000e+02,1.876764796529187151e+01,9.801964796475480398e+03
1.360000000000000000e+02,1.876780087570841715e+01,9.820732444440771360e+03
1.370000000000000000e+02,1.876771268201900966e+01,9.839500245316479777e+03
1.380000000000000000e+02,1.876775067746893910e+01,9.858267957998497877e+03
1.390000000000000000e+02,1.876750514361174282e+01,9.877035708675968635e+03
1.400000000000000000e+02,1.876715771368890273e+01,9.895803213819579469e+03
1.410000000000000000e+02,1.876713670581375482e+01,9.914570371533267462e+03
1.420000000000000000e+02,1.876606689745403855e+01,9.933337508239081217e+03
1.430000000000000000e+02,1.876689387967962830e+01,9.952103575136536165e+03
1.440000000000000000e+02,1.876483488958456292e+01,9.970870469016215793e+03
1.450000000000000000e+02,1.876668395017804869e+01,9.989635303905801266e+03
1.460000000000000000e+02,1.876370603043051233e+01,1.000840198785597750e+04
1.470000000000000000e+02,1.876670204064612335e+01,1.002716569388640892e+04
1.480000000000000000e+02,1.876305019709980115e+01,1.004593239592705504e+04
1.490000000000000000e+02,1.876673377330371295e+01,1.006469544612415484e+04
1.500000000000000000e+02,1.876297851999606792e+01,1.008346217989745855e+04
1.510000000000000000e+02,1.876692504505444958e+01,1.010222515841745553e+04
1.520000000000000000e+02,1.876349152397506259e+01,1.012099208346250816e+04
1.530000000000000000e+02,1.876711560168678261e+01,1.013975557498648413e+04
1.540000000000000000e+02,1.876442774897623167e+01,1.015852269058817183e+04
1.550000000000000000e+02,1.876747220130164351e+01,1.017728711833714624e+04
1.560000000000000000e+02,1.876568424227934884e+01,1.019605459053844970e+04
1.570000000000000000e+02,1.876774183010184061e+01,1.021482027478072814e+04
1.580000000000000000e+02,1.876697796564531018e+01,1.023358801661082907e+04
1.590000000000000000e+02,1.876809845020216017e+01,1.025235499457647529e+04
1.600000000000000000e+02,1.876802475860586128e+01,1.027112309302667745e+04
1.610000000000000000e+02,1.876836357837055402e+01,1.028989111778528240e+04
1.620000000000000000e+02,1.876853149889666383e+01,1.030865948136365478e+04
1.630000000000000000e+02,1.876860625951576367e+01,1.032742801286255053e+04
1.640000000000000000e+02,1.876851805824117037e+01,1.034619661912206720e+04
1.650000000000000000e+02,1.876832123072472314e+01,1.036496513718030837e+04
1.660000000000000000e+02,1.876820518441672903e+01,1.038373345841103219e+04
1.670000000000000000e+02,1.876758549704391044e+01,1.040250166359544892e+04
1.680000000000000000e+02,1.876787140918622754e+01,1.042126924909249283e+04
1.690000000000000000e+02,1.876640810798835446e+01,1.044003712050167815e+04
1.700000000000000000e+02,1.876760511493012018e+01,1.045880352860966741e+04
1.710000000000000000e+02,1.876524241400420578e+01,1.047757113372459753e+04
1.720000000000000000e+02,1.876754321027419792e+01,1.049633637613860265e+04
1.730000000000000000e+02,1.876422153429030004e+01,1.051510391934887593e+04
1.740000000000000000e+02,1.876761213233385206e+01,1.053386814088316532e+04
1.750000000000000000e+02,1.876383363433888007e+01,1.055263575301550009e+04
1.760000000000000000e+02,1.876776919331769022e+01,1.057139958664983897e+04
1.770000000000000000e+02,1.876399432005746348e+01,1.059016735584315757e+04
1.780000000000000000e+02,1.876793250641185296e+01,1.060893135016321321e+04
1.790000000000000000e+02,1.876480398648163828e+01,1.062769928266962597e+04
1.800000000000000000e+02,1.876816774966755474e+01,1.064646408665610761e+04
1.810000000000000000e+02,1.876591830773486436e+01,1.066523225440577517e+04
1.820000000000000000e+02,1.876843003318390402e+01,1.068399817271350912e+04
1.830000000000000000e+02,1.876728799320426333e+01,1.070276660274669484e+04
1.840000000000000000e+02,1.876872891857965442e+01,1.072153389073989820e+04
1.850000000000000000e+02,1.876840690061544592e+01,1.074030261965847785e+04
1.860000000000000000e+02,1.876905291579078039e+01,1.075907102655909330e+04
1.870000000000000000e+02,1.876916097891262325e+01,1.077784007947488499e+04
1.880000000000000000e+02,1.876934815016556968e+01,1.079660924045379579e+04
1.890000000000000000e+02,1.876925593647956703e+01,1.081537858860396227e+04
1.900000000000000000e+02,1.876930652734517935e+01,1.083414784454044275e+04
1.910000000000000000e+02,1.876905353688835021e+01,1.085291715106778793e+04
1.920000000000000000e+02,1.876867338479860337e+01,1.087168620460467537e+04
1.930000000000000000e+02,1.876866126920776878e+01,1.089045487798947397e+04
1.940000000000000000e+02,1.876755075367964309e+01,1.090922353925868083e+04
1.950000000000000000e+02,1.876838338196648692e+01,1.092799109001236138e+04
1.960000000000000000e+02,1.876626304386263655e+01,1.094675947339432787e+04
1.970000000000000000e+02,1.876812145751500793e+01,1.096552573643819051e+04
1.980000000000000000e+02,1.876510707518082199e+01,1.098429385789570551e+04
1.990000000000000000e+02,1.876809310491262295e+01,1.100305896497088543e+04
2.000000000000000000e+02,1.876440953847850324e+01,1.102182705807579987e+04
2.010000000000000000e+02,1.876807466917853162e+01,1.104059146761427837e+04
2.020000000000000000e+02,1.876432011057750060e+01,1.105935954228345508e+04
2.030000000000000000e+02,1.876821565847149031e+01,1.107812386239403349e+04
2.040000000000000000e+02,1.876479413298602594e+01,1.109689207805250408e+04
2.050000000000000000e+02,1.876833771331257594e+01,1.111565687218549101e+04
2.060000000000000000e+02,1.876569628628021746e+01,1.113442520989880359e+04
2.070000000000000000e+02,1.876860830163150240e+01,1.115319090618508380e+04
2.080000000000000000e+02,1.876687263154508400e+01,1.117195951448671622e+04
2.090000000000000000e+02,1.876877245583636977e+01,1.119072638711826039e+04
2.100000000000000000e+02,1.876805487423462182e+01,1.120949515957409676e+04
2.110000000000000000e+02,1.876901633478155418e+01,1.122826321444833229e+04
2.120000000000000000e+02,1.876892013471115206e+01,1.124703223078311203e+04
2.130000000000000000e+02,1.876915726084098424e+01,1.126580115091782500e+04
2.140000000000000000e+02,1.876921762834354013e+01,1.128457030817866507e+04
2.150000000000000000e+02,1.876923566659115750e+01,1.130333952580700861e+04
2.160000000000000000e+02,1.876899777429207461e+01,1.132210876147359886e+04
2.170000000000000000e+02,1.876872854206703778e+01,1.134087775924789094e+04
2.180000000000000000e+02,1.876855660889668798e+01,1.135964648778995979e+04
2.190000000000000000e+02,1.876778376349375321e+01,1.137841504439885466e+04
2.200000000000000000e+02,1.876811561065733258e+01,1.139718282816234932e+04
2.210000000000000000e+02,1.876644592619777541e+01,1.141595094377300666e+04
2.220000000000000000e+02,1.876777170648620086e+01,1.143471738969920443e+04
2.230000000000000000e+02,1.876518864085301175e+01,1.145348516140568972e+04
2.240000000000000000e+02,1.876762587875145982e+01,1.147225035004654274e+04
2.250000000000000000e+02,1.876413599003899435e+01,1.149101797592529510e+04
2.260000000000000000e+02,1.876761949795309192e+01,1.150978211191533410e+04
2.270000000000000000e+02,1.876375331845429173e+01,1.152854973141328810e+04
2.280000000000000000e+02,1.876768083115257468e+01,1.154731348473174148e+04
2.290000000000000000e+02,1.876391872071690159e+01,1.156608116556289315e+04
2.300000000000000000e+02,1.876775376693240105e+01,1.158484508428361005e+04
2.310000000000000000e+02,1.876727449999999919e+01,1.160361283805054336e+04
